controlled_nodes,num_control_inputs,num_runs,mae_mean,mae_std,rmse_mean,rmse_std,mean_l1_mean,mean_l1_std,steady_l1_mean,steady_l1_std,final_l1_mean,final_l1_std,mean_abs_u_mean,mean_abs_u_std,energy_u_mean,energy_u_std,saturation_fraction_mean,saturation_fraction_std
2,1,2,0.11209832926486724,0.06717869805974272,0.3597192676546427,0.22819682530763216,0.33629498779460176,0.20153609417922816,0.06808575800689007,0.007374040953205308,0.031227360479533672,0.023637624030870632,0.20805864557716763,0.017430088789743295,12.44874187116243,0.43017090333023567,0.030000000000000002,0.007071067811865477
3,1,2,0.04248045761825661,0.009650183727294795,0.1636834517083504,0.06519519247508244,0.1274413728547698,0.02895055118188437,0.01048607469599602,0.00335800285982105,0.0025169565342366695,7.746788319654718e-05,0.138325235177008,0.033122776554827475,7.7540420040381735,2.07973215444536,0.01875,0.005303300858899107
