node,method,mismatch,pulse_step,num_runs,mae_mean,mae_std,rmse_mean,rmse_std,mean_l1_mean,mean_l1_std,steady_l1_mean,steady_l1_std,final_l1_mean,final_l1_std,mean_abs_u_mean,mean_abs_u_std,energy_u_mean,energy_u_std,saturation_fraction_mean,saturation_fraction_std,max_post_pulse_mean,max_post_pulse_std,mean_post_pulse_error_mean,mean_post_pulse_error_std,recovery_steps_mean,recovery_steps_std,recovery_time_mean,recovery_time_std
2,LQR,0.0,200,20,0.48193259410974704,0.06662768255692865,1.0678289501965095,0.0676548649847512,1.4457977823292407,0.19988304767078593,0.10341389272074548,0.003550079218072256,0.005611717700958252,0.0006219884776376405,0.2520701208918853,0.05511426014472157,9.965516638251454,3.4977766928520913,0.016375,0.008290570102928926,14.99996862411499,0.00010540282452278528,2.479472325507561,0.1488931429195268,148.65,1.663066286617647,7.4325,0.08315331433088219
2,Linear,0.0,200,20,2.404310590697333,0.5767534156720461,3.4559763651620883,0.712585053562912,7.212931772092,1.7302602470161383,5.427286690216006,0.16530353295665523,11.818304753303527,0.04866046967150218,1.498128131864374,0.22421126576283662,70.3934419096238,15.032519937723377,0.07225000000000001,0.023674047527108444,17.39212399125099,0.6593191013150053,7.732078413410919,2.695437390362154,-1.0,0.0,,
2,Zero Input,0.0,200,20,1.5506762414418955,0.3579365137394673,2.0953207355137864,0.3454819450841336,4.652028724325687,1.073809541218402,3.6242109724492932,1.070256689737609,4.151302462816238,1.3791969084403395,0.0,0.0,0.0,0.0,0.0,0.0,15.070719790458678,0.82799672503699,5.523377450831716,0.677389804419966,-1.0,0.0,,
3,LQR,0.0,200,20,0.324342314586427,0.023423397308591925,0.8104960332060737,0.012012079000225655,0.9730269437592808,0.07027019192577576,0.06109733162907723,0.0023593530202721865,0.004676005244255066,0.00022261245238904668,0.19167424895628268,0.0450855567501846,7.3929111913423196,2.2823353036035146,0.012625000000000003,0.004692869731389257,15.00028555393219,0.0012185654490016774,1.6820393879833024,0.027755643761317172,130.65,1.5985190514644287,6.532500000000001,0.0799259525732215
3,Linear,0.0,200,20,0.2490986820111587,0.024857809271680638,0.7624854062089443,0.013547904871447214,0.747296046033476,0.07457342781504193,0.023733060534491583,0.0006531882634540771,0.004170438647270203,0.00011584410625639803,0.27955747088719335,0.04007299634421034,15.65845259561072,2.1745065141556683,0.041999999999999996,0.0067667919787895445,15.000179386138916,0.0025111761258375235,1.2541488880449119,0.011568572352428929,114.6,0.6805570473787205,5.73,0.03402785236893591
3,Zero Input,0.0,200,20,1.5506762414418955,0.3579365137394673,2.0953207355137864,0.3454819450841336,4.652028724325687,1.073809541218402,3.6242109724492932,1.070256689737609,4.151302462816238,1.3791969084403395,0.0,0.0,0.0,0.0,0.0,0.0,15.070719790458678,0.82799672503699,5.523377450831716,0.677389804419966,-1.0,0.0,,
