controlled_nodes,num_control_inputs,num_runs,mae_mean,mae_std,rmse_mean,rmse_std,mean_l1_mean,mean_l1_std,steady_l1_mean,steady_l1_std,final_l1_mean,final_l1_std,mean_abs_u_mean,mean_abs_u_std,energy_u_mean,energy_u_std,saturation_fraction_mean,saturation_fraction_std
1,1,20,1.3929017077164116,0.2009547708758983,1.639961141949339,0.18954728386612513,4.178705123149234,0.602864312627695,4.102825080968991,1.5238816442202308,4.519071959704161,1.9493357910371467,3.3535752774223204,0.3261215397545957,252.65480284944405,34.33328574024016,0.7100000000000001,0.13407823717595083
1-2,2,20,0.11831583756670812,0.160882988739101,0.3015840011076897,0.3425378891438565,0.3549475127001243,0.4826489662173031,0.06887729978763762,0.036210262223541685,0.04799532708711922,0.02764725820487613,0.46397734376383565,0.32732555973988126,21.8595673168065,24.509371085343123,0.025500000000000002,0.035834506304751344
1-2-3,3,20,0.012106428221707115,0.007294405039330232,0.07542559875224462,0.04029033185424251,0.03631928466512134,0.021883215117990695,0.010496607539315857,0.0016533926057832344,0.01015622764825821,0.0035991814480006647,0.16691913055093435,0.09879019322125968,11.018281827930242,7.605981164169048,0.01008333333333333,0.00730446871154191
1-3,2,20,0.02340942510632169,0.009654006754967233,0.10241422850269015,0.04228045118292914,0.07022827531896507,0.0289620202649017,0.010692822711361159,0.0025944620024376175,0.010502644861117006,0.003884222873547226,0.21783901190755656,0.08657510380548204,11.011431898595534,5.058089836209825,0.010875000000000003,0.007210418266574233
2,1,20,0.0934264077875722,0.07249257321631714,0.2851762579719898,0.22511063760065267,0.2802792233627166,0.2174777196489514,0.04231638661722285,0.017127189403253973,0.033885637298226357,0.030762956593150002,0.1744538628795832,0.07781093292855443,9.26914526254525,5.632673861451872,0.021,0.015183093090324963
2-3,2,20,0.01948095595133202,0.011675188806522024,0.09751918450040882,0.051862595574851095,0.058442867853996085,0.03502556641956607,0.01116466076723386,0.004062353566108629,0.010248803021386265,0.0043379837605953065,0.14293343588542032,0.05629106701096742,8.143623461250938,3.7398870461795446,0.01075,0.005262828937088173
3,1,20,0.04170577311158806,0.018828997504310257,0.1410209697898158,0.054784792297733954,0.12511731933476417,0.05648699251293076,0.007859822342019198,0.004120431521351388,0.007859641243703664,0.005386595491438036,0.12291253851192474,0.045191394537388616,6.157924214515148,2.913258895889861,0.015625,0.0093848632326069
