model_name,train_seed,node,method,test_seed,mismatch,pulse_step,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error,recovery_steps,recovery_time,controlled_nodes,observation_mode,observation_dim,num_control_inputs,action_limit,noise_std
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,100,0.0,-1,0.01972103508534599,0.09510717443176339,0.05916310525603797,0.00964537195654379,0.003147125244140625,0.17006060301077708,8.015029605962248,0.00875,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,101,0.0,-1,0.008525167420537057,0.031657270850412415,0.02557550226161117,0.008058636535510973,0.009721695445477962,0.07057882153064458,3.098118894567171,0.00375,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,102,0.0,-1,0.006312425979815659,0.035420546515066764,0.018937277939446977,0.0094231576529435,0.0046759843826293945,0.09248404556820332,6.341248291355239,0.00875,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,103,0.0,-1,0.02974740897691619,0.12843242843131175,0.08924222693074857,0.008940962568661313,0.009301692247390747,0.2659554120520144,11.843858298477796,0.01,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,104,0.0,-1,0.02449093849153559,0.1290355688384036,0.07347281547460677,0.010015467446251416,0.009726867079734802,0.2209387057765092,14.891823306414365,0.0225,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,105,0.0,-1,0.027437684714565005,0.10725447516273774,0.08231305414369501,0.008926187791390183,0.00935243908315897,0.17473404044215743,6.317896743513207,0.00125,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,106,0.0,-1,0.032837622356349454,0.1528147427818632,0.09851286706904837,0.008867843668723915,0.009397338144481182,0.3098756477255328,14.283142906150443,0.005,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,107,0.0,-1,0.01040645670288971,0.046103247977122556,0.031219370108669126,0.009183431791578546,0.01084563136100769,0.15465602650193316,8.208166242591739,0.01,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,108,0.0,-1,0.021712013066445143,0.08634383803511524,0.06513603919933543,0.010118452354943679,0.0098094642162323,0.1720207704375138,7.947839484982072,0.00875,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,109,0.0,-1,0.022832998748116215,0.09787760203811562,0.06849899624434864,0.0149726628118919,0.0076501439325511456,0.2596742684774082,12.805577095223777,0.01375,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,110,0.0,-1,0.015742279024034467,0.06325276442047216,0.0472268370721034,0.01711503486436458,0.012003809213638306,0.1414767593073373,5.371281336132368,0.00625,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,111,0.0,-1,0.03146270191818917,0.12669956814062247,0.0943881057545675,0.010986695727218448,0.010408333037048578,0.27638792007710977,16.55567381768853,0.02,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,112,0.0,-1,0.02730532215055812,0.13406151084702017,0.08191596645167437,0.008638507413482408,0.01113283634185791,0.3005722802610803,14.130198668090356,0.005,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,113,0.0,-1,0.04356096651953206,0.1839710831128979,0.1306828995585962,0.010052255831980779,0.00842374563217163,0.3781118678693146,20.502288068166308,0.02375,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,114,0.0,-1,0.020133338263993796,0.07943909989909191,0.06040001479198139,0.009469203225532432,0.009406037628650665,0.19367467656155626,8.020646449954844,0.00375,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,115,0.0,-1,0.02596884177369085,0.1168883964370054,0.07790652532107255,0.014779221818402962,0.019953161478042603,0.29613578881130104,15.260439930017682,0.00875,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,116,0.0,-1,0.01866793668022223,0.09390423148893065,0.056003810040666686,0.014912328786320157,0.01817956566810608,0.1634501695872152,7.846481212812143,0.01,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,117,0.0,-1,0.015340033497472455,0.06219341485991504,0.046020100492417365,0.008932565108953435,0.011911299079656601,0.13452926265108317,6.875049689717712,0.0075,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,118,0.0,-1,0.026239837391119285,0.1061300046003956,0.07871951217335786,0.009379784496110162,0.009481936693191528,0.20948694474028975,10.555525401505877,0.0125,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes1-3_final_seed_42,42,-1,PPO,119,0.0,-1,0.03974349336510529,0.17169760118553956,0.11923048009531587,0.011438682376418584,0.015523791313171387,0.3719762267621508,21.358352528586774,0.0275,nan,nan,nan,nan,1-3,full,6,2,4.0,0.0
ppo_continuous_hopfield_nodes2-3_final_seed_42,42,-1,PPO,100,0.0,-1,0.02091342939163774,0.11288980197728743,0.06274028817491323,0.009161300071871575,0.005900859832763672,0.12371716705125355,5.9748205519979525,0.00625,nan,nan,nan,nan,2-3,full,6,2,4.0,0.0
