node,mismatch,test_seed,method,continuous_mae,direct_key_word_disagreement,direct_key_bit_disagreement,legacy_key_word_disagreement,legacy_key_bit_disagreement,recovered_image_mae,recovered_image_psnr_db,exact_recovery
3,2.0,108,Fixed,0.05085324261259908,0.078125,0.029947916666666668,0.0,0.0,0.0,361.20199909921956,True
3,2.0,108,LQR,0.09347180399345234,0.15625,0.0703125,0.0,0.0,0.0,361.20199909921956,True
3,2.0,108,SMC,0.09576322862994857,0.1484375,0.0703125,0.0,0.0,0.0,361.20199909921956,True
3,2.0,109,PPO,0.01928743821675501,0.00390625,0.0013020833333333333,0.0,0.0,0.0,361.20199909921956,True
3,2.0,109,Fixed,0.02734072057258648,0.0078125,0.0026041666666666665,0.0,0.0,0.0,361.20199909921956,True
3,2.0,109,LQR,0.021106704622070538,0.0078125,0.0026041666666666665,0.0,0.0,0.0,361.20199909921956,True
3,2.0,109,SMC,0.020558517423827045,0.00390625,0.0013020833333333333,0.0,0.0,0.0,361.20199909921956,True
3,2.0,110,PPO,0.037132699978731885,0.0390625,0.022135416666666668,0.0,0.0,0.0,361.20199909921956,True
3,2.0,110,Fixed,0.04391277396644,0.03515625,0.01953125,0.0,0.0,0.0,361.20199909921956,True
3,2.0,110,LQR,0.03720721735347373,0.02734375,0.013020833333333334,0.0,0.0,0.0,361.20199909921956,True
3,2.0,110,SMC,0.08716053043705567,0.078125,0.041666666666666664,0.0,0.0,0.0,361.20199909921956,True
3,2.0,111,PPO,0.03668223043071824,0.046875,0.02734375,0.0,0.0,0.0,361.20199909921956,True
3,2.0,111,Fixed,0.03663314253935823,0.03125,0.01953125,0.0,0.0,0.0,361.20199909921956,True
3,2.0,111,LQR,0.04992958898340779,0.0703125,0.053385416666666664,0.0,0.0,0.0,361.20199909921956,True
3,2.0,111,SMC,0.058314298337791115,0.078125,0.059895833333333336,0.0,0.0,0.0,361.20199909921956,True
3,2.0,112,PPO,0.0113536566447389,0.015625,0.014322916666666666,0.0,0.0,0.0,361.20199909921956,True
3,2.0,112,Fixed,0.0139615620476737,0.01953125,0.015625,0.0,0.0,0.0,361.20199909921956,True
3,2.0,112,LQR,0.010504177332525918,0.01171875,0.01171875,0.0,0.0,0.0,361.20199909921956,True
3,2.0,112,SMC,0.02071544617865584,0.03125,0.020833333333333332,0.0,0.0,0.0,361.20199909921956,True
3,2.0,113,PPO,0.049459669118126236,0.08203125,0.0625,0.0,0.0,0.0,361.20199909921956,True
3,2.0,113,Fixed,0.06378294038586318,0.0625,0.05078125,0.0,0.0,0.0,361.20199909921956,True
3,2.0,113,LQR,0.056360527174547315,0.078125,0.061197916666666664,0.0,0.0,0.0,361.20199909921956,True
3,2.0,113,SMC,0.07408282804923753,0.18359375,0.13932291666666666,0.0,0.0,0.0,361.20199909921956,True
3,2.0,114,PPO,0.015239325740064183,0.0234375,0.013020833333333334,0.0,0.0,0.0,361.20199909921956,True
3,2.0,114,Fixed,0.01394626242108643,0.02734375,0.016927083333333332,0.0,0.0,0.0,361.20199909921956,True
3,2.0,114,LQR,0.07389412339155872,0.07421875,0.04296875,0.25,0.25,91.67692057291667,8.062368665026087,False
3,2.0,114,SMC,0.018533610040321946,0.03515625,0.01953125,0.0,0.0,0.0,361.20199909921956,True
3,2.0,115,PPO,0.06597052178403828,0.0703125,0.040364583333333336,0.25,0.16666666666666666,111.1044921875,6.094821948486523,False
3,2.0,115,Fixed,0.07640870337612189,0.0703125,0.0390625,0.25,0.16666666666666666,111.1044921875,6.094821948486523,False
3,2.0,115,LQR,0.10685607060077018,0.125,0.09375,0.25,0.16666666666666666,111.1044921875,6.094821948486523,False
3,2.0,115,SMC,0.29014569618205616,0.28125,0.23307291666666666,0.25,0.16666666666666666,111.1044921875,6.094821948486523,False
3,2.0,116,PPO,0.09223620116366267,0.08203125,0.05078125,0.0,0.0,0.0,361.20199909921956,True
3,2.0,116,Fixed,0.10584057696542004,0.08203125,0.044270833333333336,0.0,0.0,0.0,361.20199909921956,True
3,2.0,116,LQR,0.07776487646090875,0.0625,0.04296875,0.0,0.0,0.0,361.20199909921956,True
3,2.0,116,SMC,0.09991043300882059,0.05859375,0.036458333333333336,0.25,0.25,91.67692057291667,8.062368665026087,False
3,2.0,117,PPO,0.006712132695004887,0.0078125,0.005208333333333333,0.0,0.0,0.0,361.20199909921956,True
3,2.0,117,Fixed,0.010861516230458316,0.015625,0.010416666666666666,0.0,0.0,0.0,361.20199909921956,True
3,2.0,117,LQR,0.032231057356208716,0.0390625,0.0234375,0.0,0.0,0.0,361.20199909921956,True
3,2.0,117,SMC,0.012112106388182534,0.015625,0.010416666666666666,0.0,0.0,0.0,361.20199909921956,True
3,2.0,118,PPO,0.019477729160522966,0.015625,0.013020833333333334,0.0,0.0,0.0,361.20199909921956,True
3,2.0,118,Fixed,0.027996091310342308,0.03125,0.022135416666666668,0.0,0.0,0.0,361.20199909921956,True
3,2.0,118,LQR,0.03277922778336991,0.046875,0.03515625,0.0,0.0,0.0,361.20199909921956,True
3,2.0,118,SMC,0.03048523135657888,0.03515625,0.026041666666666668,0.0,0.0,0.0,361.20199909921956,True
3,2.0,119,PPO,0.02207004770752974,0.03125,0.024739583333333332,0.0,0.0,0.0,361.20199909921956,True
3,2.0,119,Fixed,0.02989100919633832,0.0234375,0.020833333333333332,0.0,0.0,0.0,361.20199909921956,True
3,2.0,119,LQR,0.02547954861681016,0.02734375,0.022135416666666668,0.0,0.0,0.0,361.20199909921956,True
3,2.0,119,SMC,0.021553967008609714,0.05859375,0.048177083333333336,0.0,0.0,0.0,361.20199909921956,True
