node,mismatch,test_seed,method,continuous_mae,direct_key_word_disagreement,direct_key_bit_disagreement,direct_master_unique_values_per_stream,direct_master_entropy_bits,legacy_key_word_disagreement,legacy_key_bit_disagreement,legacy_master_unique_values_per_stream,legacy_master_entropy_bits,recovered_image_mae,recovered_image_psnr_db,exact_recovery
2,1.0,102,LQR,0.04645545351013425,0.04296875,0.032552083333333336,2.5,1.6405423642126495,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,102,SMC,0.033260198715045895,0.03125,0.022135416666666668,2.5,1.6405423642126495,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,103,PPO,0.010601430290080316,0.00390625,0.00390625,1.25,0.3372900666170139,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,1.0,103,SAC,0.08587008786465351,0.02734375,0.02734375,1.25,0.3372900666170139,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,1.0,103,Fixed,2.8414150063726993,0.75,0.4361979166666667,1.25,0.3372900666170139,0.75,0.3333333333333333,1.0,0.8112781244591328,111.1044921875,6.094821948486523,False
2,1.0,103,LQR,0.04578033499456069,0.01171875,0.01171875,1.25,0.3372900666170139,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,1.0,103,SMC,0.025909067728813778,0.0078125,0.0078125,1.25,0.3372900666170139,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,1.0,104,PPO,0.017358893307876617,0.01953125,0.016927083333333332,2.5,1.9862492829835423,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,104,SAC,0.07090047494421015,0.08203125,0.055989583333333336,2.5,1.9862492829835423,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,104,Fixed,2.0089622430023155,0.78515625,0.4322916666666667,2.5,1.9862492829835423,0.75,0.5,1.0,-0.0,111.1044921875,6.094821948486523,False
2,1.0,104,LQR,0.02009592653727547,0.01171875,0.010416666666666666,2.5,1.9862492829835423,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,104,SMC,0.017937835941362817,0.01171875,0.01171875,2.5,1.9862492829835423,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,105,PPO,0.02399633388389096,0.015625,0.010416666666666666,2.25,1.6991214433977917,0.25,0.08333333333333333,1.0,1.5,69.046875,8.408542751197704,False
2,1.0,105,SAC,0.07408302910516795,0.08984375,0.07161458333333333,2.25,1.6991214433977917,0.25,0.08333333333333333,1.0,1.5,69.046875,8.408542751197704,False
2,1.0,105,Fixed,3.6666710900153703,0.70703125,0.3567708333333333,2.25,1.6991214433977917,0.75,0.5833333333333334,1.0,1.5,91.67692057291667,8.062368665026087,False
2,1.0,105,LQR,0.02458475116933793,0.0234375,0.018229166666666668,2.25,1.6991214433977917,0.25,0.08333333333333333,1.0,1.5,69.046875,8.408542751197704,False
2,1.0,105,SMC,0.028235479089441167,0.03125,0.028645833333333332,2.25,1.6991214433977917,0.25,0.08333333333333333,1.0,1.5,69.046875,8.408542751197704,False
2,1.0,106,PPO,0.021499521550140344,0.015625,0.0078125,2.25,1.8827771081594626,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,106,SAC,0.041418517289760835,0.0390625,0.03125,2.25,1.8827771081594626,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,106,Fixed,1.7469587448382906,0.6796875,0.3658854166666667,2.25,1.8827771081594626,0.75,0.5,1.0,-0.0,122.53352864583333,6.067882677495691,False
2,1.0,106,LQR,0.023943172531289747,0.01171875,0.009114583333333334,2.25,1.8827771081594626,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,106,SMC,0.023482317556045018,0.01171875,0.009114583333333334,2.25,1.8827771081594626,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,107,PPO,0.12086885458847973,0.203125,0.16015625,3.25,1.8617983767391832,0.25,0.08333333333333333,1.0,1.5,69.046875,8.408542751197704,False
2,1.0,107,SAC,0.11197461913495015,0.203125,0.18229166666666666,3.25,1.8617983767391832,0.0,0.0,1.0,1.5,0.0,361.20199909921956,True
2,1.0,107,Fixed,2.4189902722816137,0.796875,0.40234375,3.25,1.8617983767391832,0.75,0.5,1.0,1.5,62.357584635416664,11.942826524809663,False
2,1.0,107,LQR,0.157451013015816,0.234375,0.18359375,3.25,1.8617983767391832,0.25,0.08333333333333333,1.0,1.5,69.046875,8.408542751197704,False
2,1.0,107,SMC,0.16630156869844845,0.25,0.19140625,3.25,1.8617983767391832,0.25,0.08333333333333333,1.0,1.5,69.046875,8.408542751197704,False
2,1.0,108,PPO,0.06436404335060313,0.08984375,0.041666666666666664,3.75,1.9634239993585991,0.0,0.0,1.0,1.5,0.0,361.20199909921956,True
2,1.0,108,SAC,0.10994058568030596,0.2421875,0.0859375,3.75,1.9634239993585991,0.0,0.0,1.0,1.5,0.0,361.20199909921956,True
2,1.0,108,Fixed,2.626765495534831,0.73046875,0.4010416666666667,3.75,1.9634239993585991,0.5,0.3333333333333333,1.0,1.5,62.357584635416664,11.942826524809663,False
2,1.0,108,LQR,0.09469579877137828,0.125,0.06770833333333333,3.75,1.9634239993585991,0.25,0.08333333333333333,1.0,1.5,63.822265625,8.985652582701588,False
2,1.0,108,SMC,0.09676087778643705,0.125,0.06901041666666667,3.75,1.9634239993585991,0.25,0.08333333333333333,1.0,1.5,63.822265625,8.985652582701588,False
2,1.0,109,PPO,0.010227207317560291,0.01171875,0.00390625,1.75,1.0776166837811876,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,109,SAC,0.04104096902544067,0.015625,0.013020833333333334,1.75,1.0776166837811876,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,109,Fixed,2.4202822415463743,0.7265625,0.37109375,1.75,1.0776166837811876,0.75,0.5,1.0,-0.0,122.53352864583333,6.067882677495691,False
2,1.0,109,LQR,0.018830476165021537,0.015625,0.005208333333333333,1.75,1.0776166837811876,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,109,SMC,0.012107602991212238,0.01171875,0.00390625,1.75,1.0776166837811876,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,110,PPO,0.03372135980923,0.0625,0.026041666666666668,2.75,2.0879370604154586,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,110,SAC,0.0538463393774388,0.08984375,0.046875,2.75,2.0879370604154586,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,110,Fixed,1.6503752188485425,0.7265625,0.40234375,2.75,2.0879370604154586,0.75,0.5,1.0,-0.0,62.357584635416664,11.942826524809663,False
2,1.0,110,LQR,0.050398566883814055,0.0625,0.02734375,2.75,2.0879370604154586,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,110,SMC,0.03416068796286709,0.0625,0.0234375,2.75,2.0879370604154586,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,111,PPO,0.024092232420419652,0.0390625,0.026041666666666668,2.25,1.735190240989289,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,111,SAC,0.08095538674145548,0.11328125,0.08854166666666667,2.25,1.735190240989289,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,111,Fixed,2.157549143281358,0.79296875,0.4270833333333333,2.25,1.735190240989289,0.75,0.4166666666666667,1.0,-0.0,91.65478515625,8.046486414439123,False
2,1.0,111,LQR,0.03616059324364566,0.05859375,0.041666666666666664,2.25,1.735190240989289,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,111,SMC,0.04181491838486787,0.0625,0.044270833333333336,2.25,1.735190240989289,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,112,PPO,0.017926207454972126,0.015625,0.013020833333333334,2.5,1.5672531075947036,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,112,SAC,0.06151869853056269,0.078125,0.053385416666666664,2.5,1.5672531075947036,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,112,Fixed,2.3451855841800957,0.7890625,0.4440104166666667,2.5,1.5672531075947036,0.75,0.5,1.0,-0.0,111.1044921875,6.094821948486523,False
2,1.0,112,LQR,0.022066488075021578,0.0390625,0.029947916666666668,2.5,1.5672531075947036,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,112,SMC,0.015041825460987942,0.0234375,0.018229166666666668,2.5,1.5672531075947036,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,113,PPO,0.02783964411355555,0.04296875,0.028645833333333332,2.0,1.8959845733194198,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,1.0,113,SAC,0.11555866928150256,0.15625,0.12630208333333334,2.0,1.8959845733194198,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,1.0,113,Fixed,1.8881305085184674,0.81640625,0.4296875,2.0,1.8959845733194198,0.75,0.4166666666666667,1.0,0.8112781244591328,69.046875,8.408542751197704,False
2,1.0,113,LQR,0.07822594496731956,0.1015625,0.07942708333333333,2.0,1.8959845733194198,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,1.0,113,SMC,0.05913727652902404,0.07421875,0.0546875,2.0,1.8959845733194198,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,1.0,114,PPO,0.04959103108073274,0.0703125,0.041666666666666664,2.0,1.9155955836356493,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,1.0,114,SAC,0.03225897609566649,0.05078125,0.024739583333333332,2.0,1.9155955836356493,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,1.0,114,Fixed,1.6585102323442698,0.62890625,0.3645833333333333,2.0,1.9155955836356493,0.75,0.5,1.0,0.8112781244591328,62.357584635416664,11.942826524809663,False
2,1.0,114,LQR,0.09765744659428795,0.09375,0.0546875,2.0,1.9155955836356493,0.25,0.25,1.0,0.8112781244591328,91.67692057291667,8.062368665026087,False
2,1.0,114,SMC,0.0914539306734999,0.08203125,0.048177083333333336,2.0,1.9155955836356493,0.25,0.25,1.0,0.8112781244591328,91.67692057291667,8.062368665026087,False
2,1.0,115,PPO,0.033686758523496486,0.06640625,0.036458333333333336,2.0,1.9174207609040588,0.25,0.16666666666666666,1.0,2.0,111.1044921875,6.094821948486523,False
2,1.0,115,SAC,0.12249559933115961,0.109375,0.07421875,2.0,1.9174207609040588,0.25,0.16666666666666666,1.0,2.0,111.1044921875,6.094821948486523,False
2,1.0,115,Fixed,3.774678573664763,0.609375,0.3424479166666667,2.0,1.9174207609040588,0.5,0.16666666666666666,1.0,2.0,62.357584635416664,11.942826524809663,False
2,1.0,115,LQR,0.042766469821799546,0.0703125,0.040364583333333336,2.0,1.9174207609040588,0.25,0.16666666666666666,1.0,2.0,111.1044921875,6.094821948486523,False
2,1.0,115,SMC,0.09340800879484353,0.11328125,0.078125,2.0,1.9174207609040588,0.25,0.16666666666666666,1.0,2.0,111.1044921875,6.094821948486523,False
2,1.0,116,PPO,0.02983009489980759,0.02734375,0.015625,3.0,2.0578921597436217,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,1.0,116,SAC,0.09763595187177998,0.109375,0.07161458333333333,3.0,2.0578921597436217,0.25,0.25,1.0,0.8112781244591328,91.67692057291667,8.062368665026087,False
2,1.0,116,Fixed,2.0990586968837306,0.76171875,0.4778645833333333,3.0,2.0578921597436217,0.75,0.3333333333333333,1.0,0.8112781244591328,62.357584635416664,11.942826524809663,False
2,1.0,116,LQR,0.02534544840818853,0.01953125,0.010416666666666666,3.0,2.0578921597436217,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,1.0,116,SMC,0.026412412138597574,0.01953125,0.010416666666666666,3.0,2.0578921597436217,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,1.0,117,PPO,0.023924927156864822,0.02734375,0.016927083333333332,2.25,1.5544351910942291,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,117,SAC,0.04648295499767604,0.0625,0.044270833333333336,2.25,1.5544351910942291,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,117,Fixed,2.096412418415033,0.7109375,0.3893229166666667,2.25,1.5544351910942291,0.75,0.5,1.0,-0.0,122.53352864583333,6.067882677495691,False
2,1.0,117,LQR,0.035623321275731236,0.0390625,0.0234375,2.25,1.5544351910942291,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,117,SMC,0.030024254740662098,0.0390625,0.0234375,2.25,1.5544351910942291,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,118,PPO,0.014669378061322883,0.01953125,0.013020833333333334,2.5,1.7590836706784425,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,118,SAC,0.07782766952126015,0.12109375,0.08333333333333333,2.5,1.7590836706784425,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,118,Fixed,2.173530727865,0.78125,0.4466145833333333,2.5,1.7590836706784425,0.75,0.5,1.0,-0.0,111.1044921875,6.094821948486523,False
2,1.0,118,LQR,0.02326378523260549,0.03125,0.0234375,2.5,1.7590836706784425,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,118,SMC,0.023568755362551503,0.03515625,0.024739583333333332,2.5,1.7590836706784425,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,119,PPO,0.01938716306297768,0.0234375,0.01953125,2.5,1.8429770257657871,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,119,SAC,0.05565856552614908,0.0859375,0.061197916666666664,2.5,1.8429770257657871,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,119,Fixed,2.2245754810840785,0.78125,0.42578125,2.5,1.8429770257657871,0.75,0.5,1.0,-0.0,111.1044921875,6.094821948486523,False
2,1.0,119,LQR,0.032135418458589506,0.03515625,0.026041666666666668,2.5,1.8429770257657871,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,1.0,119,SMC,0.017659017050997743,0.015625,0.01171875,2.5,1.8429770257657871,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
