method,node,controller_seed,test_seed,amplitude,eta,relative_bound,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
SAC,3,123,115,0.03,1.0,0.03,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[-0.13505227863788605, -0.6992138028144836, -0.6386840343475342]","[-0.08365152776241302, -0.7399067878723145, -0.1394127458333969]",0.018993805916647018,0.03321854881326477,0.05698141774994105,0.04942693753328956,0.08857405185699463,0.07157530689477326,2.3094929273288445,0.0
SAC,3,123,116,0.03,1.0,0.03,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[0.0036390621680766344, -0.36614876985549927, -0.6434957981109619]","[0.9050279259681702, 0.8802486658096313, -0.9539850950241089]",0.08680302765803351,0.20213199337457802,0.26040908297410054,0.13559167218153123,0.1100428830832243,0.20118981287663715,6.163118837539748,0.0
SAC,3,123,117,0.03,1.0,0.03,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[0.11515316367149353, 0.7238221168518066, -0.36945784091949463]","[-0.9954982399940491, 0.7611866593360901, 0.800013542175293]",0.037806963632254866,0.16524933728441102,0.11342089089676459,0.011391737826030564,0.007906880229711533,0.11867333885440208,6.152069551642632,0.0
SAC,3,123,118,0.03,1.0,0.03,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[0.7532855868339539, -0.8538441061973572, 0.6052027344703674]","[0.3583809733390808, -0.14669764041900635, -0.04589289054274559]",0.03477544807797996,0.07912449195213954,0.10432634423393988,0.029431894467568692,0.016801957041025162,0.09634698180486437,4.424745020432638,0.0
SAC,3,123,119,0.03,1.0,0.03,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[0.9546050429344177, -0.7296091914176941, 0.7618905305862427]","[-0.6044704914093018, 0.3422892987728119, 0.2229812741279602]",0.03482492484174768,0.10752574661417266,0.10447477452524304,0.02434078604557816,0.003294687718153,0.11546069130933195,4.246564783711782,0.0
SAC,3,123,100,0.05,1.0,0.05,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.06821820518529896,0.10768941591060852,0.20465461555589687,0.10850727460404605,0.044661251828074455,0.1650133977209838,5.048169691014471,0.0
SAC,3,123,101,0.05,1.0,0.05,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.05830920382084655,0.16814200011763328,0.17492761146253966,0.051908904479609594,0.05905422568321228,0.16720466066774287,7.579659256333162,0.0
SAC,3,123,102,0.05,1.0,0.05,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.06544469974444234,0.1683729874976427,0.19633409923332698,0.06246822361868841,0.020163752138614655,0.16370867672109246,5.0928261327248805,0.0
SAC,3,123,103,0.05,1.0,0.05,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.06078639290940422,0.1438907013948408,0.18235917872821267,0.10265144825349619,0.04941806197166443,0.22041262950088616,7.97729536054417,0.0
SAC,3,123,104,0.05,1.0,0.05,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",0.12200458073664955,0.2189049989300407,0.36601374220994864,0.11663062112796822,0.05994252022355795,0.22889098681119316,8.984227335655474,0.0
SAC,3,123,105,0.05,1.0,0.05,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",0.03659110908154228,0.08789458100851365,0.10977332724462684,0.0735174870049512,0.12276780605316162,0.12443009219562026,3.96485234036812,0.0
SAC,3,123,106,0.05,1.0,0.05,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",0.04295658661867008,0.12072290299434663,0.12886975985601024,0.03185563592562153,0.023881280794739723,0.1086806644525314,2.926613926758023,0.0
