method,node,controller_seed,test_seed,amplitude,eta,relative_bound,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
SAC,3,1024,100,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.048337555581785846,0.08733239764355832,0.14501266674535754,0.06513167671675299,0.03656456060707569,0.13839894339925332,4.874657583298642,0.0
SAC,3,1024,101,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.05527008775039479,0.16920254822419817,0.16581026325118436,0.029239841449407885,0.04193130135536194,0.16335825492021747,7.826989707872284,0.0
SAC,3,1024,102,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.05691719725662231,0.1649093547501447,0.17075159176986693,0.045289546642222525,0.019869491457939148,0.16736203417219128,6.218835642035955,0.0
SAC,3,1024,103,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.05410835184451078,0.1406402786285868,0.16232505553353235,0.06319363549765614,0.030455321073532104,0.1728543396899825,7.409292440780994,0.0
SAC,3,1024,104,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",0.09512664281557208,0.2007068108530897,0.2853799284467162,0.07038110717096263,0.03376105520874262,0.1973325379768809,8.661772095322448,0.0
SAC,3,1024,105,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",0.03272072290258477,0.08757181346118852,0.09816216870775432,0.045559316505620506,0.0713953971862793,0.1240376153788959,4.727884069176492,0.0
SAC,3,1024,106,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",0.03363908980396311,0.11681648719912249,0.10091726941188932,0.021499750192886517,0.020552493631839752,0.09813851192407774,2.8425828401234186,0.0
SAC,3,1024,107,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.6331554651260376, -0.5412940382957458, -0.558035135269165]","[-0.916957676410675, -0.7854737043380737, 0.4266817569732666]",0.07198246929861128,0.1871457680335028,0.21594740789583386,0.10120550855810259,0.1538282036781311,0.18219222094947263,6.167254683387859,0.0
SAC,3,1024,108,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.2364661693572998, 0.06543176621198654, 0.1095544770359993]","[-0.17992550134658813, -0.7554280757904053, 0.9981473684310913]",0.06423816991643244,0.15640518666451225,0.19271450974929735,0.07904837825508029,0.07532960176467896,0.20916056514083595,8.834057077389744,0.0
SAC,3,1024,109,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",0.07540565707541984,0.2116393261047895,0.2262169712262595,0.040000064856154316,0.012798663228750229,0.18721609579357423,7.810121264455976,0.0
SAC,3,1024,110,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",0.02250554674755587,0.05887376927785627,0.0675166402426676,0.04716484547868647,0.0501982644200325,0.09942560005663637,2.3392642905076,0.0
SAC,3,1024,111,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",0.02848704209290321,0.04750356322589418,0.08546112627870962,0.03916241872170365,0.0035360148176550865,0.10014191946186626,3.879947325939142,0.0
SAC,3,1024,112,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",0.06029185120183556,0.17884803487967055,0.1808755536055067,0.025540498217544807,0.0066196508705616,0.11884519584161088,2.414325800506825,0.0
SAC,3,1024,113,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.41863173246383667, -0.023482682183384895, 0.2279641479253769]","[-0.4255177676677704, -0.7030157446861267, -0.44172894954681396]",0.0510183476904099,0.12876655347085922,0.15305504307122972,0.05151741020956341,0.031663209199905396,0.15184706523828673,2.13579934574658,0.0
SAC,3,1024,114,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.7814548015594482, -0.6798140406608582, -0.9797838926315308]","[0.11529668420553207, -0.6668115258216858, -0.3657369315624237]",0.02002114266411077,0.06216600095836062,0.06006342799233231,0.006695916600249431,0.0121564120054245,0.07572655606448205,1.4447108837125455,0.0
SAC,3,1024,115,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.13505227863788605, -0.6992138028144836, -0.6386840343475342]","[-0.08365152776241302, -0.7399067878723145, -0.1394127458333969]",0.02134563664674251,0.03516713584416992,0.06403690994022754,0.04823746672475043,0.08761805295944214,0.08098251682861785,2.7223727697072064,0.0
SAC,3,1024,116,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.0036390621680766344, -0.36614876985549927, -0.6434957981109619]","[0.9050279259681702, 0.8802486658096313, -0.9539850950241089]",0.08623518289650572,0.21043992593659172,0.2587055486895172,0.13199616945636125,0.14488918334245682,0.2235870111612905,7.572302695153247,0.0
SAC,3,1024,117,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.11515316367149353, 0.7238221168518066, -0.36945784091949463]","[-0.9954982399940491, 0.7611866593360901, 0.800013542175293]",0.03972349949363009,0.16461959822732763,0.11917049848089027,0.013914569821438672,0.00859091617166996,0.1187843693759376,5.802452686220232,0.0
SAC,3,1024,118,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.7532855868339539, -0.8538441061973572, 0.6052027344703674]","[0.3583809733390808, -0.14669764041900635, -0.04589289054274559]",0.036212937890126966,0.08215430413889675,0.1086388136703809,0.03076455748444538,0.01483391597867012,0.1004568787287001,4.638261446179604,0.0
SAC,3,1024,119,0.03,1.0,0.03,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.9546050429344177, -0.7296091914176941, 0.7618905305862427]","[-0.6044704914093018, 0.3422892987728119, 0.2229812741279602]",0.035790746776288004,0.10679151217553429,0.10737224032886401,0.03673971029297437,0.00608525425195694,0.11933911887190289,3.707291237980178,0.0
SAC,3,1024,100,0.05,1.0,0.05,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.06815548768887918,0.10584991375417553,0.20446646306663752,0.10559369780031251,0.04931407980620861,0.17358534413382895,5.042438509639405,0.0
SAC,3,1024,101,0.05,1.0,0.05,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.06068435923760743,0.17123978483875155,0.18205307771282228,0.04421658179274312,0.05818146467208862,0.16884646213560034,7.822803655287743,0.0
SAC,3,1024,102,0.05,1.0,0.05,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.0657928260333576,0.16593423466307747,0.19737847810007278,0.07213166718267733,0.03125669062137604,0.17990623388504448,6.255799596800938,0.0
SAC,3,1024,103,0.05,1.0,0.05,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.06106792797055018,0.14297446840805308,0.18320378391165054,0.10193904013269478,0.04967275261878967,0.21803670749997262,7.626482800844883,0.0
