method,node,controller_seed,test_seed,amplitude,eta,relative_bound,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
Fixed_k8,2,-1,109,0.05,1.0,0.05,0,deterministic,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",3.3129729509449635,4.406048858264394,9.93891885283489,9.367440718007677,7.963611930608749,1.6534956239925656,67.00492251965342,0.01
Fixed_k8,2,-1,110,0.05,1.0,0.05,0,deterministic,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",2.0979627090616964,2.8139653396080746,6.293888127185088,5.135251250347974,7.518965691328049,1.355463995228979,42.40215981996482,0.0
Fixed_k8,2,-1,111,0.05,1.0,0.05,0,deterministic,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",3.0786098377641324,4.08966128956957,9.235829513292398,7.859756241702003,8.17202053964138,1.5224706786603404,55.02057147418722,0.0
Fixed_k8,2,-1,112,0.05,1.0,0.05,0,deterministic,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",2.21868149446771,3.373624178975774,6.65604448340313,8.889774519352265,8.367726683616638,1.2780219325029345,47.766295704983015,0.0125
Fixed_k8,2,-1,113,0.05,1.0,0.05,0,deterministic,"[0.41863173246383667, -0.023482682183384895, 0.2279641479253769]","[-0.4255177676677704, -0.7030157446861267, -0.44172894954681396]",2.5929910003417422,3.4821098967637187,7.778973001025227,6.437581587536835,7.0557690262794495,1.6233786188456185,60.08144398702821,0.005
Fixed_k8,2,-1,114,0.05,1.0,0.05,0,deterministic,"[-0.7814548015594482, -0.6798140406608582, -0.9797838926315308]","[0.11529668420553207, -0.6668115258216858, -0.3657369315624237]",2.825204682308044,3.7145596467939725,8.475614046924132,7.701850606519499,6.714026063680649,1.5140338089697973,53.166947735217995,0.0
Fixed_k8,2,-1,115,0.05,1.0,0.05,0,deterministic,"[-0.13505227863788605, -0.6992138028144836, -0.6386840343475342]","[-0.08365152776241302, -0.7399067878723145, -0.1394127458333969]",2.7844307001305437,3.767247143918758,8.353292100391633,10.18936830004792,11.892583847045898,1.3723040902406498,44.694068715633755,0.0
Fixed_k8,2,-1,116,0.05,1.0,0.05,0,deterministic,"[0.0036390621680766344, -0.36614876985549927, -0.6434957981109619]","[0.9050279259681702, 0.8802486658096313, -0.9539850950241089]",2.6288059152421215,3.5987035955721045,7.886417745726364,5.181769379679068,6.854746401309967,1.4302973669960612,47.99039988650348,0.01
Fixed_k8,2,-1,117,0.05,1.0,0.05,0,deterministic,"[0.11515316367149353, 0.7238221168518066, -0.36945784091949463]","[-0.9954982399940491, 0.7611866593360901, 0.800013542175293]",3.174268381575669,4.2248073197574065,9.522805144727007,8.18049450531418,8.124003827571869,1.6335118660457117,63.88468155299958,0.0
Fixed_k8,2,-1,118,0.05,1.0,0.05,0,deterministic,"[0.7532855868339539, -0.8538441061973572, 0.6052027344703674]","[0.3583809733390808, -0.14669764041900635, -0.04589289054274559]",2.8674635993748754,3.8449620031433973,8.602390798124626,8.286862156181424,8.0167927891016,1.49085595887944,54.54322208529058,0.0025
Fixed_k8,2,-1,119,0.05,1.0,0.05,0,deterministic,"[0.9546050429344177, -0.7296091914176941, 0.7618905305862427]","[-0.6044704914093018, 0.3422892987728119, 0.2229812741279602]",3.0311085205232526,4.055535512256954,9.093325561569758,8.599551725488753,8.55372367799282,1.5352727085760705,57.220014084060665,0.005
Fixed_k8,2,-1,100,0.03,2.0,0.06,0,deterministic,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",3.053405921276061,4.044943774394641,9.160217763828184,8.44322020597296,8.016891866922379,1.7254419156961014,70.12721871396047,0.0025
Fixed_k8,2,-1,101,0.03,2.0,0.06,0,deterministic,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",2.5151681705522764,3.3517112547493486,7.545504511656829,5.917765615898886,5.458649545907974,1.5386848246813416,55.22551413182166,0.01
Fixed_k8,2,-1,102,0.03,2.0,0.06,0,deterministic,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",2.2870042477722774,3.1934414246972462,6.861012743316833,8.410633454536214,9.219468459486961,1.3179775026076452,47.44290102482385,0.0125
Fixed_k8,2,-1,103,0.03,2.0,0.06,0,deterministic,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",2.303287022577557,3.0641973584977853,6.90986106773267,5.228811098653593,9.546946823596954,1.2513364556424338,39.58401433905936,0.005
Fixed_k8,2,-1,104,0.03,2.0,0.06,0,deterministic,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",3.1101495652077897,4.092629486603231,9.33044869562337,7.861366710821052,8.004599213600159,1.8141428348132203,77.01802640010244,0.0075
