method,node,controller_seed,test_seed,amplitude,eta,relative_bound,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
LQR_R1,2,-1,115,0.05,1.0,0.05,0,deterministic,"[-0.13505227863788605, -0.6992138028144836, -0.6386840343475342]","[-0.08365152776241302, -0.7399067878723145, -0.1394127458333969]",0.11490633219855212,0.214788072255166,0.34471899659565636,0.13018801213920483,0.20302286744117737,0.10983609266090265,1.4503453839765637,0.0
LQR_R1,2,-1,116,0.05,1.0,0.05,0,deterministic,"[0.0036390621680766344, -0.36614876985549927, -0.6434957981109619]","[0.9050279259681702, 0.8802486658096313, -0.9539850950241089]",0.13660099373546647,0.29475819045193835,0.4098029812063994,0.1643764491101014,0.06694303313270211,0.13534071177889842,5.517671685642648,0.0125
LQR_R1,2,-1,117,0.05,1.0,0.05,0,deterministic,"[0.11515316367149353, 0.7238221168518066, -0.36945784091949463]","[-0.9954982399940491, 0.7611866593360901, 0.800013542175293]",0.265915052034735,0.5148072342066103,0.7977451561042049,0.40861220425569716,0.0647390391677618,0.19306532791320716,6.958329669827245,0.01
LQR_R1,2,-1,118,0.05,1.0,0.05,0,deterministic,"[0.7532855868339539, -0.8538441061973572, 0.6052027344703674]","[0.3583809733390808, -0.14669764041900635, -0.04589289054274559]",0.17566944211287888,0.26648547483641494,0.5270083263386366,0.3863684076378927,0.05739312991499901,0.13983917486333702,5.403187421400843,0.01
LQR_R1,2,-1,119,0.05,1.0,0.05,0,deterministic,"[0.9546050429344177, -0.7296091914176941, 0.7618905305862427]","[-0.6044704914093018, 0.3422892987728119, 0.2229812741279602]",0.24354521867665072,0.3597786960795906,0.7306356560299522,0.7188291163356216,0.11611386761069298,0.2599205579509973,7.060362694552487,0.0125
LQR_R1,2,-1,100,0.03,2.0,0.06,0,deterministic,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.16447942878304672,0.2807124474423188,0.4934382863491402,0.3726515380412708,0.06458660215139389,0.20005862927049783,6.596449297039782,0.0125
LQR_R1,2,-1,101,0.03,2.0,0.06,0,deterministic,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.503728141792967,0.927616454771544,1.511184425378901,0.5672738480347174,1.0845954716205597,0.274943182418785,9.945440359062657,0.02
LQR_R1,2,-1,102,0.03,2.0,0.06,0,deterministic,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.40733837541920487,0.5713149433899548,1.2220151262576147,1.2160820852919125,0.32814502716064453,0.23012957874943324,3.274106939677722,0.0
LQR_R1,2,-1,103,0.03,2.0,0.06,0,deterministic,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.3195177225368167,0.6342429731119936,0.9585531676104502,0.6387543836493551,0.33905068039894104,0.295104926458863,9.716666589198413,0.02
LQR_R1,2,-1,104,0.03,2.0,0.06,0,deterministic,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",0.2354889287913709,0.6272990366630706,0.7064667863741126,0.09899871742904738,0.059450757689774036,0.27080281736845085,12.059524732642412,0.0275
LQR_R1,2,-1,105,0.03,2.0,0.06,0,deterministic,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",0.10914583309806716,0.2777987911701758,0.32743749929420146,0.11813174758428409,0.201501727104187,0.09730530992248959,1.3498755038242083,0.0
LQR_R1,2,-1,106,0.03,2.0,0.06,0,deterministic,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",0.09470121118728557,0.17708769848257974,0.28410363356185675,0.17028497807957507,0.08462812937796116,0.1710763664418562,5.3273909320415695,0.01
LQR_R1,2,-1,107,0.03,2.0,0.06,0,deterministic,"[0.6331554651260376, -0.5412940382957458, -0.558035135269165]","[-0.916957676410675, -0.7854737043380737, 0.4266817569732666]",0.20950929822163317,0.4238327116796745,0.6285278946648996,0.33565412698612535,0.8878955245018005,0.17187780311888262,5.339026310033042,0.01
LQR_R1,2,-1,108,0.03,2.0,0.06,0,deterministic,"[0.2364661693572998, 0.06543176621198654, 0.1095544770359993]","[-0.17992550134658813, -0.7554280757904053, 0.9981473684310913]",0.22422667616608236,0.45402310279692365,0.672680028498247,0.326356137516322,0.8309457004070282,0.15806997924731891,6.8617565966962175,0.015
LQR_R1,2,-1,109,0.03,2.0,0.06,0,deterministic,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",0.29818933741255343,0.6342609522435408,0.8945680122376604,0.5217371455819151,0.24622857756912708,0.3093393839863777,13.272184495227306,0.025
LQR_R1,2,-1,110,0.03,2.0,0.06,0,deterministic,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",0.1908388033691958,0.2508858058971374,0.5725164101075874,0.5275573003462252,0.1829947829246521,0.10079277292453681,0.5405411703204057,0.0
LQR_R1,2,-1,111,0.03,2.0,0.06,0,deterministic,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",0.23663391223632524,0.350694161717256,0.7099017367089757,0.3218838157431211,0.05245429836213589,0.17466749161124193,3.6529279566852453,0.0025
