method,node,controller_seed,test_seed,amplitude,eta,relative_bound,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
SAC,2,42,100,0.03,1.0,0.03,0,0a55af0cfeb7047d093c2a093234075b59c40ebc3b8bc1957267fcd6061e9c04,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.10876874371678727,0.23931934884770267,0.32630623115036184,0.13576902372095687,0.10568394884467125,0.3161797434314528,10.362589798044688,0.0
SAC,2,42,101,0.03,1.0,0.03,0,0a55af0cfeb7047d093c2a093234075b59c40ebc3b8bc1957267fcd6061e9c04,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.30105421843947044,0.744875984821147,0.9031626553184113,0.24077222422685152,0.15020868182182312,0.3708055251257081,15.308400828582013,0.0025
SAC,2,42,102,0.03,1.0,0.03,0,0a55af0cfeb7047d093c2a093234075b59c40ebc3b8bc1957267fcd6061e9c04,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.13776812507946692,0.3118013714461479,0.41330437523840075,0.12386312112672093,0.11047789454460144,0.32443237245231493,8.747257360801397,0.0
SAC,2,42,103,0.03,1.0,0.03,0,0a55af0cfeb7047d093c2a093234075b59c40ebc3b8bc1957267fcd6061e9c04,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.2140993233561107,0.572336007160906,0.6422979700683321,0.12863666157203693,0.12937310338020325,0.34586374836966877,11.884462242293958,0.0
SAC,2,42,104,0.03,1.0,0.03,0,0a55af0cfeb7047d093c2a093234075b59c40ebc3b8bc1957267fcd6061e9c04,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",0.23218628425841667,0.6145539446871294,0.69655885277525,0.10740063987948277,0.04617711529135704,0.3564988776038115,11.97968290820914,0.005
SAC,2,42,105,0.03,1.0,0.03,0,0a55af0cfeb7047d093c2a093234075b59c40ebc3b8bc1957267fcd6061e9c04,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",0.09818635601705174,0.23687801618001397,0.2945590680511552,0.18568009579623188,0.13340294361114502,0.17541966057775027,4.3195288889154115,0.0
SAC,2,42,106,0.03,1.0,0.03,0,0a55af0cfeb7047d093c2a093234075b59c40ebc3b8bc1957267fcd6061e9c04,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",0.07649613413936517,0.1716152316632342,0.2294884024180955,0.12349355281733068,0.22338948398828506,0.2902032122053113,9.290244099666575,0.005
SAC,2,42,107,0.03,1.0,0.03,0,0a55af0cfeb7047d093c2a093234075b59c40ebc3b8bc1957267fcd6061e9c04,"[0.6331554651260376, -0.5412940382957458, -0.558035135269165]","[-0.916957676410675, -0.7854737043380737, 0.4266817569732666]",0.1397441995019714,0.3916685390689073,0.4192325985059142,0.1885765206390693,0.516390323638916,0.22739902161006023,8.05861071684308,0.0
SAC,2,42,108,0.03,1.0,0.03,0,0a55af0cfeb7047d093c2a093234075b59c40ebc3b8bc1957267fcd6061e9c04,"[0.2364661693572998, 0.06543176621198654, 0.1095544770359993]","[-0.17992550134658813, -0.7554280757904053, 0.9981473684310913]",0.2055707115878166,0.47561340213324405,0.6167121347634498,0.15686505132665238,0.39912986755371094,0.30839447903811484,13.01734522942587,0.0
SAC,2,42,109,0.03,1.0,0.03,0,0a55af0cfeb7047d093c2a093234075b59c40ebc3b8bc1957267fcd6061e9c04,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",0.22199391711275662,0.6026325746436914,0.6659817513382699,0.12499874435296213,0.08866997063159943,0.41403215127692855,15.934693680096638,0.01
SAC,2,42,110,0.03,1.0,0.03,0,0a55af0cfeb7047d093c2a093234075b59c40ebc3b8bc1957267fcd6061e9c04,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",0.06538490911656163,0.1168754573648612,0.19615472734968487,0.12216278020706442,0.2718288525938988,0.20202406207819532,3.1005762683435396,0.0
SAC,2,42,111,0.03,1.0,0.03,0,0a55af0cfeb7047d093c2a093234075b59c40ebc3b8bc1957267fcd6061e9c04,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",0.1183218817859083,0.23843432033175394,0.3549656453577249,0.12204433928163332,0.06603876128792763,0.2750041282682347,6.937377244135289,0.0
SAC,2,42,112,0.03,1.0,0.03,0,0a55af0cfeb7047d093c2a093234075b59c40ebc3b8bc1957267fcd6061e9c04,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",0.07219712967393689,0.11475120922793089,0.2165913890218107,0.1307813599648207,0.07502889633178711,0.3210854441150465,8.807235138436804,0.0
