method,node,controller_seed,test_seed,amplitude,eta,relative_bound,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
PPO,3,42,100,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.04907013241438534,0.08725849695906206,0.14721039724315602,0.06370562980135466,0.027084780856966972,0.13695999047256766,5.1635356506681305,0.015
PPO,3,42,101,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.056068759100358384,0.16451989686693125,0.16820627730107515,0.040661857543904105,0.04515746235847473,0.16553233065026954,7.535190979196726,0.02
PPO,3,42,102,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.05741836213106514,0.1626367515879634,0.17225508639319542,0.04099057112349036,0.014416813850402832,0.17178735248465787,7.20243228348021,0.015
PPO,3,42,103,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.05238217416165996,0.13913088014285493,0.15714652248497987,0.06052150641694481,0.029722005128860474,0.17684307622902115,8.396407483903678,0.025
PPO,3,42,104,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",0.09647690227521538,0.20144289723467465,0.28943070682564614,0.06821891590722917,0.03109489567577839,0.1943219994238933,9.976443546689094,0.03
PPO,3,42,105,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",0.030643161006135587,0.08541925155617931,0.09192948301840675,0.04325151461877941,0.07184839248657227,0.12348835868877069,4.807986844088603,0.01
PPO,3,42,106,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",0.030080381397166425,0.10974700175364745,0.09024114419149927,0.017906851066207444,0.014417591504752636,0.11613589952562813,5.824356431985805,0.015
PPO,3,42,107,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.6331554651260376, -0.5412940382957458, -0.558035135269165]","[-0.916957676410675, -0.7854737043380737, 0.4266817569732666]",0.07067055795697846,0.18446925095668076,0.2120116738709354,0.09177371454827579,0.09742945432662964,0.21379271224884322,9.256678795488725,0.0225
PPO,3,42,108,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.2364661693572998, 0.06543176621198654, 0.1095544770359993]","[-0.17992550134658813, -0.7554280757904053, 0.9981473684310913]",0.06690341578711348,0.15523926190938,0.20071024736134044,0.07488011718256238,0.06526684761047363,0.21465392965368202,9.53573056331979,0.025
PPO,3,42,109,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",0.07738437673660709,0.2128548731939715,0.23215313020982126,0.03986902150359971,0.015253350138664246,0.18560102109116805,8.844255488673776,0.0225
PPO,3,42,110,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",0.021644630243712208,0.05837976017476616,0.06493389073113662,0.04715763757948154,0.036665599793195724,0.1189087762629748,3.7234750702915522,0.0075
PPO,3,42,111,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",0.025178175124805035,0.04356317243794095,0.0755345253744151,0.028444089173672745,0.0058926772326231,0.09926809802502766,4.2882608476653195,0.01
PPO,3,42,112,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",0.06159457166199994,0.17897621649551998,0.18478371498599983,0.02368969482910118,0.004555564373731613,0.12122388656931625,2.2934786897998016,0.0
PPO,3,42,113,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.41863173246383667, -0.023482682183384895, 0.2279641479253769]","[-0.4255177676677704, -0.7030157446861267, -0.44172894954681396]",0.05116145280387225,0.12400951239470806,0.15348435841161673,0.04718336591750016,0.027732640504837036,0.14678553888513857,2.6479002159010867,0.005
PPO,3,42,114,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[-0.7814548015594482, -0.6798140406608582, -0.9797838926315308]","[0.11529668420553207, -0.6668115258216858, -0.3657369315624237]",0.019738488589473076,0.06195596716985889,0.059215465768419226,0.00758429235537295,0.01533287763595581,0.06968705178682048,1.595545385103447,0.0
PPO,3,42,115,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[-0.13505227863788605, -0.6992138028144836, -0.6386840343475342]","[-0.08365152776241302, -0.7399067878723145, -0.1394127458333969]",0.01828709675784123,0.032420078789174224,0.05486129027352369,0.04749613266185294,0.08838832378387451,0.07101121334883935,2.5665875305113475,0.0075
PPO,3,42,116,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.0036390621680766344, -0.36614876985549927, -0.6434957981109619]","[0.9050279259681702, 0.8802486658096313, -0.9539850950241089]",0.08626179515263367,0.200739366354491,0.25878538545790103,0.13365797177646999,0.11182647943496704,0.2055142918355447,6.568199841068216,0.015
PPO,3,42,117,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.11515316367149353, 0.7238221168518066, -0.36945784091949463]","[-0.9954982399940491, 0.7611866593360901, 0.800013542175293]",0.04115437447919463,0.16527219404663082,0.1234631234375839,0.011912003889633918,0.0036755669862031937,0.1238361919888683,7.368491772569725,0.0225
PPO,3,42,118,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.7532855868339539, -0.8538441061973572, 0.6052027344703674]","[0.3583809733390808, -0.14669764041900635, -0.04589289054274559]",0.036628145688342696,0.07850443615654289,0.10988443706502808,0.02895406841725847,0.01306280866265297,0.10108232908786978,5.088144210804375,0.015
PPO,3,42,119,0.03,1.0,0.03,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.9546050429344177, -0.7296091914176941, 0.7618905305862427]","[-0.6044704914093018, 0.3422892987728119, 0.2229812741279602]",0.031627275928172126,0.10593143276449035,0.09488182778451638,0.026029543669457422,0.0047530122101306915,0.14380565940627732,7.38960634840892,0.0225
PPO,3,42,100,0.05,1.0,0.05,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.06999496891142387,0.10482680408513373,0.20998490673427161,0.10731520260005821,0.046446582302451134,0.17237803405917196,5.338307300791445,0.015
PPO,3,42,101,0.05,1.0,0.05,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.060795030344884565,0.16634491579934224,0.1823850910346537,0.05838774466588174,0.06498652696609497,0.17181042400641633,7.62893215698191,0.02
PPO,3,42,102,0.05,1.0,0.05,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.06561693469939578,0.16372010464891984,0.19685080409818737,0.0664369603159067,0.020823217928409576,0.1858223058431969,7.25357039700198,0.0175
PPO,3,42,103,0.05,1.0,0.05,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.06018630316998137,0.14183107337595743,0.18055890950994413,0.10186311899235954,0.051273494958877563,0.22379367146408766,8.683362253803045,0.025
