method,node,controller_seed,test_seed,amplitude,eta,relative_bound,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
LQR_R001,2,-1,100,0.03,1.0,0.03,0,deterministic,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.08299043268532007,0.24489227115672393,0.24897129805596022,0.06484521574766179,0.010912500321865082,0.24908746049119312,15.81175589838096,0.045
LQR_R001,2,-1,101,0.03,1.0,0.03,0,deterministic,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.28339927035158596,0.7766297512641661,0.8501978110547579,0.11668484308469443,0.1478443741798401,0.4072855932376514,27.962876811719628,0.0775
LQR_R001,2,-1,102,0.03,1.0,0.03,0,deterministic,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.13699602281886863,0.32874842141759003,0.4109880684566059,0.15431730546931058,0.03428956866264343,0.24096279593236647,12.298458159567634,0.02
LQR_R001,2,-1,103,0.03,1.0,0.03,0,deterministic,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.1810620370009761,0.5792251659936258,0.5431861110029282,0.07360816660716578,0.04682806134223938,0.36387440211115235,23.378818669030125,0.065
LQR_R001,2,-1,104,0.03,1.0,0.03,0,deterministic,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",0.20871146749790234,0.6370894809012896,0.626134402493707,0.04326757544042244,0.0032192361541092396,0.3879971784663484,27.60546253775773,0.08
LQR_R001,2,-1,105,0.03,1.0,0.03,0,deterministic,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",0.0730307609828364,0.23936378679719253,0.2190922829485092,0.06288184170369748,0.10668599605560303,0.160384566396377,9.00116105169241,0.015
LQR_R001,2,-1,106,0.03,1.0,0.03,0,deterministic,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",0.050739226747050274,0.16372798939077163,0.15221768024115082,0.0373694362797211,0.014635761501267552,0.19994478339981187,11.760517482145545,0.03
LQR_R001,2,-1,107,0.03,1.0,0.03,0,deterministic,"[0.6331554651260376, -0.5412940382957458, -0.558035135269165]","[-0.916957676410675, -0.7854737043380737, 0.4266817569732666]",0.12197445399311378,0.38214936533077365,0.36592336197934133,0.11464334909378747,0.26179206371307373,0.24896873771034453,14.310971584808982,0.03
LQR_R001,2,-1,108,0.03,1.0,0.03,0,deterministic,"[0.2364661693572998, 0.06543176621198654, 0.1095544770359993]","[-0.17992550134658813, -0.7554280757904053, 0.9981473684310913]",0.1680090996627994,0.451241581726791,0.5040272989883982,0.1441088108299875,0.2853511571884155,0.2519577409533522,14.4445165317778,0.0375
LQR_R001,2,-1,109,0.03,1.0,0.03,0,deterministic,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",0.20544704247857518,0.6296220090000526,0.6163411274357256,0.07147699094917855,0.0105450339615345,0.4095255611091874,29.20380392509353,0.0875
LQR_R001,2,-1,110,0.03,1.0,0.03,0,deterministic,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",0.04700928223640631,0.10151801320579751,0.14102784670921892,0.083840500569132,0.027971796691417694,0.11998646997860017,3.755823551132852,0.0075
LQR_R001,2,-1,111,0.03,1.0,0.03,0,deterministic,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",0.0976161209487837,0.24079805542786903,0.2928483628463511,0.05899347256823086,0.005158121697604656,0.21620416881494367,12.08874504871611,0.0225
LQR_R001,2,-1,112,0.03,1.0,0.03,0,deterministic,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",0.03683655223432163,0.08880488526863872,0.1105096567029649,0.05310739353184163,0.008818764239549637,0.11826184640468407,5.675200998097271,0.015
LQR_R001,2,-1,113,0.03,1.0,0.03,0,deterministic,"[0.41863173246383667, -0.023482682183384895, 0.2279641479253769]","[-0.4255177676677704, -0.7030157446861267, -0.44172894954681396]",0.07289143134115987,0.2063093347286621,0.2186742940234796,0.08024334629284746,0.04343231022357941,0.17068085153070406,6.662007481207792,0.01
LQR_R001,2,-1,114,0.03,1.0,0.03,0,deterministic,"[-0.7814548015594482, -0.6798140406608582, -0.9797838926315308]","[0.11529668420553207, -0.6668115258216858, -0.3657369315624237]",0.05482514379627334,0.135422476328522,0.16447543138882,0.03956925544749807,0.0608237087726593,0.1649632543481685,7.028423091381334,0.015
LQR_R001,2,-1,115,0.03,1.0,0.03,0,deterministic,"[-0.13505227863788605, -0.6992138028144836, -0.6386840343475342]","[-0.08365152776241302, -0.7399067878723145, -0.1394127458333969]",0.04751284997554144,0.12566896989313056,0.14253854992662435,0.048500815854856265,0.07907372713088989,0.14293764347089757,6.328366052696426,0.015
LQR_R001,2,-1,116,0.03,1.0,0.03,0,deterministic,"[0.0036390621680766344, -0.36614876985549927, -0.6434957981109619]","[0.9050279259681702, 0.8802486658096313, -0.9539850950241089]",0.09105670623711976,0.23036268748897967,0.27317011871135927,0.10736068853257615,0.055918201338499784,0.16969110069075308,9.173522163473462,0.0275
LQR_R001,2,-1,117,0.03,1.0,0.03,0,deterministic,"[0.11515316367149353, 0.7238221168518066, -0.36945784091949463]","[-0.9954982399940491, 0.7611866593360901, 0.800013542175293]",0.1671834155181322,0.5058993767147866,0.5015502465543966,0.07618325165426934,0.01366422325372696,0.30155472859515337,20.771474745545063,0.0625
LQR_R001,2,-1,118,0.03,1.0,0.03,0,deterministic,"[0.7532855868339539, -0.8538441061973572, 0.6052027344703674]","[0.3583809733390808, -0.14669764041900635, -0.04589289054274559]",0.08513436609211804,0.1792709492131694,0.25540309827635416,0.10726008338301822,0.020305968821048737,0.19216327245412956,12.15526178545029,0.0325
LQR_R001,2,-1,119,0.03,1.0,0.03,0,deterministic,"[0.9546050429344177, -0.7296091914176941, 0.7618905305862427]","[-0.6044704914093018, 0.3422892987728119, 0.2229812741279602]",0.07480082582741981,0.18365526839294416,0.22440247748225947,0.08459526359644017,0.020040560513734818,0.25855640359514653,13.563555169659942,0.0375
LQR_R001,2,-1,100,0.05,1.0,0.05,0,deterministic,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.09940686045990249,0.2501487358982016,0.2982205813797075,0.10501540350486283,0.017511634156107903,0.2735026115696747,15.678105775597732,0.045
LQR_R001,2,-1,101,0.05,1.0,0.05,0,deterministic,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.34660216845403224,0.8617430463958251,1.0398065053620968,0.20395894137061674,0.2659502923488617,0.4627714963359978,30.11640499475198,0.0825
LQR_R001,2,-1,102,0.05,1.0,0.05,0,deterministic,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.18928120635350792,0.36352559937434553,0.5678436190605238,0.2778513610684945,0.060653068125247955,0.29394542923089156,12.697317579201123,0.02
LQR_R001,2,-1,103,0.05,1.0,0.05,0,deterministic,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.19848484308005976,0.5943514290551699,0.5954545292401793,0.12524162499625005,0.07959911227226257,0.41026397754857435,24.340045593940147,0.07
LQR_R001,2,-1,104,0.05,1.0,0.05,0,deterministic,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",0.22776159968386625,0.6467689136168081,0.6832847990515988,0.07299486241291886,0.005648918682709336,0.41264217921928675,28.012301810987523,0.0825
LQR_R001,2,-1,105,0.05,1.0,0.05,0,deterministic,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",0.08564168808816104,0.24751461721951298,0.25692506426448314,0.10519739488760631,0.1777888536453247,0.17209166528696562,9.140950477255657,0.015
LQR_R001,2,-1,106,0.05,1.0,0.05,0,deterministic,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",0.06599788609675364,0.17170315706184952,0.1979936582902609,0.06253540262372957,0.024607216008007526,0.22544820770662524,11.857151139487362,0.03
LQR_R001,2,-1,107,0.05,1.0,0.05,0,deterministic,"[0.6331554651260376, -0.5412940382957458, -0.558035135269165]","[-0.916957676410675, -0.7854737043380737, 0.4266817569732666]",0.13725393054370497,0.3784854712837843,0.4117617916311149,0.18151117898063895,0.4039827585220337,0.2595689714663578,14.26618441159598,0.03
LQR_R001,2,-1,108,0.05,1.0,0.05,0,deterministic,"[0.2364661693572998, 0.06543176621198654, 0.1095544770359993]","[-0.17992550134658813, -0.7554280757904053, 0.9981473684310913]",0.17913765330579834,0.43628512701630767,0.537412959917395,0.2359513170833205,0.4586036801338196,0.2552460405044294,14.372347608274342,0.0375
LQR_R001,2,-1,109,0.05,1.0,0.05,0,deterministic,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",0.22275849200838577,0.6378276536053454,0.6682754760251574,0.12185586503143479,0.018267836421728134,0.44152381635200283,29.963300530037827,0.09
LQR_R001,2,-1,110,0.05,1.0,0.05,0,deterministic,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",0.06346166776555125,0.1111513009974903,0.19038500329665375,0.1332665870403066,0.04320317506790161,0.15033618289079667,3.8236427013011034,0.0075
LQR_R001,2,-1,111,0.05,1.0,0.05,0,deterministic,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",0.11713045787303117,0.2456514117442657,0.3513913736190935,0.09011203899151748,0.0073797330260276794,0.23473899953563446,11.985950255561788,0.0225
LQR_R001,2,-1,112,0.05,1.0,0.05,0,deterministic,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",0.05450816769447063,0.09918570636817745,0.1635245030834119,0.08804735102127363,0.01471107080578804,0.14742714024076012,5.854888354545569,0.0175
LQR_R001,2,-1,113,0.05,1.0,0.05,0,deterministic,"[0.41863173246383667, -0.023482682183384895, 0.2279641479253769]","[-0.4255177676677704, -0.7030157446861267, -0.44172894954681396]",0.09264066775893778,0.2139754866199492,0.2779220032768134,0.12970740570583278,0.07192888855934143,0.19951504860424243,6.588973654388858,0.01
