method,node,controller_seed,test_seed,amplitude,eta,relative_bound,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
LQR_R001,3,-1,100,0.03,1.0,0.03,0,deterministic,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.04918606392381185,0.08690694414067661,0.14755819177143553,0.06755108409848662,0.02827177196741104,0.13511192143553324,4.910793516485151,0.0125
LQR_R001,3,-1,101,0.03,1.0,0.03,0,deterministic,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.055783320599601775,0.16603562016613108,0.16734996179880532,0.03728578083309127,0.04108774662017822,0.16097169899852876,7.3433328213393985,0.02
LQR_R001,3,-1,102,0.03,1.0,0.03,0,deterministic,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.05708459991143423,0.16357256449228316,0.17125379973430271,0.04221681023683445,0.012962393462657928,0.1604495993149821,5.881260795846389,0.0125
LQR_R001,3,-1,103,0.03,1.0,0.03,0,deterministic,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.05321043629643638,0.13903042898550116,0.15963130888930915,0.06713764615540888,0.03130611777305603,0.1690972413928823,7.853539565700601,0.0225
LQR_R001,3,-1,104,0.03,1.0,0.03,0,deterministic,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",0.09639774785990225,0.20049113558839757,0.28919324357970677,0.07059804014114227,0.029289284721016884,0.19012233730632883,9.392615635348506,0.0275
LQR_R001,3,-1,105,0.03,1.0,0.03,0,deterministic,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",0.032257425160621814,0.08813951927445324,0.09677227548186544,0.04515311416284538,0.07335770130157471,0.11397404380884728,3.7646501540848436,0.0075
LQR_R001,3,-1,106,0.03,1.0,0.03,0,deterministic,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",0.033772266308288536,0.11343808283075889,0.1013167989248656,0.022256952434502267,0.015721136704087257,0.09437158613832536,3.4928569580058877,0.0075
LQR_R001,3,-1,107,0.03,1.0,0.03,0,deterministic,"[0.6331554651260376, -0.5412940382957458, -0.558035135269165]","[-0.916957676410675, -0.7854737043380737, 0.4266817569732666]",0.06927675885672457,0.18492978235615398,0.20783027657017372,0.0925161631570922,0.10754501819610596,0.19628364165428797,7.406828242834276,0.02
LQR_R001,3,-1,108,0.03,1.0,0.03,0,deterministic,"[0.2364661693572998, 0.06543176621198654, 0.1095544770359993]","[-0.17992550134658813, -0.7554280757904053, 0.9981473684310913]",0.06630974593367164,0.15584599402679936,0.19892923780101493,0.08369569875943808,0.08130407333374023,0.19708461061969487,8.362919557107189,0.0225
LQR_R001,3,-1,109,0.03,1.0,0.03,0,deterministic,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",0.07659085514817421,0.212258551484261,0.22977256544452263,0.03775198206041054,0.013047177344560623,0.1822010290437666,8.564154667115472,0.0225
LQR_R001,3,-1,110,0.03,1.0,0.03,0,deterministic,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",0.020321490675062313,0.05764324261096839,0.06096447202518694,0.042865903904362596,0.03566582873463631,0.10561868729388592,2.6780332839897985,0.005
LQR_R001,3,-1,111,0.03,1.0,0.03,0,deterministic,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",0.02450651199872747,0.04443625090350782,0.07351953599618241,0.026516547998597408,0.0042086411267519,0.08882224894702978,3.3895256394341895,0.01
LQR_R001,3,-1,112,0.03,1.0,0.03,0,deterministic,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",0.061219031289444364,0.179167207864078,0.1836570938683331,0.021018346573260648,0.0023196637630462646,0.12152971057154521,2.279705560165165,0.0
LQR_R001,3,-1,113,0.03,1.0,0.03,0,deterministic,"[0.41863173246383667, -0.023482682183384895, 0.2279641479253769]","[-0.4255177676677704, -0.7030157446861267, -0.44172894954681396]",0.05091118479591925,0.126168261288734,0.15273355438775776,0.04767283935237814,0.025666430592536926,0.14531778938566223,2.2227854520641905,0.0
LQR_R001,3,-1,114,0.03,1.0,0.03,0,deterministic,"[-0.7814548015594482, -0.6798140406608582, -0.9797838926315308]","[0.11529668420553207, -0.6668115258216858, -0.3657369315624237]",0.018985697693413656,0.062107585845663345,0.05695709308024097,0.004685484577131308,0.012566223740577698,0.06857753981143346,1.702717371249587,0.0025
LQR_R001,3,-1,115,0.03,1.0,0.03,0,deterministic,"[-0.13505227863788605, -0.6992138028144836, -0.6386840343475342]","[-0.08365152776241302, -0.7399067878723145, -0.1394127458333969]",0.018469646637709634,0.03421897869415143,0.0554089399131289,0.04739403295227223,0.08668673038482666,0.06732780499025144,2.2516392535806484,0.005
LQR_R001,3,-1,116,0.03,1.0,0.03,0,deterministic,"[0.0036390621680766344, -0.36614876985549927, -0.6434957981109619]","[0.9050279259681702, 0.8802486658096313, -0.9539850950241089]",0.0858496536751582,0.2020963651570012,0.2575489610254746,0.13328509904260252,0.11079578846693039,0.2029726191062866,6.37501740106539,0.0125
LQR_R001,3,-1,117,0.03,1.0,0.03,0,deterministic,"[0.11515316367149353, 0.7238221168518066, -0.36945784091949463]","[-0.9954982399940491, 0.7611866593360901, 0.800013542175293]",0.03972568583395255,0.16369570058752897,0.11917705750185764,0.012498400806460851,0.004488980397582054,0.11661184518230502,6.5593122430606385,0.02
LQR_R001,3,-1,118,0.03,1.0,0.03,0,deterministic,"[0.7532855868339539, -0.8538441061973572, 0.6052027344703674]","[0.3583809733390808, -0.14669764041900635, -0.04589289054274559]",0.03823072175961375,0.07929890977523239,0.11469216527884124,0.03428648369110845,0.013902895152568817,0.09720784525687354,4.715981252586277,0.0125
LQR_R001,3,-1,119,0.03,1.0,0.03,0,deterministic,"[0.9546050429344177, -0.7296091914176941, 0.7618905305862427]","[-0.6044704914093018, 0.3422892987728119, 0.2229812741279602]",0.033867149354838894,0.10635490007525214,0.10160144806451668,0.025714002831344618,0.0027094408869743347,0.11774189088440894,4.238182936974506,0.0075
LQR_R001,3,-1,100,0.05,1.0,0.05,0,deterministic,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.07011743253274996,0.10460592783097795,0.2103522975982499,0.11235605919572675,0.04721590504050255,0.17015745333352933,5.0687142408455435,0.0125
LQR_R001,3,-1,101,0.05,1.0,0.05,0,deterministic,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.06257694296373158,0.16864323294999214,0.18773082889119475,0.06232379275707551,0.06872400641441345,0.16639128111817178,7.335953797144779,0.02
LQR_R001,3,-1,102,0.05,1.0,0.05,0,deterministic,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.06625386745787396,0.1654706716390723,0.19876160237362187,0.06957923810653112,0.02136765420436859,0.17563480887075544,5.887830220853323,0.0125
LQR_R001,3,-1,103,0.05,1.0,0.05,0,deterministic,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.06156213797399726,0.14215131400227693,0.18468641392199178,0.11153770471566621,0.0520816445350647,0.2154411093315616,8.115329618259398,0.0225
LQR_R001,3,-1,104,0.05,1.0,0.05,0,deterministic,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",0.12172217303805723,0.21640199338732619,0.36516651911417164,0.11796515224857923,0.04950196947902441,0.2181079471366477,9.511019814707787,0.0275
LQR_R001,3,-1,105,0.05,1.0,0.05,0,deterministic,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",0.03927660520139738,0.09152231463530565,0.11782981560419213,0.076126789605176,0.12380826473236084,0.12257345509570222,3.804211449441852,0.0075
LQR_R001,3,-1,106,0.05,1.0,0.05,0,deterministic,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",0.04386948952114586,0.11649685356983425,0.13160846856343758,0.037181876234733215,0.025976686738431454,0.11333712746682861,3.5527054014985433,0.0075
LQR_R001,3,-1,107,0.05,1.0,0.05,0,deterministic,"[0.6331554651260376, -0.5412940382957458, -0.558035135269165]","[-0.916957676410675, -0.7854737043380737, 0.4266817569732666]",0.08192310145036538,0.19021140452406465,0.24576930435109615,0.15363593601886136,0.17682486772537231,0.2175346328830281,7.430060325071378,0.02
LQR_R001,3,-1,108,0.05,1.0,0.05,0,deterministic,"[0.2364661693572998, 0.06543176621198654, 0.1095544770359993]","[-0.17992550134658813, -0.7554280757904053, 0.9981473684310913]",0.07663545194403242,0.15851549624737374,0.22990635583209723,0.14076708080132067,0.13821780681610107,0.20308969541426117,8.405745663280172,0.0225
LQR_R001,3,-1,109,0.05,1.0,0.05,0,deterministic,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",0.08172820115145311,0.21027331697092044,0.24518460345435933,0.06269443631287158,0.021513693034648895,0.19927491153235255,8.512533002600629,0.0225
LQR_R001,3,-1,110,0.05,1.0,0.05,0,deterministic,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",0.027009738147791385,0.06183129155411602,0.08102921444337416,0.07110757182961629,0.05944862961769104,0.14633499380853435,2.8514902657258276,0.005
LQR_R001,3,-1,111,0.05,1.0,0.05,0,deterministic,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",0.03872484886664231,0.06099812481132867,0.11617454659992694,0.0439186634461361,0.007039186544716358,0.11587615016289868,3.4860667254096946,0.01
LQR_R001,3,-1,112,0.05,1.0,0.05,0,deterministic,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",0.06645028056605493,0.17899532151381126,0.19935084169816478,0.034989156685539605,0.004174910485744476,0.14539053534190088,2.3476831374481124,0.0
