method,node,controller_seed,test_seed,amplitude,eta,relative_bound,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
SAC,2,123,100,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.10745493415743113,0.24427994612960455,0.3223648024722934,0.17302929723842275,0.03848491050302982,0.27422962878410356,11.693259847879602,0.0
SAC,2,123,101,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.2932466191711123,0.7468455071979724,0.8797398575133367,0.17364067841827133,0.13192933797836304,0.2894053114322653,12.808336878476622,0.0
SAC,2,123,102,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.14175814364151137,0.3169169046131798,0.42527443092453415,0.12338139576676452,0.15863319486379623,0.2593706997849995,9.156646564895013,0.0
SAC,2,123,103,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.21269004895984323,0.5799137686999449,0.6380701468795297,0.1738533596565694,0.19749554991722107,0.289096125343494,9.953832795214257,0.0
SAC,2,123,104,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",0.22252264910037703,0.6145252916681556,0.6675679473011311,0.10194359470250798,0.1075328029692173,0.2896565201871116,11.42804094412025,0.0
SAC,2,123,105,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",0.0951665015573786,0.25126343518280386,0.2854995046721358,0.07146237625016107,0.0836634635925293,0.12316072670896154,2.9825970493170733,0.0
SAC,2,123,106,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",0.07525511588769673,0.177773922124543,0.2257653476630902,0.1144821577573218,0.07453189301304519,0.2521957899269618,11.592950382495737,0.0
SAC,2,123,107,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.6331554651260376, -0.5412940382957458, -0.558035135269165]","[-0.916957676410675, -0.7854737043380737, 0.4266817569732666]",0.13257287536280932,0.41241103295454146,0.39771862608842795,0.09106039639884307,0.12130594253540039,0.17289240996439262,7.25465327008252,0.0
SAC,2,123,108,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.2364661693572998, 0.06543176621198654, 0.1095544770359993]","[-0.17992550134658813, -0.7554280757904053, 0.9981473684310913]",0.21092362218038646,0.4648733860975532,0.6327708665411594,0.22115849375862767,0.3732360601425171,0.24509716152847558,10.729045202362313,0.0
SAC,2,123,109,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",0.21976471111543805,0.607408508063587,0.6592941333463141,0.1739271508966699,0.05141165852546692,0.37344338233928726,17.79559208017406,0.0
SAC,2,123,110,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",0.055179859377623396,0.11445913334326244,0.16553957813287018,0.06803610259207127,0.039028387516736984,0.13962877361554457,2.0872517693585024,0.0
SAC,2,123,111,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",0.10146264417301352,0.23190291355996379,0.30438793251904056,0.1025578252810203,0.07615213468670845,0.18508166743632862,5.469530625720608,0.0
SAC,2,123,112,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",0.05263806799761889,0.10117436725072511,0.15791420399285666,0.10201504258553923,0.10539399832487106,0.2014021819963717,7.671752862851341,0.0
SAC,2,123,113,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.41863173246383667, -0.023482682183384895, 0.2279641479253769]","[-0.4255177676677704, -0.7030157446861267, -0.44172894954681396]",0.0978587389569838,0.2230639711763971,0.29357621687095137,0.1877995736460075,0.09710988402366638,0.1579044608403917,2.324495854932877,0.0
SAC,2,123,114,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.7814548015594482, -0.6798140406608582, -0.9797838926315308]","[0.11529668420553207, -0.6668115258216858, -0.3657369315624237]",0.07047900731163603,0.142990800161649,0.21143702193490807,0.11052028926802271,0.14822760224342346,0.20287149029776938,4.78979280341813,0.0
SAC,2,123,115,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.13505227863788605, -0.6992138028144836, -0.6386840343475342]","[-0.08365152776241302, -0.7399067878723145, -0.1394127458333969]",0.08654457384392197,0.17088650134968944,0.25963372153176595,0.14853512422745058,0.22219154238700867,0.14653097067093315,3.0676910904655585,0.0
SAC,2,123,116,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.0036390621680766344, -0.36614876985549927, -0.6434957981109619]","[0.9050279259681702, 0.8802486658096313, -0.9539850950241089]",0.10523774799428638,0.23245826962077595,0.31571324398285916,0.13169494740389012,0.248098935931921,0.19841264013637627,8.602814860959782,0.0
SAC,2,123,117,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.11515316367149353, 0.7238221168518066, -0.36945784091949463]","[-0.9954982399940491, 0.7611866593360901, 0.800013542175293]",0.1794111501655432,0.48738066165160737,0.5382334504966296,0.1595058480312151,0.03954712674021721,0.25903080883168816,10.745016413033873,0.0
SAC,2,123,118,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.7532855868339539, -0.8538441061973572, 0.6052027344703674]","[0.3583809733390808, -0.14669764041900635, -0.04589289054274559]",0.07662045028554593,0.16888914592610385,0.22986135085663778,0.11211374867707491,0.097423255443573,0.23024246579691063,10.129823264097277,0.0
SAC,2,123,119,0.03,1.0,0.03,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.9546050429344177, -0.7296091914176941, 0.7618905305862427]","[-0.6044704914093018, 0.3422892987728119, 0.2229812741279602]",0.08065654841001615,0.17865607285553348,0.24196964523004846,0.09056452299571699,0.11073494702577591,0.29156422436683255,10.952988142547838,0.0
SAC,2,123,100,0.05,1.0,0.05,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.11392453696086371,0.2474188259201955,0.3417736108825911,0.1749805225128377,0.03938745707273483,0.28961971156912253,11.630325473841848,0.0
SAC,2,123,101,0.05,1.0,0.05,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.3354651555256393,0.8226150884277476,1.006395466576918,0.22530366949461125,0.1804986596107483,0.3088151165969354,13.34326470498125,0.0
SAC,2,123,102,0.05,1.0,0.05,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.17201344994034584,0.3390756907347157,0.5160403498210375,0.17439103338085574,0.17604685574769974,0.29274220181224947,9.4079067883354,0.0
SAC,2,123,103,0.05,1.0,0.05,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.22231496148065338,0.5944981280712214,0.6669448844419602,0.1887120427103874,0.209661066532135,0.327501055605691,10.547311619164516,0.0
SAC,2,123,104,0.05,1.0,0.05,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",0.2354769056201514,0.6224936478063041,0.7064307168604541,0.12209097928379053,0.10928811505436897,0.30318779600528706,11.474925987621322,0.0
SAC,2,123,105,0.05,1.0,0.05,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",0.10412800712054185,0.25758786048038673,0.3123840213616256,0.09701348178916508,0.15443307161331177,0.12912075240118545,3.0560932410222024,0.0
SAC,2,123,106,0.05,1.0,0.05,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",0.08161399881560619,0.1837045891104492,0.24484199644681856,0.11286528856367056,0.06599419983103871,0.2663596473132583,11.572584190387452,0.0
SAC,2,123,107,0.05,1.0,0.05,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.6331554651260376, -0.5412940382957458, -0.558035135269165]","[-0.916957676410675, -0.7854737043380737, 0.4266817569732666]",0.13632658424772515,0.4060300503190355,0.40897975274317544,0.12196169825799671,0.20683974027633667,0.18254971623123437,7.275436528059695,0.0
SAC,2,123,108,0.05,1.0,0.05,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.2364661693572998, 0.06543176621198654, 0.1095544770359993]","[-0.17992550134658813, -0.7554280757904053, 0.9981473684310913]",0.2120377839707823,0.4452770490563993,0.6361133519123469,0.2866963699552012,0.46222078800201416,0.2435468676084295,10.716704058905151,0.0
SAC,2,123,109,0.05,1.0,0.05,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",0.22362855911960922,0.6144034703915541,0.6708856773588276,0.16765769215783588,0.053504087030887604,0.3976836947728868,18.320310340874922,0.0
SAC,2,123,110,0.05,1.0,0.05,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",0.06276257719778001,0.11848790627826912,0.18828773159334003,0.08941967886539152,0.04713093116879463,0.16184330878412337,2.1290598318895575,0.0
SAC,2,123,111,0.05,1.0,0.05,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",0.11288524167619937,0.2330260243935249,0.3386557250285981,0.11625504389083312,0.0769037650898099,0.19727916729420497,5.511253122655294,0.0
SAC,2,123,112,0.05,1.0,0.05,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",0.06699398664002022,0.1128533690131651,0.20098195992006068,0.12907962588432395,0.10635018348693848,0.2204705247855246,7.834926376885028,0.0
SAC,2,123,113,0.05,1.0,0.05,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.41863173246383667, -0.023482682183384895, 0.2279641479253769]","[-0.4255177676677704, -0.7030157446861267, -0.44172894954681396]",0.10611498337130644,0.22688375403522473,0.31834495011391933,0.20098430070060272,0.11798326671123505,0.17911183566523906,2.410537275290753,0.0
SAC,2,123,114,0.05,1.0,0.05,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.7814548015594482, -0.6798140406608582, -0.9797838926315308]","[0.11529668420553207, -0.6668115258216858, -0.3657369315624237]",0.07868185684128245,0.14728482863643577,0.23604557052384736,0.12426166695163206,0.17468857765197754,0.2281639451100642,5.11349273583906,0.0
SAC,2,123,115,0.05,1.0,0.05,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.13505227863788605, -0.6992138028144836, -0.6386840343475342]","[-0.08365152776241302, -0.7399067878723145, -0.1394127458333969]",0.093187082873182,0.17372112527102293,0.279561248619546,0.1681096992558903,0.25282585620880127,0.1579205210963984,3.122272245936495,0.0
