node,mismatch,test_seed,method,continuous_mae,direct_key_word_disagreement,direct_key_bit_disagreement,direct_master_unique_values_per_stream,direct_master_entropy_bits,legacy_key_word_disagreement,legacy_key_bit_disagreement,legacy_master_unique_values_per_stream,legacy_master_entropy_bits,recovered_image_mae,recovered_image_psnr_db,exact_recovery
2,2.0,111,Fixed,2.1400615540114813,0.7890625,0.4296875,2.25,1.735190240989289,0.75,0.4166666666666667,1.0,-0.0,91.65478515625,8.046486414439123,False
2,2.0,111,LQR,0.06572578836494358,0.09375,0.07161458333333333,2.25,1.735190240989289,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,2.0,111,SMC,0.07791016212771258,0.109375,0.08723958333333333,2.25,1.735190240989289,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,2.0,112,PPO,0.03060743594930197,0.0390625,0.028645833333333332,2.5,1.5672531075947036,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,2.0,112,SAC,0.06812649636049173,0.0859375,0.0625,2.5,1.5672531075947036,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,2.0,112,Fixed,2.3704437839769525,0.79296875,0.49609375,2.5,1.5672531075947036,0.75,0.4166666666666667,1.0,-0.0,63.822265625,8.985652582701588,False
2,2.0,112,LQR,0.04503923073692325,0.0703125,0.052083333333333336,2.5,1.5672531075947036,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,2.0,112,SMC,0.03088643645241973,0.0546875,0.037760416666666664,2.5,1.5672531075947036,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,2.0,113,PPO,0.05894025166829427,0.0703125,0.053385416666666664,2.0,1.8959845733194198,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,2.0,113,SAC,0.1445124534269174,0.203125,0.16927083333333334,2.0,1.8959845733194198,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,2.0,113,Fixed,1.8039992231254776,0.82421875,0.4856770833333333,2.0,1.8959845733194198,0.75,0.3333333333333333,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,2.0,113,LQR,0.14521075738593936,0.203125,0.16927083333333334,2.0,1.8959845733194198,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,2.0,113,SMC,0.11360246261271338,0.1484375,0.11979166666666667,2.0,1.8959845733194198,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,2.0,114,PPO,0.11397835627819101,0.12109375,0.07161458333333333,2.0,1.9155955836356493,0.25,0.25,1.0,0.8112781244591328,91.67692057291667,8.062368665026087,False
2,2.0,114,SAC,0.07481159502640367,0.10546875,0.055989583333333336,2.0,1.9155955836356493,0.25,0.25,1.0,0.8112781244591328,91.67692057291667,8.062368665026087,False
2,2.0,114,Fixed,1.6863546346624692,0.62890625,0.3502604166666667,2.0,1.9155955836356493,0.75,0.5,1.0,0.8112781244591328,62.357584635416664,11.942826524809663,False
2,2.0,114,LQR,0.2057727356441319,0.21484375,0.13151041666666666,2.0,1.9155955836356493,0.25,0.25,1.0,0.8112781244591328,91.67692057291667,8.062368665026087,False
2,2.0,114,SMC,0.1873938279847304,0.1875,0.11458333333333333,2.0,1.9155955836356493,0.25,0.25,1.0,0.8112781244591328,91.67692057291667,8.062368665026087,False
2,2.0,115,PPO,0.06185994716361165,0.0859375,0.053385416666666664,2.0,1.9174207609040588,0.25,0.16666666666666666,1.0,2.0,111.1044921875,6.094821948486523,False
2,2.0,115,SAC,0.16490018987193858,0.140625,0.1015625,2.0,1.9174207609040588,0.25,0.16666666666666666,1.0,2.0,111.1044921875,6.094821948486523,False
