model_name,train_seed,node,method,test_seed,mismatch,pulse_step,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error,recovery_steps,recovery_time,controlled_nodes,observation_mode,observation_dim,num_control_inputs,action_limit,noise_std
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,110,0.0,-1,0.03757264706517507,0.10787196063785617,0.11271794119552521,0.04420081300683963,0.025247320532798767,0.106300088792965,5.91426054539534,0.0175,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,111,0.0,-1,0.2619816522295521,0.7800156792770171,0.7859449566886563,0.04212284519302624,0.0324914176017046,0.43953951052448104,31.497120061572147,0.095,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,112,0.0,-1,0.03382945856457253,0.12642394978878585,0.10148837569371758,0.02251373526904686,0.017780184745788574,0.08748894041761793,3.846906834710373,0.01,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,113,0.0,-1,0.21776651957978868,0.6960888951214191,0.653299558739366,0.02452731032476381,0.031536221504211426,0.3256109608453408,20.080019730350983,0.045,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,114,0.0,-1,0.028591492881221155,0.08010295722426371,0.08577447864366347,0.029574179653952152,0.021513625979423523,0.05110101355355874,1.3234868431692626,0.0025,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,115,0.0,-1,0.054387067491459606,0.19535764446981904,0.16316120247437882,0.035720100091701304,0.06691430509090424,0.08940012360971765,2.572585600484283,0.0025,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,116,0.0,-1,0.044164009946951965,0.15794177585375516,0.1324920298408559,0.03583987793068827,0.05597473680973053,0.10550943234391938,5.161238492696649,0.0125,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,117,0.0,-1,0.09686833577356761,0.3318206062769057,0.2906050073207029,0.03076333911905502,0.024982117116451263,0.24406724599680105,16.175796525554258,0.0325,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,118,0.0,-1,0.038271229721896866,0.11624624429145543,0.1148136891656906,0.036843518186130644,0.010226517915725708,0.07001527326362686,3.3144625331206075,0.0075,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,119,0.0,-1,0.2730085559970067,0.8122752685182468,0.8190256679910201,0.02577468368259293,0.038095325231552124,0.38607105867300845,24.437182931720038,0.0625,nan,nan,nan,nan,2,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,100,0.0,-1,0.021083370022783838,0.11437514979352915,0.06325011006835152,0.005847835194687416,0.01441943645477295,0.08994079871739533,5.346805191828404,0.015,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,101,0.0,-1,0.02078209545546353,0.06274170529764508,0.06234628636639059,0.003746379799221033,0.004103393293917179,0.0536279358768701,2.7221664521977615,0.0075,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,102,0.0,-1,0.017732700248590864,0.06361937821558325,0.05319810074577259,0.0039038880046221346,0.011597037315368652,0.07758678460581939,4.967613973733734,0.015,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,103,0.0,-1,0.06699216375617095,0.20430531821334458,0.20097649126851286,0.005284436851923848,0.0048097968101501465,0.17179688201878135,5.804947040289178,0.0125,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,104,0.0,-1,0.06735986170431728,0.2274190181680514,0.20207958511295182,0.00660532809805447,0.0034250766038894653,0.13518189827440089,9.710792766360676,0.03,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,105,0.0,-1,0.048655775193735054,0.14464776308115326,0.14596732558120515,0.008366564305982104,0.0026901550590991974,0.10820599507884195,4.828038628881881,0.01,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,106,0.0,-1,0.05340554702363936,0.18150988076612087,0.1602166410709181,0.0032301643578749564,0.004015244543552399,0.1748836399462455,8.091444602637672,0.02,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,107,0.0,-1,0.015851133169741034,0.06343145969012828,0.0475533995092231,0.0056750101244284045,0.011562764644622803,0.10359960675536843,6.287221209008456,0.0175,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,108,0.0,-1,0.045676909694020384,0.138447948771959,0.13703072908206115,0.006518587777621032,0.0037277601659297943,0.06398788174414576,2.2432499306608302,0.005,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,109,0.0,-1,0.030044951478866294,0.1046787127330397,0.09013485443659888,0.0107087269252925,0.0040339813567698,0.1366645886639407,7.10578096636059,0.0175,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,110,0.0,-1,0.039798115289143766,0.11420921340663376,0.11939434586743129,0.016509754054340315,0.003997191786766052,0.10454414570309277,3.702795918791086,0.01,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,111,0.0,-1,0.07716393679668214,0.22860734274488517,0.2314918103900464,0.006305679900249765,0.004727250896394253,0.1689464643857723,10.24669309395162,0.03,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,112,0.0,-1,0.05802520682124834,0.18897536045541294,0.17407562046374503,0.0054606396222004186,0.009765565395355225,0.1719299843650952,5.228829092340512,0.005,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,113,0.0,-1,0.051216557056039995,0.19175737756408873,0.15364967116811998,0.009846867746271101,0.018486738204956055,0.1969173263730551,11.395480313813959,0.03,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,114,0.0,-1,0.032830231483264714,0.10642187749531745,0.09849069444979414,0.004445820920353318,0.005173414945602417,0.09889991644611977,3.5001438101406266,0.005,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,115,0.0,-1,0.04329457526762543,0.14178193828551755,0.1298837258028763,0.015111936641466102,0.014723360538482666,0.15332909390107355,6.529852359503484,0.015,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,116,0.0,-1,0.021722656941577073,0.11624901049004269,0.06516797082473122,0.015464382775035906,0.013320788741111755,0.09690198560531002,5.714514752926075,0.015,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,117,0.0,-1,0.017789400614455886,0.06686552142500297,0.053368201843367664,0.00391112875342829,0.002855706959962845,0.08118231139352494,5.2600277714530135,0.015,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,118,0.0,-1,0.05936876517033061,0.17365227273169243,0.1781062955109918,0.008325337156377456,0.0026110373437404633,0.07667312040887866,2.1709488740665517,0.0025,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,119,0.0,-1,0.04532150904406466,0.18672314646716717,0.13596452713219398,0.011927977830953436,0.01714712381362915,0.1934504099747635,12.301137541356862,0.035,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,100,0.0,-1,0.022437051052215228,0.11580216768989873,0.0673111531566457,0.0162954175453863,0.02680516242980957,0.10512226755310436,6.8201264212239625,0.02,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,101,0.0,-1,0.0217541881466512,0.0628122363856047,0.0652625644399536,0.004174860717475783,0.00826516654342413,0.054546081991413344,2.706547242498168,0.0075,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,102,0.0,-1,0.018973512224719883,0.06418224221877812,0.056920536674159646,0.014151899379758555,0.027431488037109375,0.08004544498201488,5.102859184064835,0.015,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,103,0.0,-1,0.06827501725633446,0.20374937117675332,0.2048250517690034,0.0070778395934605305,0.018348664045333862,0.1726177133465339,5.817182319854372,0.0125,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,104,0.0,-1,0.0694152657662581,0.22957805620592017,0.20824579729877432,0.00804731005768257,0.010402485728263855,0.14413307925617727,10.204376904465933,0.03,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,105,0.0,-1,0.05043093081531196,0.14650715190022573,0.15129279244593588,0.007677710810561239,0.004526562988758087,0.1120721336167905,5.127043746219445,0.01,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,106,0.0,-1,0.05643009824253671,0.18294210654602214,0.16929029472761015,0.003277326061643292,0.005098252557218075,0.198028241553021,10.661542681471152,0.03,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,107,0.0,-1,0.017952594401722068,0.06424899721515195,0.053857783205166196,0.011385414185991257,0.025236397981643677,0.11901765677409055,7.795892218272565,0.0225,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,108,0.0,-1,0.04713630219124078,0.13955726789948258,0.14140890657372235,0.0082331416024654,0.011321894824504852,0.06831274060950501,2.8423559537622696,0.0075,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,109,0.0,-1,0.031206668093289595,0.10501537349860135,0.09362000427986879,0.013347549231745947,0.007092877756804228,0.1395128040082121,7.7792664297934495,0.0225,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,110,0.0,-1,0.04141081612830454,0.11408368112610517,0.12423244838491361,0.024901534074250564,0.005035758018493652,0.10930675139216395,4.0164271412624535,0.01,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,111,0.0,-1,0.07852009517091914,0.22958296112992635,0.23556028551275743,0.005478970145944644,0.002408131491392851,0.16628902632350617,10.154386218546628,0.03,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,112,0.0,-1,0.06044365608629616,0.1883001370779188,0.1813309682588885,0.017392443705718092,0.03380507230758667,0.1724750857580769,5.385746936937913,0.0075,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,113,0.0,-1,0.053250078239624486,0.19183327361054947,0.15975023471887345,0.026158517996930045,0.01590275764465332,0.19665918276851946,11.352376744718798,0.03,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,114,0.0,-1,0.03383302600943605,0.10667416787617197,0.10149907802830815,0.0039045773389070858,0.006036654114723206,0.09926898353802797,3.506093569782507,0.005,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,115,0.0,-1,0.04697488975232732,0.14321146164194307,0.14092466925698197,0.02517920071374119,0.016971677541732788,0.16052856629405476,8.01611668764553,0.0225,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,116,0.0,-1,0.023534708325607907,0.11700244845937478,0.07060412497682371,0.026445700062645808,0.017527788877487183,0.09647826860139745,5.514350647470763,0.0125,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,117,0.0,-1,0.024682461286617052,0.08821911143797315,0.07404738385985116,0.0032491830097120485,0.005397364497184753,0.10683950127341652,7.65834711558472,0.0225,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,118,0.0,-1,0.06128206764481782,0.17609242777899375,0.18384620293445347,0.008071661441023519,0.00623689591884613,0.09165117219282068,3.5688204177486265,0.0075,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,119,0.0,-1,0.046950509888410305,0.18699619483307428,0.14085152966523093,0.02264587775470666,0.028201252222061157,0.19308169923218763,12.277358441468893,0.035,nan,nan,nan,nan,3,full,6,1,4.0,0.0
