node,method,mismatch,pulse_step,num_runs,mae_mean,mae_std,rmse_mean,rmse_std,mean_l1_mean,mean_l1_std,steady_l1_mean,steady_l1_std,final_l1_mean,final_l1_std,mean_abs_u_mean,mean_abs_u_std,energy_u_mean,energy_u_std,saturation_fraction_mean,saturation_fraction_std
2,LQR,0.0,-1,20,0.09069465470204849,0.07554084795221791,0.3003675720314937,0.22318775244868388,0.2720839641061455,0.22662254385665373,2.023535435674367e-07,2.5710509610809475e-07,5.043111741542816e-08,1.1778320189625107e-07,0.0895042447427197,0.05587131472223131,3.775851110769346,3.3230010037301754,0.006500000000000001,0.007838837185517545
2,Linear,0.0,-1,20,2.5672575176095456,0.5153467921267025,3.485088235431982,0.5833842258343496,7.701772552828636,1.5460403763801078,8.721595420237676,1.879529158466268,8.863783586770296,2.5442964602376983,1.4371064678512682,0.20951512186885451,51.030525979543214,11.263892686251591,0.005750000000000001,0.004873397172404482
2,Zero Input,0.0,-1,20,1.1640751258843653,0.3791533976689674,1.5988865626738948,0.5111570679973044,3.492225377653096,1.137460193006902,2.697825526386603,1.208635774066295,2.4233135629445313,1.8420261315317237,0.0,0.0,0.0,0.0,0.0,0.0
3,LQR,0.0,-1,20,0.050989270932401576,0.020949506345984803,0.16646488478609361,0.05703335294822795,0.15296781279720473,0.06284851903795441,2.235403326828677e-05,2.5466807419046515e-05,4.323991015553475e-06,4.179233088304244e-06,0.08738334174436728,0.04324250077282724,2.648745658842392,2.202997524479642,0.002125,0.0044629321256204136
3,Linear,0.0,-1,20,0.04570297947639989,0.02191542213687392,0.15357407321206093,0.05940355206080482,0.13710893842919966,0.06574626641062174,5.227653792970182e-05,6.791574110415286e-05,1.91662460565567e-05,3.055530319133966e-05,0.09632900078087683,0.042844260532895966,3.5763967042700884,2.3458733070553914,0.005875,0.00744607809167809
3,Zero Input,0.0,-1,20,1.1640751258843653,0.3791533976689674,1.5988865626738948,0.5111570679973044,3.492225377653096,1.137460193006902,2.697825526386603,1.208635774066295,2.4233135629445313,1.8420261315317237,0.0,0.0,0.0,0.0,0.0,0.0
