#{"t_start": 1788916924.769866, "env_id": "None"}
r,l,t
-211.07791,400,3.900308
-193.19454,400,5.182202
-230.260624,400,6.299611
-231.900749,400,7.443361
-271.78299,400,8.10537
-249.305844,400,9.268277
-261.276419,400,10.34675
-146.660459,400,11.541612
-235.285787,400,12.843835
-182.455325,400,13.696566
-170.422653,400,14.738856
-220.79282,400,15.88921
-184.449307,400,17.06278
-244.67902,400,17.852654
-201.487111,400,18.903795
-154.528174,400,20.064757
-175.492617,400,21.045283
-223.881179,400,22.100529
-143.843752,400,22.953985
-164.520957,400,24.106057
-155.440372,400,25.259194
-126.423911,400,26.280389
-128.566072,400,27.017728
-117.738003,400,28.257976
-94.498963,400,29.493943
-61.024697,400,30.69402
-62.864066,400,31.784334
-96.165325,400,32.651089
-63.513505,400,33.967981
-54.431192,400,35.262209
-51.072389,400,36.457017
-43.22062,400,37.167268
-39.765643,400,38.447379
-39.147015,400,39.695248
-39.473299,400,40.803219
-38.815369,400,41.894526
-26.977666,400,42.729373
-26.915132,400,43.860979
-25.932465,400,44.935265
-42.712519,400,46.140386
-41.406448,400,47.221277
-27.298365,400,47.941185
-20.852686,400,49.111176
-29.04788,400,50.307248
-33.088592,400,51.505573
-47.954441,400,52.209693
-31.777875,400,53.480467
-23.154316,400,54.552616
-25.868892,400,55.561722
-20.401234,400,56.651418
-18.173989,400,57.349737
-54.14613,400,58.629467
-20.777494,400,59.754633
-17.431244,400,60.902942
-16.664267,400,61.717854
-20.241415,400,62.939522
-33.358837,400,64.214855
-17.892714,400,65.245094
-16.054407,400,66.382842
-18.783555,400,67.177634
-14.665295,400,68.491617
-17.895129,400,69.645892
-14.351179,400,70.756183
-20.010557,400,71.559906
-22.522445,400,72.80087
-14.160626,400,73.974099
-23.437358,400,75.23276
-12.841906,400,76.382932
-12.715731,400,77.255332
-14.05809,400,78.468965
-13.635833,400,79.735476
-17.151986,400,81.006217
-15.904017,400,82.16706
-10.013237,400,83.022101
