#{"t_start": 1788916924.774227, "env_id": "None"}
r,l,t
-240.686255,400,3.897971
-178.838929,400,5.177841
-245.41369,400,6.297204
-244.728184,400,7.439977
-185.269419,400,8.102964
-187.359319,400,9.264892
-215.127738,400,10.344342
-211.92281,400,11.539825
-186.483984,400,12.841434
-156.060579,400,13.69318
-207.33393,400,14.735501
-229.55096,400,15.886802
-278.135685,400,17.06038
-144.358679,400,17.850251
-226.483955,400,18.900411
-109.137657,400,20.062356
-192.546441,400,21.041988
-128.981156,400,22.097146
-143.368546,400,22.951583
-141.019817,400,24.102674
-138.637863,400,25.255905
-143.740243,400,26.277013
-89.756237,400,27.01532
-88.749729,400,28.255568
-56.551569,400,29.490559
-69.557455,400,30.69162
-100.874289,400,31.781037
-59.339351,400,32.648777
-36.609951,400,33.965574
-58.987156,400,35.259837
-52.703445,400,36.453764
-49.511767,400,37.163884
-41.360458,400,38.443995
-59.99977,400,39.691869
-40.207067,400,40.799842
-64.628871,400,41.891142
-25.547704,400,42.726965
-33.877868,400,43.857602
-30.020772,400,44.931886
-56.201393,400,46.137002
-47.322342,400,47.218057
-26.946054,400,47.937802
-20.487891,400,49.109297
-52.188708,400,50.304841
-44.514331,400,51.502188
-45.959767,400,52.206308
-24.11993,400,53.478058
-25.889936,400,54.549261
-17.306223,400,55.558337
-20.662988,400,56.648033
-17.439577,400,57.347329
-28.412902,400,58.626086
-56.633472,400,59.752223
-21.877439,400,60.899589
-19.76903,400,61.715445
-35.477192,400,62.937114
-18.814914,400,64.212453
-18.14158,400,65.241709
-29.959749,400,66.379485
-42.350653,400,67.174339
-31.183982,400,68.488233
-24.101352,400,69.64349
-20.781743,400,70.753774
-19.130757,400,71.556638
-32.323157,400,72.798463
-17.893448,400,73.970722
-30.858731,400,75.230891
-16.517038,400,76.380107
-21.604029,400,77.252927
-16.011035,400,78.465581
-13.78582,400,79.732141
-23.671183,400,81.002839
-30.020577,400,82.163676
-17.664667,400,83.019724
-13.968697,400,84.289961
-12.328646,400,85.537698
-12.684338,400,86.745988
-15.334137,400,87.538026
-23.58864,400,88.70118
-32.007508,400,89.979046
-14.660889,400,91.20876
-18.765201,400,92.446862
-15.119163,400,93.075833
-14.789343,400,94.242987
-15.223415,400,95.432999
-14.075201,400,96.643108
-18.878624,400,97.405383
-10.662521,400,98.652372
-10.513861,400,99.725981
-13.338873,400,100.856346
-17.461082,400,101.966498
-12.844652,400,102.695368
-11.231271,400,103.878112
-15.557395,400,105.061437
-21.209108,400,106.315392
-10.277868,400,107.157306
-26.637938,400,108.409448
-13.795783,400,109.427637
-12.788182,400,110.650568
-11.967048,400,111.892368
-22.240967,400,112.738263
-12.031717,400,113.834826
-10.774469,400,115.063791
-16.622779,400,116.342537
-14.323266,400,117.626461
-18.005744,400,118.416588
-16.460261,400,119.632626
-25.854302,400,120.953982
-11.688017,400,122.234951
-13.985599,400,123.010958
-13.902685,400,124.198116
-20.323847,400,125.420781
-19.895861,400,126.67996
-29.822157,400,127.947905
-13.702131,400,128.792202
-9.390695,400,130.0745
-9.048992,400,131.376299
-8.363534,400,132.65198
-10.829586,400,133.471244
-8.975067,400,134.647193
-9.922155,400,135.796313
-23.805282,400,136.937809
-35.443721,400,138.121186
-12.890697,400,138.871077
-16.054925,400,140.165436
-10.973628,400,141.422083
-36.030833,400,142.706398
-37.467431,400,143.565216
-19.966858,400,144.801629
-10.006417,400,146.011204
-25.995575,400,147.292794
-11.865672,400,148.540642
-30.985504,400,149.350102
-7.705658,400,150.537354
-14.897995,400,151.68083
-14.66102,400,152.937226
-8.798559,400,154.093589
-23.564454,400,154.848174
-11.333854,400,156.106523
-12.932989,400,157.366649
-31.624683,400,158.594682
-9.005365,400,159.359015
-6.615896,400,160.586814
-6.874274,400,161.879842
-13.192514,400,163.117942
-12.346241,400,164.445698
-12.639948,400,165.222597
-6.500995,400,166.37755
-9.217586,400,167.642905
-8.945797,400,168.905021
-10.272522,400,169.74472
-7.799296,400,170.87807
-7.458345,400,172.07911
-9.309401,400,173.283883
-12.841712,400,174.421052
-7.044846,400,175.213147
-7.074185,400,176.464123
-8.457146,400,177.68319
-10.325664,400,178.918928
-6.395583,400,179.780793
-7.925361,400,180.975908
-7.14024,400,182.107205
-8.12682,400,183.303326
-8.067729,400,184.60997
-43.644263,400,185.396311
-8.625785,400,186.62507
-9.896781,400,187.809209
-13.597234,400,189.004623
-14.456493,400,190.17042
-11.248182,400,190.993753
-32.533545,400,192.181603
-8.454124,400,193.391254
-13.328042,400,194.622647
-8.157798,400,195.433383
-10.13273,400,196.680016
-30.720685,400,197.862685
-21.719307,400,199.057549
-6.81238,400,200.343584
-10.000552,400,201.171151
-8.089426,400,202.416801
-22.537816,400,203.607471
-21.129805,400,204.79538
-18.219634,400,205.647833
-6.836837,400,206.871338
-8.283605,400,208.113098
-8.018265,400,209.28522
-8.863744,400,210.509883
-11.438233,400,211.314812
-7.602012,400,212.504126
-30.403105,400,213.687678
-7.895829,400,214.938002
-10.744617,400,215.769914
-6.727757,400,216.993268
-10.467282,400,218.187012
-26.267786,400,219.433352
-38.049583,400,220.660076
-8.637704,400,221.455986
-6.942208,400,222.67083
-8.403525,400,223.890833
-8.504466,400,225.159234
-8.22901,400,226.386041
-6.84683,400,227.21994
-5.823467,400,228.455895
-15.199065,400,229.659679
-8.921241,400,230.858182
-26.206269,400,231.690986
-28.777968,400,232.957326
-20.829729,400,234.181472
-6.31268,400,235.440892
-9.633756,400,236.681296
-19.48461,400,237.53357
-9.125384,400,238.767461
-6.485316,400,239.964804
-30.452952,400,241.131221
-15.129768,400,241.954413
-9.333443,400,243.194719
-11.121482,400,244.366416
-5.937945,400,245.556787
-12.464549,400,246.843519
-5.780388,400,247.693887
-7.783576,400,248.895753
-12.350412,400,250.136987
-19.574877,400,251.363657
-9.069867,400,252.234759
-7.725249,400,253.513966
-9.672124,400,254.730473
-6.200599,400,255.965098
-21.654352,400,257.193774
-23.710424,400,257.995209
-6.35063,400,259.229897
-6.680586,400,260.478802
-19.873233,400,261.700149
-7.52581,400,262.91315
-5.667635,400,263.747199
-5.182209,400,265.020204
-7.197429,400,266.20629
-18.737521,400,267.416016
-30.686593,400,268.247894
-15.959864,400,269.473095
-5.770083,400,270.729347
