#{"t_start": 1788916924.77325, "env_id": "None"}
r,l,t
-129.654539,400,3.816369
-238.234102,400,4.878346
-164.084895,400,5.975224
-241.788855,400,7.040804
-220.564926,400,7.819181
-224.5597,400,8.892175
-126.691767,400,10.020892
-120.140395,400,11.113452
-127.410633,400,12.209455
-177.35691,400,12.885075
-226.840746,400,13.879569
-211.894882,400,15.059169
-207.350249,400,16.190241
-140.806455,400,16.957027
-189.136886,400,18.147096
-155.514742,400,19.292427
-146.980802,400,20.467374
-111.122102,400,21.568729
-93.209379,400,22.174212
-82.038135,400,23.165768
-100.37823,400,24.353673
-81.282087,400,25.492547
-81.382916,400,26.186283
-59.583868,400,27.284495
-64.341276,400,28.462444
-60.496208,400,29.649953
-42.313875,400,30.883503
-39.498295,400,31.737104
-70.210716,400,32.871674
-37.501777,400,33.873507
-26.516714,400,34.949622
-41.969661,400,35.798614
-38.100624,400,36.948704
-36.840875,400,38.116517
-37.304803,400,39.177766
-24.669392,400,40.236751
-16.524185,400,40.912168
-24.249869,400,42.188608
-18.824241,400,43.341037
-20.469143,400,44.46495
-16.839246,400,45.798643
-38.723166,400,46.622877
-19.943613,400,47.795971
-20.569472,400,48.978804
-27.334462,400,50.245812
-21.124397,400,50.928179
-16.125713,400,51.954968
-14.01154,400,53.191192
-13.905694,400,54.347423
-15.786633,400,55.559314
-31.701505,400,56.408124
-28.682174,400,57.493152
-14.715855,400,58.664816
-16.72111,400,59.871284
-11.89508,400,60.673454
-29.334607,400,61.838886
-17.994004,400,63.119424
-16.105011,400,64.236669
-13.60932,400,65.504596
-32.189814,400,66.317409
-14.181262,400,67.367439
-14.85926,400,68.451846
-15.774921,400,69.561688
-14.973149,400,70.419435
-10.662749,400,71.484451
-19.409358,400,72.699248
-20.534749,400,73.934483
-12.884021,400,75.002716
-32.093541,400,75.851689
-9.92786,400,77.110697
-24.952743,400,78.396836
-26.783628,400,79.679492
-12.021549,400,80.949909
-19.201764,400,81.733094
-15.302292,400,82.984116
-16.870006,400,84.173305
-12.811616,400,85.433398
-31.64203,400,86.261918
-14.657464,400,87.397706
-23.763166,400,88.597104
-12.811585,400,89.744944
-27.923137,400,90.885946
-29.349182,400,91.664962
-12.519817,400,92.594181
-10.58974,400,93.662116
-15.475211,400,94.802268
-13.317153,400,95.500383
-8.433241,400,96.617691
-7.197093,400,97.799989
-31.207626,400,99.094362
-24.323463,400,100.260319
-8.830477,400,100.928231
-14.769824,400,102.103177
-14.433949,400,103.258244
-34.369541,400,104.520353
-15.450423,400,105.358312
-8.982655,400,106.712533
-12.347415,400,107.962292
-21.071695,400,109.184701
-8.946018,400,110.27887
-40.85266,400,110.972448
-18.703889,400,112.23869
-38.726485,400,113.505413
-14.369887,400,114.702637
-26.524181,400,115.864793
-17.923566,400,116.706734
-11.097179,400,117.918533
-29.701048,400,119.223754
-17.201557,400,120.435867
-14.008331,400,121.264686
-9.497801,400,122.609872
-9.69857,400,123.829678
-32.039179,400,125.014932
-20.27837,400,126.200335
-8.082404,400,127.050517
-9.041334,400,128.227025
-33.174509,400,129.505889
-30.508604,400,130.749632
-17.007295,400,131.608228
-37.010188,400,132.879808
-23.347406,400,134.122262
-29.93033,400,135.413351
-6.484303,400,136.668189
-6.139132,400,137.393019
-8.977649,400,138.535971
-9.270566,400,139.828571
-8.933963,400,141.01995
-16.625094,400,141.853327
-13.012733,400,143.140335
-10.261048,400,144.467156
-6.962875,400,145.764515
-7.584973,400,147.034624
-6.899213,400,147.789686
-20.233671,400,148.96909
-9.763969,400,150.166646
-17.715794,400,151.313731
-8.575375,400,152.577567
-6.284337,400,153.440521
-14.612799,400,154.580934
-6.692649,400,155.827414
-40.916381,400,157.077332
-7.804715,400,157.872466
-8.045184,400,159.062732
-9.227811,400,160.290722
-24.404583,400,161.557477
-19.863248,400,162.754764
-6.352064,400,163.520321
-6.604026,400,164.803026
-13.692768,400,166.00378
-5.385215,400,167.186961
-13.493935,400,168.017081
-9.659703,400,169.170563
-5.721939,400,170.442089
-7.980185,400,171.763012
-10.000003,400,172.983862
-8.175713,400,173.714037
-8.183795,400,174.938832
-6.366209,400,176.164121
-23.274808,400,177.39683
-7.02731,400,178.157051
-7.48618,400,179.214086
-11.56211,400,180.480399
-32.791993,400,181.685311
-23.360223,400,182.899226
-6.678203,400,183.760922
-6.233965,400,184.993228
-10.056614,400,186.240038
-29.615474,400,187.460046
-10.349034,400,188.656991
-23.20911,400,189.487122
-19.447059,400,190.697385
-19.038617,400,191.925842
-8.10616,400,193.187514
-6.653882,400,193.975888
-10.510512,400,195.150558
-6.06767,400,196.364416
-10.230298,400,197.575722
-18.265942,400,198.790488
-8.748575,400,199.515362
-5.451098,400,200.587784
-17.249132,400,201.840002
-8.30354,400,203.041094
-25.306316,400,203.863613
-5.874439,400,205.049761
-14.866086,400,206.289363
-11.512765,400,207.506525
-5.591955,400,208.72482
-6.245969,400,209.549502
-11.554699,400,210.75018
-5.83468,400,211.95278
-30.57116,400,213.214062
-6.298228,400,214.011866
-12.085064,400,215.242223
-30.141896,400,216.445172
-6.941373,400,217.631738
-7.453648,400,218.866952
-16.403719,400,219.688113
-6.638498,400,220.877996
-5.768856,400,222.094025
-12.491019,400,223.3162
-8.194511,400,224.505132
-7.648103,400,225.330196
-27.205541,400,226.530134
-8.16404,400,227.727895
-4.53127,400,228.952556
-15.913891,400,229.742989
-14.272957,400,230.996477
-5.636717,400,232.24249
-25.41471,400,233.455328
-16.016133,400,234.619482
-15.453897,400,235.441869
-20.707891,400,236.669936
-36.287528,400,237.909301
-7.18837,400,239.135403
-9.307042,400,239.917302
-10.785195,400,241.115371
-11.034756,400,242.330645
-17.642235,400,243.50034
-15.554804,400,244.74988
-19.001928,400,245.549807
-8.721851,400,246.801867
-9.133673,400,248.082381
-13.604801,400,249.264708
-4.994795,400,250.060798
-5.532806,400,251.272447
-5.557075,400,252.544017
-25.603438,400,253.760692
-17.771714,400,254.963276
-6.531997,400,255.80041
-7.571087,400,257.021426
-27.435884,400,258.222413
-6.194142,400,259.4721
-38.480014,400,260.692534
-39.968982,400,261.495101
-33.996134,400,262.685282
-16.090227,400,263.928547
-9.79223,400,265.109118
-25.902558,400,265.909261
-29.30804,400,267.095361
-5.447771,400,268.271327
-38.273977,400,269.532022
-9.580023,400,270.763509
-6.348119,400,271.557057
-12.006464,400,272.748954
-13.405718,400,273.999045
-6.850292,400,275.199372
-10.507309,400,276.0426
-9.218983,400,277.273052
-10.317674,400,278.478605
-20.432873,400,279.722922
