#{"t_start": 1788916924.769866, "env_id": "None"}
r,l,t
-110.881595,400,3.818772
-214.639316,400,4.879776
-165.997159,400,5.978608
-220.24323,400,7.04321
-213.519858,400,7.821558
-222.908824,400,8.894579
-233.200134,400,10.022832
-192.323718,400,11.115859
-135.570051,400,12.21182
-182.459486,400,12.88748
-164.245782,400,13.882953
-203.377004,400,15.061548
-276.280841,400,16.191638
-132.547715,400,16.959437
-165.778937,400,18.149408
-161.255284,400,19.294827
-187.499905,400,20.46978
-93.126686,400,21.571136
-101.696419,400,22.17662
-93.634519,400,23.167994
-89.172007,400,24.356074
-132.194042,400,25.493972
-78.703009,400,26.189667
-64.63249,400,27.286903
-69.659173,400,28.464845
-75.422965,400,29.651832
-73.417507,400,30.885912
-36.993849,400,31.739406
-62.036474,400,32.873099
-30.304714,400,33.876891
-31.051812,400,34.952001
-58.097221,400,35.801022
-41.608864,400,36.95111
-47.830904,400,38.118924
-40.536919,400,39.180174
-39.085823,400,40.238183
-24.372714,400,40.914569
-34.101383,400,42.191993
-19.258285,400,43.342432
-20.170288,400,44.466332
-35.097904,400,45.801482
-23.304991,400,46.62528
-30.536113,400,47.79838
-18.091938,400,48.981212
-28.249358,400,50.24822
-14.640972,400,50.931563
-26.184622,400,51.956398
-16.41634,400,53.193593
-58.207922,400,54.349831
-20.590248,400,55.561722
-19.809762,400,56.41053
-14.904064,400,57.495553
-19.680828,400,58.667225
-18.760357,400,59.873685
-25.44706,400,60.675855
-13.743505,400,61.840317
-55.631595,400,63.121832
-28.69805,400,64.23907
-13.966171,400,65.507003
-13.336443,400,66.319811
-16.110615,400,67.369847
-12.71504,400,68.454246
-13.841961,400,69.564088
-14.504119,400,70.420866
-38.555117,400,71.487835
-11.23032,400,72.700672
-18.313598,400,73.936891
-10.465892,400,75.005126
-41.773197,400,75.854089
-37.90799,400,77.113076
-22.734082,400,78.399243
-25.542804,400,79.6819
-19.615741,400,80.952317
-31.374064,400,81.735495
-12.307518,400,82.986522
-16.342718,400,84.175464
-30.647341,400,85.434817
-10.680802,400,86.264319
-12.901339,400,87.400113
-10.619963,400,88.599511
-10.691572,400,89.747352
-9.612814,400,90.888354
-9.841105,400,91.66737
-14.325663,400,92.595608
-12.099032,400,93.664517
-9.715904,400,94.804668
-9.865918,400,95.502787
-31.648332,400,96.619605
-8.474214,400,97.80142
-11.144839,400,99.09677
-12.377176,400,100.262724
-28.740651,400,100.930639
-12.206509,400,102.105586
-13.536247,400,103.260652
-9.952083,400,104.522761
-8.233908,400,105.359675
-10.807621,400,106.714888
-18.169763,400,107.964693
-10.41086,400,109.187114
-11.455951,400,110.281278
-8.095237,400,110.974848
-7.782796,400,112.241097
-7.494761,400,113.507819
-22.454343,400,114.705037
-8.880007,400,115.8672
-11.087242,400,116.709142
-8.328563,400,117.920943
-9.59444,400,119.226159
-17.673951,400,120.438274
-15.199419,400,121.267086
-21.738376,400,122.612281
-20.384459,400,123.832086
-8.833882,400,125.017322
-13.562155,400,126.203719
-8.07808,400,127.052925
-10.630853,400,128.228298
-10.41751,400,129.508296
-19.27775,400,130.75204
-8.846375,400,131.609659
-10.815941,400,132.882216
-9.525352,400,134.124137
-27.649392,400,135.415753
-9.401248,400,136.670591
-6.810756,400,137.395422
-16.433524,400,138.539355
-7.287845,400,139.830003
-7.425179,400,141.023334
-42.351893,400,141.854723
-22.376443,400,143.142737
-12.826203,400,144.469563
-6.356916,400,145.766916
-9.478614,400,147.037031
-6.823101,400,147.791786
-7.720884,400,148.971498
-6.216844,400,150.168078
-7.602367,400,151.316132
-7.081099,400,152.579974
-22.458518,400,153.442929
-7.554113,400,154.583343
-7.511552,400,155.829826
-35.541898,400,157.079739
-8.102448,400,157.874344
-27.018896,400,159.06511
-8.3113,400,160.293131
-13.347043,400,161.560862
-7.817448,400,162.757172
-7.076066,400,163.522727
-6.838307,400,164.805405
-7.991909,400,166.006174
-13.966982,400,167.189339
-11.256099,400,168.018512
-12.626376,400,169.172971
-18.01138,400,170.444487
-9.508192,400,171.765391
-15.469653,400,172.986261
-11.694491,400,173.716398
-8.697546,400,174.941239
-10.159242,400,176.166521
-16.102307,400,177.39924
-9.764128,400,178.159458
-8.580917,400,179.216488
-30.369332,400,180.481293
-7.007345,400,181.687719
-14.662336,400,182.901631
-22.832162,400,183.762353
-12.807921,400,184.995107
-9.917089,400,186.242444
-26.642924,400,187.462456
-8.227911,400,188.659398
-7.92872,400,189.489532
-19.139508,400,190.698784
-6.645285,400,191.928099
-6.057327,400,193.189921
-12.311888,400,193.97829
-7.141239,400,195.153942
-10.037128,400,196.366819
-7.966028,400,197.578125
-19.15076,400,198.792863
-7.555848,400,199.516789
-11.225008,400,200.59019
-6.906364,400,201.841364
-13.08928,400,203.043496
-6.763787,400,203.865426
-18.872298,400,205.052143
-6.192289,400,206.291613
-41.65259,400,207.50795
-7.133709,400,208.727222
-6.736734,400,209.551442
-6.682299,400,210.752589
-8.028068,400,211.955188
-10.75877,400,213.215941
-38.459553,400,214.014273
-34.704124,400,215.245607
-6.19224,400,216.446512
-24.217501,400,217.634142
-19.273031,400,218.869353
-7.78704,400,219.690408
-27.977272,400,220.880403
-21.556671,400,222.096403
-13.126736,400,223.318608
-21.922147,400,224.50748
-16.185486,400,225.331592
-8.736449,400,226.532534
-12.410441,400,227.730292
-8.564934,400,228.953988
-5.596889,400,229.745396
-4.702471,400,230.998879
-17.665506,400,232.244902
-22.322864,400,233.457729
-21.307407,400,234.621692
-18.200608,400,235.444275
-6.901593,400,236.671972
-5.331965,400,237.912132
-11.382849,400,239.13629
-11.372779,400,239.919703
-7.975397,400,241.117772
-8.180309,400,242.332076
-7.286025,400,243.502748
-8.761391,400,244.752281
-9.743486,400,245.551203
-35.060791,400,246.803296
-6.469988,400,248.084258
-7.449384,400,249.267042
-10.925299,400,250.062204
-7.452213,400,251.274854
-5.977389,400,252.545897
-12.519582,400,253.763071
-17.388959,400,254.965235
-25.253539,400,255.803794
-8.98742,400,257.023806
-48.920734,400,258.225797
-6.656937,400,259.474508
-4.145436,400,260.694943
-14.266137,400,261.497459
-8.029742,400,262.687159
-12.016232,400,263.930947
-10.525638,400,265.111528
-8.5791,400,265.911659
-18.439431,400,267.097684
-30.491125,400,268.274711
-10.150733,400,269.533946
-5.7653,400,270.765468
-10.223539,400,271.559464
-11.042186,400,272.750377
-7.60481,400,274.000471
-8.659009,400,275.202756
-6.017244,400,276.044997
-16.213241,400,277.274484
-21.791334,400,278.481005
-5.127654,400,279.725254
