#{"t_start": 1788916924.77325, "env_id": "None"}
r,l,t
-218.695194,400,3.897966
-268.259639,400,5.178818
-195.366315,400,6.297204
-220.524214,400,7.440954
-214.948055,400,8.103941
-177.338941,400,9.265869
-177.439797,400,10.345319
-192.162066,400,11.539237
-242.011257,400,12.842411
-191.362014,400,13.694157
-247.152265,400,14.735472
-256.659623,400,15.886802
-198.3215,400,17.061357
-183.681875,400,17.850253
-153.060709,400,18.900411
-164.195336,400,20.062356
-200.468272,400,21.042965
-150.052962,400,22.098123
-177.139508,400,22.951578
-132.000381,400,24.103651
-137.577287,400,25.256882
-122.125767,400,26.27799
-108.697404,400,27.01532
-63.452593,400,28.25557
-134.793068,400,29.491536
-45.00668,400,30.691613
-75.439504,400,31.78095
-82.346094,400,32.64921
-87.091911,400,33.965574
-55.771872,400,35.259831
-76.308321,400,36.454741
-47.806516,400,37.164861
-45.88118,400,38.444972
-57.298871,400,39.692846
-38.060931,400,40.800818
-28.166217,400,41.892119
-31.560702,400,42.727942
-31.156591,400,43.857595
-21.404735,400,44.932863
-24.297677,400,46.137979
-32.980819,400,47.219033
-48.668669,400,47.938779
-26.41382,400,49.108769
-30.01169,400,50.304842
-25.194653,400,51.502188
-18.743882,400,52.207285
-47.705347,400,53.479034
-26.023561,400,54.549232
-20.151499,400,55.559314
-18.800489,400,56.64901
-14.421522,400,57.347329
-16.782375,400,58.627063
-21.219453,400,59.752224
-26.2083,400,60.900565
-21.817056,400,61.715447
-16.619917,400,62.937114
-19.845876,400,64.213429
-16.635696,400,65.242686
-19.399195,400,66.380462
-17.383848,400,67.175316
-17.598064,400,68.48921
-19.266405,400,69.64349
-53.346999,400,70.754751
-14.945626,400,71.557614
-38.173517,400,72.79944
-18.094315,400,73.971699
-15.868487,400,75.230883
-20.320667,400,76.380554
-32.873882,400,77.252923
-15.9791,400,78.466558
-19.656835,400,79.733118
-10.955337,400,81.003816
-20.659359,400,82.164653
-14.710662,400,83.019695
-17.746368,400,84.28943
-19.574075,400,85.537698
-40.142861,400,86.746965
-14.707542,400,87.538027
-10.769064,400,88.701173
-36.442351,400,89.980023
-14.132257,400,91.209737
-23.206789,400,92.447839
-12.301469,400,93.07681
-11.239956,400,94.243963
-20.550429,400,95.432994
-10.355795,400,96.644085
-20.325755,400,97.40636
-11.266601,400,98.652365
-11.816684,400,99.725982
-8.456497,400,100.856346
-30.482926,400,101.966498
-10.859381,400,102.695368
-40.572337,400,103.878113
-21.08459,400,105.06143
-9.69547,400,106.315392
-12.932988,400,107.158283
-9.067765,400,108.410424
-15.366168,400,109.428614
-17.288362,400,110.650541
-9.997056,400,111.892368
-14.137689,400,112.738262
-12.555428,400,113.834833
-16.155883,400,115.063787
-25.697335,400,116.342535
-12.011164,400,117.627437
-13.958167,400,118.41659
-11.436554,400,119.633603
-22.798242,400,120.953982
-33.221168,400,122.235928
-34.372623,400,123.011935
-7.98488,400,124.199093
-16.51885,400,125.420251
-24.589263,400,126.679962
-10.290978,400,127.947904
-8.574302,400,128.79219
-8.710274,400,130.073971
-39.896552,400,131.377276
-23.920853,400,132.652957
-13.767136,400,133.470714
-8.783488,400,134.64817
-13.137923,400,135.79729
-28.058495,400,136.938785
-22.590286,400,138.121156
-12.25406,400,138.87105
-10.433659,400,140.166413
-9.532201,400,141.422075
-8.385795,400,142.707375
-22.183282,400,143.565217
-11.280525,400,144.802606
-14.247277,400,146.011174
-16.884241,400,147.292629
-10.758984,400,148.541618
-9.713837,400,149.350102
-8.662258,400,150.538331
-6.827516,400,151.680798
-21.010278,400,152.937228
-11.369785,400,154.093589
-7.316021,400,154.84915
-10.422982,400,156.1075
-8.514371,400,157.367625
-23.643065,400,158.594677
-8.256756,400,159.359992
-7.851491,400,160.587791
-7.066574,400,161.880819
-16.235889,400,163.117934
-45.631677,400,164.445693
-11.424246,400,165.223574
-30.023306,400,166.37755
-25.830532,400,167.643882
-14.394571,400,168.905021
-11.161064,400,169.744718
-27.026814,400,170.878073
-7.28241,400,172.080086
-6.99102,400,173.284351
-19.03583,400,174.422029
-6.825312,400,175.213087
-7.270267,400,176.464123
-20.366552,400,177.684167
-39.479654,400,178.918918
-7.420872,400,179.78177
-12.160613,400,180.975909
-7.83646,400,182.108181
-42.333773,400,183.303319
-7.231354,400,184.610946
-18.834345,400,185.397288
-20.06842,400,186.625071
-7.735063,400,187.809209
-8.168823,400,189.0056
-6.758388,400,190.170421
-7.736665,400,190.993689
-9.130379,400,192.181603
-26.624175,400,193.392231
-25.677547,400,194.622117
-22.72054,400,195.43436
-13.864132,400,196.680016
-8.496538,400,197.863662
-12.649933,400,199.057339
-7.549971,400,200.344561
-8.000417,400,201.171068
-6.379457,400,202.417778
-7.68453,400,203.607471
-18.514882,400,204.794851
-7.259084,400,205.64881
-20.236355,400,206.871239
-13.658245,400,208.114075
-31.701753,400,209.285211
