#{"t_start": 1788916924.7722664, "env_id": "None"}
r,l,t
-184.195025,400,3.635412
-173.259898,400,4.810433
-200.465474,400,5.932302
-112.024285,400,7.003917
-135.969702,400,7.703258
-87.918937,400,8.859004
-97.676328,400,10.062416
-58.787665,400,11.174283
-49.069525,400,12.192268
-49.128619,400,12.986215
-57.419646,400,14.183237
-31.068343,400,15.399145
-28.532616,400,16.438245
-28.421494,400,17.222588
-19.772058,400,18.532145
-25.243748,400,19.747981
-19.825847,400,20.935248
-16.777067,400,22.054216
-23.319573,400,22.897937
-18.035679,400,24.132607
-17.593379,400,25.2243
-13.449718,400,26.460743
-13.529129,400,27.108569
-12.159892,400,28.337641
-19.157138,400,29.526916
-13.008414,400,30.622496
-19.836223,400,31.77853
-10.132902,400,32.483513
-16.863665,400,33.39763
-13.161696,400,34.467789
-9.873187,400,35.669463
-8.861892,400,36.469186
-9.179917,400,37.6707
-9.721303,400,38.863091
-13.188379,400,39.777711
-10.312522,400,40.96669
-9.939261,400,41.778628
-14.370687,400,43.061234
-11.370692,400,44.156032
-11.430998,400,45.106685
-8.731992,400,46.147128
-11.036455,400,46.824784
-13.362245,400,47.911098
-10.560822,400,48.942302
-7.874795,400,50.033263
-11.182558,400,50.777129
-10.328953,400,51.969217
-10.988296,400,53.052455
-11.508868,400,54.299759
-10.216926,400,55.446992
-11.687758,400,56.307046
-7.520346,400,57.417022
-10.255615,400,58.613346
-8.015144,400,59.84816
-10.907035,400,60.466156
-6.991027,400,61.558491
-6.777271,400,62.821363
-16.095028,400,63.955109
-11.77111,400,64.999165
-9.370104,400,65.713702
-17.441489,400,66.720014
-16.215046,400,67.730216
-10.9144,400,68.889517
-8.555954,400,69.708641
-9.051693,400,70.871735
-10.100964,400,71.893781
-8.539036,400,72.995831
-10.560461,400,74.219665
-9.240076,400,74.968359
-9.256043,400,76.095858
-14.239713,400,77.319882
-7.617637,400,78.60927
-9.32877,400,79.881618
-16.248986,400,80.675899
-8.176767,400,81.936003
-16.279628,400,83.190454
-7.524783,400,84.457785
-12.675267,400,85.291895
-12.884683,400,86.539618
-6.195477,400,87.8032
-7.500829,400,89.017745
-6.78284,400,90.208913
-9.708268,400,91.083341
-14.912067,400,92.128219
-10.647783,400,93.253976
-15.010941,400,94.495375
-10.389794,400,95.250929
-6.389009,400,96.343301
-8.007139,400,97.449028
-10.682794,400,98.598453
-15.7013,400,99.860869
-11.112852,400,100.67935
-8.726908,400,101.887266
-7.034928,400,103.127396
-12.743899,400,104.265807
-8.293999,400,105.135092
-7.45813,400,106.332571
-8.051118,400,107.585435
-7.448313,400,108.733429
-6.515031,400,109.869694
-8.501289,400,110.723712
-12.684386,400,111.999447
-8.284909,400,113.305398
-11.363536,400,114.475429
-9.628272,400,115.653844
-7.933381,400,116.492716
-7.805033,400,117.75484
-10.128955,400,118.924825
-13.243877,400,120.240496
-12.041377,400,121.101378
-14.231698,400,122.338951
-7.577451,400,123.508011
-12.311781,400,124.783748
-7.651401,400,126.064126
-15.665745,400,126.881187
-7.690063,400,128.160887
-8.577377,400,129.420913
-7.961857,400,130.60574
-12.30997,400,131.439271
-11.330181,400,132.768759
-11.895224,400,134.023868
-6.931839,400,135.215254
-11.658666,400,136.439261
-5.848235,400,137.198944
-9.54143,400,138.370419
-10.824705,400,139.580286
-13.142522,400,140.877585
-13.999315,400,141.722312
-12.596648,400,143.023757
-9.932722,400,144.358981
-6.398236,400,145.647545
-6.999564,400,146.778665
-5.830185,400,147.594444
-5.51114,400,148.766228
-9.820814,400,149.953387
-10.123786,400,151.196626
-13.780901,400,152.372429
-5.708238,400,153.230307
-6.132019,400,154.415428
-6.428215,400,155.693775
-9.939946,400,156.953635
-14.491005,400,157.797511
-13.01841,400,158.990345
-10.097396,400,160.095595
-13.578204,400,161.351255
-6.44723,400,162.511965
-8.928935,400,163.363761
-6.397954,400,164.612618
-10.880476,400,165.932969
-8.992367,400,167.247992
-7.18375,400,168.05862
-10.820407,400,169.30894
-11.38715,400,170.420886
-7.343276,400,171.671156
-8.415121,400,172.907027
-7.038552,400,173.753869
-6.018547,400,175.032756
-16.116016,400,176.230997
-9.084541,400,177.418118
-5.492796,400,178.271878
-9.033271,400,179.465078
-5.24746,400,180.615015
-9.275779,400,181.684334
-7.176068,400,182.846299
-5.110418,400,183.578095
-6.951068,400,184.79292
-14.491545,400,186.002623
-6.334774,400,187.235265
-5.922206,400,188.408298
-4.549613,400,189.199169
-6.943237,400,190.40903
-9.329838,400,191.627007
-5.615412,400,192.821372
-11.658133,400,193.661297
-13.138823,400,194.872227
-9.383655,400,196.058867
-4.885977,400,197.243183
-9.182017,400,198.469393
-7.907961,400,199.313533
-6.622464,400,200.524711
-9.891066,400,201.744806
-8.359678,400,202.925597
-9.3404,400,203.730761
-6.789936,400,204.94923
-7.895995,400,206.138992
-10.492767,400,207.312507
-10.133111,400,208.529533
-12.292549,400,209.337783
-5.172412,400,210.56594
-11.079027,400,211.757993
-6.822882,400,213.001865
-6.210403,400,213.797188
-7.424851,400,215.011883
-10.533161,400,216.212918
-5.617749,400,217.449313
-8.558878,400,218.611188
-11.689416,400,219.424942
-5.648618,400,220.615339
-4.584677,400,221.83818
-9.323879,400,223.062007
-6.635721,400,224.301452
-7.544509,400,225.082264
-6.068158,400,226.295338
-6.42078,400,227.485491
-5.755522,400,228.645496
-6.271447,400,229.431948
-10.076,400,230.599945
-6.028079,400,231.813469
