#{"t_start": 1788916924.7708423, "env_id": "None"}
r,l,t
-151.275336,400,3.900374
-129.344024,400,5.181225
-227.299088,400,6.299611
-241.894264,400,7.443362
-211.659373,400,8.105372
-228.144386,400,9.2673
-168.826989,400,10.34675
-210.429141,400,11.541645
-147.472596,400,12.843842
-155.015733,400,13.69559
-164.200556,400,14.73788
-154.607613,400,15.88921
-206.931228,400,17.062787
-143.923578,400,17.852661
-185.98399,400,18.902819
-142.421241,400,20.063781
-159.241415,400,21.045372
-200.403832,400,22.10053
-161.709961,400,22.953986
-124.394661,400,24.106059
-127.381616,400,25.258218
-164.496732,400,26.280397
-76.233667,400,27.017728
-65.216806,400,28.257978
-87.674771,400,29.492967
-108.494569,400,30.693044
-87.807036,400,31.783358
-54.739606,400,32.650112
-56.549056,400,33.967982
-59.563888,400,35.262239
-61.104702,400,36.456041
-58.672959,400,37.166291
-48.563792,400,38.446403
-48.678153,400,39.695254
-36.732461,400,40.802243
-51.523042,400,41.89355
-57.621458,400,42.729374
-46.734213,400,43.860003
-33.459592,400,44.934288
-32.985552,400,46.13941
-40.892174,400,47.221441
-51.543158,400,47.940209
-21.856297,400,49.111176
-23.016728,400,50.306272
-21.10654,400,51.504596
-30.36799,400,52.208716
-32.267283,400,53.480467
-26.558,400,54.55164
-27.096582,400,55.560746
-16.067378,400,56.651418
-32.514794,400,57.348761
-44.334207,400,58.62849
-18.260523,400,59.754632
-19.993201,400,60.901966
-20.078686,400,61.717854
-30.664593,400,62.939522
-31.87341,400,64.214854
-46.608275,400,65.245093
-19.820365,400,66.381865
-20.307351,400,67.176657
-20.449229,400,68.491617
-24.74521,400,69.645898
-38.791731,400,70.756183
-18.867419,400,71.55893
-22.111699,400,72.800869
-16.15118,400,73.974107
-25.032218,400,75.231784
-14.242431,400,76.381956
-24.215335,400,77.255331
-12.455434,400,78.467989
-13.387199,400,79.734499
-17.106949,400,81.00524
-9.102337,400,82.166084
-35.275157,400,83.022103
-13.733749,400,84.291838
-11.984453,400,85.540106
-11.763642,400,86.748396
-11.502849,400,87.539458
-11.015253,400,88.703581
-27.585977,400,89.981425
-13.889343,400,91.211168
-19.210971,400,92.44927
-12.552504,400,93.07781
-13.495032,400,94.245389
-10.830453,400,95.434425
-13.674829,400,96.645509
-15.980889,400,97.408768
-11.461949,400,98.654773
-14.284775,400,99.72839
-9.667335,400,100.858754
-17.78379,400,101.968906
-13.137874,400,102.696801
-16.629129,400,103.880521
-10.92043,400,105.063838
-25.681907,400,106.316824
-12.111263,400,107.159716
-10.534915,400,108.411857
-36.985925,400,109.429916
-11.24407,400,110.652949
-12.911097,400,111.894776
-18.8747,400,112.74067
-29.909357,400,113.837241
-8.623155,400,115.066195
-11.624737,400,116.344943
-8.443253,400,117.628869
-9.831455,400,118.418998
-21.680902,400,119.635033
