#{"t_start": 1788916924.774227, "env_id": "None"}
r,l,t
-194.547143,400,3.816365
-216.491081,400,4.877369
-201.095167,400,5.975265
-209.746148,400,7.040802
-149.6457,400,7.818204
-237.378346,400,8.892205
-192.414666,400,10.019915
-162.718594,400,11.112475
-208.481698,400,12.209016
-213.885335,400,12.885074
-120.097464,400,13.879577
-141.235428,400,15.059176
-101.639964,400,16.189264
-165.548187,400,16.957029
-137.206937,400,18.146119
-144.539153,400,19.292424
-111.296759,400,20.467373
-118.203381,400,21.567752
-124.517316,400,22.173235
-114.429559,400,23.164791
-83.871379,400,24.353672
-88.514423,400,25.49157
-47.096217,400,26.186283
-46.450077,400,27.284495
-57.51265,400,28.461467
-69.239572,400,29.648976
-45.974593,400,30.883518
-31.982307,400,31.737156
-73.104896,400,32.870697
-50.834869,400,33.873507
-28.702078,400,34.948645
-27.549889,400,35.798643
-46.05903,400,36.948733
-42.438834,400,38.11554
-24.691197,400,39.176789
-33.352569,400,40.235774
-29.822286,400,40.912168
-23.541684,400,42.189138
-21.947652,400,43.34006
-28.48635,400,44.463974
-22.415347,400,45.797666
-48.392539,400,46.622879
-37.003778,400,47.795972
-16.537155,400,48.977828
-28.913596,400,50.245812
-17.145121,400,50.928179
-17.425047,400,51.953991
-14.23502,400,53.191193
-17.307377,400,54.346446
-32.828685,400,55.558337
-15.158841,400,56.408122
-28.225353,400,57.492175
-18.349163,400,58.665346
-23.645402,400,59.871289
-15.20368,400,60.672477
-14.148769,400,61.83791
-31.177331,400,63.118447
-13.140763,400,64.235692
-14.674915,400,65.504596
-20.562251,400,66.316432
-13.898951,400,67.366462
-29.046518,400,68.451852
-18.530993,400,69.561694
-14.325502,400,70.418458
-12.910426,400,71.484506
-26.902689,400,72.698272
-15.773758,400,73.934483
-20.984423,400,75.002723
-14.89741,400,75.851687
-30.616005,400,77.10972
-45.501443,400,78.395859
-34.371943,400,79.678515
-24.377363,400,80.949939
-17.464564,400,81.733091
-10.653945,400,82.984114
-12.384297,400,84.172328
-27.522835,400,85.433004
-15.774345,400,86.261918
-11.378104,400,87.396729
-12.191108,400,88.596127
-8.941433,400,89.744943
-12.120713,400,90.884969
-12.273388,400,91.663985
-11.663448,400,92.593204
-9.487609,400,93.661139
-8.89479,400,94.802274
-10.574326,400,95.500417
-10.70955,400,96.617221
-16.527045,400,97.799012
-8.404049,400,99.094362
-10.467032,400,100.259342
-39.592768,400,100.927254
-13.617961,400,102.103183
-7.710893,400,103.258244
-12.657719,400,104.520382
-9.578277,400,105.357336
-13.275959,400,106.711556
-8.653021,400,107.961316
-10.078873,400,109.184702
-36.954205,400,110.278877
-10.722912,400,110.972448
-8.071069,400,112.238687
-8.608876,400,113.504436
-48.226613,400,114.702637
-17.779404,400,115.864792
-30.453601,400,116.705758
-11.287486,400,117.917557
-17.134104,400,119.222777
-8.888238,400,120.434891
-40.473327,400,121.264685
-11.541298,400,122.609873
-13.780415,400,123.828701
-9.075815,400,125.01493
-25.152762,400,126.200865
-11.94009,400,127.04954
-8.660401,400,128.226048
-15.688482,400,129.504912
-12.637572,400,130.748656
-31.292446,400,131.607251
-11.707425,400,132.878831
-7.636267,400,134.122364
-9.092974,400,135.413356
-10.803214,400,136.667212
-18.734551,400,137.392042
-7.888907,400,138.535971
-8.448413,400,139.827594
-17.732084,400,141.019948
-11.821685,400,141.85235
-9.079957,400,143.140337
-7.010987,400,144.467156
-31.513024,400,145.764521
-13.415385,400,147.033647
-25.512253,400,147.788709
-8.273392,400,148.969092
-38.525633,400,150.165669
-14.650821,400,151.312754
-8.251128,400,152.577565
-6.743226,400,153.439545
-43.277837,400,154.579957
-12.946448,400,155.827416
-13.6562,400,157.077331
-45.364471,400,157.872472
-9.978603,400,159.061755
-13.552006,400,160.290723
-13.400786,400,161.557474
-7.203424,400,162.754764
-8.697317,400,163.52032
-6.750429,400,164.803169
-7.208489,400,166.003777
-11.342045,400,167.186969
-21.920338,400,168.016104
-16.840018,400,169.170563
-17.750086,400,170.442118
-7.386002,400,171.763074
-7.433559,400,172.982885
-16.40239,400,173.714044
-19.645452,400,174.938831
-23.609529,400,176.164127
-6.846464,400,177.396831
-6.811193,400,178.156074
-42.794874,400,179.213109
-12.278434,400,180.479423
-6.979884,400,181.684334
-9.217591,400,182.898249
-6.797827,400,183.759945
-21.826919,400,184.992251
-11.557993,400,186.239061
-5.142072,400,187.459069
-6.902138,400,188.65699
-7.152023,400,189.486145
-6.230739,400,190.696408
-18.938269,400,191.924865
-6.354205,400,193.186537
-7.27877,400,193.975886
-27.466115,400,195.150561
-6.110346,400,196.364417
-5.473991,400,197.574745
-19.141922,400,198.789511
-24.70469,400,199.514385
-14.083251,400,200.586807
-7.335405,400,201.839025
-19.257288,400,203.041095
-6.445456,400,203.863618
-13.688569,400,205.049768
-7.766236,400,206.289402
-6.941194,400,207.505548
-33.179689,400,208.724821
-6.864659,400,209.549512
-29.22156,400,210.749204
-38.711266,400,211.952808
-9.244443,400,213.214066
-8.868546,400,214.011866
-16.602086,400,215.24225
-15.553826,400,216.444195
-16.944838,400,217.630762
-5.814623,400,218.865975
-26.540302,400,219.688112
-4.916766,400,220.877995
-5.241868,400,222.093048
-21.220158,400,223.316203
-7.130336,400,224.505422
-13.428571,400,225.32922
-34.471328,400,226.530133
-22.46114,400,227.726918
-13.734173,400,228.95158
-10.005229,400,229.743016
-27.130796,400,230.996476
-40.845004,400,232.241513
-13.983127,400,233.455328
-18.398124,400,234.619609
-21.172262,400,235.440892
-13.629851,400,236.66997
-7.206286,400,237.909378
-13.740151,400,239.134427
-11.872353,400,239.917301
-6.782116,400,241.115371
-11.298971,400,242.329668
-9.308115,400,243.50034
-6.256458,400,244.749881
-5.788915,400,245.548831
-31.248757,400,246.80089
-49.335562,400,248.081404
-8.840408,400,249.264819
-4.733922,400,250.059821
-5.017953,400,251.27147
-10.693817,400,252.544077
-12.051111,400,253.759715
-18.300006,400,254.9623
-5.067755,400,255.800547
-25.787022,400,257.021453
-9.216335,400,258.222413
-8.023816,400,259.472128
-7.24505,400,260.691557
-7.961391,400,261.494124
-25.245538,400,262.684305
-6.47624,400,263.928547
-5.564264,400,265.108142
-4.664893,400,265.908285
-9.239352,400,267.094384
-10.962631,400,268.271766
-7.253465,400,269.532026
-7.462676,400,270.762532
-4.387345,400,271.557063
-22.977629,400,272.747977
-9.788921,400,273.998069
-19.276405,400,275.200087
-5.191929,400,276.043049
-5.380444,400,277.272076
-5.541547,400,278.478905
-6.341464,400,279.721945
