#{"t_start": 1788916924.769866, "env_id": "None"}
r,l,t
-170.368543,400,3.829184
-187.441595,400,4.987677
-89.167594,400,6.167589
-123.21293,400,7.309766
-95.230143,400,8.00539
-79.216284,400,9.070878
-96.565549,400,10.347727
-67.40473,400,11.419119
-66.046977,400,12.255931
-41.660194,400,13.001351
-37.530452,400,14.072592
-30.648414,400,15.164657
-28.635833,400,16.472562
-19.350886,400,17.25164
-18.836515,400,18.251812
-18.459341,400,19.270528
-22.343506,400,20.498749
-17.69843,400,21.806005
-16.948789,400,22.618624
-13.435687,400,23.718987
-16.412672,400,24.919837
-15.281461,400,26.06911
-14.41985,400,26.963039
-17.808334,400,28.219665
-10.519819,400,29.389997
-16.676962,400,30.51405
-12.052562,400,31.671243
-15.394042,400,32.369998
-15.59395,400,33.639264
-19.745934,400,34.835518
-12.657276,400,35.907136
-16.856862,400,36.787192
-11.333788,400,37.862447
-14.445586,400,38.9963
-9.363568,400,40.089338
-9.333665,400,41.315496
-9.328482,400,41.970648
-15.512599,400,43.113507
-15.652399,400,44.213285
-16.094133,400,45.386902
-11.257154,400,46.629192
-9.040603,400,47.29719
-15.267696,400,48.478386
-8.10986,400,49.513574
-11.443326,400,50.653546
-12.953926,400,51.345371
-9.811095,400,52.459986
-7.894795,400,53.351618
-15.618581,400,54.504739
-7.841478,400,55.672222
-12.071282,400,56.381217
-8.79885,400,57.487702
-6.60482,400,58.679521
-11.577137,400,59.920555
-7.566395,400,60.599573
-6.400596,400,61.60248
-12.618389,400,62.681731
-9.962192,400,63.681272
-8.833482,400,64.873966
-7.326463,400,65.617603
-8.749356,400,66.858063
-7.038016,400,67.959621
-10.910706,400,69.22269
-9.549572,400,69.999087
-14.08961,400,71.102159
-6.739168,400,72.192698
-8.653936,400,73.259105
-6.716241,400,74.412094
-13.807599,400,75.195151
-10.48727,400,76.38934
-10.389861,400,77.642663
-9.178992,400,78.907292
-14.278808,400,80.184072
-8.876171,400,80.983355
-10.36648,400,82.181808
-13.791283,400,83.470039
-7.964461,400,84.723035
-7.931182,400,85.5943
-9.271754,400,86.887541
-12.052538,400,88.178176
-7.216224,400,89.445657
-10.750754,400,90.773296
-5.833914,400,91.607338
-12.582957,400,92.698844
-7.463017,400,94.010324
-8.610608,400,95.192264
-8.28122,400,95.931433
-10.588958,400,97.110633
-6.043283,400,98.32666
-5.55123,400,99.572391
-9.094517,400,100.590857
-10.439501,400,101.33744
-10.03015,400,102.486653
-7.789553,400,103.628958
-12.40736,400,104.891631
-7.427213,400,105.664976
-8.420483,400,106.88276
-8.385192,400,108.101534
-8.222852,400,109.341638
-14.592586,400,110.445866
-7.695053,400,111.288974
-7.641064,400,112.512798
-8.19224,400,113.714973
-16.086793,400,114.87279
-7.744145,400,116.042193
-14.352288,400,116.823971
-6.969695,400,118.081886
-7.503678,400,119.367041
-13.400271,400,120.62633
-5.547415,400,121.493901
-11.647434,400,122.667122
-15.236296,400,123.827152
-6.30036,400,124.995478
-8.202973,400,126.237417
-12.744271,400,127.085384
-6.452467,400,128.315321
-12.196324,400,129.578613
-6.712804,400,130.743211
-8.981563,400,131.546209
-7.774733,400,132.841484
-7.31101,400,134.151752
-9.647112,400,135.326735
-6.356261,400,136.615482
