#{"t_start": 1788916924.774227, "env_id": "None"}
r,l,t
-250.230935,400,3.616151
-217.422193,400,4.786013
-155.617184,400,6.008364
-186.070788,400,7.078253
-91.790359,400,7.820165
-81.778573,400,8.944021
-66.986856,400,10.078347
-52.533732,400,11.098189
-57.39727,400,12.194404
-44.380492,400,13.006319
-31.021558,400,14.077034
-34.823604,400,15.336103
-27.725203,400,16.505523
-23.675406,400,17.250335
-25.471892,400,18.269561
-15.516374,400,19.354436
-24.296712,400,20.467373
-15.948444,400,21.369681
-13.840186,400,22.142832
-13.213123,400,23.328538
-11.48983,400,24.418834
-13.16515,400,25.655442
-16.474824,400,26.380387
-14.880105,400,27.4461
-21.199,400,28.64951
-9.484497,400,29.936889
-12.652239,400,31.175612
-10.578148,400,31.936722
-12.642203,400,32.955527
-11.962596,400,34.000552
-10.894301,400,35.028891
-11.785137,400,35.813847
-14.189052,400,36.924683
-14.47829,400,38.10869
-15.005351,400,39.374807
-17.063982,400,40.615766
-8.548118,400,41.352825
-19.671662,400,42.597068
-9.680733,400,43.814878
-16.222023,400,44.853179
-8.551987,400,46.071296
-11.519171,400,46.85968
-9.09126,400,48.057954
-11.123871,400,49.122043
-12.922557,400,50.266933
-14.120351,400,50.975064
-14.92052,400,52.056317
-11.24189,400,53.182369
-17.057948,400,54.380733
-16.457107,400,55.52355
-7.14028,400,56.306063
-7.763303,400,57.357137
-11.059136,400,58.582439
-18.303194,400,59.828053
-13.568069,400,60.659544
-10.267618,400,61.821387
-10.289399,400,62.856791
-9.057801,400,63.826615
-9.459723,400,64.943656
-9.69355,400,65.696514
-7.942525,400,66.754694
-11.094749,400,67.832482
-16.811387,400,68.922413
-11.160222,400,69.671773
-11.371664,400,70.838588
-10.256645,400,71.79353
-16.22686,400,73.011527
-8.648603,400,74.227515
-11.465096,400,75.031796
-11.997412,400,76.168408
-8.248027,400,77.4166
-6.905827,400,78.611754
-9.682482,400,79.913023
-10.602866,400,80.765964
-10.388167,400,82.047943
-11.499839,400,83.321811
-12.124613,400,84.589057
-9.089223,400,85.427923
-9.502618,400,86.720798
-9.419609,400,87.944767
-8.141786,400,89.150151
-11.388786,400,90.378006
-8.322345,400,91.228875
-7.265843,400,92.470917
-17.366365,400,93.777807
-7.930115,400,94.939463
-10.15919,400,95.720425
-12.549482,400,96.882175
-8.117088,400,98.013507
-7.922606,400,99.218998
-12.138931,400,100.461208
-8.129766,400,101.290448
-14.906848,400,102.5683
-9.048496,400,103.653548
-11.470598,400,104.897081
-8.387893,400,105.720399
-6.514958,400,106.879376
-18.027232,400,108.058382
-9.297164,400,109.200422
-8.352929,400,110.497564
-11.648282,400,111.294418
-11.687006,400,112.513362
-7.204054,400,113.694415
-11.445293,400,114.920945
-9.343413,400,116.127658
-9.891942,400,116.936614
-8.770642,400,118.176761
-8.606356,400,119.398509
-7.185345,400,120.690752
-10.558165,400,121.51654
-6.547978,400,122.70096
-6.710998,400,123.868654
-8.640404,400,125.094339
-8.146544,400,126.333746
-7.403983,400,127.162038
-13.936927,400,128.423186
-14.218614,400,129.659694
-9.381887,400,130.922996
-7.370987,400,131.745315
-7.0951,400,133.047318
-8.971561,400,134.337925
-11.480049,400,135.518988
-8.738112,400,136.725167
-9.101964,400,137.614629
-7.122389,400,138.845587
-12.793004,400,140.063993
-7.238289,400,141.392151
-13.316701,400,142.238431
-10.203083,400,143.538521
-7.118917,400,144.849039
-9.64425,400,146.183629
-12.479793,400,147.389529
-13.268226,400,148.171332
-7.194696,400,149.362547
-6.929211,400,150.64627
-16.188942,400,151.935518
-10.923063,400,153.178836
-6.807568,400,153.982389
-10.10599,400,155.167472
-9.353796,400,156.365727
-9.137112,400,157.555662
-15.936669,400,158.425763
-11.027292,400,159.573657
-9.661982,400,160.777768
-8.759727,400,162.043765
-13.05068,400,163.349821
-11.29761,400,164.142949
-11.394665,400,165.3859
-10.4029,400,166.622077
-9.281171,400,167.856805
-8.660009,400,168.656665
-12.512824,400,169.871946
-10.512987,400,170.958411
-7.659195,400,172.141938
-8.66646,400,173.36994
-6.680549,400,174.263463
-11.857681,400,175.478174
-8.28893,400,176.665258
-14.267902,400,177.883202
-7.197605,400,178.755065
-11.479242,400,179.978324
-7.110237,400,181.210052
-14.326831,400,182.492049
-7.861025,400,183.750135
-15.892077,400,184.600647
-10.324257,400,185.843184
-7.866899,400,187.082502
-7.062555,400,188.287357
-6.386337,400,189.472344
-9.645024,400,190.33139
-7.516387,400,191.487269
-15.537774,400,192.683682
-10.771402,400,193.915204
-7.287301,400,194.746475
-9.511946,400,195.95605
-9.310002,400,197.171783
