#{"t_start": 1788916924.7722664, "env_id": "None"}
r,l,t
-174.388501,400,3.827787
-114.218555,400,4.986248
-125.880489,400,6.165189
-86.088524,400,7.307365
-104.061642,400,8.00299
-74.221083,400,9.068477
-59.207215,400,10.346303
-55.4412,400,11.417694
-55.977663,400,12.253531
-35.289648,400,12.998951
-29.709987,400,14.070192
-30.382757,400,15.163238
-20.530327,400,16.470161
-28.777321,400,17.249804
-23.092258,400,18.250418
-21.261304,400,19.269104
-14.47118,400,20.497325
-17.99316,400,21.803604
-16.239037,400,22.617199
-13.519701,400,23.717564
-11.823273,400,24.917436
-16.452865,400,26.06671
-14.650483,400,26.961621
-11.117519,400,28.217265
-12.340376,400,29.388572
-11.317261,400,30.51165
-10.348555,400,31.668843
-10.181315,400,32.368575
-9.392224,400,33.637839
-10.878777,400,34.833117
-12.461237,400,35.905712
-10.32816,400,36.785768
-11.950675,400,37.860046
-10.895306,400,38.994877
-8.649508,400,40.087648
-15.030209,400,41.314078
-12.940273,400,41.969224
-8.517801,400,43.111107
-7.68742,400,44.211867
-8.116567,400,45.385516
-8.745758,400,46.627768
-10.801273,400,47.295765
-7.125861,400,48.475986
-7.758582,400,49.512158
-12.355936,400,50.652129
-7.199878,400,51.342971
-8.203174,400,52.458562
-11.662211,400,53.350193
-16.432366,400,54.502339
-8.781807,400,55.669821
-14.405011,400,56.378817
-10.682586,400,57.485302
-8.369755,400,58.677121
-6.353346,400,59.919132
-8.70557,400,60.598224
-10.277632,400,61.60008
-17.48786,400,62.680306
-9.331808,400,63.679889
-8.125677,400,64.872551
-6.745355,400,65.616181
-7.399885,400,66.855663
-6.389745,400,67.957221
-8.283405,400,69.221797
-6.618614,400,69.996687
-8.869708,400,71.099758
-8.021956,400,72.190297
-8.476827,400,73.25768
-17.455838,400,74.409693
-8.674386,400,75.193728
-6.909365,400,76.38694
-6.914568,400,77.640263
-12.104552,400,78.905915
-13.514736,400,80.182655
-8.266404,400,80.981961
-11.860179,400,82.179407
-10.756606,400,83.468656
-12.672171,400,84.722141
-7.531991,400,85.592882
-9.465701,400,86.886116
-6.591954,400,88.177191
-14.931413,400,89.443256
-8.298366,400,90.770896
-10.876484,400,91.604938
-8.014502,400,92.696444
-9.50688,400,94.007923
-12.019963,400,95.189863
-17.190626,400,95.93001
-7.123684,400,97.10921
-7.479651,400,98.325243
-11.29567,400,99.570967
-5.990446,400,100.589466
-7.456199,400,101.336019
-12.176031,400,102.485236
-8.512294,400,103.627534
-6.999759,400,104.889231
-12.93476,400,105.662576
-12.831299,400,106.881336
-15.093032,400,108.099134
-6.610488,400,109.340213
-7.735336,400,110.444442
-8.084087,400,111.286574
-7.822282,400,112.511373
-9.327165,400,113.713557
-10.973967,400,114.871366
-6.402346,400,116.040769
-7.886527,400,116.821571
-9.088648,400,118.080462
-5.909157,400,119.365622
-5.690471,400,120.624912
-8.654218,400,121.493006
-9.290519,400,122.664722
-13.582453,400,123.825774
-13.798092,400,124.993078
-12.596769,400,126.235017
-9.812996,400,127.082983
-7.865555,400,128.313905
-8.062429,400,129.576213
-7.952054,400,130.740811
-7.208729,400,131.544785
-6.840886,400,132.839083
-8.889684,400,134.149352
-9.629057,400,135.324334
-12.18588,400,136.613081
-6.991387,400,137.443323
-5.88923,400,138.684958
-9.334288,400,139.967714
-5.994483,400,141.255677
-8.040017,400,142.124267
-9.479946,400,143.374779
-9.29964,400,144.606845
-8.285635,400,145.907441
-9.575606,400,147.171961
-10.954397,400,148.029875
-7.835229,400,149.264494
-8.724417,400,150.460488
-11.362253,400,151.718534
-6.969649,400,152.965775
-7.400195,400,153.69823
-8.597373,400,154.889677
-11.170135,400,156.082366
-4.763683,400,157.30949
-11.045924,400,158.167398
-5.826385,400,159.391366
-5.983628,400,160.618189
-14.659277,400,161.765617
-10.320153,400,162.906221
-9.524447,400,163.767598
-6.393648,400,165.008943
-7.664476,400,166.310717
-6.760815,400,167.521192
-6.739879,400,168.308014
-11.004694,400,169.602366
-7.198414,400,170.891479
-8.132014,400,172.021018
-11.54054,400,173.260997
-8.933355,400,173.992789
-9.036686,400,175.208182
-6.418465,400,176.30512
-10.64294,400,177.370211
-11.226972,400,178.218901
-8.121135,400,179.376076
-9.164483,400,180.621857
-13.389952,400,181.867337
-8.46054,400,183.150211
-10.957108,400,183.892964
-13.155863,400,185.0945
-5.683264,400,186.352875
-13.181339,400,187.561507
-14.796165,400,188.74207
-6.311288,400,189.537787
-6.749619,400,190.705659
-5.895459,400,191.944345
-7.222873,400,193.123404
-5.703711,400,193.930261
-9.542845,400,195.142296
-9.749222,400,196.343853
-6.942188,400,197.537375
-12.136408,400,198.744174
-6.180795,400,199.490469
-12.473533,400,200.746514
-13.086301,400,201.945603
-8.726197,400,203.159445
-9.202012,400,203.980946
