#{"t_start": 1788916924.7722664, "env_id": "None"}
r,l,t
-151.043846,400,3.618112
-150.016913,400,4.787974
-148.991692,400,6.010324
-105.496389,400,7.079209
-112.326528,400,7.821148
-81.007887,400,8.945982
-64.09991,400,10.079804
-50.966622,400,11.099073
-50.503908,400,12.195388
-47.088877,400,13.00828
-27.985476,400,14.078019
-25.656936,400,15.338063
-23.709794,400,16.506508
-20.189102,400,17.252295
-23.527013,400,18.270537
-17.24501,400,19.355413
-20.206816,400,20.468358
-17.014744,400,21.370658
-14.379308,400,22.144793
-24.027839,400,23.330499
-16.101628,400,24.420795
-23.293327,400,25.657403
-13.489673,400,26.382348
-18.793798,400,27.448061
-16.224195,400,28.650488
-16.33198,400,29.93885
-10.330997,400,31.176594
-14.071611,400,31.938683
-17.749552,400,32.957488
-9.30308,400,34.002513
-18.76632,400,35.029846
-14.713764,400,35.814834
-9.363403,400,36.925667
-12.045595,400,38.109644
-11.843404,400,39.375791
-8.381447,400,40.616652
-17.964741,400,41.35381
-21.626114,400,42.598053
-10.62099,400,43.816839
-7.862635,400,44.854164
-12.676585,400,46.073257
-11.735569,400,46.86164
-18.170042,400,48.059914
-9.25039,400,49.123022
-9.732923,400,50.267917
-14.881439,400,50.976048
-16.676725,400,52.057301
-9.504568,400,53.183347
-12.062628,400,54.382693
-10.274449,400,55.524508
-11.466957,400,56.307046
-15.092334,400,57.359098
-9.250128,400,58.5844
-10.101348,400,59.830013
-12.271168,400,60.659999
-12.517828,400,61.822371
-9.616672,400,62.857776
-12.178699,400,63.827599
-17.101333,400,64.944642
-13.998797,400,65.697498
-12.796401,400,66.756654
-9.156827,400,67.834443
-11.121884,400,68.924373
-8.511333,400,69.672751
-17.781904,400,70.840043
-8.075722,400,71.794513
-10.032111,400,73.012512
-8.50152,400,74.229475
-12.77955,400,75.033757
-7.006341,400,76.170369
-13.220448,400,77.417584
-13.243471,400,78.613715
-8.643206,400,79.914984
-11.716888,400,80.766949
-7.454867,400,82.048927
-12.512732,400,83.322795
-10.146428,400,84.591018
-15.124138,400,85.429883
-7.439842,400,86.722758
-6.993425,400,87.945751
-9.078421,400,89.151104
-9.045641,400,90.379967
-8.92509,400,91.230836
-10.615808,400,92.472878
-9.313569,400,93.779768
-12.784749,400,94.941424
-10.699561,400,95.722385
-10.362155,400,96.883161
-11.079988,400,98.015467
-7.044564,400,99.220959
-14.170062,400,100.462183
-17.746466,400,101.290894
-8.296932,400,102.569285
-11.031206,400,103.655509
-15.162109,400,104.899041
-10.141283,400,105.721354
-11.125685,400,106.881336
-10.853211,400,108.059359
-8.219003,400,109.202383
-9.631153,400,110.498167
-13.075932,400,111.295403
-9.404045,400,112.514341
-8.319481,400,113.6954
-7.737577,400,114.922905
-12.250281,400,116.128642
-11.485159,400,116.937599
-8.790152,400,118.178722
-11.429191,400,119.400469
-7.82456,400,120.691706
-7.929412,400,121.518501
-6.719615,400,122.701414
-9.283006,400,123.870615
-12.588997,400,125.0963
-7.486926,400,126.334723
-9.118002,400,127.163999
-9.266596,400,128.425147
-9.078649,400,129.661654
-11.701087,400,130.92398
-7.645637,400,131.747276
-13.272315,400,133.048301
-10.573319,400,134.339886
-13.782999,400,135.520948
-9.923431,400,136.72615
-11.509319,400,137.61659
-13.434746,400,138.846141
-14.148925,400,140.065953
-8.067496,400,141.394112
-8.596085,400,142.239415
-12.193115,400,143.538977
-15.164287,400,144.850999
-9.933572,400,146.184584
-8.739984,400,147.390485
-7.646331,400,148.173292
-15.819483,400,149.364507
-12.869721,400,150.64823
-9.716938,400,151.937478
-7.008348,400,153.180797
-10.889141,400,153.98435
-13.235767,400,155.168456
-9.399548,400,156.367687
-10.617223,400,157.557623
-22.210707,400,158.427723
-10.913305,400,159.575617
-6.800727,400,160.779728
-7.124408,400,162.044749
-8.182505,400,163.350797
-7.368161,400,164.143927
-12.260056,400,165.386886
-7.659085,400,166.624037
-8.07102,400,167.85779
-16.279073,400,168.658625
-9.276617,400,169.873907
-11.147103,400,170.959274
-13.205588,400,172.142895
-9.823395,400,173.370923
-9.492234,400,174.265424
-9.072453,400,175.479152
-7.197917,400,176.667219
-11.179199,400,177.884177
-8.877923,400,178.75605
-6.826714,400,179.980285
-10.155607,400,181.211036
-13.86817,400,182.494009
-9.283932,400,183.751118
-8.402123,400,184.602607
-7.979833,400,185.845145
-7.793241,400,187.083454
-10.42884,400,188.289317
-8.877032,400,189.473299
-13.388446,400,190.332374
-7.84942,400,191.489229
-8.696376,400,192.684659
-11.76587,400,193.915803
-10.012377,400,194.748435
-6.114705,400,195.958011
-8.514109,400,197.173743
-8.460006,400,198.392302
-12.414258,400,199.578655
-12.951187,400,200.42801
-8.043076,400,201.63763
-14.806086,400,202.850272
-8.114074,400,204.053708
-8.315548,400,204.810586
-13.99538,400,206.026879
-8.529723,400,207.21442
-9.036946,400,208.475843
-6.537424,400,209.693413
-13.558687,400,210.496087
-12.235079,400,211.730962
-6.943247,400,212.955685
-8.799898,400,214.154756
-7.506305,400,214.965762
-5.839079,400,216.195861
-12.883509,400,217.413942
-6.609168,400,218.633287
-7.389413,400,219.830404
-5.843242,400,220.638545
-14.515578,400,221.856031
-12.470299,400,223.072135
-5.319634,400,224.269855
-8.617037,400,225.486265
-8.243034,400,226.229265
-7.067216,400,227.446682
-17.251998,400,228.592406
-15.361014,400,229.816077
-9.10805,400,230.620296
-9.498432,400,231.823375
-8.272728,400,233.051378
-15.877381,400,234.281031
-17.613283,400,235.470762
-7.65749,400,236.267623
-7.642286,400,237.487329
-8.313056,400,238.68955
-12.260072,400,239.852249
-8.447339,400,240.661893
-18.192494,400,241.858803
-7.1946,400,243.052798
-11.270274,400,244.244304
-8.921192,400,245.490914
-10.687097,400,246.320439
-9.628777,400,247.614361
-7.632573,400,248.831701
-12.107731,400,250.038552
-15.031308,400,250.825957
-7.735925,400,252.060508
-16.430515,400,253.333658
-10.651682,400,254.550654
-6.561392,400,255.769177
-7.576079,400,256.573756
-6.057884,400,257.799787
-7.970573,400,259.005818
-6.923477,400,260.243905
-5.114601,400,261.503812
-13.401912,400,262.34427
-11.009618,400,263.571455
-8.936004,400,264.803773
-8.339172,400,266.008114
-10.230951,400,266.793326
-11.056375,400,267.989971
-10.51694,400,269.238433
-16.45412,400,270.447154
-6.22822,400,271.69819
-10.776359,400,272.497298
-8.466992,400,273.72208
-13.746304,400,274.908293
-14.824582,400,276.166582
-6.306457,400,277.010763
-8.493856,400,278.224765
-16.442499,400,279.492095
-7.294105,400,280.695019
