#{"t_start": 1788916924.775645, "env_id": "None"}
r,l,t
-195.364861,400,3.633425
-155.305395,400,4.80803
-116.627909,400,5.92996
-163.559029,400,7.002491
-125.45424,400,7.700855
-75.548471,400,8.856631
-77.569344,400,10.060017
-75.548743,400,11.171879
-66.35042,400,12.18996
-44.069871,400,12.983813
-44.715994,400,14.180835
-34.37848,400,15.396771
-32.700314,400,16.435851
-27.698071,400,17.220629
-22.070372,400,18.529748
-18.629377,400,19.745579
-16.148189,400,20.933823
-18.248985,400,22.05237
-16.002882,400,22.895534
-17.441712,400,24.130206
-15.244391,400,25.221904
-14.004088,400,26.45835
-16.970701,400,27.106166
-10.685604,400,28.336215
-13.624406,400,29.524585
-12.390639,400,30.6201
-10.437297,400,31.776128
-13.777092,400,32.481112
-11.857409,400,33.394251
-15.768797,400,34.46441
-12.973643,400,35.667591
-10.758666,400,36.467313
-9.886122,400,37.668306
-9.011474,400,38.859713
-7.117783,400,39.775307
-11.468206,400,40.965265
-10.718587,400,41.775249
-11.112632,400,43.058841
-9.164318,400,44.153629
-13.591095,400,45.104283
-8.025072,400,46.14375
-7.745667,400,46.822417
-7.271203,400,47.908703
-8.600416,400,48.938923
-9.1595,400,50.0309
-9.255293,400,50.774727
-10.778369,400,51.966817
-13.172468,400,53.050061
-10.007251,400,54.298869
-6.992739,400,55.444591
-16.907228,400,56.30562
-7.496947,400,57.41462
-6.800935,400,58.61095
-6.089778,400,59.845757
-17.126699,400,60.462777
-9.021785,400,61.55609
-14.04288,400,62.818967
-14.281954,400,63.952707
-12.05045,400,64.996762
-12.727798,400,65.7113
-15.216432,400,66.718178
-12.161938,400,67.726837
-8.041018,400,68.886138
-6.645233,400,69.706238
-12.724344,400,70.869341
-11.700081,400,71.891228
-7.167609,400,72.993427
-7.685406,400,74.216286
-8.087063,400,74.96498
-8.395,400,76.093456
-10.601225,400,77.317478
-9.719306,400,78.606869
-13.327238,400,79.879221
-9.353156,400,80.673496
-9.013114,400,81.933599
-8.862353,400,83.187075
-8.780527,400,84.455757
-15.994625,400,85.289499
-13.252606,400,86.537216
-8.09465,400,87.800804
-13.705351,400,89.016319
-9.966789,400,90.206512
-16.24927,400,91.081362
-9.663619,400,92.125932
-13.217011,400,93.250598
-13.03938,400,94.492971
-13.289873,400,95.249057
-9.233575,400,96.340897
-8.052499,400,97.446625
-8.492998,400,98.596051
-7.666432,400,99.858998
-7.794921,400,100.676949
-13.356953,400,101.884862
-6.847374,400,103.124992
-15.002455,400,104.263406
-14.313106,400,105.13269
-9.006965,400,106.330176
-9.877471,400,107.58303
-5.723046,400,108.732009
-6.393533,400,109.867297
-10.238468,400,110.721309
-15.398558,400,111.997045
-6.948576,400,113.302998
-8.063368,400,114.472756
-5.728359,400,115.651439
-6.33069,400,116.49032
-10.457991,400,117.751461
-8.222876,400,118.921447
-7.181824,400,120.238094
-12.311547,400,121.10049
-8.876115,400,122.336551
-9.210158,400,123.505609
-9.945791,400,124.781453
-12.058753,400,126.061732
-9.191466,400,126.878316
-6.230715,400,128.157509
-13.48649,400,129.418512
-8.386336,400,130.603338
-8.951327,400,131.437044
-7.496576,400,132.766356
-8.577557,400,134.021464
-8.999537,400,135.212858
-7.780311,400,136.436859
-13.574735,400,137.196544
-10.765519,400,138.368017
-13.572878,400,139.577884
-8.978104,400,140.874207
-9.119268,400,141.720007
-13.803676,400,143.021362
-16.022723,400,144.35658
-7.653838,400,145.645152
-13.63818,400,146.776269
-8.731143,400,147.593024
-11.72999,400,148.763826
-8.410291,400,149.950008
-6.41692,400,151.194226
-6.42481,400,152.370056
-8.65643,400,153.227904
-9.106287,400,154.413032
-14.34455,400,155.691442
-8.775055,400,156.951241
-11.491141,400,157.795109
-9.5863,400,158.987942
-5.814817,400,160.093223
-8.101223,400,161.348853
-8.241205,400,162.510567
-8.02963,400,163.361519
-7.064902,400,164.611227
-6.236156,400,165.930599
-10.481395,400,167.244613
-8.834449,400,168.056537
-7.06752,400,169.306538
-9.096372,400,170.418554
-5.226505,400,171.668754
-5.390707,400,172.904625
-8.610713,400,173.751474
-8.906982,400,175.030882
-8.093352,400,176.228593
-6.747565,400,177.415716
-7.15401,400,178.269476
-15.475618,400,179.463658
-10.592153,400,180.612613
-6.392712,400,181.682916
-5.642363,400,182.843903
-9.535458,400,183.574717
-7.968251,400,184.791047
-7.643181,400,186.000754
-13.198421,400,187.232867
-7.296684,400,188.405897
-11.835171,400,189.196787
-13.478578,400,190.40663
-7.771883,400,191.624629
-4.654052,400,192.818978
-12.726635,400,193.657918
-13.324609,400,194.869831
-9.834215,400,196.056852
-8.451956,400,197.240809
-10.953167,400,198.46699
-9.935795,400,199.311162
-10.281959,400,200.522891
-5.932942,400,201.742412
-8.857163,400,202.924202
-6.281176,400,203.728365
-12.352826,400,204.946937
-7.34,400,206.13659
-5.747043,400,207.310638
-9.522815,400,208.527197
-10.578253,400,209.335861
-8.633043,400,210.563542
-12.665095,400,211.755701
-9.594785,400,212.999463
-12.839165,400,213.795763
-5.390616,400,215.009628
-10.936588,400,216.210514
-6.966434,400,217.446911
-7.653488,400,218.610188
-11.597842,400,219.422548
-7.349196,400,220.612943
-9.933043,400,221.835894
-11.962086,400,223.059609
-5.431864,400,224.298074
-6.044999,400,225.078885
-11.410595,400,226.293485
-7.387711,400,227.48334
-12.678012,400,228.642118
-6.132627,400,229.429546
-11.634656,400,230.597543
-5.103706,400,231.811107
-7.071049,400,232.997439
-7.546244,400,234.187112
-7.687563,400,235.007006
-8.081116,400,236.204624
-6.350906,400,237.425022
-11.969782,400,238.704092
-14.234387,400,239.529006
-5.710494,400,240.758983
-13.41397,400,241.98629
-6.461416,400,243.189242
-8.939551,400,244.38213
-7.240297,400,245.157185
-8.840276,400,246.396303
-15.522751,400,247.646337
-10.212834,400,248.874249
-6.483381,400,249.692511
-6.721508,400,250.901127
-11.066981,400,252.179199
-4.507523,400,253.421929
-6.346836,400,254.631522
-13.524158,400,255.479552
-10.483111,400,256.705817
-9.703142,400,257.950516
-6.029709,400,259.194531
-5.458474,400,260.386617
-6.584053,400,261.193531
-11.792044,400,262.437751
-5.699836,400,263.680246
-6.722378,400,264.888987
-18.627724,400,265.690435
-9.682804,400,266.916121
-9.451386,400,268.120099
-7.531747,400,269.320868
-6.430606,400,270.545781
-11.9821,400,271.354043
-9.213394,400,272.554848
-9.052459,400,273.748754
-9.170814,400,274.933201
-4.791906,400,275.728844
-12.030261,400,276.937694
-5.625959,400,278.123018
-5.991592,400,279.323924
