#{"t_start": 1788916924.769866, "env_id": "None"}
r,l,t
-201.873265,400,3.619426
-250.730017,400,4.789397
-177.578804,400,6.011749
-140.038832,400,7.081609
-95.505459,400,7.823548
-80.989782,400,8.947405
-110.61603,400,10.081199
-86.131399,400,11.101474
-46.371415,400,12.197789
-34.6013,400,13.009704
-46.701262,400,14.080419
-28.100647,400,15.339457
-23.644032,400,16.507932
-23.9147,400,17.253719
-22.598581,400,18.272938
-26.183019,400,19.356749
-15.681891,400,20.46978
-19.791666,400,21.373058
-11.662626,400,22.14621
-16.577478,400,23.331393
-15.865274,400,24.423195
-11.662309,400,25.658827
-11.682387,400,26.383771
-18.060126,400,27.44797
-17.477971,400,28.652889
-13.059265,400,29.940243
-10.341032,400,31.178994
-11.735078,400,31.940107
-10.262499,400,32.958911
-9.539676,400,34.004913
-9.588352,400,35.032247
-8.422533,400,35.817235
-18.819854,400,36.928068
-9.949282,400,38.112045
-21.265298,400,39.377215
-15.559532,400,40.619053
-10.056248,400,41.35621
-15.395883,400,42.599477
-11.691971,400,43.818262
-10.979847,400,44.856564
-20.037921,400,46.074674
-12.618775,400,46.864041
-8.906214,400,48.061339
-15.152387,400,49.125422
-22.258163,400,50.270317
-14.630173,400,50.978448
-17.536285,400,52.058725
-10.33387,400,53.185747
-8.962451,400,54.385093
-7.978642,400,55.526908
-10.156135,400,56.309446
-13.855702,400,57.36052
-11.010137,400,58.585816
-19.046296,400,59.831438
-9.421712,400,60.6624
-11.309646,400,61.824772
-12.25173,400,62.860176
-8.361793,400,63.829023
-12.591547,400,64.947042
-8.005516,400,65.698922
-9.90952,400,66.758078
-8.896313,400,67.836843
-10.224187,400,68.926774
-11.851449,400,69.675152
-17.392008,400,70.842069
-11.307156,400,71.796913
-10.237606,400,73.014912
-13.712919,400,74.2309
-14.335449,400,75.035181
-8.104202,400,76.171792
-7.709465,400,77.419008
-8.385117,400,78.61514
-11.204924,400,79.916409
-7.621927,400,80.76935
-9.187346,400,82.050351
-11.629964,400,83.324211
-10.576223,400,84.592443
-9.334841,400,85.431309
-15.652485,400,86.724175
-10.614456,400,87.947175
-7.934052,400,89.153505
-10.55616,400,90.381391
-11.328714,400,91.232259
-9.167454,400,92.474296
-13.728252,400,93.781192
-13.049518,400,94.942848
-13.55145,400,95.723279
-6.253308,400,96.885561
-8.254729,400,98.016819
-11.747656,400,99.222383
-12.188597,400,100.463578
-9.311068,400,101.293294
-9.824906,400,102.571685
-12.597205,400,103.657909
-7.728596,400,104.900466
-10.602771,400,105.723754
-18.322477,400,106.88276
-6.764832,400,108.061759
-13.647148,400,109.203777
-7.882855,400,110.500567
-12.581377,400,111.297803
-11.779097,400,112.515764
-8.133461,400,113.6978
-18.519566,400,114.9238
-16.157806,400,116.131042
-13.67647,400,116.939022
-7.111262,400,118.180116
-9.269197,400,119.401893
-9.055159,400,120.694107
-10.119,400,121.519924
-8.407336,400,122.703815
-10.051117,400,123.87191
-12.705463,400,125.097693
-9.284667,400,126.337124
-10.382804,400,127.165416
-9.725896,400,128.42657
-8.662977,400,129.66308
-7.796305,400,130.92638
-9.760984,400,131.748694
-10.846001,400,133.050702
-15.420647,400,134.341307
-12.008186,400,135.523349
-6.278534,400,136.72855
-8.858721,400,137.617971
-8.545656,400,138.848541
-15.565197,400,140.067377
-10.990827,400,141.395464
-7.893113,400,142.241816
-17.104038,400,143.541377
-11.405016,400,144.852423
-13.710485,400,146.186
-10.444548,400,147.392885
-14.364158,400,148.175693
-16.164395,400,149.365923
-10.414608,400,150.649653
-8.235511,400,151.938902
-12.608812,400,153.18222
-10.112483,400,153.986192
-9.47248,400,155.170856
-10.148068,400,156.369111
-14.267672,400,157.559045
-7.414983,400,158.42915
-13.211854,400,159.577042
-16.052714,400,160.781123
-8.791734,400,162.046165
-7.994767,400,163.352191
-12.551183,400,164.146327
-6.459635,400,165.389286
-7.879311,400,166.626438
-12.830145,400,167.859213
-19.756882,400,168.66005
-8.27791,400,169.875242
-9.537722,400,170.961674
-10.130614,400,172.145295
-7.78689,400,173.373324
-6.914056,400,174.266285
-20.986973,400,175.481552
-6.521132,400,176.668637
-8.59356,400,177.885071
-20.796289,400,178.758451
-10.749297,400,179.982685
-8.723603,400,181.213436
-7.525278,400,182.495405
-7.463461,400,183.753519
-8.518874,400,184.604031
-8.997717,400,185.846562
-8.090648,400,187.085855
-16.192592,400,188.290741
-6.716125,400,189.475699
-10.48632,400,190.334775
-8.032523,400,191.490654
-12.395676,400,192.685555
-10.247688,400,193.918204
-17.006903,400,194.749862
-8.197817,400,195.958904
-16.658322,400,197.175056
-10.473117,400,198.393718
-13.947468,400,199.581056
-7.222299,400,200.429363
-7.525005,400,201.639047
-9.381625,400,202.852167
-9.906064,400,204.055126
-7.94336,400,204.812007
-11.266146,400,206.028303
-7.733007,400,207.215814
-12.002364,400,208.478243
-9.181911,400,209.695813
-6.417751,400,210.497391
-11.397443,400,211.732386
-12.219273,400,212.957567
-9.213508,400,214.157156
-9.438573,400,214.968162
-15.316517,400,216.198261
-13.473973,400,217.415366
-16.710402,400,218.635687
-6.395538,400,219.831827
-12.096507,400,220.640945
-11.078468,400,221.858432
-7.66372,400,223.074535
-8.209305,400,224.27175
-9.744504,400,225.487553
-17.243928,400,226.230688
-8.663381,400,227.449083
-7.556906,400,228.594806
-9.420226,400,229.817495
-7.618566,400,230.622696
-12.49487,400,231.824797
-7.659045,400,233.052772
-7.990332,400,234.282455
-5.644166,400,235.47205
-7.862491,400,236.270024
-6.671274,400,237.488751
-11.677971,400,238.690871
-14.765502,400,239.853669
-12.804062,400,240.664293
-8.560865,400,241.861203
-8.89199,400,243.05404
-5.37565,400,244.246705
-13.022147,400,245.493315
-6.943785,400,246.322839
-9.193693,400,247.616761
-6.710001,400,248.834101
-9.300536,400,250.039972
-11.572422,400,250.826853
-6.47977,400,252.062908
-5.975032,400,253.336058
-6.323828,400,254.552078
-6.911239,400,255.771577
-14.237341,400,256.575173
-7.40676,400,257.801214
-6.027734,400,259.008218
-6.032272,400,260.246305
-9.438581,400,261.505236
-6.495694,400,262.345634
-13.883823,400,263.572881
-5.306921,400,264.805326
-7.094488,400,266.009508
-9.916181,400,266.795727
-14.426234,400,267.992372
-6.598595,400,269.239854
-10.808295,400,270.449554
-9.674226,400,271.699609
-10.081641,400,272.499699
-6.472823,400,273.723351
-5.999296,400,274.909717
-15.196258,400,276.167973
-6.528326,400,277.012188
-6.385601,400,278.227166
-8.913603,400,279.493519
-5.614273,400,280.697419
