#{"t_start": 1788916924.7722664, "env_id": "None"}
r,l,t
-305.307749,400,3.869815
-133.709465,400,5.092593
-248.026277,400,6.235532
-190.716725,400,7.41993
-226.812587,400,8.171129
-173.346341,400,9.380056
-144.723367,400,10.687117
-235.074897,400,11.880475
-121.916745,400,12.957277
-138.088335,400,13.74227
-172.269165,400,14.933088
-180.955396,400,16.081312
-106.879319,400,17.219121
-126.289056,400,17.949202
-69.019494,400,19.231358
-109.557857,400,20.474256
-92.309561,400,21.697964
-103.079587,400,22.723439
-100.937995,400,23.370514
-75.650982,400,24.52561
-78.40254,400,25.608283
-88.56896,400,26.811487
-63.340932,400,27.622429
-46.480154,400,28.798292
-50.466991,400,29.954201
-42.557375,400,31.144592
-60.625253,400,32.315069
-29.100282,400,33.209503
-61.981085,400,34.276372
-35.434973,400,35.330616
-37.495061,400,36.523734
-28.167782,400,37.405831
-29.610864,400,38.424862
-25.547002,400,39.378722
-53.997804,400,40.569665
-19.958731,400,41.674842
-40.838773,400,42.464769
-28.041061,400,43.741825
-36.653348,400,44.753989
-38.692609,400,45.755806
-28.125286,400,46.827861
-24.086258,400,47.633317
-22.566996,400,48.744812
-23.222878,400,49.893348
-19.155819,400,51.109249
-14.909373,400,51.981991
-19.631068,400,53.113979
-42.530034,400,54.306161
-17.521849,400,55.433524
-14.149538,400,56.588125
-13.627275,400,57.298272
-17.060848,400,58.577336
-30.911047,400,59.769563
-16.443341,400,60.923355
-13.473514,400,61.735568
-14.970962,400,62.911633
-21.307674,400,64.036542
-51.181349,400,65.21941
-36.8452,400,66.355442
-35.226608,400,67.074282
-25.300908,400,68.296847
-20.111194,400,69.555301
-14.373643,400,70.764569
-19.944106,400,71.595789
-33.681558,400,72.83263
-39.109838,400,74.101611
-38.695192,400,75.228407
-38.013375,400,76.510409
-24.694929,400,77.313872
-11.134842,400,78.620557
-22.469126,400,79.837881
-19.366039,400,81.150493
-11.112011,400,82.38894
-42.9204,400,83.212031
-22.553276,400,84.467963
-17.820139,400,85.684857
-12.060789,400,86.915201
-35.343698,400,87.696104
-16.497902,400,88.994221
-8.626371,400,90.249036
-11.920642,400,91.502019
-17.953231,400,92.518918
-10.611287,400,93.298253
-20.288055,400,94.567959
-12.20793,400,95.742983
-23.587442,400,97.004352
-38.64586,400,97.807375
-17.577016,400,99.055171
-10.21331,400,100.072248
-24.947756,400,101.312509
-30.393815,400,102.550085
-11.77814,400,103.2883
-10.902322,400,104.412545
