#{"t_start": 1788916924.774227, "env_id": "None"}
r,l,t
-139.440465,400,3.826809
-188.058388,400,4.985264
-167.098294,400,6.164203
-132.938175,400,7.306813
-107.890289,400,8.002124
-89.187039,400,9.06805
-75.316401,400,10.345318
-52.671125,400,11.415734
-50.581298,400,12.252547
-32.183839,400,12.999478
-26.653112,400,14.069215
-29.959301,400,15.162256
-24.643996,400,16.470162
-23.171262,400,17.248374
-22.225859,400,18.248458
-16.150963,400,19.268658
-18.295267,400,20.496341
-15.644814,400,21.803597
-15.323639,400,22.616215
-17.376852,400,23.716578
-12.213933,400,24.916451
-18.595167,400,26.065726
-14.389381,400,26.960638
-10.047857,400,28.217257
-11.991246,400,29.387589
-9.018722,400,30.510665
-11.352532,400,31.668866
-11.842418,400,32.36759
-15.076492,400,33.636856
-12.804348,400,34.832141
-11.794154,400,35.904728
-9.879818,400,36.78479
-13.469728,400,37.859092
-10.135321,400,38.993893
-8.165768,400,40.086195
-15.067065,400,41.313095
-14.013567,400,41.96824
-15.721586,400,43.110131
-8.854656,400,44.210884
-9.06994,400,45.384531
-7.887227,400,46.626783
-11.522269,400,47.294782
-11.050626,400,48.475001
-12.644819,400,49.511179
-10.021197,400,50.651145
-9.490616,400,51.34199
-8.74787,400,52.457578
-6.821638,400,53.349239
-13.225198,400,54.501362
-10.160383,400,55.669365
-6.521081,400,56.376857
-7.344906,400,57.485295
-9.23226,400,58.676136
-13.223294,400,59.918153
-14.687647,400,60.596264
-8.684325,400,61.599625
-10.97476,400,62.67935
-8.556815,400,63.677928
-7.351327,400,64.871576
-12.211162,400,65.615195
-7.553818,400,66.855655
-11.765044,400,67.956235
-11.269025,400,69.219836
-15.729775,400,69.995703
-7.740426,400,71.098775
-9.095688,400,72.189841
-11.583595,400,73.256696
-7.112707,400,74.408712
-15.834306,400,75.192605
-10.265552,400,76.386973
-13.099273,400,77.639846
-12.203522,400,78.904934
-12.481995,400,80.181671
-6.91437,400,80.980986
-6.750292,400,82.178423
-6.932106,400,83.467788
-10.841825,400,84.721163
-7.228436,400,85.592427
-8.748287,400,86.885133
-7.694039,400,88.175736
-7.834169,400,89.442278
-8.122544,400,90.770926
-12.514762,400,91.603963
-14.15111,400,92.69546
-11.023927,400,94.006939
-6.909912,400,95.188979
-9.296408,400,95.929026
-7.544659,400,97.10725
-13.537149,400,98.324257
-10.065417,400,99.569007
-7.924052,400,100.588489
