method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error
SAC,2,1,2,1024,100,nominal,0.0,0.0,-1,6,4.0,0,98fb92f28f6281c63a22122ffe00ef7503cb6ce2720c6494e7d9f94080e3b6fb,"[0.6699632406234741, 0.19310805201530457, -0.42227351665496826]","[-0.9140968322753906, 0.9473087787628174, 0.19294340908527374]",0.0676174984078975,0.185672679360787,0.20285249522369253,0.10704057459593003,0.08988726139068604,0.10367927051839092,0.8714285179067929,0.0,,
SAC,2,1,2,1024,101,nominal,0.0,0.0,-1,6,4.0,0,98fb92f28f6281c63a22122ffe00ef7503cb6ce2720c6494e7d9f94080e3b6fb,"[0.8870649933815002, -0.2811579406261444, 0.5696108341217041]","[0.1825563758611679, -0.41134288907051086, 0.8454513549804688]",0.039272223661381965,0.07363654505790174,0.11781667098414589,0.06192470560954125,0.06726724887266755,0.11537288133045681,2.767416638365802,0.0,,
SAC,2,1,2,1024,102,nominal,0.0,0.0,-1,6,4.0,0,98fb92f28f6281c63a22122ffe00ef7503cb6ce2720c6494e7d9f94080e3b6fb,"[-0.6800177097320557, 0.17188702523708344, 0.6476735472679138]","[-0.4054795205593109, 0.36979904770851135, -0.07223168015480042]",0.08622408943585215,0.23068045244547958,0.25867226830755646,0.09224424943511869,0.10446101427078247,0.17148003851683657,6.633813660219772,0.0,,
SAC,2,1,2,1024,103,nominal,0.0,0.0,-1,6,4.0,0,98fb92f28f6281c63a22122ffe00ef7503cb6ce2720c6494e7d9f94080e3b6fb,"[-0.3746335208415985, -0.5513635277748108, -0.6359805464744568]","[0.7203572988510132, 0.715084969997406, -0.7928751111030579]",0.10792889584402429,0.25329529916155313,0.32378668753207285,0.08564255478573435,0.09353280067443848,0.17580811876311267,7.250597261519895,0.0,,
SAC,2,1,2,1024,104,nominal,0.0,0.0,-1,6,4.0,0,98fb92f28f6281c63a22122ffe00ef7503cb6ce2720c6494e7d9f94080e3b6fb,"[0.6771296262741089, 0.3842962980270386, -0.5678223371505737]","[-0.7491762042045593, -0.24986141920089722, 0.5077770352363586]",0.16280201604862327,0.49624600616476683,0.4884060481458698,0.08648307638725748,0.03960224986076355,0.24989151657370856,11.349003093470117,0.0,,
SAC,2,1,2,1024,105,nominal,0.0,0.0,-1,6,4.0,0,98fb92f28f6281c63a22122ffe00ef7503cb6ce2720c6494e7d9f94080e3b6fb,"[0.2763906717300415, 0.9829195737838745, -0.8065410852432251]","[0.013408683240413666, -0.2071221023797989, -0.5879675149917603]",0.04447363441305255,0.09894933077122195,0.13342090323915765,0.0809187863688962,0.05538950860500336,0.2130475888525756,8.905943984768426,0.0,,
SAC,2,1,2,1024,106,nominal,0.0,0.0,-1,6,4.0,0,98fb92f28f6281c63a22122ffe00ef7503cb6ce2720c6494e7d9f94080e3b6fb,"[0.9648157358169556, -0.9191997051239014, -0.7544265985488892]","[-0.07146907597780228, 0.9288845658302307, -0.7224013805389404]",0.1716640505386967,0.44536055415073,0.5149921516160901,0.06009532420976478,0.06228922354057431,0.2062383036958309,9.295539045129884,0.0,,
SAC,2,1,2,1024,107,nominal,0.0,0.0,-1,6,4.0,0,98fb92f28f6281c63a22122ffe00ef7503cb6ce2720c6494e7d9f94080e3b6fb,"[0.2970718443393707, -0.044622860848903656, 0.005474763922393322]","[0.46956777572631836, -0.017653441056609154, -0.8469340801239014]",0.13615130782994447,0.3717627441893716,0.4084539234898334,0.06597822814328987,0.10056686401367188,0.15410359482515482,4.744205103432072,0.0,,
SAC,2,1,2,1024,108,nominal,0.0,0.0,-1,6,4.0,0,98fb92f28f6281c63a22122ffe00ef7503cb6ce2720c6494e7d9f94080e3b6fb,"[0.7119876146316528, 0.2645502984523773, -0.7641888856887817]","[-0.2987346351146698, -0.5197822451591492, -0.8483289480209351]",0.041895979501350364,0.09469474076515254,0.1256879385040511,0.08617928234377394,0.03890806436538696,0.14306921554622506,3.5721491580048594,0.0,,
SAC,2,1,2,1024,109,nominal,0.0,0.0,-1,6,4.0,0,98fb92f28f6281c63a22122ffe00ef7503cb6ce2720c6494e7d9f94080e3b6fb,"[0.08748450130224228, 0.6828176975250244, 0.5001521706581116]","[-0.33672913908958435, 0.19850623607635498, -0.6109974980354309]",0.12805441534185374,0.363657354070894,0.38416324602556123,0.08077816023594803,0.0393366701900959,0.17093924929078974,5.246370247175202,0.0,,
SAC,2,1,2,1024,110,nominal,0.0,0.0,-1,6,4.0,0,98fb92f28f6281c63a22122ffe00ef7503cb6ce2720c6494e7d9f94080e3b6fb,"[0.8609856367111206, 0.024875562638044357, 0.4250466525554657]","[0.004447660408914089, -0.5202997922897339, 0.7527093887329102]",0.05311491095258894,0.11455574701923191,0.15934473285776682,0.10220204884715287,0.07017290592193604,0.14134866757285863,4.465071056855146,0.0,,
SAC,2,1,2,1024,111,nominal,0.0,0.0,-1,6,4.0,0,98fb92f28f6281c63a22122ffe00ef7503cb6ce2720c6494e7d9f94080e3b6fb,"[-0.6926772594451904, -0.661393404006958, 0.011928629130125046]","[0.31623774766921997, 0.5351617336273193, -0.781545102596283]",0.2568057256271553,0.7430568857560156,0.7704171768814659,0.08064617417223843,0.10887080058455467,0.3132452257256258,14.914904754337048,0.0,,
