method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
PPO,1-2,2,-1,1024,110,nominal,0.0,0.0,-1,6,4.0,0,9e29036bd9ab7873004d05c6810f1104632c16ef8b47413de2b9e5c5947a6fed,"[0.8609856367111206, 0.024875562638044357, 0.4250466525554657]","[0.004447660408914089, -0.5202997922897339, 0.7527093887329102]",0.03356983122730926,0.08553459001939558,0.10070949368192779,0.03291959578838245,0.06781274080276489,0.20305894984122821,7.319909760411202,0.01
PPO,1-2,2,-1,1024,111,nominal,0.0,0.0,-1,6,4.0,0,9e29036bd9ab7873004d05c6810f1104632c16ef8b47413de2b9e5c5947a6fed,"[-0.6926772594451904, -0.661393404006958, 0.011928629130125046]","[0.31623774766921997, 0.5351617336273193, -0.781545102596283]",0.6542037949140214,1.3332092177215933,1.962611384742064,0.05493831236122383,0.026020586490631104,1.4760365518660021,99.11755853356668,0.135
PPO,1-2,2,-1,1024,112,nominal,0.0,0.0,-1,6,4.0,0,9e29036bd9ab7873004d05c6810f1104632c16ef8b47413de2b9e5c5947a6fed,"[-0.7670819759368896, 0.6883071660995483, 0.597346842288971]","[-0.9652067422866821, -0.8461065888404846, -0.007087308447808027]",0.03547172609976774,0.11670822539984299,0.10641517829930322,0.047165568009662776,0.018051207065582275,0.1950612663107917,5.469136741263291,0.005
PPO,1-2,2,-1,1024,113,nominal,0.0,0.0,-1,6,4.0,0,9e29036bd9ab7873004d05c6810f1104632c16ef8b47413de2b9e5c5947a6fed,"[-0.8588438034057617, -0.698262095451355, -0.7104744911193848]","[0.2209867388010025, -0.08093313872814178, 0.9977114200592041]",0.18649015690843362,0.5920182664249134,0.5594704707253009,0.04741178839294999,0.05713599920272827,0.6467778694599942,38.59463946188278,0.04875
PPO,1-2,2,-1,1024,114,nominal,0.0,0.0,-1,6,4.0,0,9e29036bd9ab7873004d05c6810f1104632c16ef8b47413de2b9e5c5947a6fed,"[0.45577654242515564, -0.715681791305542, -0.13323155045509338]","[0.4082243740558624, 0.21660929918289185, 0.29059258103370667]",0.02732232518196849,0.07425097560230712,0.08196697554590547,0.058263547201123506,0.01601998507976532,0.15908549805903374,2.569489860764199,0.00125
PPO,1-2,2,-1,1024,115,nominal,0.0,0.0,-1,6,4.0,0,9e29036bd9ab7873004d05c6810f1104632c16ef8b47413de2b9e5c5947a6fed,"[0.40467604994773865, 0.20741814374923706, 0.08833812177181244]","[0.6422944664955139, -0.9984564185142517, -0.7643713355064392]",0.053058197459009346,0.17970037210527826,0.15917459237702805,0.03496318899187041,0.04140990972518921,0.267096359013322,7.457346487032384,0.00375
PPO,1-2,2,-1,1024,116,nominal,0.0,0.0,-1,6,4.0,0,9e29036bd9ab7873004d05c6810f1104632c16ef8b47413de2b9e5c5947a6fed,"[-0.655260443687439, 0.7538442015647888, 0.9143562912940979]","[0.9017144441604614, 0.015369722619652748, 0.1966596394777298]",0.04342615274721733,0.13030509551903163,0.130278458241652,0.03440686361289319,0.05195397138595581,0.23564993248244473,7.7902187705511485,0.0075
PPO,1-2,2,-1,1024,117,nominal,0.0,0.0,-1,6,4.0,0,9e29036bd9ab7873004d05c6810f1104632c16ef8b47413de2b9e5c5947a6fed,"[0.7500235438346863, -0.6842380166053772, 0.20812228322029114]","[-0.2790674567222595, 0.026706794276833534, -0.3951078951358795]",0.07474133268103982,0.2623628499736993,0.22422399804311946,0.056417882476967794,0.02719663828611374,0.4130735908846308,20.559476636562778,0.02
PPO,1-2,2,-1,1024,118,nominal,0.0,0.0,-1,6,4.0,0,9e29036bd9ab7873004d05c6810f1104632c16ef8b47413de2b9e5c5947a6fed,"[0.8613792657852173, 0.8751238584518433, -0.4448915421962738]","[-0.569055438041687, 0.06076839566230774, -0.9266456365585327]",0.02901158964838941,0.09116185404606472,0.08703476894516823,0.049272228986668734,0.0531187541782856,0.1760080608532316,5.633988039070715,0.00625
PPO,1-2,2,-1,1024,119,nominal,0.0,0.0,-1,6,4.0,0,9e29036bd9ab7873004d05c6810f1104632c16ef8b47413de2b9e5c5947a6fed,"[0.9124807715415955, 0.4642244279384613, 0.638034999370575]","[-0.7128913998603821, 0.5132739543914795, -0.9522490501403809]",0.23318949636228303,0.6826797427851806,0.6995684890868491,0.03759631624928227,0.03502216935157776,0.7520732937329576,45.280863409994254,0.06
