method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error
PPO,3,1,3,42,100,nominal,0.0,0.0,-1,6,4.0,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.6699632406234741, 0.19310805201530457, -0.42227351665496826]","[-0.9140968322753906, 0.9473087787628174, 0.19294340908527374]",0.021083370022783838,0.11437514979352915,0.06325011006835152,0.005847835194687416,0.01441943645477295,0.08994079871739533,5.346805191828404,0.015,,
PPO,3,1,3,42,101,nominal,0.0,0.0,-1,6,4.0,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.8870649933815002, -0.2811579406261444, 0.5696108341217041]","[0.1825563758611679, -0.41134288907051086, 0.8454513549804688]",0.02078209545546353,0.06274170529764508,0.06234628636639059,0.003746379799221033,0.004103393293917179,0.0536279358768701,2.7221664521977615,0.0075,,
PPO,3,1,3,42,102,nominal,0.0,0.0,-1,6,4.0,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[-0.6800177097320557, 0.17188702523708344, 0.6476735472679138]","[-0.4054795205593109, 0.36979904770851135, -0.07223168015480042]",0.017732700248590864,0.06361937821558325,0.05319810074577259,0.0039038880046221346,0.011597037315368652,0.07758678460581939,4.967613973733734,0.015,,
PPO,3,1,3,42,103,nominal,0.0,0.0,-1,6,4.0,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[-0.3746335208415985, -0.5513635277748108, -0.6359805464744568]","[0.7203572988510132, 0.715084969997406, -0.7928751111030579]",0.06699216375617095,0.20430531821334458,0.20097649126851286,0.005284436851923848,0.0048097968101501465,0.17179688201878135,5.804947040289178,0.0125,,
PPO,3,1,3,42,104,nominal,0.0,0.0,-1,6,4.0,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.6771296262741089, 0.3842962980270386, -0.5678223371505737]","[-0.7491762042045593, -0.24986141920089722, 0.5077770352363586]",0.06735986170431728,0.2274190181680514,0.20207958511295182,0.00660532809805447,0.0034250766038894653,0.13518189827440089,9.710792766360676,0.03,,
PPO,3,1,3,42,105,nominal,0.0,0.0,-1,6,4.0,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.2763906717300415, 0.9829195737838745, -0.8065410852432251]","[0.013408683240413666, -0.2071221023797989, -0.5879675149917603]",0.048655775193735054,0.14464776308115326,0.14596732558120515,0.008366564305982104,0.0026901550590991974,0.10820599507884195,4.828038628881881,0.01,,
PPO,3,1,3,42,106,nominal,0.0,0.0,-1,6,4.0,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.9648157358169556, -0.9191997051239014, -0.7544265985488892]","[-0.07146907597780228, 0.9288845658302307, -0.7224013805389404]",0.05340554702363936,0.18150988076612087,0.1602166410709181,0.0032301643578749564,0.004015244543552399,0.1748836399462455,8.091444602637672,0.02,,
PPO,3,1,3,42,107,nominal,0.0,0.0,-1,6,4.0,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.2970718443393707, -0.044622860848903656, 0.005474763922393322]","[0.46956777572631836, -0.017653441056609154, -0.8469340801239014]",0.015851133169741034,0.06343145969012828,0.0475533995092231,0.0056750101244284045,0.011562764644622803,0.10359960675536843,6.287221209008456,0.0175,,
PPO,3,1,3,42,108,nominal,0.0,0.0,-1,6,4.0,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.7119876146316528, 0.2645502984523773, -0.7641888856887817]","[-0.2987346351146698, -0.5197822451591492, -0.8483289480209351]",0.045676909694020384,0.138447948771959,0.13703072908206115,0.006518587777621032,0.0037277601659297943,0.06398788174414576,2.2432499306608302,0.005,,
PPO,3,1,3,42,109,nominal,0.0,0.0,-1,6,4.0,0,9092e3a345459849458dc42b58c7714f104035b7325d266b5dab60b3de31b95a,"[0.08748450130224228, 0.6828176975250244, 0.5001521706581116]","[-0.33672913908958435, 0.19850623607635498, -0.6109974980354309]",0.030044951478866294,0.1046787127330397,0.09013485443659888,0.0107087269252925,0.0040339813567698,0.1366645886639407,7.10578096636059,0.0175,,
