method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error
SAC,3,1,3,1024,100,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.6699632406234741, 0.19310805201530457, -0.42227351665496826]","[-0.9140968322753906, 0.9473087787628174, 0.19294340908527374]",0.02256182191412701,0.1148774161968886,0.06768546574238102,0.012954303580853675,0.016882658004760742,0.07848904852260676,3.3087710252632947,0.0,,
SAC,3,1,3,1024,101,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.8870649933815002, -0.2811579406261444, 0.5696108341217041]","[0.1825563758611679, -0.41134288907051086, 0.8454513549804688]",0.021332329676191593,0.06395267857813443,0.06399698902857479,0.0046482829285072694,0.0012939367443323135,0.057940401043975145,2.4416394725375543,0.0,,
SAC,3,1,3,1024,102,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.6800177097320557, 0.17188702523708344, 0.6476735472679138]","[-0.4054795205593109, 0.36979904770851135, -0.07223168015480042]",0.01903355857578988,0.06486234312844998,0.05710067572736964,0.006512753686287015,0.01911550760269165,0.07231980368978068,4.224048517889275,0.0,,
SAC,3,1,3,1024,103,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.3746335208415985, -0.5513635277748108, -0.6359805464744568]","[0.7203572988510132, 0.715084969997406, -0.7928751111030579]",0.06628772817969752,0.21367543722871266,0.19886318453909257,0.010645204804331801,0.017276495695114136,0.17822986350689743,6.049909377006589,0.0,,
SAC,3,1,3,1024,104,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.6771296262741089, 0.3842962980270386, -0.5678223371505737]","[-0.7491762042045593, -0.24986141920089722, 0.5077770352363586]",0.06371407523977315,0.22881176728488392,0.19114222571931946,0.005836201469517416,0.010570704936981201,0.12663271242840926,6.552633960113955,0.0,,
SAC,3,1,3,1024,105,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.2763906717300415, 0.9829195737838745, -0.8065410852432251]","[0.013408683240413666, -0.2071221023797989, -0.5879675149917603]",0.04574974446773455,0.14215297660229392,0.13724923340320364,0.007282523858004514,0.0035043153911828995,0.10992424386992419,3.685751719571249,0.0,,
SAC,3,1,3,1024,106,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.9648157358169556, -0.9191997051239014, -0.7544265985488892]","[-0.07146907597780228, 0.9288845658302307, -0.7224013805389404]",0.05317686874371452,0.19224698100139728,0.15953060623114357,0.0022197008322648428,0.0010785497725009918,0.1641792495946337,5.321006975198415,0.0,,
SAC,3,1,3,1024,107,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.2970718443393707, -0.044622860848903656, 0.005474763922393322]","[0.46956777572631836, -0.017653441056609154, -0.8469340801239014]",0.014298541724901718,0.06415424483941531,0.04289562517470515,0.00593755241299485,0.0020616352558135986,0.10928958253075655,6.505663409744469,0.0,,
SAC,3,1,3,1024,108,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.7119876146316528, 0.2645502984523773, -0.7641888856887817]","[-0.2987346351146698, -0.5197822451591492, -0.8483289480209351]",0.04440098682699875,0.13875076887546628,0.13320296048099625,0.0059584049553966815,0.008669912815093994,0.0666425834570145,0.9158103266645953,0.0,,
SAC,3,1,3,1024,109,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.08748450130224228, 0.6828176975250244, 0.5001521706581116]","[-0.33672913908958435, 0.19850623607635498, -0.6109974980354309]",0.02930094015800819,0.1061706043389528,0.08790282047402458,0.007331506619344891,0.003113617654889822,0.13130423196236093,6.035171696636531,0.0,,
SAC,3,1,3,1024,110,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.8609856367111206, 0.024875562638044357, 0.4250466525554657]","[0.004447660408914089, -0.5202997922897339, 0.7527093887329102]",0.04001126141796014,0.11757296321725616,0.12003378425388042,0.008385725779297911,0.010698392987251282,0.12564545914419273,4.42057671689953,0.0,,
SAC,3,1,3,1024,111,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.6926772594451904, -0.661393404006958, 0.011928629130125046]","[0.31623774766921997, 0.5351617336273193, -0.781545102596283]",0.07608237534630595,0.2275577565985571,0.22824712603891784,0.007488932779610709,0.0068832878023386,0.16262397742330878,8.585535205206133,0.0,,
SAC,3,1,3,1024,112,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.7670819759368896, 0.6883071660995483, 0.597346842288971]","[-0.9652067422866821, -0.8461065888404846, -0.007087308447808027]",0.0586441198247001,0.20044107515430182,0.1759323594741003,0.0081199111049006,0.02319037914276123,0.14524743979113952,2.7319993396525066,0.0,,
SAC,3,1,3,1024,113,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.8588438034057617, -0.698262095451355, -0.7104744911193848]","[0.2209867388010025, -0.08093313872814178, 0.9977114200592041]",0.052588593661057406,0.19368005064176705,0.15776578098317223,0.01525069089077505,0.013482153415679932,0.17577100037933882,8.659924095507794,0.0,,
SAC,3,1,3,1024,114,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.45577654242515564, -0.715681791305542, -0.13323155045509338]","[0.4082243740558624, 0.21660929918289185, 0.29059258103370667]",0.032386030626528936,0.10860771247160637,0.09715809187958681,0.006233699642765669,0.0019999220967292786,0.09286261556154475,2.2538114120933983,0.0,,
SAC,3,1,3,1024,115,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.40467604994773865, 0.20741814374923706, 0.08833812177181244]","[0.6422944664955139, -0.9984564185142517, -0.7643713355064392]",0.04105551390663248,0.14464886115835093,0.12316654171989742,0.005640771958609054,0.007605373859405518,0.14446239102808317,5.168100717083755,0.0,,
SAC,3,1,3,1024,116,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[-0.655260443687439, 0.7538442015647888, 0.9143562912940979]","[0.9017144441604614, 0.015369722619652748, 0.1966596394777298]",0.022254925181722254,0.11806720669248508,0.06676477554516676,0.005198494335751475,0.010557219386100769,0.06213925188021767,2.4490072331715282,0.0,,
SAC,3,1,3,1024,117,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.7500235438346863, -0.6842380166053772, 0.20812228322029114]","[-0.2790674567222595, 0.026706794276833534, -0.3951078951358795]",0.01670049259486335,0.06534700003315437,0.05010147778459005,0.007151837196247077,0.005061231553554535,0.08576146147197619,4.890621021008565,0.0,,
SAC,3,1,3,1024,118,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.8613792657852173, 0.8751238584518433, -0.4448915421962738]","[-0.569055438041687, 0.06076839566230774, -0.9266456365585327]",0.05599348938691794,0.17129446114326027,0.16798046816075382,0.006691343846650403,0.004633281379938126,0.07478097073752386,0.8258449236662614,0.0,,
SAC,3,1,3,1024,119,nominal,0.0,0.0,-1,6,4.0,0,fc7d65b37e5960def2158b138acbc496172d106b528e7d16853e4f1f0d007a53,"[0.9124807715415955, 0.4642244279384613, 0.638034999370575]","[-0.7128913998603821, 0.5132739543914795, -0.9522490501403809]",0.046228523811105565,0.18946171262549788,0.1386855714333167,0.004150981957345833,0.00784289836883545,0.15713859912463257,9.10286782582003,0.0,,
