method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error
SAC,3,1,3,123,100,nominal,0.0,0.0,-1,6,4.0,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[0.6699632406234741, 0.19310805201530457, -0.42227351665496826]","[-0.9140968322753906, 0.9473087787628174, 0.19294340908527374]",0.022294566205877685,0.11542563432114449,0.06688369861763305,0.010865159723677752,0.011575043201446533,0.07440993197243707,3.2746471714678593,0.0,,
SAC,3,1,3,123,101,nominal,0.0,0.0,-1,6,4.0,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[0.8870649933815002, -0.2811579406261444, 0.5696108341217041]","[0.1825563758611679, -0.41134288907051086, 0.8454513549804688]",0.02082694134086987,0.06388109570079357,0.0624808240226096,0.005514794650177161,0.008596362546086311,0.0436570430337045,1.5889527865714428,0.0,,
SAC,3,1,3,123,102,nominal,0.0,0.0,-1,6,4.0,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[-0.6800177097320557, 0.17188702523708344, 0.6476735472679138]","[-0.4054795205593109, 0.36979904770851135, -0.07223168015480042]",0.018166450294917598,0.06464566884782391,0.05449935088475279,0.010021540359306483,0.016314983367919922,0.06485198917531611,3.8227604771570043,0.0,,
SAC,3,1,3,123,103,nominal,0.0,0.0,-1,6,4.0,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[-0.3746335208415985, -0.5513635277748108, -0.6359805464744568]","[0.7203572988510132, 0.715084969997406, -0.7928751111030579]",0.06681425680539162,0.20940899040702307,0.20044277041617484,0.006458579815556238,0.012756139039993286,0.16813127477270112,5.300585276995114,0.0,,
SAC,3,1,3,123,104,nominal,0.0,0.0,-1,6,4.0,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[0.6771296262741089, 0.3842962980270386, -0.5678223371505737]","[-0.7491762042045593, -0.24986141920089722, 0.5077770352363586]",0.0624544569219564,0.22886934424108799,0.1873633707658692,0.006399654099188837,0.011764511466026306,0.11498805115050509,6.6356127758373935,0.0,,
SAC,3,1,3,123,105,nominal,0.0,0.0,-1,6,4.0,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[0.2763906717300415, 0.9829195737838745, -0.8065410852432251]","[0.013408683240413666, -0.2071221023797989, -0.5879675149917603]",0.04548031492863262,0.14250964124109222,0.13644094478589786,0.005200166203495529,0.003927046433091164,0.10237968413907096,4.263702115042864,0.0,,
SAC,3,1,3,123,106,nominal,0.0,0.0,-1,6,4.0,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[0.9648157358169556, -0.9191997051239014, -0.7544265985488892]","[-0.07146907597780228, 0.9288845658302307, -0.7224013805389404]",0.05144761339896796,0.19053381312763004,0.1543428401969039,0.003792460062138644,0.006212118547409773,0.16075413958390158,5.007612272091814,0.0,,
SAC,3,1,3,123,107,nominal,0.0,0.0,-1,6,4.0,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[0.2970718443393707, -0.044622860848903656, 0.005474763922393322]","[0.46956777572631836, -0.017653441056609154, -0.8469340801239014]",0.015434042713972597,0.06384801590597691,0.04630212814191779,0.007979368957702392,0.015117079019546509,0.09516668795350186,5.28038094064819,0.0,,
SAC,3,1,3,123,108,nominal,0.0,0.0,-1,6,4.0,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[0.7119876146316528, 0.2645502984523773, -0.7641888856887817]","[-0.2987346351146698, -0.5197822451591492, -0.8483289480209351]",0.0435089527895726,0.1372848464971367,0.1305268583687178,0.006591200406007745,0.012658212333917618,0.054028073451168224,1.0223934976381202,0.0,,
SAC,3,1,3,123,109,nominal,0.0,0.0,-1,6,4.0,0,64c674e453505f1d11a5d9c5bf19036d489468f97de388844d3b4c4cd5f9d803,"[0.08748450130224228, 0.6828176975250244, 0.5001521706581116]","[-0.33672913908958435, 0.19850623607635498, -0.6109974980354309]",0.02942018122981277,0.10623085729716072,0.08826054368943831,0.004574886275984255,0.004163259174674749,0.12963636082009483,6.229501071177023,0.0,,
