method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
PPO,1-2,2,-1,123,100,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[0.6699632406234741, 0.19310805201530457, -0.42227351665496826]","[-0.9140968322753906, 0.9473087787628174, 0.19294340908527374]",0.04690413257371904,0.13063228961195275,0.14071239772115712,0.056830516223002364,0.07087510824203491,0.19744531574782143,7.53076054298242,0.00875
PPO,1-2,2,-1,123,101,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[0.8870649933815002, -0.2811579406261444, 0.5696108341217041]","[0.1825563758611679, -0.41134288907051086, 0.8454513549804688]",0.03607357209602546,0.05509375268876784,0.10822071628807638,0.11071512100781188,0.09475868940353394,0.18704911397579602,4.73876106617203,0.00625
PPO,1-2,2,-1,123,102,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[-0.6800177097320557, 0.17188702523708344, 0.6476735472679138]","[-0.4054795205593109, 0.36979904770851135, -0.07223168015480042]",0.06949094210070862,0.19819402233372993,0.20847282630212585,0.07833380787920804,0.07127439975738525,0.3209755943804756,13.149662804454863,0.01
PPO,1-2,2,-1,123,103,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[-0.3746335208415985, -0.5513635277748108, -0.6359805464744568]","[0.7203572988510132, 0.715084969997406, -0.7928751111030579]",0.07809052877329407,0.1750550447547114,0.23427158631988224,0.0615522813534847,0.08931374549865723,0.3482281756900864,14.069443041134136,0.0175
PPO,1-2,2,-1,123,104,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[0.6771296262741089, 0.3842962980270386, -0.5678223371505737]","[-0.7491762042045593, -0.24986141920089722, 0.5077770352363586]",0.25777518470149957,0.6870451384569943,0.7733255541044987,0.07485322895701285,0.11609253287315369,0.8362017948449847,51.52333097337981,0.07
PPO,1-2,2,-1,123,105,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[0.2763906717300415, 0.9829195737838745, -0.8065410852432251]","[0.013408683240413666, -0.2071221023797989, -0.5879675149917603]",0.037669057457716336,0.08601824442320795,0.11300717237314901,0.06517409788513626,0.11749114096164703,0.1898336761127089,8.169552347412871,0.01
PPO,1-2,2,-1,123,106,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[0.9648157358169556, -0.9191997051239014, -0.7544265985488892]","[-0.07146907597780228, 0.9288845658302307, -0.7224013805389404]",0.12275374317673327,0.31811241364600656,0.3682612295301998,0.0929140387861817,0.08858461305499077,0.5317565262029668,23.910214839323757,0.01875
PPO,1-2,2,-1,123,107,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[0.2970718443393707, -0.044622860848903656, 0.005474763922393322]","[0.46956777572631836, -0.017653441056609154, -0.8469340801239014]",0.11154791325638852,0.2911014493754581,0.33464373976916556,0.11124428706588568,0.08335626125335693,0.49464117755133313,17.757059400373105,0.01125
PPO,1-2,2,-1,123,108,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[0.7119876146316528, 0.2645502984523773, -0.7641888856887817]","[-0.2987346351146698, -0.5197822451591492, -0.8483289480209351]",0.02898972333236253,0.058733322586524465,0.08696916999708759,0.0755250396689883,0.11183027923107147,0.14869772850017893,6.367791176833481,0.00875
PPO,1-2,2,-1,123,109,nominal,0.0,0.0,-1,6,4.0,0,6e8f56e9ef97a955899facd98ad8fc03236c94427c776d7494390609df355092,"[0.08748450130224228, 0.6828176975250244, 0.5001521706581116]","[-0.33672913908958435, 0.19850623607635498, -0.6109974980354309]",0.09824493439002574,0.29530945481213705,0.2947348031700772,0.13746016251820106,0.10616182535886765,0.4541166694532903,19.315854022772275,0.01125
