method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
PPO,2-3,2,-1,123,110,nominal,0.0,0.0,-1,6,4.0,0,f5188226560e71a310a9240ddf50d84a2821f972b2777ea9c7f2d9ab4c1ce36b,"[0.8609856367111206, 0.024875562638044357, 0.4250466525554657]","[0.004447660408914089, -0.5202997922897339, 0.7527093887329102]",0.012227383457125781,0.058863311387834204,0.03668215037137734,0.010972359102725246,0.01094391942024231,0.10918054573163576,5.795955896228129,0.0075
PPO,2-3,2,-1,123,111,nominal,0.0,0.0,-1,6,4.0,0,f5188226560e71a310a9240ddf50d84a2821f972b2777ea9c7f2d9ab4c1ce36b,"[-0.6926772594451904, -0.661393404006958, 0.011928629130125046]","[0.31623774766921997, 0.5351617336273193, -0.781545102596283]",0.0264342115700968,0.13022226946104143,0.07930263471029039,0.012885684314195388,0.010569807142019272,0.1932848808018867,12.01396232775891,0.01625
PPO,2-3,2,-1,123,112,nominal,0.0,0.0,-1,6,4.0,0,f5188226560e71a310a9240ddf50d84a2821f972b2777ea9c7f2d9ab4c1ce36b,"[-0.7670819759368896, 0.6883071660995483, 0.597346842288971]","[-0.9652067422866821, -0.8461065888404846, -0.007087308447808027]",0.0132169111791289,0.07827001283345383,0.039650733537386705,0.019030856043330314,0.02002301812171936,0.12228652853472274,7.503873343882564,0.01125
PPO,2-3,2,-1,123,113,nominal,0.0,0.0,-1,6,4.0,0,f5188226560e71a310a9240ddf50d84a2821f972b2777ea9c7f2d9ab4c1ce36b,"[-0.8588438034057617, -0.698262095451355, -0.7104744911193848]","[0.2209867388010025, -0.08093313872814178, 0.9977114200592041]",0.047601037061094295,0.21584436170508675,0.1428031111832829,0.021852897209931672,0.02987849712371826,0.289047397575585,17.78559201286054,0.02375
PPO,2-3,2,-1,123,114,nominal,0.0,0.0,-1,6,4.0,0,f5188226560e71a310a9240ddf50d84a2821f972b2777ea9c7f2d9ab4c1ce36b,"[0.45577654242515564, -0.715681791305542, -0.13323155045509338]","[0.4082243740558624, 0.21660929918289185, 0.29059258103370667]",0.007069974567778703,0.04087610446149385,0.021209923703336107,0.010290777368218075,0.006351925432682037,0.07963105268367657,4.949673289732213,0.0075
PPO,2-3,2,-1,123,115,nominal,0.0,0.0,-1,6,4.0,0,f5188226560e71a310a9240ddf50d84a2821f972b2777ea9c7f2d9ab4c1ce36b,"[0.40467604994773865, 0.20741814374923706, 0.08833812177181244]","[0.6422944664955139, -0.9984564185142517, -0.7643713355064392]",0.01256941744890482,0.0722803208980295,0.03770825234671446,0.009800098652457014,0.009819507598876953,0.1328150401138085,8.174802390844768,0.01125
PPO,2-3,2,-1,123,116,nominal,0.0,0.0,-1,6,4.0,0,f5188226560e71a310a9240ddf50d84a2821f972b2777ea9c7f2d9ab4c1ce36b,"[-0.655260443687439, 0.7538442015647888, 0.9143562912940979]","[0.9017144441604614, 0.015369722619652748, 0.1966596394777298]",0.022170634159713005,0.11511795875559368,0.06651190247913902,0.010310980088916826,0.01057039201259613,0.13257883701872944,6.556563312134412,0.0075
PPO,2-3,2,-1,123,117,nominal,0.0,0.0,-1,6,4.0,0,f5188226560e71a310a9240ddf50d84a2821f972b2777ea9c7f2d9ab4c1ce36b,"[0.7500235438346863, -0.6842380166053772, 0.20812228322029114]","[-0.2790674567222595, 0.026706794276833534, -0.3951078951358795]",0.010180459988550442,0.05525081087706185,0.030541379965651327,0.012155560779465753,0.009025223553180695,0.08872371345777018,5.2837704724683014,0.0075
PPO,2-3,2,-1,123,118,nominal,0.0,0.0,-1,6,4.0,0,f5188226560e71a310a9240ddf50d84a2821f972b2777ea9c7f2d9ab4c1ce36b,"[0.8613792657852173, 0.8751238584518433, -0.4448915421962738]","[-0.569055438041687, 0.06076839566230774, -0.9266456365585327]",0.0244018638935033,0.10021427154573939,0.0732055916805099,0.013677845755017098,0.00960327684879303,0.11426094762674367,5.352564839186989,0.00625
PPO,2-3,2,-1,123,119,nominal,0.0,0.0,-1,6,4.0,0,f5188226560e71a310a9240ddf50d84a2821f972b2777ea9c7f2d9ab4c1ce36b,"[0.9124807715415955, 0.4642244279384613, 0.638034999370575]","[-0.7128913998603821, 0.5132739543914795, -0.9522490501403809]",0.047656165905635886,0.22380452472489243,0.14296849771690767,0.009213704144421183,0.010441839694976807,0.27534977366167707,15.826884280996651,0.02
