method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error
SAC,2,1,2,123,100,nominal,0.0,0.0,-1,6,4.0,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.6699632406234741, 0.19310805201530457, -0.42227351665496826]","[-0.9140968322753906, 0.9473087787628174, 0.19294340908527374]",0.08222067942927999,0.19623354281022334,0.24666203828783997,0.12597055850481545,0.07139211893081665,0.14849447074376437,3.39927115078533,0.0,,
SAC,2,1,2,123,101,nominal,0.0,0.0,-1,6,4.0,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.8870649933815002, -0.2811579406261444, 0.5696108341217041]","[0.1825563758611679, -0.41134288907051086, 0.8454513549804688]",0.04379130073560592,0.07759072934721058,0.13137390220681777,0.0943199503293008,0.08738552499562502,0.11003546227243476,2.1606245889591036,0.0,,
SAC,2,1,2,123,102,nominal,0.0,0.0,-1,6,4.0,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.6800177097320557, 0.17188702523708344, 0.6476735472679138]","[-0.4054795205593109, 0.36979904770851135, -0.07223168015480042]",0.09571108087341448,0.2337124072633882,0.2871332426202435,0.11534761670792912,0.10688883066177368,0.17814351792941963,6.18207954130807,0.0,,
SAC,2,1,2,123,103,nominal,0.0,0.0,-1,6,4.0,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.3746335208415985, -0.5513635277748108, -0.6359805464744568]","[0.7203572988510132, 0.715084969997406, -0.7928751111030579]",0.09524859525712326,0.21278768584295407,0.2857457857713698,0.15710916288518978,0.08573809266090393,0.19284429514497295,8.475938146080338,0.0,,
SAC,2,1,2,123,104,nominal,0.0,0.0,-1,6,4.0,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.6771296262741089, 0.3842962980270386, -0.5678223371505737]","[-0.7491762042045593, -0.24986141920089722, 0.5077770352363586]",0.17199824116458298,0.4963605582125922,0.5159947234937489,0.13227135208607824,0.06417568773031235,0.27696929905479983,12.697265169010999,0.0,,
SAC,2,1,2,123,105,nominal,0.0,0.0,-1,6,4.0,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.2763906717300415, 0.9829195737838745, -0.8065410852432251]","[0.013408683240413666, -0.2071221023797989, -0.5879675149917603]",0.062479497783167824,0.11200347929712821,0.18743849334950347,0.17680527737226198,0.0476098507642746,0.23534612584292441,9.965415162326844,0.0,,
SAC,2,1,2,123,106,nominal,0.0,0.0,-1,6,4.0,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.9648157358169556, -0.9191997051239014, -0.7544265985488892]","[-0.07146907597780228, 0.9288845658302307, -0.7224013805389404]",0.18116715603104713,0.4423298063929012,0.5435014680931415,0.07352302656336515,0.06776728387922049,0.23984905787536925,10.680520383114256,0.0,,
SAC,2,1,2,123,107,nominal,0.0,0.0,-1,6,4.0,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.2970718443393707, -0.044622860848903656, 0.005474763922393322]","[0.46956777572631836, -0.017653441056609154, -0.8469340801239014]",0.15136323897098367,0.3896459947377185,0.45408971691295097,0.08510683789665316,0.085385262966156,0.16721444355876666,5.956110160302689,0.0,,
SAC,2,1,2,123,108,nominal,0.0,0.0,-1,6,4.0,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.7119876146316528, 0.2645502984523773, -0.7641888856887817]","[-0.2987346351146698, -0.5197822451591492, -0.8483289480209351]",0.0592324797742236,0.10715209509781803,0.1776974393226708,0.12711569234544848,0.07486176863312721,0.1430854755744078,3.6459719915125763,0.0,,
SAC,2,1,2,123,109,nominal,0.0,0.0,-1,6,4.0,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.08748450130224228, 0.6828176975250244, 0.5001521706581116]","[-0.33672913908958435, 0.19850623607635498, -0.6109974980354309]",0.13363583278567442,0.35997610408425645,0.4009074983570232,0.04273553078787194,0.12163085490465164,0.17385763063692392,5.539986920181474,0.0,,
SAC,2,1,2,123,110,nominal,0.0,0.0,-1,6,4.0,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.8609856367111206, 0.024875562638044357, 0.4250466525554657]","[0.004447660408914089, -0.5202997922897339, 0.7527093887329102]",0.057646950490847046,0.11724479565052928,0.17294085147254112,0.07226529891062299,0.022242143750190735,0.15466228922703618,5.71582450724194,0.0,,
SAC,2,1,2,123,111,nominal,0.0,0.0,-1,6,4.0,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.6926772594451904, -0.661393404006958, 0.011928629130125046]","[0.31623774766921997, 0.5351617336273193, -0.781545102596283]",0.2624869010870284,0.7423058530585953,0.7874607032610851,0.07888561051430894,0.1014254055917263,0.2903416156768799,11.817498786638707,0.0,,
SAC,2,1,2,123,112,nominal,0.0,0.0,-1,6,4.0,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.7670819759368896, 0.6883071660995483, 0.597346842288971]","[-0.9652067422866821, -0.8461065888404846, -0.007087308447808027]",0.06513238356643025,0.1326214063864429,0.19539715069929078,0.15527391905126012,0.050943970680236816,0.1437931625623061,3.1225623247022867,0.0,,
SAC,2,1,2,123,113,nominal,0.0,0.0,-1,6,4.0,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[-0.8588438034057617, -0.698262095451355, -0.7104744911193848]","[0.2209867388010025, -0.08093313872814178, 0.9977114200592041]",0.24277583463311023,0.6858054429369522,0.7283275038993307,0.12500635807023006,0.1740361452102661,0.28354463256208084,12.536495501638164,0.0,,
SAC,2,1,2,123,114,nominal,0.0,0.0,-1,6,4.0,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.45577654242515564, -0.715681791305542, -0.13323155045509338]","[0.4082243740558624, 0.21660929918289185, 0.29059258103370667]",0.04729316546988123,0.089964384182963,0.1418794964096437,0.08101203052304042,0.1148841455578804,0.12259266679720986,2.0172795479703267,0.0,,
SAC,2,1,2,123,115,nominal,0.0,0.0,-1,6,4.0,0,2bbb494a56bf31067ce26238d333a9e533b0b997948b45a28018d9329d87bf74,"[0.40467604994773865, 0.20741814374923706, 0.08833812177181244]","[0.6422944664955139, -0.9984564185142517, -0.7643713355064392]",0.09406336249763507,0.23072365952865567,0.2821900874929052,0.10053761481065993,0.02974247932434082,0.12159869498445507,1.6928683480376236,0.0,,
