method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
PPO,2-3,2,-1,1024,100,nominal,0.0,0.0,-1,6,4.0,0,ef98208260f049d5782e1196b64b6aa5833582611868e9f73960fac57019825e,"[0.6699632406234741, 0.19310805201530457, -0.42227351665496826]","[-0.9140968322753906, 0.9473087787628174, 0.19294340908527374]",0.0235292653159137,0.11393577977389974,0.07058779594774109,0.024112866599296713,0.016905128955841064,0.12447713064192388,6.690240722047135,0.0075
PPO,2-3,2,-1,1024,101,nominal,0.0,0.0,-1,6,4.0,0,ef98208260f049d5782e1196b64b6aa5833582611868e9f73960fac57019825e,"[0.8870649933815002, -0.2811579406261444, 0.5696108341217041]","[0.1825563758611679, -0.41134288907051086, 0.8454513549804688]",0.012443971534895208,0.04487480472468529,0.03733191460468562,0.014731560218619344,0.014153099618852139,0.08514600268047201,4.409325594676733,0.00375
PPO,2-3,2,-1,1024,102,nominal,0.0,0.0,-1,6,4.0,0,ef98208260f049d5782e1196b64b6aa5833582611868e9f73960fac57019825e,"[-0.6800177097320557, 0.17188702523708344, 0.6476735472679138]","[-0.4054795205593109, 0.36979904770851135, -0.07223168015480042]",0.014916270105005649,0.0535493985631858,0.04474881031501694,0.022908806260445235,0.020386576652526855,0.10170611500405612,5.408531241684301,0.0075
PPO,2-3,2,-1,1024,103,nominal,0.0,0.0,-1,6,4.0,0,ef98208260f049d5782e1196b64b6aa5833582611868e9f73960fac57019825e,"[-0.3746335208415985, -0.5513635277748108, -0.6359805464744568]","[0.7203572988510132, 0.715084969997406, -0.7928751111030579]",0.018868950240318653,0.09412394509973253,0.056606850720955955,0.020632125523493246,0.023153692483901978,0.15545809345129422,9.646554377168862,0.0125
PPO,2-3,2,-1,1024,104,nominal,0.0,0.0,-1,6,4.0,0,ef98208260f049d5782e1196b64b6aa5833582611868e9f73960fac57019825e,"[0.6771296262741089, 0.3842962980270386, -0.5678223371505737]","[-0.7491762042045593, -0.24986141920089722, 0.5077770352363586]",0.04131927416413707,0.1757028988050623,0.1239578224924112,0.017672489135652596,0.012673251330852509,0.19390801522425583,11.85072946108061,0.015
PPO,2-3,2,-1,1024,105,nominal,0.0,0.0,-1,6,4.0,0,ef98208260f049d5782e1196b64b6aa5833582611868e9f73960fac57019825e,"[0.2763906717300415, 0.9829195737838745, -0.8065410852432251]","[0.013408683240413666, -0.2071221023797989, -0.5879675149917603]",0.01651260764620647,0.06220447171315878,0.04953782293861941,0.01762066856831496,0.01444193720817566,0.1024182965872145,6.406977717394581,0.00875
PPO,2-3,2,-1,1024,106,nominal,0.0,0.0,-1,6,4.0,0,ef98208260f049d5782e1196b64b6aa5833582611868e9f73960fac57019825e,"[0.9648157358169556, -0.9191997051239014, -0.7544265985488892]","[-0.07146907597780228, 0.9288845658302307, -0.7224013805389404]",0.017107224359652392,0.10072172525468358,0.05132167307895717,0.015900238582369997,0.015427750535309315,0.1431643431472065,9.806049672753133,0.01375
PPO,2-3,2,-1,1024,107,nominal,0.0,0.0,-1,6,4.0,0,ef98208260f049d5782e1196b64b6aa5833582611868e9f73960fac57019825e,"[0.2970718443393707, -0.044622860848903656, 0.005474763922393322]","[0.46956777572631836, -0.017653441056609154, -0.8469340801239014]",0.013014650774985344,0.05922326157376485,0.039043952324956034,0.013232278925033264,0.013835698366165161,0.10919430504954812,6.408713905634723,0.0075
PPO,2-3,2,-1,1024,108,nominal,0.0,0.0,-1,6,4.0,0,ef98208260f049d5782e1196b64b6aa5833582611868e9f73960fac57019825e,"[0.7119876146316528, 0.2645502984523773, -0.7641888856887817]","[-0.2987346351146698, -0.5197822451591492, -0.8483289480209351]",0.02018294485629608,0.07949825504611381,0.060548834568888245,0.017626906302470116,0.012936539947986603,0.1063416100564666,5.875176577922215,0.00875
PPO,2-3,2,-1,1024,109,nominal,0.0,0.0,-1,6,4.0,0,ef98208260f049d5782e1196b64b6aa5833582611868e9f73960fac57019825e,"[0.08748450130224228, 0.6828176975250244, 0.5001521706581116]","[-0.33672913908958435, 0.19850623607635498, -0.6109974980354309]",0.01934050044535674,0.0881089843362662,0.058021501336070216,0.019426722614163602,0.013624833431094885,0.16626196278449604,10.346822070438996,0.01375
PPO,2-3,2,-1,1024,110,nominal,0.0,0.0,-1,6,4.0,0,ef98208260f049d5782e1196b64b6aa5833582611868e9f73960fac57019825e,"[0.8609856367111206, 0.024875562638044357, 0.4250466525554657]","[0.004447660408914089, -0.5202997922897339, 0.7527093887329102]",0.013663830667391965,0.05889988590455948,0.040991492002175896,0.020962260548531272,0.017128124833106995,0.12028018698244915,7.149794779425804,0.0075
PPO,2-3,2,-1,1024,111,nominal,0.0,0.0,-1,6,4.0,0,ef98208260f049d5782e1196b64b6aa5833582611868e9f73960fac57019825e,"[-0.6926772594451904, -0.661393404006958, 0.011928629130125046]","[0.31623774766921997, 0.5351617336273193, -0.781545102596283]",0.02787081373593029,0.1303788550177926,0.08361244120779088,0.01925167537374813,0.02243729680776596,0.20267883690533942,13.416211414843685,0.0175
PPO,2-3,2,-1,1024,112,nominal,0.0,0.0,-1,6,4.0,0,ef98208260f049d5782e1196b64b6aa5833582611868e9f73960fac57019825e,"[-0.7670819759368896, 0.6883071660995483, 0.597346842288971]","[-0.9652067422866821, -0.8461065888404846, -0.007087308447808027]",0.014398337305072116,0.07848153991150168,0.043195011915216346,0.023042725157682544,0.02846360206604004,0.12579959126983647,7.8469679489346476,0.01125
