method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
PPO,1,1,1,42,110,nominal,0.0,0.0,-1,6,4.0,0,bc88b8d27a8ab4d3095852716f3f97f0621b64b7566a337f3513a9d7e92b1341,"[0.8609856367111206, 0.024875562638044357, 0.4250466525554657]","[0.004447660408914089, -0.5202997922897339, 0.7527093887329102]",1.4886982076037256,1.7118714768193304,4.466094622811177,6.496399705424721,3.087902694940567,3.4735901918717453,266.0541673253639,0.7925
PPO,1,1,1,42,111,nominal,0.0,0.0,-1,6,4.0,0,bc88b8d27a8ab4d3095852716f3f97f0621b64b7566a337f3513a9d7e92b1341,"[-0.6926772594451904, -0.661393404006958, 0.011928629130125046]","[0.31623774766921997, 0.5351617336273193, -0.781545102596283]",1.5826355484829084,1.939991614930036,4.747906645448725,2.7805297195359513,2.7512128353118896,3.241759941502105,238.93165313901142,0.67
PPO,1,1,1,42,112,nominal,0.0,0.0,-1,6,4.0,0,bc88b8d27a8ab4d3095852716f3f97f0621b64b7566a337f3513a9d7e92b1341,"[-0.7670819759368896, 0.6883071660995483, 0.597346842288971]","[-0.9652067422866821, -0.8461065888404846, -0.007087308447808027]",1.7160541140354384,1.8534189756884223,5.148162342106315,5.10278112983998,6.944865465164185,3.918904078199976,312.09344485133784,0.9475
PPO,1,1,1,42,113,nominal,0.0,0.0,-1,6,4.0,0,bc88b8d27a8ab4d3095852716f3f97f0621b64b7566a337f3513a9d7e92b1341,"[-0.8588438034057617, -0.698262095451355, -0.7104744911193848]","[0.2209867388010025, -0.08093313872814178, 0.9977114200592041]",1.4783497395044995,1.7013690465569518,4.435049218513499,6.50667401375594,7.930590867996216,3.335474210654262,256.9496273552906,0.7675
PPO,1,1,1,42,114,nominal,0.0,0.0,-1,6,4.0,0,bc88b8d27a8ab4d3095852716f3f97f0621b64b7566a337f3513a9d7e92b1341,"[0.45577654242515564, -0.715681791305542, -0.13323155045509338]","[0.4082243740558624, 0.21660929918289185, 0.29059258103370667]",1.3027199712935726,1.6102833885363796,3.908159913880718,3.043655056644369,3.3184852600097656,3.393400026824409,252.58425133269867,0.65
PPO,1,1,1,42,115,nominal,0.0,0.0,-1,6,4.0,0,bc88b8d27a8ab4d3095852716f3f97f0621b64b7566a337f3513a9d7e92b1341,"[0.40467604994773865, 0.20741814374923706, 0.08833812177181244]","[0.6422944664955139, -0.9984564185142517, -0.7643713355064392]",1.5841419246273791,1.810826211177845,4.752425773882138,6.049590039400407,5.516834855079651,3.5746629636298093,278.5884347170016,0.815
PPO,1,1,1,42,116,nominal,0.0,0.0,-1,6,4.0,0,bc88b8d27a8ab4d3095852716f3f97f0621b64b7566a337f3513a9d7e92b1341,"[-0.655260443687439, 0.7538442015647888, 0.9143562912940979]","[0.9017144441604614, 0.015369722619652748, 0.1966596394777298]",1.539013478855416,1.7319424178875673,4.617040436566247,6.401931123968995,5.311442852020264,3.5873894052315234,276.9485198105932,0.8275
PPO,1,1,1,42,117,nominal,0.0,0.0,-1,6,4.0,0,bc88b8d27a8ab4d3095852716f3f97f0621b64b7566a337f3513a9d7e92b1341,"[0.7500235438346863, -0.6842380166053772, 0.20812228322029114]","[-0.2790674567222595, 0.026706794276833534, -0.3951078951358795]",1.4833789442418917,1.8076581184944698,4.450136832725675,2.2567034107115536,3.7023377418518066,3.2611611412647656,239.08052623964483,0.6475
PPO,1,1,1,42,118,nominal,0.0,0.0,-1,6,4.0,0,bc88b8d27a8ab4d3095852716f3f97f0621b64b7566a337f3513a9d7e92b1341,"[0.8613792657852173, 0.8751238584518433, -0.4448915421962738]","[-0.569055438041687, 0.06076839566230774, -0.9266456365585327]",0.9743097643379559,1.2695053953738722,2.9229292930138677,3.1063255399557543,1.4989935010671616,2.6243824540565437,172.49288572707576,0.415
PPO,1,1,1,42,119,nominal,0.0,0.0,-1,6,4.0,0,bc88b8d27a8ab4d3095852716f3f97f0621b64b7566a337f3513a9d7e92b1341,"[0.9124807715415955, 0.4642244279384613, 0.638034999370575]","[-0.7128913998603821, 0.5132739543914795, -0.9522490501403809]",1.317670485851721,1.5421155751495639,3.953011457555163,5.426852784958887,6.363765239715576,3.4138101526626623,257.90065253021714,0.6925
