method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error
PPO,2,1,2,1024,100,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[0.6699632406234741, 0.19310805201530457, -0.42227351665496826]","[-0.9140968322753906, 0.9473087787628174, 0.19294340908527374]",0.04378619647707948,0.1680489185362422,0.13135858943123843,0.02279623132199049,0.005300581455230713,0.09321030374254075,5.064832514353172,0.01,,
PPO,2,1,2,1024,101,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[0.8870649933815002, -0.2811579406261444, 0.5696108341217041]","[0.1825563758611679, -0.41134288907051086, 0.8454513549804688]",0.02628094951505289,0.06585878389907285,0.07884284854515866,0.02203976596924074,0.010785222053527832,0.0707183264363139,4.134022601471453,0.01,,
PPO,2,1,2,1024,102,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[-0.6800177097320557, 0.17188702523708344, 0.6476735472679138]","[-0.4054795205593109, 0.36979904770851135, -0.07223168015480042]",0.062235010025677516,0.2190489816901892,0.18670503007703254,0.01774693752443533,0.007959723472595215,0.17055433113453097,9.944471097433574,0.0225,,
PPO,2,1,2,1024,103,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[-0.3746335208415985, -0.5513635277748108, -0.6359805464744568]","[0.7203572988510132, 0.715084969997406, -0.7928751111030579]",0.06565783904723711,0.19871411774868647,0.19697351714171135,0.02519167330759911,0.009415477514266968,0.14899110898115392,9.171727037842503,0.0275,,
PPO,2,1,2,1024,104,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[0.6771296262741089, 0.3842962980270386, -0.5678223371505737]","[-0.7491762042045593, -0.24986141920089722, 0.5077770352363586]",0.15363072914168927,0.5037025010699625,0.46089218742506777,0.031839450640189976,0.0028179362416267395,0.2941855623983683,20.398769668244036,0.0625,,
PPO,2,1,2,1024,105,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[0.2763906717300415, 0.9829195737838745, -0.8065410852432251]","[0.013408683240413666, -0.2071221023797989, -0.5879675149917603]",0.03010296421388748,0.09118840368335579,0.09030889264166243,0.035212547018158215,0.011332874186336994,0.1284887932259543,7.9656904552064205,0.0225,,
PPO,2,1,2,1024,106,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[0.9648157358169556, -0.9191997051239014, -0.7544265985488892]","[-0.07146907597780228, 0.9288845658302307, -0.7224013805389404]",0.1278096632933258,0.38728652795242535,0.3834289898799774,0.012996803819673297,0.012780086137354374,0.2604146735961003,14.83578643858324,0.03,,
PPO,2,1,2,1024,107,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[0.2970718443393707, -0.044622860848903656, 0.005474763922393322]","[0.46956777572631836, -0.017653441056609154, -0.8469340801239014]",0.0973313442332297,0.3193259015282565,0.2919940326996891,0.022118537864981243,0.02146008610725403,0.19963826203807036,10.451902625103836,0.0225,,
PPO,2,1,2,1024,108,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[0.7119876146316528, 0.2645502984523773, -0.7641888856887817]","[-0.2987346351146698, -0.5197822451591492, -0.8483289480209351]",0.027006655200659386,0.08542586808108132,0.08101996560197816,0.030975798501368657,0.0035445839166641235,0.07476594592642011,4.609687672515112,0.0125,,
PPO,2,1,2,1024,109,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[0.08748450130224228, 0.6828176975250244, 0.5001521706581116]","[-0.33672913908958435, 0.19850623607635498, -0.6109974980354309]",0.09101491813576554,0.3289477967213279,0.2730447544072966,0.04343409616684104,0.01281789131462574,0.18057352304458618,9.557652018644609,0.02,,
PPO,2,1,2,1024,110,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[0.8609856367111206, 0.024875562638044357, 0.4250466525554657]","[0.004447660408914089, -0.5202997922897339, 0.7527093887329102]",0.03757264706517507,0.10787196063785617,0.11271794119552521,0.04420081300683963,0.025247320532798767,0.106300088792965,5.91426054539534,0.0175,,
PPO,2,1,2,1024,111,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[-0.6926772594451904, -0.661393404006958, 0.011928629130125046]","[0.31623774766921997, 0.5351617336273193, -0.781545102596283]",0.2619816522295521,0.7800156792770171,0.7859449566886563,0.04212284519302624,0.0324914176017046,0.43953951052448104,31.497120061572147,0.095,,
PPO,2,1,2,1024,112,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[-0.7670819759368896, 0.6883071660995483, 0.597346842288971]","[-0.9652067422866821, -0.8461065888404846, -0.007087308447808027]",0.03382945856457253,0.12642394978878585,0.10148837569371758,0.02251373526904686,0.017780184745788574,0.08748894041761793,3.846906834710373,0.01,,
PPO,2,1,2,1024,113,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[-0.8588438034057617, -0.698262095451355, -0.7104744911193848]","[0.2209867388010025, -0.08093313872814178, 0.9977114200592041]",0.21776651957978868,0.6960888951214191,0.653299558739366,0.02452731032476381,0.031536221504211426,0.3256109608453408,20.080019730350983,0.045,,
PPO,2,1,2,1024,114,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[0.45577654242515564, -0.715681791305542, -0.13323155045509338]","[0.4082243740558624, 0.21660929918289185, 0.29059258103370667]",0.028591492881221155,0.08010295722426371,0.08577447864366347,0.029574179653952152,0.021513625979423523,0.05110101355355874,1.3234868431692626,0.0025,,
PPO,2,1,2,1024,115,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[0.40467604994773865, 0.20741814374923706, 0.08833812177181244]","[0.6422944664955139, -0.9984564185142517, -0.7643713355064392]",0.054387067491459606,0.19535764446981904,0.16316120247437882,0.035720100091701304,0.06691430509090424,0.08940012360971765,2.572585600484283,0.0025,,
PPO,2,1,2,1024,116,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[-0.655260443687439, 0.7538442015647888, 0.9143562912940979]","[0.9017144441604614, 0.015369722619652748, 0.1966596394777298]",0.044164009946951965,0.15794177585375516,0.1324920298408559,0.03583987793068827,0.05597473680973053,0.10550943234391938,5.161238492696649,0.0125,,
PPO,2,1,2,1024,117,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[0.7500235438346863, -0.6842380166053772, 0.20812228322029114]","[-0.2790674567222595, 0.026706794276833534, -0.3951078951358795]",0.09686833577356761,0.3318206062769057,0.2906050073207029,0.03076333911905502,0.024982117116451263,0.24406724599680105,16.175796525554258,0.0325,,
PPO,2,1,2,1024,118,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[0.8613792657852173, 0.8751238584518433, -0.4448915421962738]","[-0.569055438041687, 0.06076839566230774, -0.9266456365585327]",0.038271229721896866,0.11624624429145543,0.1148136891656906,0.036843518186130644,0.010226517915725708,0.07001527326362686,3.3144625331206075,0.0075,,
PPO,2,1,2,1024,119,nominal,0.0,0.0,-1,6,4.0,0,a1d1dfb4577ca888bc107e452004fcfca3bf78f61c98e86ae573747b206bd01c,"[0.9124807715415955, 0.4642244279384613, 0.638034999370575]","[-0.7128913998603821, 0.5132739543914795, -0.9522490501403809]",0.2730085559970067,0.8122752685182468,0.8190256679910201,0.02577468368259293,0.038095325231552124,0.38607105867300845,24.437182931720038,0.0625,,
