method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
PPO,1-3,2,-1,1024,100,nominal,0.0,0.0,-1,6,4.0,0,155f87368d891b435d40c42b143d5530c18ffbf3a90081824e547d05fcce6929,"[0.6699632406234741, 0.19310805201530457, -0.42227351665496826]","[-0.9140968322753906, 0.9473087787628174, 0.19294340908527374]",0.018676600183638203,0.09499937454210249,0.05602980055091461,0.007315858922622822,0.00862109661102295,0.1649325554842069,7.421090876444222,0.00875
PPO,1-3,2,-1,1024,101,nominal,0.0,0.0,-1,6,4.0,0,155f87368d891b435d40c42b143d5530c18ffbf3a90081824e547d05fcce6929,"[0.8870649933815002, -0.2811579406261444, 0.5696108341217041]","[0.1825563758611679, -0.41134288907051086, 0.8454513549804688]",0.007834774404082909,0.03093816871029876,0.023504323212248726,0.009733003748143896,0.011940020136535168,0.07459749797930444,3.5143078543149864,0.005
PPO,1-3,2,-1,1024,102,nominal,0.0,0.0,-1,6,4.0,0,155f87368d891b435d40c42b143d5530c18ffbf3a90081824e547d05fcce6929,"[-0.6800177097320557, 0.17188702523708344, 0.6476735472679138]","[-0.4054795205593109, 0.36979904770851135, -0.07223168015480042]",0.005708531980684952,0.03530006186990235,0.017125595942054855,0.005675140201303832,0.00909435749053955,0.10270954997387907,6.916765401913567,0.00875
PPO,1-3,2,-1,1024,103,nominal,0.0,0.0,-1,6,4.0,0,155f87368d891b435d40c42b143d5530c18ffbf3a90081824e547d05fcce6929,"[-0.3746335208415985, -0.5513635277748108, -0.6359805464744568]","[0.7203572988510132, 0.715084969997406, -0.7928751111030579]",0.027533184034797865,0.12658505758204117,0.0825995521043936,0.006060673435575065,0.004427134990692139,0.26883850396236875,11.76312501954267,0.01125
PPO,1-3,2,-1,1024,104,nominal,0.0,0.0,-1,6,4.0,0,155f87368d891b435d40c42b143d5530c18ffbf3a90081824e547d05fcce6929,"[0.6771296262741089, 0.3842962980270386, -0.5678223371505737]","[-0.7491762042045593, -0.24986141920089722, 0.5077770352363586]",0.02407903199175842,0.12894273417429938,0.07223709597527525,0.010518345087881626,0.014025107026100159,0.22597296840680806,15.009117664981236,0.0225
PPO,1-3,2,-1,1024,105,nominal,0.0,0.0,-1,6,4.0,0,155f87368d891b435d40c42b143d5530c18ffbf3a90081824e547d05fcce6929,"[0.2763906717300415, 0.9829195737838745, -0.8065410852432251]","[0.013408683240413666, -0.2071221023797989, -0.5879675149917603]",0.026533164316788316,0.10697568008951337,0.07959949295036495,0.00865212200715402,0.012066958472132683,0.1756804747288661,6.216212908325465,0.00375
PPO,1-3,2,-1,1024,106,nominal,0.0,0.0,-1,6,4.0,0,155f87368d891b435d40c42b143d5530c18ffbf3a90081824e547d05fcce6929,"[0.9648157358169556, -0.9191997051239014, -0.7544265985488892]","[-0.07146907597780228, 0.9288845658302307, -0.7224013805389404]",0.02994354346210442,0.15096990938401128,0.08983063038631327,0.008774790976104545,0.00970733305439353,0.30098944265125993,12.959495885284966,0.005
PPO,1-3,2,-1,1024,107,nominal,0.0,0.0,-1,6,4.0,0,155f87368d891b435d40c42b143d5530c18ffbf3a90081824e547d05fcce6929,"[0.2970718443393707, -0.044622860848903656, 0.005474763922393322]","[0.46956777572631836, -0.017653441056609154, -0.8469340801239014]",0.011156688627793902,0.0461274803414269,0.03347006588338171,0.013450763222795946,0.018959254026412964,0.16215095533397134,8.665574166039193,0.01125
PPO,1-3,2,-1,1024,108,nominal,0.0,0.0,-1,6,4.0,0,155f87368d891b435d40c42b143d5530c18ffbf3a90081824e547d05fcce6929,"[0.7119876146316528, 0.2645502984523773, -0.7641888856887817]","[-0.2987346351146698, -0.5197822451591492, -0.8483289480209351]",0.02115656809610565,0.08622373667165506,0.06346970428831694,0.010709305302481409,0.014182236045598984,0.1688470396763666,7.282839342578902,0.00875
PPO,1-3,2,-1,1024,109,nominal,0.0,0.0,-1,6,4.0,0,155f87368d891b435d40c42b143d5530c18ffbf3a90081824e547d05fcce6929,"[0.08748450130224228, 0.6828176975250244, 0.5001521706581116]","[-0.33672913908958435, 0.19850623607635498, -0.6109974980354309]",0.022225116969474087,0.0983302641648956,0.06667535090842226,0.014644110506331479,0.009649890474975109,0.26145064143319974,12.477492493303664,0.01375
PPO,1-3,2,-1,1024,110,nominal,0.0,0.0,-1,6,4.0,0,155f87368d891b435d40c42b143d5530c18ffbf3a90081824e547d05fcce6929,"[0.8609856367111206, 0.024875562638044357, 0.4250466525554657]","[0.004447660408914089, -0.5202997922897339, 0.7527093887329102]",0.015242354020767427,0.062115725918115004,0.04572706206230229,0.017517427476927822,0.015313223004341125,0.14530710077047942,5.4983632365684905,0.00625
PPO,1-3,2,-1,1024,111,nominal,0.0,0.0,-1,6,4.0,0,155f87368d891b435d40c42b143d5530c18ffbf3a90081824e547d05fcce6929,"[-0.6926772594451904, -0.661393404006958, 0.011928629130125046]","[0.31623774766921997, 0.5351617336273193, -0.781545102596283]",0.02994487585375242,0.12629835377482915,0.08983462756125725,0.009352159275339894,0.005217661149799824,0.28330634892953005,16.684178850108214,0.02125
PPO,1-3,2,-1,1024,112,nominal,0.0,0.0,-1,6,4.0,0,155f87368d891b435d40c42b143d5530c18ffbf3a90081824e547d05fcce6929,"[-0.7670819759368896, 0.6883071660995483, 0.597346842288971]","[-0.9652067422866821, -0.8461065888404846, -0.007087308447808027]",0.025337587217533233,0.13238754402486555,0.0760127616525997,0.008593680492291847,0.009544312953948975,0.289052289973322,12.706085106000904,0.005
PPO,1-3,2,-1,1024,113,nominal,0.0,0.0,-1,6,4.0,0,155f87368d891b435d40c42b143d5530c18ffbf3a90081824e547d05fcce6929,"[-0.8588438034057617, -0.698262095451355, -0.7104744911193848]","[0.2209867388010025, -0.08093313872814178, 0.9977114200592041]",0.04163707522807003,0.1857984955583016,0.1249112256842101,0.009958122374006995,0.008075118064880371,0.38086095291591643,19.945216332863055,0.02375
