method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error
PPO,3,1,3,1024,100,nominal,0.0,0.0,-1,6,4.0,0,ac89a20c027fac2da65efcb1395542423142fd6ed89a6da6fb1c3e8632878cf4,"[0.6699632406234741, 0.19310805201530457, -0.42227351665496826]","[-0.9140968322753906, 0.9473087787628174, 0.19294340908527374]",0.021055429932914507,0.11487763825505727,0.06316628979874352,0.0074458162840685726,0.003931820392608643,0.09813068359347056,6.029509163254093,0.015,,
PPO,3,1,3,1024,101,nominal,0.0,0.0,-1,6,4.0,0,ac89a20c027fac2da65efcb1395542423142fd6ed89a6da6fb1c3e8632878cf4,"[0.8870649933815002, -0.2811579406261444, 0.5696108341217041]","[0.1825563758611679, -0.41134288907051086, 0.8454513549804688]",0.020172069844784382,0.06404164182712538,0.06051620953435315,0.0037632929218680035,0.0016558915376663208,0.049057558810621724,2.2417963484194154,0.005,,
PPO,3,1,3,1024,102,nominal,0.0,0.0,-1,6,4.0,0,ac89a20c027fac2da65efcb1395542423142fd6ed89a6da6fb1c3e8632878cf4,"[-0.6800177097320557, 0.17188702523708344, 0.6476735472679138]","[-0.4054795205593109, 0.36979904770851135, -0.07223168015480042]",0.017743551942128115,0.0635850801268148,0.053230655826384345,0.004373970764896108,0.0018607378005981445,0.07287982815964858,4.581277988549285,0.0125,,
PPO,3,1,3,1024,103,nominal,0.0,0.0,-1,6,4.0,0,ac89a20c027fac2da65efcb1395542423142fd6ed89a6da6fb1c3e8632878cf4,"[-0.3746335208415985, -0.5513635277748108, -0.6359805464744568]","[0.7203572988510132, 0.715084969997406, -0.7928751111030579]",0.07258346482094513,0.21042584173925655,0.2177503944628354,0.007534096293427326,0.003636658191680908,0.1496790551448106,3.489942666070079,0.0025,,
PPO,3,1,3,1024,104,nominal,0.0,0.0,-1,6,4.0,0,ac89a20c027fac2da65efcb1395542423142fd6ed89a6da6fb1c3e8632878cf4,"[0.6771296262741089, 0.3842962980270386, -0.5678223371505737]","[-0.7491762042045593, -0.24986141920089722, 0.5077770352363586]",0.06434782001817736,0.2243322428865655,0.1930434600545321,0.006415220515020651,0.006475567817687988,0.11617052220644201,8.043599845847032,0.025,,
PPO,3,1,3,1024,105,nominal,0.0,0.0,-1,6,4.0,0,ac89a20c027fac2da65efcb1395542423142fd6ed89a6da6fb1c3e8632878cf4,"[0.2763906717300415, 0.9829195737838745, -0.8065410852432251]","[0.013408683240413666, -0.2071221023797989, -0.5879675149917603]",0.04741246694120627,0.14863053270895313,0.14223740082361883,0.008577439341878082,0.002423463389277458,0.10670801997184753,4.415312779723553,0.005,,
PPO,3,1,3,1024,106,nominal,0.0,0.0,-1,6,4.0,0,ac89a20c027fac2da65efcb1395542423142fd6ed89a6da6fb1c3e8632878cf4,"[0.9648157358169556, -0.9191997051239014, -0.7544265985488892]","[-0.07146907597780228, 0.9288845658302307, -0.7224013805389404]",0.06397628407537898,0.19600823088695438,0.1919288522261369,0.0013290204834997838,0.0006720521487295628,0.19717297965005745,11.36065609632368,0.0325,,
PPO,3,1,3,1024,107,nominal,0.0,0.0,-1,6,4.0,0,ac89a20c027fac2da65efcb1395542423142fd6ed89a6da6fb1c3e8632878cf4,"[0.2970718443393707, -0.044622860848903656, 0.005474763922393322]","[0.46956777572631836, -0.017653441056609154, -0.8469340801239014]",0.01746392341857855,0.06416392508344669,0.05239177025573565,0.004164149243108652,0.0019842982292175293,0.1052699913073359,6.181325394108817,0.0175,,
PPO,3,1,3,1024,108,nominal,0.0,0.0,-1,6,4.0,0,ac89a20c027fac2da65efcb1395542423142fd6ed89a6da6fb1c3e8632878cf4,"[0.7119876146316528, 0.2645502984523773, -0.7641888856887817]","[-0.2987346351146698, -0.5197822451591492, -0.8483289480209351]",0.04338483723149118,0.14034264287172746,0.13015451169447356,0.006212678079688807,0.00643404945731163,0.05138787727552162,0.6380999197868894,0.0,,
PPO,3,1,3,1024,109,nominal,0.0,0.0,-1,6,4.0,0,ac89a20c027fac2da65efcb1395542423142fd6ed89a6da6fb1c3e8632878cf4,"[0.08748450130224228, 0.6828176975250244, 0.5001521706581116]","[-0.33672913908958435, 0.19850623607635498, -0.6109974980354309]",0.033540007965646976,0.10855245143513281,0.10062002389694093,0.009622585603300437,0.0038428325206041336,0.1545365136534793,9.158304855835201,0.025,,
PPO,3,1,3,1024,110,nominal,0.0,0.0,-1,6,4.0,0,ac89a20c027fac2da65efcb1395542423142fd6ed89a6da6fb1c3e8632878cf4,"[0.8609856367111206, 0.024875562638044357, 0.4250466525554657]","[0.004447660408914089, -0.5202997922897339, 0.7527093887329102]",0.040631967145564066,0.11749774837547014,0.1218959014366922,0.008792725414681582,0.002994135022163391,0.09251183015004061,2.993413485179005,0.0075,,
PPO,3,1,3,1024,111,nominal,0.0,0.0,-1,6,4.0,0,ac89a20c027fac2da65efcb1395542423142fd6ed89a6da6fb1c3e8632878cf4,"[-0.6926772594451904, -0.661393404006958, 0.011928629130125046]","[0.31623774766921997, 0.5351617336273193, -0.781545102596283]",0.07400902441162027,0.23079523108588543,0.22202707323486082,0.007921957152171267,0.006269433535635471,0.15634288133454144,8.49006107720252,0.0225,,
PPO,3,1,3,1024,112,nominal,0.0,0.0,-1,6,4.0,0,ac89a20c027fac2da65efcb1395542423142fd6ed89a6da6fb1c3e8632878cf4,"[-0.7670819759368896, 0.6883071660995483, 0.597346842288971]","[-0.9652067422866821, -0.8461065888404846, -0.007087308447808027]",0.07100545506709946,0.20068795280083684,0.2130163652012984,0.00903537930679266,0.008251965045928955,0.20200307600367395,9.562475357926564,0.025,,
PPO,3,1,3,1024,113,nominal,0.0,0.0,-1,6,4.0,0,ac89a20c027fac2da65efcb1395542423142fd6ed89a6da6fb1c3e8632878cf4,"[-0.8588438034057617, -0.698262095451355, -0.7104744911193848]","[0.2209867388010025, -0.08093313872814178, 0.9977114200592041]",0.055071837271479324,0.1939609865997714,0.16521551181443797,0.010445828009166835,0.01787656545639038,0.2103564451423072,12.879529416118888,0.035,,
PPO,3,1,3,1024,114,nominal,0.0,0.0,-1,6,4.0,0,ac89a20c027fac2da65efcb1395542423142fd6ed89a6da6fb1c3e8632878cf4,"[0.45577654242515564, -0.715681791305542, -0.13323155045509338]","[0.4082243740558624, 0.21660929918289185, 0.29059258103370667]",0.037416790853969054,0.11466347583300299,0.11225037256190716,0.005136174736199556,0.0018807724118232727,0.1162044546030406,5.463594279579923,0.01,,
PPO,3,1,3,1024,115,nominal,0.0,0.0,-1,6,4.0,0,ac89a20c027fac2da65efcb1395542423142fd6ed89a6da6fb1c3e8632878cf4,"[0.40467604994773865, 0.20741814374923706, 0.08833812177181244]","[0.6422944664955139, -0.9984564185142517, -0.7643713355064392]",0.0530506808597963,0.1551706334899332,0.1591520425793889,0.0070877277729227955,0.010339170694351196,0.1753127796394272,9.180613391079689,0.025,,
