method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
PPO,1-2-3,3,-1,42,100,nominal,0.0,0.0,-1,6,4.0,0,579bdd6f115fd18834f283d8735481b83e94a7f795c8d05cf4f00760a479210a,"[0.6699632406234741, 0.19310805201530457, -0.42227351665496826]","[-0.9140968322753906, 0.9473087787628174, 0.19294340908527374]",0.01139144447255889,0.08172709457942456,0.034174333417676665,0.012085191681291218,0.017193615436553955,0.13588215965322425,9.077039364159964,0.009166666666666667
PPO,1-2-3,3,-1,42,101,nominal,0.0,0.0,-1,6,4.0,0,579bdd6f115fd18834f283d8735481b83e94a7f795c8d05cf4f00760a479210a,"[0.8870649933815002, -0.2811579406261444, 0.5696108341217041]","[0.1825563758611679, -0.41134288907051086, 0.8454513549804688]",0.005587111650780308,0.027719487703190306,0.016761334952340924,0.008798998038939855,0.007181431166827679,0.06633404084943477,3.5389877074544076,0.0025
PPO,1-2-3,3,-1,42,102,nominal,0.0,0.0,-1,6,4.0,0,579bdd6f115fd18834f283d8735481b83e94a7f795c8d05cf4f00760a479210a,"[-0.6800177097320557, 0.17188702523708344, 0.6476735472679138]","[-0.4054795205593109, 0.36979904770851135, -0.07223168015480042]",0.006681910632967837,0.03466604915104149,0.02004573189890351,0.011785359728368527,0.015467464923858643,0.10854799911714254,6.415908780338585,0.005833333333333334
PPO,1-2-3,3,-1,42,103,nominal,0.0,0.0,-1,6,4.0,0,579bdd6f115fd18834f283d8735481b83e94a7f795c8d05cf4f00760a479210a,"[-0.3746335208415985, -0.5513635277748108, -0.6359805464744568]","[0.7203572988510132, 0.715084969997406, -0.7928751111030579]",0.010754951160824575,0.0749336587440859,0.032264853482473724,0.010452874550986806,0.013314008712768555,0.14680573424124657,9.424480235031757,0.008333333333333333
PPO,1-2-3,3,-1,42,104,nominal,0.0,0.0,-1,6,4.0,0,579bdd6f115fd18834f283d8735481b83e94a7f795c8d05cf4f00760a479210a,"[0.6771296262741089, 0.3842962980270386, -0.5678223371505737]","[-0.7491762042045593, -0.24986141920089722, 0.5077770352363586]",0.01741952205365965,0.11418497250901843,0.05225856616097895,0.009073133867831878,0.007286526262760162,0.20585572398139948,14.303176858590016,0.014166666666666666
PPO,1-2-3,3,-1,42,105,nominal,0.0,0.0,-1,6,4.0,0,579bdd6f115fd18834f283d8735481b83e94a7f795c8d05cf4f00760a479210a,"[0.2763906717300415, 0.9829195737838745, -0.8065410852432251]","[0.013408683240413666, -0.2071221023797989, -0.5879675149917603]",0.008969798866436443,0.05222056728297918,0.02690939659930933,0.010281879932010247,0.008484167978167534,0.11300028633892982,5.942845801772642,0.004166666666666667
PPO,1-2-3,3,-1,42,106,nominal,0.0,0.0,-1,6,4.0,0,579bdd6f115fd18834f283d8735481b83e94a7f795c8d05cf4f00760a479210a,"[0.9648157358169556, -0.9191997051239014, -0.7544265985488892]","[-0.07146907597780228, 0.9288845658302307, -0.7224013805389404]",0.012065432745021174,0.09425176298849837,0.03619629823506352,0.008259550143711637,0.007707512937486172,0.15511817909647105,9.45032936849775,0.008333333333333333
PPO,1-2-3,3,-1,42,107,nominal,0.0,0.0,-1,6,4.0,0,579bdd6f115fd18834f283d8735481b83e94a7f795c8d05cf4f00760a479210a,"[0.2970718443393707, -0.044622860848903656, 0.005474763922393322]","[0.46956777572631836, -0.017653441056609154, -0.8469340801239014]",0.0065786156865593175,0.04276991746189487,0.01973584705967795,0.009016186223123912,0.008945763111114502,0.13454074923534345,8.093819439320384,0.005833333333333334
PPO,1-2-3,3,-1,42,108,nominal,0.0,0.0,-1,6,4.0,0,579bdd6f115fd18834f283d8735481b83e94a7f795c8d05cf4f00760a479210a,"[0.7119876146316528, 0.2645502984523773, -0.7641888856887817]","[-0.2987346351146698, -0.5197822451591492, -0.8483289480209351]",0.008582115471877889,0.05129113817979528,0.025746346415633666,0.008972492761748992,0.006990060210227966,0.1076217008629196,6.613706692030866,0.005833333333333334
PPO,1-2-3,3,-1,42,109,nominal,0.0,0.0,-1,6,4.0,0,579bdd6f115fd18834f283d8735481b83e94a7f795c8d05cf4f00760a479210a,"[0.08748450130224228, 0.6828176975250244, 0.5001521706581116]","[-0.33672913908958435, 0.19850623607635498, -0.6109974980354309]",0.011560852791887963,0.07043668134326801,0.03468255837566389,0.010830541336793958,0.007611183449625969,0.22824697209489614,15.825999430716019,0.015
