method,controlled_nodes,num_control_inputs,node,controller_seed,test_seed,scenario,mismatch,noise_std,pulse_step,observation_dim,action_limit,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error
SMC,3,1,3,-1,110,nominal,0.0,0.0,-1,6,4.0,0,deterministic,"[0.8609856367111206, 0.024875562638044357, 0.4250466525554657]","[0.004447660408914089, -0.5202997922897339, 0.7527093887329102]",0.09393024663359596,0.21155084038082606,0.28179073990078785,1.4495035564457928e-05,9.611248970031738e-06,0.12342843208101491,3.922577404757284,0.01,,
SMC,3,1,3,-1,111,nominal,0.0,0.0,-1,6,4.0,0,deterministic,"[-0.6926772594451904, -0.661393404006958, 0.011928629130125046]","[0.31623774766921997, 0.5351617336273193, -0.781545102596283]",0.08871051327355209,0.23363695838332654,0.2661315398206563,9.307396356706265e-05,2.8531067073345184e-06,0.16959289232683117,9.987043440888176,0.0275,,
SMC,3,1,3,-1,112,nominal,0.0,0.0,-1,6,4.0,0,deterministic,"[-0.7670819759368896, 0.6883071660995483, 0.597346842288971]","[-0.9652067422866821, -0.8461065888404846, -0.007087308447808027]",0.15325811528039482,0.35094732867728473,0.45977434584118443,0.0002738125564783444,8.225440979003906e-06,0.1231437072081098,2.490566032003776,0.0025,,
SMC,3,1,3,-1,113,nominal,0.0,0.0,-1,6,4.0,0,deterministic,"[-0.8588438034057617, -0.698262095451355, -0.7104744911193848]","[0.2209867388010025, -0.08093313872814178, 0.9977114200592041]",0.09825101433978327,0.2641358132227047,0.2947530430193498,0.00011847635018236844,2.282857894897461e-05,0.14007128652336426,6.879566911341141,0.0175,,
SMC,3,1,3,-1,114,nominal,0.0,0.0,-1,6,4.0,0,deterministic,"[0.45577654242515564, -0.715681791305542, -0.13323155045509338]","[0.4082243740558624, 0.21660929918289185, 0.29059258103370667]",0.06733839748115089,0.16092715465381666,0.20201519244345267,6.638189064867703e-05,4.641711711883545e-06,0.07543124974014072,1.4375398964634456,0.0,,
SMC,3,1,3,-1,115,nominal,0.0,0.0,-1,6,4.0,0,deterministic,"[0.40467604994773865, 0.20741814374923706, 0.08833812177181244]","[0.6422944664955139, -0.9984564185142517, -0.7643713355064392]",0.12063462376758667,0.2698434326841023,0.36190387130276,6.17808351914088e-05,5.6624412536621094e-05,0.0976925373660259,1.7100628733619765,0.0025,,
SMC,3,1,3,-1,116,nominal,0.0,0.0,-1,6,4.0,0,deterministic,"[-0.655260443687439, 0.7538442015647888, 0.9143562912940979]","[0.9017144441604614, 0.015369722619652748, 0.1966596394777298]",0.03857245166102426,0.14811584007308523,0.11571735498307277,1.443940916179139e-06,1.1473894119262695e-06,0.05404434096468918,2.6786740683048307,0.005,,
SMC,3,1,3,-1,117,nominal,0.0,0.0,-1,6,4.0,0,deterministic,"[0.7500235438346863, -0.6842380166053772, 0.20812228322029114]","[-0.2790674567222595, 0.026706794276833534, -0.3951078951358795]",0.018481479657323083,0.06703472366086968,0.055444438971969254,1.6360454560245997e-05,9.5367431640625e-07,0.08854613132439577,5.663940053439905,0.015,,
SMC,3,1,3,-1,118,nominal,0.0,0.0,-1,6,4.0,0,deterministic,"[0.8613792657852173, 0.8751238584518433, -0.4448915421962738]","[-0.569055438041687, 0.06076839566230774, -0.9266456365585327]",0.06541293718467342,0.17649748279230162,0.19623881155402026,6.574234223844092e-05,2.1029263734817505e-06,0.06908081915919528,1.2186163140100792,0.0,,
SMC,3,1,3,-1,119,nominal,0.0,0.0,-1,6,4.0,0,deterministic,"[0.9124807715415955, 0.4642244279384613, 0.638034999370575]","[-0.7128913998603821, 0.5132739543914795, -0.9522490501403809]",0.07570156496612732,0.22908512734867,0.22710469489838195,9.102424905623919e-06,6.973743438720703e-06,0.1485968966510871,9.084312379417183,0.025,,
SMC,3,1,3,-1,100,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.04547109045103775,0.08298181251958801,0.13641327135311324,0.0952429503409399,0.04826798848807812,0.11568082875752529,5.780046138197564,0.0175,,
SMC,3,1,3,-1,101,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.12267268123724502,0.23857524287120366,0.3680180437117351,0.06645411501328151,0.13585954904556274,0.16794551925095833,8.532981554676239,0.025,,
SMC,3,1,3,-1,102,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.10205392744384414,0.23729781365456826,0.30616178233153246,0.028859606691072754,0.013587400317192078,0.14053672399173886,4.703497273361516,0.0075,,
SMC,3,1,3,-1,103,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[-0.12263999134302139, -0.037186793982982635, 0.47996628284454346]","[-0.12207181006669998, 0.919745683670044, -0.3810819089412689]",0.07999776767145654,0.15047085953523248,0.2399933030143696,0.13837796017343615,0.04022401571273804,0.15671309945253398,7.983526199012029,0.0225,,
SMC,3,1,3,-1,104,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[0.6484106183052063, -0.8674346804618835, 0.07659447193145752]","[0.5117452144622803, 0.6506502032279968, -0.5617742538452148]",0.09964051949679356,0.20059857364799927,0.29892155849038066,0.11281411025535178,0.05185965355485678,0.17781966343517935,9.977624496279478,0.03,,
SMC,3,1,3,-1,105,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[-0.42927682399749756, 0.11211804300546646, 0.4673515558242798]","[-0.602249801158905, -0.4704720079898834, -0.3490790128707886]",0.1015437801867098,0.20865858508399898,0.30463134056012936,0.03561278313030431,0.07358241081237793,0.13092734283980875,3.5386416527175104,0.005,,
SMC,3,1,3,-1,106,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[-0.8895044922828674, 0.2718296945095062, -0.8628385663032532]","[0.9502007961273193, -0.6974973678588867, -0.4096177816390991]",0.044672212760190226,0.12983681666739022,0.13401663828057067,0.026794462260663694,0.0076325563713908195,0.08608262872790906,4.926924674096657,0.015,,
SMC,3,1,3,-1,107,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[0.6331554651260376, -0.5412940382957458, -0.558035135269165]","[-0.916957676410675, -0.7854737043380737, 0.4266817569732666]",0.11999735961097632,0.2199138107655953,0.359992078832929,0.20351914316415787,0.22476398944854736,0.1575458033727145,6.2533613134833645,0.0175,,
SMC,3,1,3,-1,108,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[0.2364661693572998, 0.06543176621198654, 0.1095544770359993]","[-0.17992550134658813, -0.7554280757904053, 0.9981473684310913]",0.08776938365362058,0.1943029126818089,0.26330815096086174,0.06836159367482235,0.133417010307312,0.15174527791002182,7.648851588247479,0.0225,,
SMC,3,1,3,-1,109,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",0.0874602028299572,0.22190637611234487,0.2623806084898716,0.04622880448759706,0.023047994822263718,0.18635923553434292,10.018823076923148,0.0275,,
SMC,3,1,3,-1,110,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",0.030117116970105325,0.066731667943934,0.09035135091031597,0.08689457616182389,0.0706794261932373,0.06703413534881762,1.9659573766732272,0.005,,
SMC,3,1,3,-1,111,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",0.030288899567826703,0.04747211902931389,0.0908666987034801,0.06133048698007141,0.007918291725218296,0.06743014360716487,3.2641462853337404,0.01,,
SMC,3,1,3,-1,112,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",0.08025406971895109,0.19892874012767106,0.24076220915685326,0.04128220119157139,0.004158640280365944,0.1239673428767186,4.860837261987047,0.01,,
SMC,3,1,3,-1,113,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[0.41863173246383667, -0.023482682183384895, 0.2279641479253769]","[-0.4255177676677704, -0.7030157446861267, -0.44172894954681396]",0.12326301676310221,0.2568438289419529,0.36978905028930664,0.0888913088236694,0.009651094675064087,0.14833489951086182,2.550666841035,0.0025,,
SMC,3,1,3,-1,114,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[-0.7814548015594482, -0.6798140406608582, -0.9797838926315308]","[0.11529668420553207, -0.6668115258216858, -0.3657369315624237]",0.032284442315238866,0.07552223743648505,0.0968533269457166,0.002963257237785944,0.006173819303512573,0.05567744929187637,2.4360031701838665,0.0075,,
SMC,3,1,3,-1,115,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[-0.13505227863788605, -0.6992138028144836, -0.6386840343475342]","[-0.08365152776241302, -0.7399067878723145, -0.1394127458333969]",0.030299951577851748,0.043575414302442946,0.09089985473355525,0.06202290499191961,0.16153162717819214,0.06002524843710321,2.563029867868648,0.0075,,
SMC,3,1,3,-1,116,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[0.0036390621680766344, -0.36614876985549927, -0.6434957981109619]","[0.9050279259681702, 0.8802486658096313, -0.9539850950241089]",0.15770851905517286,0.3546432691283355,0.4731255571655186,0.08832099247309896,0.1783646121621132,0.2028789496889159,7.462830195017351,0.0175,,
SMC,3,1,3,-1,117,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[0.11515316367149353, 0.7238221168518066, -0.36945784091949463]","[-0.9954982399940491, 0.7611866593360901, 0.800013542175293]",0.039987431875687846,0.1669189983308924,0.11996229562706354,0.024428425868398246,0.005328826606273651,0.1029006178982979,6.2089784754767585,0.0175,,
SMC,3,1,3,-1,118,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[0.7532855868339539, -0.8538441061973572, 0.6052027344703674]","[0.3583809733390808, -0.14669764041900635, -0.04589289054274559]",0.03955673785738535,0.07894953021264793,0.11867021357215607,0.0524048978422573,0.018713925033807755,0.09734167452949721,5.64782541065668,0.015,,
SMC,3,1,3,-1,119,mismatch,0.5,0.0,-1,6,4.0,0,deterministic,"[0.9546050429344177, -0.7296091914176941, 0.7618905305862427]","[-0.6044704914093018, 0.3422892987728119, 0.2229812741279602]",0.04018324166141506,0.11308326882241615,0.12054972498424518,0.04609894106900434,0.006263919174671173,0.11495675260964124,6.281937820688028,0.0175,,
SMC,3,1,3,-1,100,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[-0.6200170516967773, 0.9629579782485962, -0.4305199086666107]","[0.2585463523864746, 0.16207295656204224, 0.19982454180717468]",0.06984423322514852,0.10054221141188138,0.20953269967544555,0.19042078320534878,0.09325030073523521,0.1432962139996995,5.862378997754032,0.0175,,
SMC,3,1,3,-1,101,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[-0.550951361656189, 0.6109917163848877, 0.3617924749851227]","[-0.05787895619869232, -0.9383890628814697, 0.7895963788032532]",0.14208913934575773,0.2525361168585058,0.4262674180372732,0.13468077576454776,0.2769699990749359,0.17445993378483432,8.517847810120193,0.025,,
SMC,3,1,3,-1,102,mismatch,1.0,0.0,-1,6,4.0,0,deterministic,"[-0.5149568915367126, -0.7814074754714966, -0.3089001476764679]","[0.5584290027618408, 0.0793050229549408, 0.8485109210014343]",0.11305062128548338,0.24363710862496807,0.33915186385645013,0.05746831888631906,0.02687978744506836,0.15298640511060793,4.741088716615904,0.0075,,
