scenario,node,method,controller_seed,test_seed,mismatch,pulse_step,linear_gain,smc_reaching_gain,smc_boundary_width,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error
mismatch,2,PPO,42,108,0.5,-1,,,,0.17083444921354007,0.4597840098699033,0.5125033476406202,0.07272145768374573,0.19842922687530518,0.20798203585079483,11.559525863528947,0.0325,,
mismatch,2,Linear,-1,109,0.5,-1,0.5,,,2.5141018234434864,3.2466207526728295,7.54230547033046,6.67183416713903,5.822694659233093,0.5086916084598722,6.348758530992457,0.0,,
mismatch,2,LQR,-1,109,0.5,-1,,,,0.20316121562253234,0.5956352984265039,0.609483646867597,0.12006851144272972,0.044399064034223557,0.24014535056231667,12.57595718201257,0.025,,
mismatch,2,SMC,-1,109,0.5,-1,,16.0,0.5,0.21003753681789467,0.6047691301588979,0.630112610453684,0.0854001758436178,0.040060292929410934,0.2573602637840711,15.899398256463778,0.0425,,
mismatch,2,PPO,1024,109,0.5,-1,,,,0.20417710684753912,0.6268119973795543,0.6125313205426174,0.024381660425138695,0.012853793799877167,0.39602147468233345,27.89962100887272,0.085,,
mismatch,2,PPO,123,109,0.5,-1,,,,0.2043798182636549,0.615659528217411,0.6131394547909647,0.06399695456809835,0.036882076412439346,0.3444311361100311,22.760390109552564,0.055,,
mismatch,2,PPO,42,109,0.5,-1,,,,0.19970157171997488,0.6161383941391846,0.5991047151599247,0.04181270762979065,0.021312367171049118,0.35981706080219694,24.27255564623089,0.065,,
mismatch,2,Linear,-1,110,0.5,-1,0.5,,,1.3684055640092019,1.903283071703315,4.105216692027605,7.84294918289891,6.2434983253479,0.28790065343317545,2.206718391968074,0.0,,
mismatch,2,LQR,-1,110,0.5,-1,,,,0.07901689741707849,0.13271677795347092,0.23705069225123546,0.16480806183046948,0.05686226487159729,0.04802685142258133,0.34588387996880426,0.0,,
mismatch,2,SMC,-1,110,0.5,-1,,16.0,0.5,0.07181397854123676,0.1259444596998728,0.21544193562371028,0.14126657624441533,0.057730983942747116,0.05851987333995281,1.8317767177583861,0.005,,
mismatch,2,PPO,1024,110,0.5,-1,,,,0.0429567516462433,0.09783052369333974,0.12887025493872992,0.08622152667584611,0.049310583621263504,0.10386484768473894,4.583665289324222,0.0125,,
mismatch,2,PPO,123,110,0.5,-1,,,,0.05665331445839519,0.10556143934581153,0.16995994337518558,0.14733145328779004,0.042881883680820465,0.08249007752560024,2.838788979617059,0.0075,,
mismatch,2,PPO,42,110,0.5,-1,,,,0.05098744324336474,0.10287352431752504,0.15296232973009422,0.1081767227086756,0.06828238815069199,0.09963289579548443,3.213564061816761,0.0075,,
mismatch,2,Linear,-1,111,0.5,-1,0.5,,,2.1388026545023977,2.7481073012072086,6.416407963507194,5.3487491769555175,4.993027448654175,0.4304670923740192,4.3799367434815935,0.0,,
mismatch,2,LQR,-1,111,0.5,-1,,,,0.12310355089346282,0.2559281875491654,0.3693106526803885,0.12307744871043129,0.02408096194267273,0.11830732951540696,3.420454144399921,0.0025,,
mismatch,2,SMC,-1,111,0.5,-1,,16.0,0.5,0.1377657171228865,0.2645804353191699,0.41329715136865947,0.13415017730935855,0.03793083876371384,0.13962210316971235,6.311438385680991,0.015,,
mismatch,2,PPO,1024,111,0.5,-1,,,,0.09087338726557265,0.23668707173375253,0.27262016179671794,0.06771713940219747,0.022602279670536518,0.1910637141277368,10.04831902533954,0.0225,,
mismatch,2,PPO,123,111,0.5,-1,,,,0.10930070434216989,0.23890347784160884,0.3279021130265097,0.09801783225855526,0.0517021743580699,0.16193352985263168,7.504431275785636,0.0175,,
mismatch,2,PPO,42,111,0.5,-1,,,,0.10620363778608881,0.2385974861346098,0.3186109133582664,0.10393400334488646,0.03426359640434384,0.20645442924594642,10.861699663496205,0.0225,,
mismatch,2,Linear,-1,112,0.5,-1,0.5,,,1.8120192179358807,2.413007794441429,5.436057653807643,6.1594143318541255,5.661025941371918,0.3863754229355334,3.786602709823764,0.0,,
mismatch,2,LQR,-1,112,0.5,-1,,,,0.046665996888494515,0.10148846456017363,0.13999799066548355,0.10768182906839582,0.021172113716602325,0.09411654204208993,3.6645464895484645,0.0,,
mismatch,2,SMC,-1,112,0.5,-1,,16.0,0.5,0.034498095282269076,0.08897153621649419,0.10349428584680723,0.08115362162115397,0.03699253126978874,0.09717971710120592,5.6816321816814455,0.0175,,
mismatch,2,PPO,1024,112,0.5,-1,,,,0.039148985883197804,0.0921185258225077,0.11744695764959341,0.08307757152727356,0.030947545543313026,0.11722514432787598,6.5353733069060045,0.02,,
mismatch,2,PPO,123,112,0.5,-1,,,,0.04619705426821784,0.09740798734731361,0.13859116280465353,0.11457209538001521,0.050797250121831894,0.1065013937076131,5.857245211570486,0.0175,,
mismatch,2,PPO,42,112,0.5,-1,,,,0.048078267602830606,0.0991688992244878,0.14423480280849182,0.125861751553775,0.019945023581385612,0.14710546287701018,6.98058694890317,0.02,,
mismatch,2,Linear,-1,113,0.5,-1,0.5,,,1.4679302125487939,2.0786996539071207,4.403790637646382,2.900575855447922,5.140522837638855,0.32345206550603495,2.9587320103752486,0.0,,
mismatch,2,LQR,-1,113,0.5,-1,,,,0.10327819070150938,0.23128107309258175,0.30983457210452814,0.1658514220336521,0.04941043257713318,0.07452227905705604,0.6239606534848008,0.0,,
mismatch,2,SMC,-1,113,0.5,-1,,16.0,0.5,0.11015308176725483,0.2527956403821753,0.3304592453017645,0.128161818559431,0.014682173728942871,0.08929509769928755,1.7917888292657171,0.0025,,
mismatch,2,PPO,1024,113,0.5,-1,,,,0.06758627820921038,0.2010084220479527,0.20275883462763114,0.05569302183748395,0.016799628734588623,0.10959705279355038,2.2179492838619637,0.0,,
mismatch,2,PPO,123,113,0.5,-1,,,,0.07855480350379802,0.2077652472279146,0.23566441051139406,0.07079089906664542,0.02034565806388855,0.08972192646707977,1.706854078893651,0.0025,,
mismatch,2,PPO,42,113,0.5,-1,,,,0.07755968227931426,0.2070118357741043,0.23267904683794277,0.09293740297909137,0.015830472111701965,0.09306905389835413,1.735416662688693,0.0025,,
mismatch,2,Linear,-1,114,0.5,-1,0.5,,,2.0560196950251326,2.608022458309159,6.168059085075398,5.362382651847086,4.111417770385742,0.4419258877523522,4.482659770564598,0.0,,
mismatch,2,LQR,-1,114,0.5,-1,,,,0.12506663352320727,0.2364588659855068,0.3751999005696218,0.07942576175785543,0.07256577908992767,0.08572493081774064,1.7000673441771526,0.0,,
mismatch,2,SMC,-1,114,0.5,-1,,16.0,0.5,0.1301203802433515,0.2610594863631991,0.39036114073005457,0.06136923556411524,0.05143903195858002,0.0961720225436024,3.598920327826967,0.01,,
mismatch,2,PPO,1024,114,0.5,-1,,,,0.056871137628409195,0.14966519888579016,0.17061341288522758,0.013544801533521141,0.02231137454509735,0.10434732357611383,3.8329914123630866,0.01,,
mismatch,2,PPO,123,114,0.5,-1,,,,0.07447425559115095,0.16567040611568357,0.22342276677345285,0.033523500028905674,0.031138107180595398,0.10216756278365627,3.6517022253497595,0.01,,
mismatch,2,PPO,42,114,0.5,-1,,,,0.070664807900373,0.17042878987512733,0.21199442370111898,0.022679917315986974,0.044980451464653015,0.12848307318669602,4.562421150101957,0.01,,
mismatch,2,Linear,-1,115,0.5,-1,0.5,,,1.9886934711649729,2.584708550725475,5.966080413494919,7.594221069488996,8.970580816268921,0.391843032101146,3.6700328842194594,0.0,,
mismatch,2,LQR,-1,115,0.5,-1,,,,0.07438748201598426,0.20028634452308675,0.2231624460479528,0.04127499992947704,0.06363996863365173,0.07112396157616221,1.3681156738615468,0.0,,
mismatch,2,SMC,-1,115,0.5,-1,,16.0,0.5,0.07779554237905001,0.1827514315685687,0.23338662713715003,0.06308761026342342,0.11656367778778076,0.0847553106574931,3.675976508222889,0.01,,
mismatch,2,PPO,1024,115,0.5,-1,,,,0.049591768797369346,0.13016728586130036,0.14877530639210804,0.023017555992636416,0.03478270769119263,0.11472658038213664,4.6704888331611905,0.0125,,
mismatch,2,PPO,123,115,0.5,-1,,,,0.05918419655588172,0.14229463040828608,0.17755258966764514,0.02647517907237749,0.018849581480026245,0.10097822158636892,3.8968480674163857,0.01,,
mismatch,2,PPO,42,115,0.5,-1,,,,0.06150138841211139,0.1438677614116443,0.18450416523633417,0.033441455091959164,0.05400586128234863,0.18928459456696772,7.523131817803375,0.015,,
mismatch,2,Linear,-1,116,0.5,-1,0.5,,,1.7935343743460632,2.4323887442473153,5.38060312303819,1.417829711864024,0.7750336676836014,0.3814952709802666,3.7342938552724103,0.0,,
mismatch,2,LQR,-1,116,0.5,-1,,,,0.12312100662796426,0.29658741806555766,0.3693630198838928,0.049606631676677934,0.01879642019048333,0.11957458313149448,5.551251387645,0.0125,,
mismatch,2,SMC,-1,116,0.5,-1,,16.0,0.5,0.1251461237681765,0.29450882277358614,0.37543837130452945,0.05338802533569159,0.07519443705677986,0.12814206099035327,7.301142371538287,0.0225,,
mismatch,2,PPO,1024,116,0.5,-1,,,,0.08459991102973162,0.22387399126874125,0.25379973308919485,0.05018710073681525,0.013501795940101147,0.18382076281784776,10.144799229505598,0.0275,,
mismatch,2,PPO,123,116,0.5,-1,,,,0.09612738955394362,0.2317906882014546,0.28838216866183086,0.05564359949763726,0.03483410505577922,0.1494242248875542,8.307629945851122,0.025,,
mismatch,2,PPO,42,116,0.5,-1,,,,0.09544917996446366,0.2292638798566241,0.28634753989339096,0.07123207848772038,0.07168354513123631,0.3165072733884738,15.806497496559366,0.03,,
mismatch,2,Linear,-1,117,0.5,-1,0.5,,,2.2716607493553576,2.9363347770720214,6.814982248066072,5.72209785050816,5.3937841057777405,0.45828768610954285,5.12078530696232,0.0,,
mismatch,2,LQR,-1,117,0.5,-1,,,,0.18210492397392214,0.4915660356162321,0.5463147719217664,0.14388266370206335,0.023081429302692413,0.16356155938930478,7.076104322929964,0.01,,
mismatch,2,SMC,-1,117,0.5,-1,,16.0,0.5,0.19781267254614113,0.5040561452629678,0.5934380176384234,0.14026785625811714,0.027208108454942703,0.1804660354495277,9.880941978208678,0.025,,
mismatch,2,PPO,1024,117,0.5,-1,,,,0.1588617914034238,0.5096049246968102,0.47658537421027136,0.08461881323752028,0.02041968982666731,0.2948380599258249,20.61472013454165,0.0625,,
mismatch,2,PPO,123,117,0.5,-1,,,,0.1645614263475412,0.5016511224357002,0.4936842790426236,0.11130981817036684,0.026223761960864067,0.2442691910110804,15.410907906826242,0.035,,
mismatch,2,PPO,42,117,0.5,-1,,,,0.16793930632428436,0.5027545963695322,0.5038179189728531,0.13057047338224947,0.03436589986085892,0.26272320045051434,17.023470990760885,0.0425,,
mismatch,2,Linear,-1,118,0.5,-1,0.5,,,2.087690374048323,2.681527387778893,6.263071122144969,5.9184345021659945,5.573850035667419,0.4279505825901121,4.4396736728645685,0.0,,
mismatch,2,LQR,-1,118,0.5,-1,,,,0.08271907164397048,0.1693709130363067,0.24815721493191145,0.13933464732412018,0.01975414529442787,0.11674073018397317,5.35745235844979,0.01,,
mismatch,2,SMC,-1,118,0.5,-1,,16.0,0.5,0.08959429405926915,0.17371655536937539,0.26878288217780744,0.1422931608962424,0.02295413240790367,0.13540851246413202,7.711436575906345,0.02,,
mismatch,2,PPO,1024,118,0.5,-1,,,,0.066689063365829,0.16469387337718763,0.200067190097487,0.07502719388561851,0.045957839116454124,0.176264551252201,11.075341615848348,0.03,,
mismatch,2,PPO,123,118,0.5,-1,,,,0.08246351312323383,0.16992807431208348,0.24739053936970148,0.12064726439155178,0.07874223217368126,0.16204551185604343,9.101279472830354,0.0225,,
mismatch,2,PPO,42,118,0.5,-1,,,,0.07843452723888822,0.16876956221423955,0.23530358171666463,0.11672543856188838,0.049688247963786125,0.1732257666005904,9.76148838656215,0.025,,
mismatch,2,Linear,-1,119,0.5,-1,0.5,,,2.322145609716178,2.9612947352384054,6.966436829148534,6.128017371819343,6.049314379692078,0.47826841188376384,5.438229990291545,0.0,,
mismatch,2,LQR,-1,119,0.5,-1,,,,0.08808631340315812,0.18076842595590345,0.2642589402094743,0.1753600461776426,0.04284883290529251,0.15406397272227534,6.322656572906504,0.0125,,
mismatch,2,SMC,-1,119,0.5,-1,,16.0,0.5,0.06553972430228382,0.16413012534961788,0.19661917290685146,0.12338647444123103,0.01805707812309265,0.17334165721090958,9.255307527435106,0.025,,
mismatch,2,PPO,1024,119,0.5,-1,,,,0.038919979936721194,0.1611193388653027,0.11675993981016358,0.019765552489753858,0.02244529128074646,0.1908886843823138,10.924151884551868,0.0275,,
mismatch,2,PPO,123,119,0.5,-1,,,,0.046756308278841516,0.1606774727428764,0.14026892483652456,0.050077529785073835,0.03681041672825813,0.17711136895150614,9.314313552498161,0.0225,,
mismatch,2,PPO,42,119,0.5,-1,,,,0.044155287945369014,0.1608146651525064,0.13246586383610703,0.03024914782540298,0.01337163895368576,0.18756099175336652,10.341442567465847,0.0275,,
mismatch,3,Linear,-1,100,0.5,-1,32.0,,,0.03360988647334048,0.07876409355567612,0.10082965942002145,0.03815838977706009,0.01845477893948555,0.10835950124888051,5.183714519396392,0.015,,
mismatch,3,LQR,-1,100,0.5,-1,,,,0.03725040995911482,0.08203538095186082,0.11175122987734447,0.04095539541478142,0.02035379409790039,0.10359241463373749,3.432834642903309,0.0,,
mismatch,3,SMC,-1,100,0.5,-1,,16.0,0.5,0.04547109045103775,0.08298181251958801,0.13641327135311324,0.0952429503409399,0.04826798848807812,0.11568082875752529,5.780046138197564,0.0175,,
mismatch,3,PPO,1024,100,0.5,-1,,,,0.03917309977032913,0.09620731120382102,0.1175192993109874,0.035868890376554594,0.020923880860209465,0.11801864691728962,6.254877030112744,0.0175,,
mismatch,3,PPO,123,100,0.5,-1,,,,0.03537480427816987,0.08053742714423824,0.10612441283450962,0.03282338437440311,0.016657976433634758,0.11284043190552577,5.3307782746663,0.015,,
mismatch,3,PPO,42,100,0.5,-1,,,,0.033516467572905974,0.07736238423179802,0.10054940271871791,0.03183276065406792,0.012743540108203888,0.11050536390626223,5.075851549863413,0.015,,
mismatch,3,Linear,-1,101,0.5,-1,32.0,,,0.05802233870828668,0.16944544760365896,0.17406701612486006,0.015511708311092706,0.015431314706802368,0.15805545564452905,6.5350516259530425,0.015,,
mismatch,3,LQR,-1,101,0.5,-1,,,,0.08498890891033267,0.18463631383133275,0.254966726730998,0.07191296492093875,0.1081787645816803,0.16634297109027882,6.622208830519428,0.0075,,
mismatch,3,SMC,-1,101,0.5,-1,,16.0,0.5,0.12267268123724502,0.23857524287120366,0.3680180437117351,0.06645411501328151,0.13585954904556274,0.16794551925095833,8.532981554676239,0.025,,
mismatch,3,PPO,1024,101,0.5,-1,,,,0.06523257725777651,0.18969408487666342,0.19569773177332953,0.01442120619762091,0.01681026816368103,0.19331397368872255,10.83506590532137,0.03,,
mismatch,3,PPO,123,101,0.5,-1,,,,0.05544919063161411,0.16450469472181795,0.16634757189484234,0.03637079738172484,0.037052422761917114,0.16802221177374604,7.979924612420709,0.02,,
mismatch,3,PPO,42,101,0.5,-1,,,,0.0528263648817469,0.16347618929161142,0.15847909464524068,0.02732530337424926,0.03024175763130188,0.16113431468383035,7.497630431774269,0.02,,
mismatch,3,Linear,-1,102,0.5,-1,32.0,,,0.05445800104305452,0.16557615067004536,0.16337400312916356,0.02667204115861728,0.010656863451004028,0.1578610934261372,6.9806570562450005,0.015,,
mismatch,3,LQR,-1,102,0.5,-1,,,,0.09293320883415386,0.23019354715256726,0.27879962650246154,0.054178266452602396,0.022687643766403198,0.10870832554510139,1.8900678656972727,0.0,,
mismatch,3,SMC,-1,102,0.5,-1,,16.0,0.5,0.10205392744384414,0.23729781365456826,0.30616178233153246,0.028859606691072754,0.013587400317192078,0.14053672399173886,4.703497273361516,0.0075,,
mismatch,3,PPO,1024,102,0.5,-1,,,,0.05914809491023954,0.17390102275762745,0.1774442847307186,0.022280587090386286,0.008254379034042358,0.18897040725274575,10.525771571226278,0.03,,
mismatch,3,PPO,123,102,0.5,-1,,,,0.053304244109978305,0.16337691033755658,0.15991273232993491,0.021023990264461365,0.006993822753429413,0.17039584998851945,8.089444211136028,0.02,,
mismatch,3,PPO,42,102,0.5,-1,,,,0.052638400678061484,0.16302520572364437,0.15791520203418444,0.021542166394216043,0.009484343230724335,0.1635568169435658,7.2123859320964705,0.015,,
mismatch,3,Linear,-1,103,0.5,-1,32.0,,,0.04872382863975151,0.14639121934588234,0.14617148591925452,0.033427103284608434,0.022187650203704834,0.13421231679191017,6.5466535621865605,0.02,,
mismatch,3,LQR,-1,103,0.5,-1,,,,0.055289330349573965,0.1482510327562107,0.1658679910487219,0.037618146634396214,0.025420844554901123,0.140238596587018,5.705129428061807,0.01,,
mismatch,3,SMC,-1,103,0.5,-1,,16.0,0.5,0.07999776767145654,0.15047085953523248,0.2399933030143696,0.13837796017343615,0.04022401571273804,0.15671309945253398,7.983526199012029,0.0225,,
mismatch,3,PPO,1024,103,0.5,-1,,,,0.04890461640389124,0.13925629190436564,0.1467138492116737,0.039367243739557856,0.018846780061721802,0.13768241500616668,7.303083016788289,0.0225,,
mismatch,3,PPO,123,103,0.5,-1,,,,0.048783778190126616,0.13890474518975504,0.14635133457037985,0.035008753155484615,0.014297276735305786,0.16486148358301778,9.618992055493576,0.0275,,
mismatch,3,PPO,42,103,0.5,-1,,,,0.047363266191295876,0.13838933793450467,0.14208979857388762,0.031616592354336635,0.015998125076293945,0.14857104062067897,8.269833281140519,0.025,,
mismatch,3,Linear,-1,104,0.5,-1,32.0,,,0.07602429187228378,0.19620252225620038,0.22807287561685136,0.04007165146025794,0.020449861884117126,0.15514042270265316,7.827659573014464,0.0225,,
mismatch,3,LQR,-1,104,0.5,-1,,,,0.08604729817758283,0.1962169300633071,0.2581418945327485,0.05097429886931715,0.016482188599184155,0.16717648437349597,7.650873988123954,0.015,,
mismatch,3,SMC,-1,104,0.5,-1,,16.0,0.5,0.09964051949679356,0.20059857364799927,0.29892155849038066,0.11281411025535178,0.05185965355485678,0.17781966343517935,9.977624496279478,0.03,,
mismatch,3,PPO,1024,104,0.5,-1,,,,0.08368419719753897,0.21791872271019427,0.2510525915926169,0.03818119758234164,0.024996811291202903,0.1627706528416001,9.099218009373976,0.0275,,
mismatch,3,PPO,123,104,0.5,-1,,,,0.07825761749169148,0.19340703644891782,0.23477285247507443,0.03341563468810493,0.014529412146657705,0.175387723062494,10.120140588084789,0.03,,
mismatch,3,PPO,42,104,0.5,-1,,,,0.0776920357126052,0.19234521759874165,0.23307610713781562,0.03346966480675303,0.015953912399709225,0.17184539695741827,9.896738077569076,0.03,,
mismatch,3,Linear,-1,105,0.5,-1,32.0,,,0.030820529610661795,0.08611441829329819,0.09246158883198538,0.03047730948454068,0.056437671184539795,0.10687466196139851,4.018263135927357,0.01,,
mismatch,3,LQR,-1,105,0.5,-1,,,,0.05490698293586906,0.14331576981503136,0.16472094880760718,0.025432842013276655,0.049616217613220215,0.08540661721505564,0.9998123058549777,0.0,,
mismatch,3,SMC,-1,105,0.5,-1,,16.0,0.5,0.1015437801867098,0.20865858508399898,0.30463134056012936,0.03561278313030431,0.07358241081237793,0.13092734283980875,3.5386416527175104,0.005,,
mismatch,3,PPO,1024,105,0.5,-1,,,,0.030309441948815845,0.08640996336160875,0.09092832584644754,0.02365584616307859,0.03687518835067749,0.12278295525737534,5.641471437288683,0.0125,,
mismatch,3,PPO,123,105,0.5,-1,,,,0.028578283102658027,0.08464360613947053,0.08573484930797408,0.02512121053389561,0.03310286998748779,0.12774064346446545,6.082661331307364,0.015,,
mismatch,3,PPO,42,105,0.5,-1,,,,0.027475406008161736,0.08497933657916758,0.0824262180244852,0.02056275142563714,0.03486919403076172,0.11795233727950705,4.782537318316243,0.01,,
mismatch,3,Linear,-1,106,0.5,-1,32.0,,,0.0322038129443134,0.12294047404963222,0.0966114388329402,0.014376086338112751,0.010251665953546762,0.08173643433468003,4.193381690909347,0.01,,
mismatch,3,LQR,-1,106,0.5,-1,,,,0.03291781832106374,0.11849603067234243,0.09875345496319123,0.016598129633492158,0.007699895650148392,0.07965206699366734,2.6787622109332045,0.0,,
mismatch,3,SMC,-1,106,0.5,-1,,16.0,0.5,0.044672212760190226,0.12983681666739022,0.13401663828057067,0.026794462260663694,0.0076325563713908195,0.08608262872790906,4.926924674096657,0.015,,
mismatch,3,PPO,1024,106,0.5,-1,,,,0.026573756342739834,0.11937999267263313,0.0797212690282195,0.009391687350508608,0.011310350382700562,0.12120388019040339,7.927352774104363,0.0225,,
mismatch,3,PPO,123,106,0.5,-1,,,,0.02726306997863568,0.12209605708858558,0.08178920993590705,0.010986361169704684,0.014577713562175632,0.1379242829393196,8.919254902825449,0.025,,
mismatch,3,PPO,42,106,0.5,-1,,,,0.02358181876835281,0.10886721661163451,0.07074545630505842,0.008485839446362706,0.006499177310615778,0.1012294764010389,5.7785163905403625,0.015,,
mismatch,3,Linear,-1,107,0.5,-1,32.0,,,0.07320990692243501,0.1975212229575485,0.219629720767305,0.04805700425748472,0.049027442932128906,0.1546093226222326,5.483572101919897,0.015,,
mismatch,3,LQR,-1,107,0.5,-1,,,,0.08207790713125557,0.2057601643619369,0.2462337213937667,0.08969217267485312,0.17420423030853271,0.1418291399126351,3.893928105377098,0.005,,
mismatch,3,SMC,-1,107,0.5,-1,,16.0,0.5,0.11999735961097632,0.2199138107655953,0.359992078832929,0.20351914316415787,0.22476398944854736,0.1575458033727145,6.2533613134833645,0.0175,,
mismatch,3,PPO,1024,107,0.5,-1,,,,0.06949651939678296,0.18761823290996324,0.2084895581903489,0.05039975348354122,0.06332337856292725,0.1919344874131412,8.358438470488009,0.02,,
mismatch,3,PPO,123,107,0.5,-1,,,,0.0628478522342804,0.1825848684051789,0.18854355670284118,0.053422900997562174,0.05054217576980591,0.20311434735472028,9.677325762304465,0.025,,
mismatch,3,PPO,42,107,0.5,-1,,,,0.06113583596883124,0.18234727729576058,0.1834075079064937,0.04594412121783804,0.04953402280807495,0.1980038422004243,9.064167657161331,0.0225,,
mismatch,3,Linear,-1,108,0.5,-1,32.0,,,0.076111823216844,0.17208255243653153,0.22833546965053197,0.05624220037349948,0.07730764150619507,0.19132386315195934,7.2296298844444795,0.0175,,
mismatch,3,LQR,-1,108,0.5,-1,,,,0.06946226499946857,0.17140282214026284,0.20838679499840573,0.06709698977431765,0.1369914412498474,0.16776690081509255,5.944265692567879,0.0075,,
mismatch,3,SMC,-1,108,0.5,-1,,16.0,0.5,0.08776938365362058,0.1943029126818089,0.26330815096086174,0.06836159367482235,0.133417010307312,0.15174527791002182,7.648851588247479,0.0225,,
mismatch,3,PPO,1024,108,0.5,-1,,,,0.07291790988127501,0.1659795131322084,0.21875372964382506,0.04228665245076021,0.03174203634262085,0.2085564237951935,8.555991602192663,0.0225,,
mismatch,3,PPO,123,108,0.5,-1,,,,0.06004745405552876,0.154886525073655,0.1801423621665863,0.03723182693629721,0.03027111291885376,0.215129908690452,9.7594287027115,0.025,,
mismatch,3,PPO,42,108,0.5,-1,,,,0.05976510089253101,0.15472445693957196,0.17929530267759303,0.03711385230453294,0.030913114547729492,0.21071933216399089,9.598135791032158,0.025,,
mismatch,3,Linear,-1,109,0.5,-1,32.0,,,0.07272343206682327,0.2237961045929172,0.2181702962004698,0.02200680504909452,0.009598761796951294,0.151930882616382,6.708769630173965,0.015,,
mismatch,3,LQR,-1,109,0.5,-1,,,,0.078784588437546,0.21739774615373886,0.236353765312638,0.023764785160712988,0.010812364518642426,0.16937327856757387,7.232277013092919,0.01,,
mismatch,3,SMC,-1,109,0.5,-1,,16.0,0.5,0.0874602028299572,0.22190637611234487,0.2623806084898716,0.04622880448759706,0.023047994822263718,0.18635923553434292,10.018823076923148,0.0275,,
mismatch,3,PPO,1024,109,0.5,-1,,,,0.07354455891104782,0.22264793132772023,0.22063367673314346,0.02253601389626662,0.009485416114330292,0.15836670037888528,6.753826565745047,0.0125,,
mismatch,3,PPO,123,109,0.5,-1,,,,0.07577137988492698,0.21621576338021523,0.22731413965478092,0.02151712542399764,0.011108726263046265,0.1828452912972139,9.677076984507519,0.025,,
mismatch,3,PPO,42,109,0.5,-1,,,,0.0750289145138669,0.21516052473423514,0.2250867435416007,0.021795200109251855,0.008816871792078018,0.17466301431976947,8.912253408824993,0.0225,,
mismatch,3,Linear,-1,110,0.5,-1,32.0,,,0.017116274409257774,0.06061334585541202,0.05134882322777332,0.02584727790011208,0.022747866809368134,0.06065314218513389,1.8180418219176104,0.005,,
mismatch,3,LQR,-1,110,0.5,-1,,,,0.024267144046192766,0.07830565648613494,0.07280143213857829,0.03415411761904388,0.028588883578777313,0.04218899436123966,0.27931525405239477,0.0,,
mismatch,3,SMC,-1,110,0.5,-1,,16.0,0.5,0.030117116970105325,0.066731667943934,0.09035135091031597,0.08689457616182389,0.0706794261932373,0.06703413534881762,1.9659573766732272,0.005,,
mismatch,3,PPO,1024,110,0.5,-1,,,,0.01666929473843447,0.05591918113959307,0.050007884215303416,0.02551445518447845,0.029548458755016327,0.08669938867972081,3.490805729666736,0.0075,,
mismatch,3,PPO,123,110,0.5,-1,,,,0.018899941748412245,0.05727251861692983,0.05669982524523674,0.037614455101666625,0.029342610388994217,0.09725148241474593,4.354765183959122,0.0125,,
mismatch,3,PPO,42,110,0.5,-1,,,,0.017309759603774583,0.05635139181602998,0.05192927881132375,0.029630523094516477,0.01831721141934395,0.08858732520567807,3.650179379138154,0.0075,,
mismatch,3,Linear,-1,111,0.5,-1,32.0,,,0.015439887457942949,0.036738695255688694,0.04631966237382884,0.016661482897621614,0.0028838710859417915,0.06629974240822685,3.293842662582654,0.01,,
mismatch,3,LQR,-1,111,0.5,-1,,,,0.04454195032752462,0.08349659532660816,0.13362585098257385,0.03933592899530022,0.004387884400784969,0.06669501997952865,1.4501861950160149,0.0,,
mismatch,3,SMC,-1,111,0.5,-1,,16.0,0.5,0.030288899567826703,0.04747211902931389,0.0908666987034801,0.06133048698007141,0.007918291725218296,0.06743014360716487,3.2641462853337404,0.01,,
mismatch,3,PPO,1024,111,0.5,-1,,,,0.015463730238659844,0.036033002894037214,0.04639119071597953,0.01673456641305008,0.004795094020664692,0.07299752241729798,3.765250148747753,0.01,,
mismatch,3,PPO,123,111,0.5,-1,,,,0.01563008515576887,0.03594093130729261,0.04689025546730661,0.014275850041160061,0.0038402006030082703,0.0773450662381947,4.0921747078784865,0.0125,,
mismatch,3,PPO,42,111,0.5,-1,,,,0.014721873849986472,0.03521802133666315,0.04416562154995942,0.015345403844099721,0.004258687607944012,0.07864577443039328,4.2549478028584184,0.01,,
mismatch,3,Linear,-1,112,0.5,-1,32.0,,,0.05627620617331858,0.17941988806023512,0.16882861851995573,0.01967731572365687,0.001745019108057022,0.1101125868552938,3.123092931693182,0.0025,,
mismatch,3,LQR,-1,112,0.5,-1,,,,0.06750058601161346,0.18353045494202547,0.20250175803484038,0.01735559362274261,0.005446195602416992,0.10592085785800263,2.1764482848388678,0.0,,
mismatch,3,SMC,-1,112,0.5,-1,,16.0,0.5,0.08025406971895109,0.19892874012767106,0.24076220915685326,0.04128220119157139,0.004158640280365944,0.1239673428767186,4.860837261987047,0.01,,
mismatch,3,PPO,1024,112,0.5,-1,,,,0.05802655397973961,0.1841324062571457,0.17407966193921884,0.014801652334561502,0.005338240414857864,0.12803764278974913,4.600385727616316,0.0075,,
mismatch,3,PPO,123,112,0.5,-1,,,,0.05990632882257358,0.18107176800483565,0.17971898646772075,0.013056861808707501,0.0010448731482028961,0.1055963693396827,2.438172776327409,0.0,,
mismatch,3,PPO,42,112,0.5,-1,,,,0.059273893606221165,0.18032348571000084,0.1778216808186635,0.014346192363810576,0.004771184176206589,0.10418846006702603,2.2861995881847683,0.0,,
