node,mismatch,test_seed,method,continuous_mae,direct_key_word_disagreement,direct_key_bit_disagreement,direct_master_unique_values_per_stream,direct_master_entropy_bits,legacy_key_word_disagreement,legacy_key_bit_disagreement,legacy_master_unique_values_per_stream,legacy_master_entropy_bits,recovered_image_mae,recovered_image_psnr_db,exact_recovery
2,0.0,109,PPO,0.0033390414755558595,0.0,0.0,1.75,1.0648025383526118,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,109,SAC,0.04628421715945782,0.02734375,0.01953125,1.75,1.0648025383526118,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,109,Fixed,3.303431143354525,0.734375,0.4088541666666667,1.75,1.0648025383526118,0.75,0.4166666666666667,1.0,-0.0,91.65478515625,8.046486414439123,False
2,0.0,109,LQR,0.0,0.0,0.0,1.75,1.0648025383526118,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,109,SMC,5.639837278674046e-08,0.0,0.0,1.75,1.0648025383526118,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,110,PPO,0.008846946516617512,0.00390625,0.00390625,1.75,0.8529056775255457,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,110,SAC,0.06342040083351701,0.06640625,0.05078125,1.75,0.8529056775255457,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,110,Fixed,2.7744103710368413,0.75,0.3893229166666667,1.75,0.8529056775255457,0.75,0.5,1.0,-0.0,62.357584635416664,11.942826524809663,False
2,0.0,110,LQR,3.133027348667383e-08,0.0,0.0,1.75,0.8529056775255457,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,110,SMC,7.266256337364514e-08,0.0,0.0,1.75,0.8529056775255457,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,111,PPO,0.0098001398115836,0.0078125,0.006510416666666667,2.5,1.8606607134336435,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,111,SAC,0.06408248898757544,0.0859375,0.05859375,2.5,1.8606607134336435,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,111,Fixed,2.1703226249301224,0.78125,0.4348958333333333,2.5,1.8606607134336435,0.75,0.5,1.0,-0.0,111.1044921875,6.094821948486523,False
2,0.0,111,LQR,1.2102342831591766e-09,0.0,0.0,2.5,1.8606607134336435,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,111,SMC,1.6075622018737098e-07,0.0,0.0,2.5,1.8606607134336435,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,112,PPO,0.02066918045845038,0.0234375,0.014322916666666666,3.0,2.478808328726092,0.0,0.0,1.0,1.5,0.0,361.20199909921956,True
2,0.0,112,SAC,0.06798101534756522,0.109375,0.061197916666666664,3.0,2.478808328726092,0.0,0.0,1.0,1.5,0.0,361.20199909921956,True
2,0.0,112,Fixed,1.205379423321574,0.76953125,0.48046875,3.0,2.478808328726092,0.75,0.3333333333333333,1.0,1.5,0.0,361.20199909921956,True
2,0.0,112,LQR,0.0,0.0,0.0,3.0,2.478808328726092,0.0,0.0,1.0,1.5,0.0,361.20199909921956,True
2,0.0,112,SMC,0.0,0.0,0.0,3.0,2.478808328726092,0.0,0.0,1.0,1.5,0.0,361.20199909921956,True
2,0.0,113,PPO,0.02709176980230647,0.03125,0.020833333333333332,4.25,2.3127669375456836,0.0,0.0,1.0,1.5,0.0,361.20199909921956,True
2,0.0,113,SAC,0.10479858164520313,0.22265625,0.09114583333333333,4.25,2.3127669375456836,0.25,0.25,1.0,1.5,91.65478515625,8.046486414439123,False
2,0.0,113,Fixed,3.0223914332163986,0.71484375,0.40625,4.25,2.3127669375456836,0.75,0.5,1.0,1.5,122.53352864583333,6.067882677495691,False
2,0.0,113,LQR,0.0,0.0,0.0,4.25,2.3127669375456836,0.0,0.0,1.0,1.5,0.0,361.20199909921956,True
2,0.0,113,SMC,0.0,0.0,0.0,4.25,2.3127669375456836,0.0,0.0,1.0,1.5,0.0,361.20199909921956,True
2,0.0,114,PPO,0.0024287194610224105,0.0,0.0,1.5,0.5590046735989941,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,114,SAC,0.04142376906747813,0.01953125,0.01953125,1.5,0.5590046735989941,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,114,Fixed,2.4977268189419797,0.75,0.3815104166666667,1.5,0.5590046735989941,0.75,0.5833333333333334,1.0,-0.0,91.67692057291667,8.062368665026087,False
2,0.0,114,LQR,6.890331860631704e-09,0.0,0.0,1.5,0.5590046735989941,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,114,SMC,2.3072667924376827e-08,0.0,0.0,1.5,0.5590046735989941,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,115,PPO,0.014746410881343763,0.00390625,0.0013020833333333333,1.75,0.9102465617092688,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,0.0,115,SAC,0.07007690546258043,0.03515625,0.024739583333333332,1.75,0.9102465617092688,0.25,0.16666666666666666,1.0,0.8112781244591328,111.1044921875,6.094821948486523,False
2,0.0,115,Fixed,3.1519456937652044,0.75,0.4075520833333333,1.75,0.9102465617092688,0.75,0.4166666666666667,1.0,0.8112781244591328,91.65478515625,8.046486414439123,False
2,0.0,115,LQR,0.0,0.0,0.0,1.75,0.9102465617092688,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,0.0,115,SMC,0.0,0.0,0.0,1.75,0.9102465617092688,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,0.0,116,PPO,0.013763173779201074,0.00390625,0.00390625,2.0,1.2252055151692007,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,0.0,116,SAC,0.07473132544813173,0.03125,0.026041666666666668,2.0,1.2252055151692007,0.25,0.16666666666666666,1.0,0.8112781244591328,111.1044921875,6.094821948486523,False
2,0.0,116,Fixed,3.3020154022645634,0.75390625,0.4036458333333333,2.0,1.2252055151692007,0.75,0.4166666666666667,1.0,0.8112781244591328,91.65478515625,8.046486414439123,False
2,0.0,116,LQR,0.0,0.0,0.0,2.0,1.2252055151692007,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,0.0,116,SMC,9.750995862608154e-08,0.0,0.0,2.0,1.2252055151692007,0.0,0.0,1.0,0.8112781244591328,0.0,361.20199909921956,True
2,0.0,117,PPO,0.007853790795100698,0.01171875,0.006510416666666667,2.5,2.0663798313949266,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,117,SAC,0.06387444782497671,0.1015625,0.0703125,2.5,2.0663798313949266,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,117,Fixed,1.951177600567462,0.78515625,0.421875,2.5,2.0663798313949266,0.75,0.4166666666666667,1.0,-0.0,91.65478515625,8.046486414439123,False
2,0.0,117,LQR,0.0,0.0,0.0,2.5,2.0663798313949266,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,117,SMC,4.966689933401843e-08,0.0,0.0,2.5,2.0663798313949266,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,118,PPO,0.0032733706878692224,0.00390625,0.0013020833333333333,2.0,1.195157591425807,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,118,SAC,0.03664298722772704,0.01953125,0.014322916666666666,2.0,1.195157591425807,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,118,Fixed,3.2283322646811334,0.7109375,0.3854166666666667,2.0,1.195157591425807,0.75,0.5,1.0,-0.0,62.357584635416664,11.942826524809663,False
2,0.0,118,LQR,4.268561800320943e-09,0.0,0.0,2.0,1.195157591425807,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,118,SMC,6.242529101048906e-08,0.0,0.0,2.0,1.195157591425807,0.0,0.0,1.0,-0.0,0.0,361.20199909921956,True
2,0.0,119,PPO,0.012223261039859304,0.01171875,0.00390625,1.5,1.416450086370966,0.0,0.0,1.0,1.5,0.0,361.20199909921956,True
2,0.0,119,SAC,0.09663839060037087,0.078125,0.026041666666666668,1.5,1.416450086370966,0.0,0.0,1.0,1.5,0.0,361.20199909921956,True
2,0.0,119,Fixed,3.697829828858327,0.6484375,0.3138020833333333,1.5,1.416450086370966,0.5,0.25,1.0,1.5,63.822265625,8.985652582701588,False
2,0.0,119,LQR,0.0,0.0,0.0,1.5,1.416450086370966,0.0,0.0,1.0,1.5,0.0,361.20199909921956,True
2,0.0,119,SMC,5.079200491309166e-07,0.0,0.0,1.5,1.416450086370966,0.0,0.0,1.0,1.5,0.0,361.20199909921956,True
