#{"t_start": 1788623966.5846946, "env_id": "None"}
r,l,t
-194.297251,400,4.950065
-227.399244,400,6.488574
-237.365812,400,8.007656
-231.721846,400,9.555178
-170.437021,400,10.53294
-96.333003,400,12.13236
-158.362201,400,13.765609
-101.230868,400,15.40179
-103.396787,400,17.015377
-80.363619,400,18.114455
-63.417759,400,19.746071
-61.345036,400,21.369676
-45.981116,400,22.985897
-45.045669,400,24.009101
-34.506012,400,25.586396
-37.527478,400,27.194037
-28.370185,400,28.903541
-24.79771,400,30.50655
-23.438692,400,31.561268
-21.379428,400,33.136482
-22.134204,400,34.881851
-17.93582,400,36.580392
-18.846581,400,37.718031
-21.134117,400,39.41925
-16.950174,400,41.131848
-15.248839,400,42.795136
-13.654395,400,44.483929
-14.509467,400,45.606377
-12.648886,400,47.403958
-12.775283,400,49.226451
-11.808313,400,51.017904
-11.365446,400,52.190057
-11.675739,400,53.936082
-10.828658,400,55.646805
-11.917827,400,57.290749
-10.750707,400,58.964155
-11.241718,400,60.086315
-10.112884,400,61.789364
-11.043979,400,63.373394
-11.358612,400,65.014446
-12.823882,400,66.641899
-9.982715,400,67.752084
-9.120135,400,69.374231
-9.854762,400,71.012046
-10.233513,400,72.60852
-14.372807,400,73.657797
-10.065295,400,75.337217
-8.694896,400,77.011849
-8.639968,400,78.613762
-8.115269,400,80.238628
-8.73086,400,81.350688
-12.515338,400,83.107017
-8.688833,400,84.940432
-9.148248,400,86.761256
-8.645755,400,87.907162
-8.669167,400,89.744987
-8.574824,400,91.544542
-8.610533,400,93.319779
-8.391297,400,94.981297
-8.055315,400,96.060685
-8.320547,400,97.701628
-9.064442,400,99.343655
-9.060879,400,101.114537
-8.485589,400,102.287195
-8.482521,400,103.886518
-8.608615,400,105.463804
-9.477642,400,107.044589
-8.885708,400,108.724358
-8.851931,400,109.780995
-8.689932,400,111.391251
-8.197279,400,113.035048
-8.009837,400,114.741421
-7.736894,400,116.515096
-7.16902,400,117.619101
-7.569165,400,119.206609
-9.159516,400,120.892321
-7.240217,400,122.547812
-7.20312,400,123.713184
-7.608166,400,125.405509
-8.236377,400,127.078818
-7.402458,400,128.781702
-7.24616,400,130.367878
-8.308439,400,131.493756
-8.394844,400,133.18673
-10.214813,400,134.817545
-11.028588,400,136.418323
-7.428446,400,137.502854
-6.591163,400,139.206199
-8.022431,400,140.863983
-7.104627,400,142.472952
-7.450772,400,144.246613
-8.708056,400,145.387325
-10.297623,400,147.227838
-6.913538,400,148.977213
-6.4981,400,150.57992
-6.380778,400,151.744441
-7.998861,400,153.340348
-6.238474,400,155.132268
-6.763127,400,156.858088
-7.605695,400,158.568429
-11.261287,400,159.691564
-6.312141,400,161.370673
-6.182772,400,163.037176
-7.144337,400,164.773225
-11.09375,400,166.521357
-8.976205,400,167.618479
-6.17551,400,169.301053
-6.429647,400,170.915271
-6.575955,400,172.599671
