#{"t_start": 1788625365.536553, "env_id": "None"}
r,l,t
-224.68789,400,3.078724
-131.016445,400,4.776809
-151.426166,400,6.460068
-160.224289,400,8.079688
-123.465567,400,9.123462
-85.530724,400,10.710194
-67.023423,400,12.358842
-59.673719,400,13.976859
-58.232238,400,15.528476
-52.175918,400,16.582442
-47.848677,400,18.214419
-39.004246,400,19.812981
-37.0341,400,21.417692
-28.339782,400,22.455279
-26.297554,400,24.031384
-26.606579,400,25.571192
-24.79973,400,27.24244
-22.261761,400,28.789139
-22.24666,400,29.846557
-20.515095,400,31.41605
-18.118126,400,33.032473
-16.220702,400,34.757597
-16.575355,400,35.893768
-15.784643,400,37.493361
-16.82898,400,39.083373
-13.557423,400,40.705245
-15.680713,400,42.348776
-11.934119,400,43.391786
-13.463024,400,44.994729
-12.944037,400,46.543808
-11.408611,400,48.184834
-11.056598,400,49.273494
-10.217685,400,50.832506
-9.824802,400,52.455584
-13.060678,400,54.003829
-10.297484,400,55.58568
-11.804994,400,56.677281
-10.900737,400,58.265266
-11.098251,400,59.83954
-10.242977,400,61.394442
-9.434469,400,62.981044
-9.805341,400,64.082174
-10.644037,400,65.762085
-9.534341,400,67.389734
-7.978556,400,69.002553
-9.369591,400,70.064042
-9.236889,400,71.704314
-9.828438,400,73.326851
-9.11945,400,74.944706
-8.151368,400,76.446208
-9.033334,400,77.489758
-9.245928,400,79.109352
-9.842926,400,80.778919
-7.870347,400,82.481742
-8.843975,400,83.584613
-8.49758,400,85.261068
-8.101419,400,86.984071
-11.134388,400,88.667315
-11.600138,400,90.315802
-9.368789,400,91.391139
-10.720383,400,93.032196
-9.585292,400,94.694737
-8.795848,400,96.418972
-8.098685,400,97.532118
-9.091737,400,99.260359
-9.389298,400,100.945799
-8.539735,400,102.578074
-8.898326,400,104.329542
-9.452159,400,105.471644
-7.770809,400,107.168306
-9.012815,400,108.825719
-8.09864,400,110.57156
-8.296796,400,112.31538
-9.667224,400,113.458289
-6.797679,400,115.150748
-9.631067,400,116.814277
-7.272999,400,118.508991
-8.659699,400,119.675407
-9.654663,400,121.41676
-7.456695,400,123.152647
-7.507065,400,124.834939
-7.107889,400,126.551243
-7.14651,400,127.710885
-8.990269,400,129.453043
-7.76608,400,131.131218
-10.0431,400,132.804121
-9.422113,400,133.895426
-7.028342,400,135.603903
-7.80783,400,137.316831
-8.990217,400,138.954067
-10.524825,400,140.631837
-8.282364,400,141.743957
-7.039072,400,143.458383
-6.77337,400,145.214425
-8.348463,400,146.935466
-8.747679,400,148.07114
-6.773869,400,149.775428
-6.707437,400,151.557083
-7.031307,400,153.304785
-6.658507,400,155.175955
-7.333206,400,156.483506
-7.3762,400,158.266078
-7.669867,400,159.84613
-7.824354,400,161.454302
-7.622144,400,163.116153
-7.961091,400,164.161296
-7.006633,400,165.741896
-8.55597,400,167.379568
-10.744862,400,169.104182
-7.929941,400,170.275772
-9.146717,400,171.811009
-7.598333,400,173.379395
-8.604856,400,175.001062
-6.287289,400,176.622039
-8.605382,400,177.723464
-5.813593,400,179.358152
-6.930263,400,180.911362
-6.764245,400,182.544015
-8.077426,400,183.626427
-7.951531,400,185.265404
-7.562349,400,186.88171
-7.153775,400,188.491591
-8.753201,400,190.097594
-6.267434,400,191.233561
-5.958462,400,192.889647
-8.900876,400,194.515539
-7.270471,400,196.134672
-6.8741,400,197.186339
-8.310262,400,198.807045
-7.396309,400,200.43004
-6.039827,400,202.047219
-6.539765,400,203.655572
-5.524477,400,204.73844
-5.12632,400,206.305187
-8.328751,400,207.978266
-7.625683,400,209.587183
-8.308185,400,211.379841
-5.699082,400,212.511961
