#{"t_start": 1788624804.1886141, "env_id": "None"}
r,l,t
-215.905384,400,3.260798
-182.13058,400,4.992869
-161.835427,400,6.61826
-237.323274,400,8.269582
-226.411239,400,9.390106
-175.473085,400,11.107113
-155.948716,400,12.825383
-159.496583,400,14.46277
-200.600515,400,16.122949
-206.185759,400,17.239385
-177.154252,400,18.868606
-145.078603,400,20.673262
-187.634312,400,22.537012
-141.885653,400,23.661913
-186.312507,400,25.438727
-168.500948,400,27.143287
-153.114306,400,29.002949
-146.372247,400,30.683601
-150.829917,400,31.797348
-188.800423,400,33.50245
-125.865956,400,35.121686
-178.123177,400,36.759152
-93.171311,400,37.792577
-105.66263,400,39.560093
-110.734212,400,41.382155
-105.382722,400,43.111091
-77.214303,400,44.804126
-84.123753,400,45.917665
-87.487266,400,47.64054
-93.14687,400,49.345068
-77.666973,400,51.017415
-67.02677,400,52.228124
-77.890308,400,53.983349
-85.990589,400,55.661269
-38.487367,400,57.349309
-55.524209,400,59.029412
-68.043206,400,60.225072
-67.317137,400,61.950057
-46.067845,400,63.732338
-67.465985,400,65.408085
-56.990617,400,66.992801
-34.362783,400,68.13505
-35.112049,400,69.777171
-35.671288,400,71.466682
-37.017368,400,73.212619
-35.87001,400,74.330092
-35.439078,400,76.105387
-41.529172,400,77.826877
-37.334814,400,79.549791
-35.791519,400,81.264435
-32.386079,400,82.342437
-34.200695,400,84.072556
-34.383562,400,85.773578
-23.030066,400,87.426519
-33.12889,400,88.507985
-22.45888,400,90.20504
-87.144955,400,91.885868
-40.219532,400,93.750366
-108.972161,400,95.501863
-34.825313,400,96.694157
-56.953851,400,98.767595
-75.587512,400,100.789374
-25.010955,400,102.770182
-31.583075,400,104.053077
-27.542147,400,106.131694
-25.321197,400,108.078029
-30.308664,400,109.923635
-26.758262,400,112.003657
-29.230404,400,113.31068
-23.543769,400,115.379513
-51.186854,400,117.289527
-117.77405,400,119.286757
-24.482656,400,121.298939
-29.708701,400,122.566207
-84.39866,400,124.618567
-43.890991,400,126.620612
-83.615954,400,128.534365
-41.865573,400,129.858258
-69.329558,400,131.788248
-22.734905,400,133.660585
-29.419289,400,135.727233
-49.324083,400,137.72631
-33.926116,400,139.036582
-29.752041,400,140.952332
-66.039082,400,142.947192
-62.005766,400,144.908929
-25.423974,400,146.140273
-17.020184,400,148.116797
-27.161117,400,150.009289
-22.655691,400,151.939034
-23.377299,400,153.913458
-20.457994,400,155.234963
-43.041488,400,157.230777
-16.283845,400,159.132932
-24.830504,400,160.980827
-23.030221,400,162.165124
-14.65642,400,163.920921
-26.356872,400,165.710659
-15.240509,400,167.423568
-21.261724,400,169.065327
-35.914166,400,170.194293
-13.528888,400,171.840168
-15.895989,400,173.518231
-15.62472,400,175.204578
-13.646626,400,176.870151
-16.951436,400,177.93412
-13.806647,400,179.578742
-18.527272,400,181.261309
-15.582761,400,182.949822
-70.939675,400,184.042043
-21.056353,400,185.671526
-43.373073,400,187.352948
-12.899276,400,189.027871
-49.86578,400,190.763559
-10.671958,400,191.821585
-11.353219,400,193.4419
-16.76245,400,195.059417
-13.100857,400,196.74828
-11.316394,400,197.870846
-16.041504,400,199.52335
-10.296471,400,201.157147
-15.557564,400,202.78916
-23.235111,400,204.397223
-11.447681,400,205.537811
