#{"t_start": 1788623966.5867035, "env_id": "None"}
r,l,t
-212.907338,400,4.948056
-157.275045,400,6.487064
-159.587328,400,8.00615
-144.096181,400,9.554172
-98.5843,400,10.531474
-126.385475,400,12.131363
-122.413587,400,13.764606
-96.273172,400,15.400281
-93.611534,400,17.013869
-90.54364,400,18.113451
-66.322983,400,19.744062
-53.704421,400,21.368167
-49.408192,400,22.984891
-36.28981,400,24.008092
-32.569722,400,25.585447
-34.857168,400,27.192028
-29.191862,400,28.902041
-28.086064,400,30.505545
-23.528778,400,31.559762
-22.000083,400,33.134976
-19.223936,400,34.880847
-20.319755,400,36.578883
-16.92643,400,37.717024
-17.26729,400,39.417746
-17.649499,400,41.130839
-14.719859,400,42.793627
-13.38252,400,44.482425
-12.712523,400,45.605373
-16.052433,400,47.402448
-12.263184,400,49.225956
-12.33071,400,51.016397
-11.550788,400,52.189054
-10.787461,400,53.934578
-13.713124,400,55.644796
-10.781069,400,57.28974
-10.560371,400,58.963144
-15.032166,400,60.084805
-10.386359,400,61.787856
-9.890452,400,63.372393
-9.279325,400,65.013442
-10.500675,400,66.64039
-11.92323,400,67.75108
-10.213822,400,69.373227
-9.929877,400,71.011041
-8.909706,400,72.607516
-9.555598,400,73.656294
-9.783199,400,75.336213
-9.160415,400,77.010845
-9.556514,400,78.612253
-8.233923,400,80.237123
-10.567621,400,81.349174
-14.309592,400,83.105008
-8.621443,400,84.938423
-7.98803,400,86.760758
-8.831988,400,87.906158
-12.752345,400,89.743478
-10.475717,400,91.543036
-11.9384,400,93.31777
-8.769472,400,94.979794
-8.22134,400,96.059175
-7.933967,400,97.700618
-10.695242,400,99.342644
-11.609784,400,101.112528
-7.952754,400,102.285686
-8.341082,400,103.885121
-7.698075,400,105.4623
-10.143801,400,107.04258
-7.819969,400,108.722847
-8.383603,400,109.779487
-7.577264,400,111.390247
-7.602056,400,113.033039
-7.464165,400,114.739412
-7.202009,400,116.513087
-11.133799,400,117.617092
-7.517012,400,119.2051
-7.687849,400,120.890819
-7.324174,400,122.54681
-7.875232,400,123.711675
-7.727618,400,125.4035
-7.564156,400,127.077314
-7.837256,400,128.780196
-7.250448,400,130.366878
-6.933086,400,131.492757
-7.038226,400,133.18522
-7.114976,400,134.815536
-7.814789,400,136.416821
-6.773779,400,137.501356
-6.579957,400,139.205193
-6.93281,400,140.862474
-6.54015,400,142.470943
-8.130827,400,144.245607
-7.426787,400,145.385821
-7.979247,400,147.226331
-6.978325,400,148.975204
-7.734568,400,150.579423
-6.652043,400,151.74344
-6.06118,400,153.339337
-9.937632,400,155.130767
-7.163337,400,156.856584
-6.235769,400,158.566925
-7.816745,400,159.690561
-8.420179,400,161.369165
-6.186488,400,163.035167
-6.274811,400,164.771725
-6.331893,400,166.519849
-5.912463,400,167.617476
-7.081443,400,169.29961
-6.150551,400,170.913767
-5.790379,400,172.598168
-5.818662,400,173.669234
-5.703091,400,175.285196
-6.356878,400,176.9199
-6.171543,400,178.532927
-6.142932,400,180.178721
-7.001696,400,181.240745
-5.425391,400,182.894505
-5.262796,400,184.533097
-5.358629,400,186.217618
-5.021993,400,187.392464
-5.442462,400,189.190678
-4.923668,400,190.883075
-5.120021,400,192.575453
-8.777836,400,194.195092
-7.187822,400,195.327096
-6.274152,400,196.981905
-5.057806,400,198.631222
-5.017228,400,200.30011
-4.814723,400,201.362602
-4.774095,400,203.033663
-6.191342,400,204.668516
-4.97882,400,206.334678
-4.905799,400,208.015925
-5.105217,400,209.173233
-5.096524,400,210.866922
-6.937073,400,212.465801
-4.30276,400,214.14648
-3.723179,400,215.81943
-8.4258,400,216.914908
-4.298532,400,218.604342
-4.088293,400,220.274287
-5.030852,400,221.89276
-6.064072,400,222.986147
-4.535343,400,224.580021
-3.269913,400,226.208971
-3.675981,400,227.929654
-3.349092,400,229.953673
-3.687742,400,231.305279
-8.089458,400,233.334836
-4.540802,400,235.312036
-3.756006,400,237.26895
-5.01302,400,238.532862
-3.128408,400,240.457676
-8.231104,400,242.399299
-3.921393,400,244.413392
-4.039448,400,246.480222
-4.186094,400,247.705256
-3.967939,400,249.780826
-2.958956,400,251.684212
-6.44543,400,253.606505
-3.441064,400,254.94885
-3.261114,400,256.917544
-6.336331,400,258.92614
-5.046421,400,260.897861
-3.322512,400,262.792924
-4.075635,400,264.121325
-3.592316,400,266.067313
-4.154978,400,268.079159
-3.255268,400,269.974091
-5.140337,400,271.828387
-3.325747,400,273.113927
-3.391395,400,275.077908
-2.547064,400,276.916066
-2.959759,400,278.731106
-2.756386,400,279.932734
-2.628827,400,281.802942
-2.770431,400,283.746238
-3.864839,400,285.748614
-2.780546,400,287.606802
-2.648848,400,288.831565
-4.773887,400,290.788363
-3.26959,400,292.734198
-5.183241,400,294.677418
-2.581812,400,295.916777
-6.997273,400,297.778651
-5.430408,400,299.683036
-2.007403,400,301.67932
-2.466558,400,303.615161
-5.974462,400,304.907994
-3.794945,400,306.748799
-3.070546,400,308.600598
-5.520882,400,310.555324
-2.676643,400,311.787479
-2.061361,400,313.66156
-2.370337,400,315.636047
-2.924586,400,317.59714
-2.09274,400,319.541779
-2.257654,400,320.738958
-2.614263,400,322.573203
-3.789501,400,324.456239
-2.018893,400,326.432417
-2.707696,400,328.326159
-2.680503,400,329.554251
-2.271602,400,331.422473
-3.040979,400,333.512406
-2.560802,400,335.494222
-5.963755,400,336.828572
-6.076098,400,338.833079
-1.881581,400,340.789894
-2.080518,400,342.797229
-3.451416,400,344.745651
-2.457478,400,346.034063
-1.791054,400,348.061081
-3.538248,400,350.011609
-2.320501,400,352.08915
-1.770662,400,353.376816
-3.508158,400,355.371048
-1.65787,400,357.390284
-6.295843,400,359.371872
-5.365194,400,361.359679
-5.578527,400,362.66721
-2.862541,400,364.68381
-2.455659,400,366.741044
-2.375417,400,368.664495
-4.702869,400,369.951385
-3.505739,400,371.908304
-3.048492,400,373.875589
-3.68157,400,375.832417
-2.869802,400,377.762519
-2.267662,400,379.00077
-2.187504,400,380.955025
-3.325037,400,382.993271
-3.307117,400,385.019177
-1.601915,400,386.905528
-6.283931,400,388.171158
-4.797563,400,390.179514
-4.324099,400,392.196057
-1.453927,400,394.226501
-2.053079,400,395.482291
-2.437158,400,397.532819
-2.076363,400,399.513777
-7.733044,400,401.495166
-2.027491,400,403.516728
-1.857127,400,404.829112
-1.509315,400,406.785931
-3.7719,400,408.689692
-2.053368,400,410.535995
-2.388033,400,411.740433
-3.283472,400,413.591207
-2.175689,400,415.412341
-3.24254,400,417.298786
