#{"t_start": 1788624804.1881154, "env_id": "None"}
r,l,t
-202.109857,400,3.260291
-267.157166,400,4.992868
-185.829286,400,6.618259
-154.168568,400,8.269581
-165.643298,400,9.389601
-217.764684,400,11.107111
-194.599669,400,12.824879
-251.689561,400,14.462271
-124.521513,400,16.122947
-142.030932,400,17.23888
-213.80249,400,18.868103
-176.599078,400,20.673262
-144.627487,400,22.537004
-138.235774,400,23.661911
-124.520355,400,25.438222
-203.704685,400,27.143785
-178.264353,400,29.002948
-242.402428,400,30.683595
-147.837826,400,31.79684
-117.592684,400,33.501943
-159.057869,400,35.122185
-167.739915,400,36.759147
-154.974399,400,37.792579
-103.132486,400,39.55959
-92.147789,400,41.382149
-62.445017,400,43.11159
-112.207942,400,44.804124
-97.741962,400,45.917665
-108.038174,400,47.641039
-114.23035,400,49.345063
-84.086802,400,51.01691
-70.434264,400,52.228124
-79.979549,400,53.982842
-69.195805,400,55.66126
-75.124694,400,57.349808
-82.005115,400,59.028912
-55.39788,400,60.225068
-38.229821,400,61.950057
-63.282913,400,63.732332
-48.346295,400,65.408083
-48.879118,400,66.993299
-47.775016,400,68.134542
-44.959133,400,69.77717
-38.648687,400,71.467181
-64.117515,400,73.212111
-38.568279,400,74.330088
-48.902869,400,76.105886
-47.809154,400,77.826372
-33.253742,400,79.549287
-39.611439,400,81.264428
-50.184415,400,82.342431
-32.416882,400,84.07205
-40.427438,400,85.774077
-37.37715,400,87.425392
-31.613494,400,88.508484
-25.722307,400,90.205032
-94.970506,400,91.885868
-23.351999,400,93.750365
-26.567482,400,95.501863
-30.22395,400,96.693652
-23.620313,400,98.767588
-24.853839,400,100.789374
-21.880083,400,102.769681
-24.400869,400,104.052567
-21.80101,400,106.13169
-33.291319,400,108.078029
-98.708427,400,109.924134
-21.714265,400,112.002637
-27.349626,400,113.310676
-92.656191,400,115.379506
-21.444333,400,117.289523
-47.473713,400,119.286753
-22.457974,400,121.298935
-16.98485,400,122.565706
-35.468897,400,124.61857
-21.288724,400,126.62061
-66.172992,400,128.534864
-76.061035,400,129.858256
-34.937736,400,131.788746
-23.127366,400,133.66008
-20.416511,400,135.727229
-23.178811,400,137.726309
-27.197894,400,139.036074
-21.864118,400,140.95283
-22.949713,400,142.947191
-36.515862,400,144.909428
-21.245681,400,146.140772
-17.718977,400,148.116289
-84.946694,400,150.008789
-18.305699,400,151.938534
-46.809608,400,153.912951
-58.685512,400,155.234963
-21.297669,400,157.230277
-25.013706,400,159.132426
-14.683729,400,160.980827
-21.582936,400,162.16512
-15.816301,400,163.92142
