#{"t_start": 1788624804.183601, "env_id": "None"}
r,l,t
-197.933699,400,3.262792
-216.764484,400,4.995372
-140.454516,400,6.621773
-163.688623,400,8.272083
-216.521023,400,9.393115
-108.015818,400,11.110622
-207.727008,400,12.828394
-137.48215,400,14.46527
-179.294295,400,16.125229
-220.718675,400,17.241886
-233.070055,400,18.871118
-132.285151,400,20.67677
-256.610018,400,22.540513
-142.630112,400,23.664919
-151.468424,400,25.441227
-181.322892,400,27.146791
-214.065009,400,29.006463
-201.071173,400,30.686598
-162.003751,400,31.799848
-107.871319,400,33.505452
-128.92808,400,35.125628
-101.755956,400,36.762162
-117.306138,400,37.795578
-121.094273,400,39.562107
-122.710757,400,41.384653
-116.403485,400,43.115598
-65.87726,400,44.807132
-106.532557,400,45.92118
-90.878133,400,47.644553
-97.595883,400,49.34807
-90.402863,400,51.019926
-69.931617,400,52.231637
-106.990235,400,53.985847
-64.002905,400,55.664769
-64.153847,400,57.353311
-87.994219,400,59.031928
-77.964437,400,60.228083
-89.792167,400,61.953072
-69.479036,400,63.735341
-59.004974,400,65.411092
-38.412781,400,66.996301
-63.326304,400,68.138557
-55.807575,400,69.779673
-35.501916,400,71.470689
-58.542648,400,73.216626
-87.980021,400,74.333105
-32.063224,400,76.108879
-56.84674,400,77.829886
-39.144306,400,79.552802
-34.516772,400,81.267938
-37.190945,400,82.345942
-69.635969,400,84.075054
-35.217611,400,85.777565
-33.487246,400,87.428903
-24.784755,400,88.511489
-69.410515,400,90.208542
-20.469235,400,91.888369
-33.444341,400,93.752867
-21.60455,400,95.504572
-30.208583,400,96.696657
-32.098705,400,98.770601
-41.848098,400,100.792388
-23.144956,400,102.772692
-31.358618,400,104.056581
-22.428504,400,106.133706
-28.202184,400,108.08054
-26.428533,400,109.926572
-26.827752,400,112.006151
-32.073345,400,113.314184
-89.934382,400,115.383015
-23.447824,400,117.292539
-25.80654,400,119.289255
-47.91314,400,121.301946
-24.001607,400,122.568721
-21.281863,400,124.621579
-24.244765,400,126.623613
-32.370541,400,128.537365
-28.120916,400,129.861269
-39.802716,400,131.792261
-23.476568,400,133.663588
-29.516188,400,135.730246
-24.908908,400,137.729325
-29.698349,400,139.037572
-18.622728,400,140.955842
-57.684019,400,142.950206
-20.352556,400,144.912425
-19.154283,400,146.144285
-19.449608,400,148.119298
-26.665826,400,150.011802
-30.844068,400,151.941533
-22.327175,400,153.916466
-18.405841,400,155.237963
-22.122918,400,157.232772
-17.528898,400,159.135438
-24.417848,400,160.983834
-18.256771,400,162.167578
-16.770577,400,163.924374
-18.615425,400,165.714171
-14.51022,400,167.427078
-15.195343,400,169.067828
-14.277235,400,170.197759
-92.585784,400,171.843167
-17.894209,400,173.521235
-21.121438,400,175.208079
-20.654258,400,176.873664
-15.161379,400,177.936613
-13.391851,400,179.581743
-35.59004,400,181.263823
-13.406591,400,182.952304
-12.786527,400,184.045055
-11.7862,400,185.67554
-17.775919,400,187.357463
-47.754355,400,189.030881
-14.980996,400,190.767059
-12.677989,400,191.824597
-12.740837,400,193.444912
-19.31504,400,195.062925
-15.363314,400,196.751274
-13.923423,400,197.873859
-18.018774,400,199.527364
-11.984569,400,201.161155
-11.311694,400,202.792667
-14.131561,400,204.400238
-19.227939,400,205.54026
-17.270911,400,207.197722
-14.643089,400,208.889219
-17.658007,400,210.593684
-11.384111,400,211.78877
-12.089882,400,213.531286
-30.495075,400,215.152565
-12.068906,400,216.824635
-11.688055,400,218.496445
-11.554868,400,219.567182
-38.256824,400,221.178552
-14.141615,400,222.861803
-11.271707,400,224.527309
-10.558648,400,226.128667
-18.900414,400,227.240733
-11.294968,400,228.957702
-10.662429,400,230.59181
-28.561483,400,232.2152
-107.546069,400,233.275131
-11.482621,400,234.935145
-15.088368,400,236.601297
-70.356729,400,238.292741
-12.664039,400,239.912893
-14.887619,400,240.970601
-10.43309,400,242.611903
-32.18784,400,244.223749
-39.423887,400,245.900682
-11.347773,400,247.048257
-11.158709,400,248.771506
-11.975941,400,250.359144
-12.444819,400,251.946233
-14.445992,400,253.417057
-63.295307,400,254.331033
-19.220301,400,255.767255
-74.091472,400,257.248006
-9.998235,400,258.788165
-12.970161,400,259.807857
-16.79093,400,261.248445
-19.852664,400,262.653912
-16.313941,400,264.098979
-15.891148,400,265.525162
-9.320845,400,266.537722
-13.264317,400,267.937454
-9.943319,400,269.367233
-10.223896,400,270.750418
-85.751723,400,272.102799
-10.989736,400,273.070962
-15.272735,400,274.539417
-8.510707,400,276.055378
-8.42569,400,277.598355
-16.887279,400,278.651964
-61.230762,400,280.111602
-8.030673,400,281.556901
-10.932718,400,283.003307
-9.227762,400,284.445386
-8.664713,400,285.496001
-11.493958,400,287.055578
-18.734954,400,288.524534
-10.037783,400,289.953368
-72.600053,400,290.904692
-9.191857,400,292.376401
-10.788943,400,293.830061
-14.556225,400,295.362769
-81.091977,400,296.848955
-11.336784,400,297.764982
-13.635763,400,299.324192
-8.305578,400,300.844404
-24.458253,400,302.438493
-10.242077,400,303.504317
-11.73433,400,305.040997
-28.853256,400,306.496596
-12.326413,400,307.899198
-9.730095,400,309.466531
-16.279952,400,310.451569
-12.226506,400,311.924137
-15.803371,400,313.319858
-8.20861,400,314.723342
-7.584785,400,316.163434
-41.141258,400,317.127913
-7.225948,400,318.52015
-8.771347,400,320.043962
-8.439698,400,321.518673
-7.987048,400,322.64431
-7.191176,400,324.168932
-11.016802,400,325.645966
-7.953517,400,327.083926
-13.517288,400,328.504924
-8.528187,400,329.475026
-9.860265,400,330.936117
-40.229872,400,332.38555
-23.35731,400,333.798883
-6.412064,400,334.750195
-28.795843,400,336.173132
-15.660932,400,337.613293
-6.543285,400,339.052172
-9.642194,400,340.472697
-7.876094,400,341.420781
-7.229886,400,342.95741
-43.044522,400,344.417116
-10.756816,400,345.889375
-10.256871,400,346.850119
-14.818549,400,348.281819
-6.754213,400,349.763812
-14.623727,400,351.253361
-64.732219,400,352.712673
-8.846409,400,353.680407
-9.188971,400,355.064043
-10.46139,400,356.495237
-9.468159,400,358.007484
-7.001068,400,359.452242
-21.130125,400,360.439881
-107.082685,400,361.885339
-26.060084,400,363.418029
-23.366627,400,364.893331
-12.333808,400,365.874809
-11.528815,400,367.343058
-7.483442,400,368.775038
-19.082486,400,370.211119
-9.589986,400,371.646502
-7.918171,400,372.609226
-21.10563,400,374.115216
-8.661354,400,375.556637
-7.080893,400,376.963173
-9.344104,400,377.889161
-6.710437,400,379.333949
-16.794995,400,380.765335
-9.340637,400,382.219038
