#{"t_start": 1788625365.5511153, "env_id": "None"}
r,l,t
-250.225698,400,3.043079
-159.912121,400,4.742171
-231.081482,400,6.42946
-247.394173,400,8.076685
-175.225362,400,9.136996
-123.736335,400,10.732789
-137.999255,400,12.358384
-94.271014,400,13.9613
-84.481686,400,15.503371
-70.19415,400,16.560326
-71.310032,400,18.185746
-53.160056,400,19.747711
-54.684376,400,21.401625
-37.273246,400,22.444739
-37.581085,400,24.026352
-32.12887,400,25.579272
-31.636562,400,27.236401
-30.083193,400,28.757997
-20.765013,400,29.843522
-22.142818,400,31.423161
-18.521866,400,33.047464
-20.001686,400,34.74554
-18.132964,400,35.888253
-15.41367,400,37.464694
-16.382097,400,39.046734
-15.216876,400,40.65708
-14.292432,400,42.327698
-13.380493,400,43.365575
-13.727186,400,44.984169
-11.938313,400,46.550293
-14.079193,400,48.177817
-11.143221,400,49.274972
-11.273133,400,50.834502
-11.57432,400,52.446681
-10.537324,400,53.994286
-10.519905,400,55.574616
-10.556394,400,56.68482
-11.197426,400,58.269315
-9.9565,400,59.849125
-10.876697,400,61.395013
-9.76313,400,62.991157
-9.342238,400,64.122859
-9.180076,400,65.819122
-10.129806,400,67.450672
-8.568989,400,69.05031
-8.948278,400,70.115491
-9.03285,400,71.782753
-9.299164,400,73.382575
-9.82699,400,75.011038
-8.945878,400,76.530612
-9.096153,400,77.598856
-8.827037,400,79.231545
-8.488076,400,80.938582
-8.350906,400,82.631985
-8.162913,400,83.735423
-7.665446,400,85.427916
-9.239527,400,87.150923
-8.666168,400,88.813236
-12.266811,400,90.467582
-8.215413,400,91.56318
-11.196998,400,93.205505
-13.060485,400,94.880506
-8.035095,400,96.618914
-8.669979,400,97.715154
-9.65876,400,99.410668
-8.049091,400,101.072499
-7.545091,400,102.707206
-7.958858,400,104.447924
-7.555886,400,105.602921
-7.739967,400,107.289247
-10.697032,400,108.995674
-9.715101,400,110.780839
-8.446525,400,112.528619
-7.455077,400,113.654862
-8.072537,400,115.341065
-8.922735,400,117.022117
-9.428937,400,118.714806
-7.920284,400,119.868299
-7.834151,400,121.628964
-9.045914,400,123.384216
-10.42344,400,125.07007
-9.876228,400,126.761509
-9.029822,400,127.91973
-8.083142,400,129.677539
-10.382538,400,131.356294
-8.395994,400,133.026908
-6.983409,400,134.144067
-6.535332,400,135.840136
-8.228415,400,137.562221
-7.092482,400,139.236507
-6.676968,400,140.917186
-6.488641,400,142.040204
-7.991504,400,143.723593
-6.350941,400,145.463624
-6.877073,400,147.179194
-9.302285,400,148.322593
-6.50735,400,150.050955
-6.612201,400,151.807864
-6.156975,400,153.58286
-5.939663,400,155.444956
-7.653458,400,156.744705
-5.793723,400,158.465804
-6.300785,400,160.03532
-6.225229,400,161.670695
-5.70844,400,163.320819
-6.211455,400,164.34863
-6.052948,400,165.882661
-6.893555,400,167.531904
-6.970083,400,169.267935
-8.330655,400,170.399529
-7.921695,400,171.924732
-8.402229,400,173.490526
-5.370851,400,175.130445
-9.456088,400,176.757165
-5.614763,400,177.878069
-5.206372,400,179.497759
-5.333382,400,181.083785
-5.255862,400,182.732382
-5.059146,400,183.827197
-6.641608,400,185.481736
-4.599782,400,187.009855
-5.882384,400,188.635988
-6.79174,400,190.281177
-5.974743,400,191.405417
-6.265059,400,193.038516
-9.407946,400,194.663283
-5.351245,400,196.285484
-4.667595,400,197.363363
-4.322185,400,198.963967
-5.28888,400,200.603443
-4.369228,400,202.225219
-4.161974,400,203.833344
-3.989309,400,204.894943
-7.848631,400,206.500617
-3.763867,400,208.185724
-3.745343,400,209.825073
-4.754747,400,211.597837
-7.018346,400,212.697319
-5.446523,400,214.572373
-9.108072,400,216.501471
-3.983125,400,218.32438
-4.406383,400,219.522005
-4.964567,400,221.250136
-3.51104,400,223.083014
-4.127744,400,224.851947
-5.690639,400,226.625563
-3.249275,400,227.80096
-3.937685,400,229.585814
-3.229373,400,231.355388
-3.374949,400,233.147186
-5.356183,400,234.387
-3.131477,400,236.324863
-3.361743,400,238.152839
-3.15379,400,239.980741
-3.235384,400,241.811754
-4.353091,400,243.064377
-3.078044,400,244.940135
-5.756081,400,246.812376
-3.860161,400,248.673859
-3.463853,400,249.943559
-3.737082,400,251.877989
-6.541259,400,253.74626
-3.934512,400,255.695864
-3.161974,400,257.602924
-5.689432,400,258.891241
-4.930832,400,260.838326
-2.544918,400,262.681472
-3.364356,400,264.545259
-3.124672,400,266.490379
-6.391499,400,267.822961
-2.887167,400,269.796637
-2.586384,400,271.756368
-2.474373,400,273.66349
-3.773338,400,274.882884
-3.713268,400,276.825657
-7.543347,400,278.70441
-3.301229,400,280.566767
-2.915456,400,282.40193
-2.425508,400,283.578232
-5.350861,400,285.483611
-2.594368,400,287.318738
-4.432124,400,289.221653
-3.274007,400,290.458047
-2.420586,400,292.336652
-3.929443,400,294.214252
-3.009893,400,296.085209
-4.520942,400,298.013184
-2.839566,400,299.216559
-2.786136,400,301.115355
-2.737676,400,303.043704
-3.38568,400,304.885836
-3.451515,400,306.158123
-2.492824,400,308.00894
-2.735872,400,309.884175
-4.206973,400,311.80237
-3.483247,400,313.812231
-3.927458,400,315.122562
-1.933037,400,317.085333
-6.463388,400,319.061057
-5.729789,400,321.049224
-1.928296,400,322.977421
-3.033046,400,324.235161
-2.969458,400,326.174619
-2.23483,400,328.00812
-2.195131,400,330.018686
-3.674251,400,331.36867
-2.442164,400,333.35833
-1.935823,400,335.747758
-2.997736,400,337.784036
-3.87786,400,339.880992
-4.785918,400,341.27769
-2.680408,400,343.497931
-2.515198,400,345.659957
-2.424216,400,347.759354
-2.823436,400,349.18245
-1.841898,400,351.41352
-2.641443,400,353.561305
-2.135195,400,355.722404
-6.522495,400,357.935199
-4.015528,400,359.307805
-3.884393,400,361.436697
-5.934562,400,363.910824
-3.960223,400,366.074666
-1.838576,400,367.446856
-2.480295,400,369.572216
-3.246709,400,371.852345
-1.728581,400,374.018234
-3.175147,400,376.225086
-3.646945,400,377.675838
-6.551485,400,379.865908
-7.066421,400,382.025559
-2.106311,400,384.516351
-1.99226,400,386.773596
-1.604485,400,388.237366
-1.923818,400,390.599699
-2.394715,400,392.893409
-2.659068,400,395.250888
-3.185977,400,396.658833
-1.857565,400,398.614558
-3.352208,400,400.524875
-1.896757,400,402.508867
-1.63094,400,404.518265
-1.927825,400,405.819692
-1.906317,400,407.72305
-2.631623,400,409.646316
-1.939433,400,411.540768
-1.304973,400,412.799628
-7.968177,400,414.714334
-2.476071,400,416.62779
-1.806297,400,418.480889
