#{"t_start": 1788625365.547584, "env_id": "None"}
r,l,t
-292.334926,400,3.04461
-201.422227,400,4.743685
-168.473344,400,6.430975
-247.584985,400,8.077702
-180.54592,400,9.13853
-137.512217,400,10.733804
-118.582599,400,12.359917
-99.846623,400,13.962826
-100.749288,400,15.504902
-80.637293,400,16.562339
-66.142345,400,18.188268
-48.440439,400,19.749231
-46.373361,400,21.403657
-47.871048,400,22.446772
-33.275095,400,24.027867
-30.681878,400,25.580797
-29.650428,400,27.238422
-28.130541,400,28.759015
-24.494243,400,29.84504
-22.318725,400,31.425179
-19.91646,400,33.048988
-19.74444,400,34.746566
-16.677166,400,35.890272
-18.186009,400,37.465726
-15.274127,400,39.048252
-15.686614,400,40.658597
-13.002474,400,42.329221
-13.804339,400,43.367589
-12.092667,400,44.986701
-13.597423,400,46.552321
-12.667262,400,48.179849
-12.424956,400,49.276505
-13.993193,400,50.836025
-13.133751,400,52.448573
-11.601009,400,53.995814
-14.822403,400,55.576148
-10.977068,400,56.687351
-12.995085,400,58.270831
-12.773628,400,59.851655
-10.316196,400,61.39754
-9.313591,400,62.993183
-9.859536,400,64.124887
-9.598723,400,65.820652
-8.707665,400,67.452199
-9.224274,400,69.05184
-12.66317,400,70.117516
-8.763724,400,71.784275
-12.378117,400,73.384602
-10.460253,400,75.01257
-8.943827,400,76.532144
-10.87504,400,77.600339
-9.217543,400,79.233068
-8.251803,400,80.940615
-8.053554,400,82.632999
-8.299204,400,83.73694
-9.612689,400,85.429941
-7.464582,400,87.152955
-7.776426,400,88.814762
-8.007029,400,90.469098
-8.489744,400,91.564195
-8.655094,400,93.207535
-11.535599,400,94.882036
-8.0413,400,96.62043
-7.950946,400,97.716678
-7.482598,400,99.412191
-8.167652,400,101.074019
-8.106631,400,102.708219
-7.564719,400,104.449445
-8.370953,400,105.604443
-11.622976,400,107.290777
-7.749765,400,108.997191
-7.714974,400,110.782869
-9.041456,400,112.530132
-8.377673,400,113.655879
-7.859562,400,115.342577
-7.304256,400,117.023642
-8.156455,400,118.716822
-7.492615,400,119.869815
-9.711521,400,121.630493
-7.727457,400,123.385655
-7.94199,400,125.071602
-7.913703,400,126.763539
-8.863388,400,127.920754
-6.845955,400,129.678558
-9.110179,400,131.358325
-7.354564,400,133.028434
-6.874622,400,134.146599
-6.881657,400,135.841159
-7.433287,400,137.564746
-7.349571,400,139.238029
-6.890695,400,140.919211
-7.031849,400,142.042229
-7.06017,400,143.725108
-6.694094,400,145.464637
-7.449893,400,147.181219
-6.74514,400,148.324116
-6.698683,400,150.051987
-6.070488,400,151.809388
-6.344993,400,153.584883
-6.119546,400,155.44697
-6.553273,400,156.745219
-9.616452,400,158.467836
-6.532857,400,160.037349
-6.214512,400,161.67221
-6.744294,400,163.32285
-5.673187,400,164.350654
-6.076764,400,165.884689
-6.916097,400,167.533916
-6.242204,400,169.269963
-5.89995,400,170.40156
-5.397788,400,171.926752
-7.486713,400,173.492047
-5.537458,400,175.132462
-5.250127,400,176.758194
-5.733696,400,177.880603
-4.726463,400,179.499787
-4.776624,400,181.085806
-5.760871,400,182.733908
-4.748543,400,183.82872
-6.227015,400,185.483267
-4.606339,400,187.01188
-4.875261,400,188.637008
-4.790687,400,190.282707
-4.607053,400,191.407448
-6.348022,400,193.040034
-4.455798,400,194.66522
-5.472758,400,196.287014
-4.280064,400,197.365392
-4.767227,400,198.964987
-4.890139,400,200.604464
-4.378879,400,202.227247
-4.897829,400,203.835368
-4.255485,400,204.895969
-5.680143,400,206.502139
-3.951709,400,208.187747
-4.377708,400,209.827603
-4.022409,400,211.599359
-5.5665,400,212.699341
-3.665618,400,214.573898
-3.404765,400,216.502487
-6.116298,400,218.325356
-12.01232,400,219.524024
-3.356384,400,221.249152
-4.026109,400,223.084546
-4.184341,400,224.852976
-3.408303,400,226.627594
-3.625637,400,227.802979
-3.137147,400,229.586841
-6.149294,400,231.356418
-6.004083,400,233.148709
-2.960641,400,234.388008
-2.961996,400,236.325877
-3.165142,400,238.154364
-4.037947,400,239.981267
-4.518516,400,241.813279
-7.747021,400,243.066904
-4.401124,400,244.941658
-8.002098,400,246.81339
-2.653975,400,248.675377
-3.175107,400,249.94559
-4.820465,400,251.879013
-3.692868,400,253.74728
-3.024684,400,255.696895
-3.368547,400,257.604448
-2.988948,400,258.892768
-3.739474,400,260.839847
-3.390938,400,262.682502
-2.715084,400,264.54629
-3.722325,400,266.491393
-2.630873,400,267.82498
-3.544841,400,269.798156
-2.300096,400,271.757898
-2.644239,400,273.665013
-3.291626,400,274.883914
-7.91698,400,276.827193
-2.313164,400,278.705428
-3.063878,400,280.568785
-2.30118,400,282.402961
-2.35082,400,283.579753
-3.080559,400,285.48464
-4.914282,400,287.319257
-2.329468,400,289.222675
-6.291682,400,290.459073
-3.183088,400,292.338684
-2.612641,400,294.215281
-3.906875,400,296.086733
-4.54423,400,298.014711
-2.312648,400,299.218582
-2.282619,400,301.116875
-4.268174,400,303.044359
-3.450956,400,304.887368
-2.220005,400,306.158638
-2.596693,400,308.010467
-2.832386,400,309.885688
-3.486631,400,311.803404
-2.112429,400,313.814251
-2.419341,400,315.12408
-2.729442,400,317.086867
-2.522308,400,319.062082
-2.525127,400,321.050741
-2.020304,400,322.978954
-4.125096,400,324.235692
-1.973935,400,326.175629
-2.258259,400,328.010145
-2.0086,400,330.019705
-2.227063,400,331.370198
-2.120102,400,333.359354
-3.041206,400,335.749289
-2.412669,400,337.78505
-3.66849,400,339.882017
-2.54794,400,341.278701
-2.306961,400,343.498963
-5.472089,400,345.659968
-3.648987,400,347.760866
-2.243437,400,349.183983
-5.754692,400,351.415542
-2.662682,400,353.562828
-2.520705,400,355.723936
-1.864362,400,357.935731
-2.863625,400,359.308836
-1.813325,400,361.437213
-5.657381,400,363.911838
-1.718957,400,366.075675
-2.366356,400,367.447887
-4.835352,400,369.573249
-1.793102,400,371.853353
-2.943738,400,374.019267
-6.420932,400,376.226102
-1.839036,400,377.676869
-1.996471,400,379.866942
-1.864429,400,382.027588
-2.969813,400,384.518363
-2.112353,400,386.775624
-3.221773,400,388.238883
-6.012279,400,390.601223
-5.029469,400,392.894923
-2.349665,400,395.251904
-2.48926,400,396.659364
-3.32634,400,398.615583
-3.15801,400,400.525906
-4.992355,400,402.510395
-2.031003,400,404.519284
-2.35677,400,405.821211
-4.522301,400,407.724572
-2.758262,400,409.647844
-1.990631,400,411.542283
-1.993814,400,412.800654
-2.533607,400,414.715353
-3.489062,400,416.630321
-1.806936,400,418.482911
