#{"t_start": 1788623966.5846946, "env_id": "None"}
r,l,t
-180.567479,400,4.945521
-195.10442,400,6.492096
-162.200576,400,8.0202
-177.084392,400,9.525879
-110.886747,400,10.526899
-58.177807,400,12.119287
-104.581942,400,13.750047
-60.149705,400,15.394267
-57.760925,400,16.983741
-49.02225,400,18.073636
-38.760518,400,19.72291
-38.778512,400,21.341583
-27.959493,400,22.934527
-30.671653,400,23.964845
-21.609754,400,25.516844
-28.15962,400,27.112575
-21.227773,400,28.832965
-21.034649,400,30.416634
-17.569153,400,31.440359
-17.63701,400,33.009285
-18.783424,400,34.735517
-14.880025,400,36.452275
-15.081287,400,37.602047
-17.33037,400,39.27772
-16.5716,400,40.994095
-14.350756,400,42.650759
-12.005264,400,44.336402
-14.209699,400,45.448043
-11.728523,400,47.229164
-12.255639,400,49.028131
-11.114651,400,50.829828
-11.243229,400,52.028719
-13.208069,400,53.785105
-10.08778,400,55.49352
-13.403845,400,57.17374
-11.340847,400,58.841704
-10.379391,400,59.96237
-11.735076,400,61.659807
-10.089644,400,63.258876
-10.074199,400,64.923412
-12.697894,400,66.543001
-10.747065,400,67.666036
-9.173461,400,69.307103
-11.04499,400,70.950758
-11.851346,400,72.562811
-13.252067,400,73.610474
-10.921275,400,75.274863
-8.901985,400,76.973263
-8.465643,400,78.585133
-7.658315,400,80.224567
-9.02851,400,81.34468
-11.189745,400,83.123101
-10.007391,400,84.973647
-10.25181,400,86.829574
-8.673042,400,87.982685
-9.04759,400,89.856075
-9.623386,400,91.652791
-8.452526,400,93.450147
-8.667519,400,95.102904
-8.362159,400,96.169063
-8.771599,400,97.805886
-9.104333,400,99.505783
-8.585903,400,101.262798
-8.071295,400,102.410144
-10.248009,400,104.032414
-7.688032,400,105.645663
-9.567003,400,107.238974
-8.682693,400,108.927372
-9.503655,400,110.001954
-8.551416,400,111.60343
-7.926282,400,113.260632
-7.827151,400,114.970143
-8.171262,400,116.770797
-6.698772,400,117.842737
-8.041265,400,119.448682
-9.302906,400,121.137412
-7.338027,400,122.815231
-7.520697,400,123.978188
-8.679568,400,125.661055
-7.258044,400,127.347397
-6.800152,400,129.037708
-7.057986,400,130.673419
-9.290228,400,131.827369
-8.220194,400,133.50777
-8.400932,400,135.139838
-10.007119,400,136.763804
-8.805421,400,137.843538
-6.443781,400,139.55437
-6.937651,400,141.181011
-7.626535,400,142.843354
-7.778789,400,144.513392
-8.147055,400,145.662994
-8.81651,400,147.522139
-8.300933,400,149.232878
-6.411907,400,150.889738
-7.102423,400,152.023766
-9.224329,400,153.682389
-6.093237,400,155.485378
-9.191667,400,157.168494
-6.604244,400,158.877002
-10.450483,400,160.019777
-7.622942,400,161.708319
-6.010654,400,163.412343
-8.155509,400,165.173077
-9.362325,400,166.901672
-8.375818,400,168.008342
-6.390226,400,169.62278
-6.657368,400,171.284006
-6.573454,400,173.000125
-8.914241,400,174.097286
-6.169438,400,175.710763
-5.79576,400,177.330566
-6.757548,400,179.002755
-6.552823,400,180.572916
-7.74299,400,181.642619
-5.546593,400,183.312074
-6.090602,400,184.983071
-6.212201,400,186.664204
-8.14356,400,187.84746
-8.882215,400,189.619788
-8.273323,400,191.304338
-6.190517,400,193.011229
-4.862376,400,194.656623
-6.943793,400,195.782569
-5.382174,400,197.443651
-8.456892,400,199.092048
-5.885822,400,200.74204
-4.97021,400,201.786163
-7.409728,400,203.495917
-6.283622,400,205.152238
-5.35112,400,206.81295
-5.57861,400,208.531052
-7.061608,400,209.648328
-7.117256,400,211.329965
-4.896541,400,212.984086
-5.610099,400,214.633172
-6.803112,400,216.317532
-7.96995,400,217.401661
-5.237185,400,219.125295
-5.37393,400,220.762322
-5.608531,400,222.435159
-5.032645,400,223.499209
-7.30494,400,225.122748
-6.896619,400,226.793593
-6.144364,400,228.569647
-4.772801,400,230.675778
-5.158814,400,232.058578
-4.891136,400,234.027272
-5.453076,400,235.98092
-6.717731,400,238.009027
-8.040565,400,239.259629
-4.725039,400,241.21879
-4.596132,400,243.182418
-4.741638,400,245.235455
-5.433206,400,247.235986
-4.050097,400,248.490348
-7.820672,400,250.541575
-3.927141,400,252.401312
-5.945158,400,254.406681
-7.957669,400,255.746116
-5.78542,400,257.707336
-4.305171,400,259.717385
-3.8666,400,261.668328
-4.944202,400,263.634288
-5.419601,400,264.951195
-4.779593,400,266.89874
-4.76899,400,268.894143
-6.838265,400,270.842496
-3.909382,400,272.74696
-4.462159,400,274.077492
-3.776717,400,275.990806
-4.524062,400,277.805503
-6.256215,400,279.633689
-5.634644,400,280.871462
-4.806857,400,282.762824
-6.77187,400,284.789706
-4.182302,400,286.710606
-6.12107,400,288.594265
-3.640193,400,289.867685
-3.953702,400,291.818186
-5.160522,400,293.744026
-4.529623,400,295.692158
-4.04645,400,296.926012
-8.099022,400,298.816403
-3.72635,400,300.813064
-5.322422,400,302.745878
-4.13271,400,304.738062
-4.35341,400,305.988171
-7.343168,400,307.800481
-6.71221,400,309.702272
-4.642131,400,311.62751
-6.225353,400,312.87103
-6.219377,400,314.721635
-5.167646,400,316.81272
-5.632993,400,318.740071
-3.00969,400,320.603688
-6.045635,400,321.841131
-5.590911,400,323.688869
-3.247982,400,325.570167
-4.341236,400,327.53808
-3.883835,400,329.448133
-5.670549,400,330.683452
-2.9224,400,332.682605
-4.02155,400,334.704356
-3.628937,400,336.751279
-2.884851,400,338.09477
-4.309223,400,340.105546
-3.939768,400,342.096175
-2.866421,400,344.010153
-2.910259,400,346.00794
-2.775264,400,347.383837
-2.741505,400,349.273045
-4.092188,400,351.333801
-7.215497,400,353.274916
-4.11637,400,354.567793
-3.180207,400,356.632501
-2.678502,400,358.625193
-2.590378,400,360.658553
-4.658252,400,362.626441
-3.090113,400,363.934969
-4.055636,400,365.973938
-3.169598,400,367.985738
-3.655876,400,369.936795
-6.911356,400,371.22629
-2.603804,400,373.231396
-2.750237,400,375.223758
-3.414424,400,377.162899
-3.617515,400,379.060363
-5.716573,400,380.348705
-3.973106,400,382.355934
-2.755986,400,384.389866
-3.520122,400,386.335002
-4.457016,400,388.26304
-2.799839,400,389.589082
-4.264774,400,391.630581
-2.311258,400,393.647919
-2.531149,400,395.586265
-4.743805,400,396.921437
-4.254123,400,398.957794
-2.374829,400,400.937018
-3.814471,400,402.951833
-6.143113,400,404.968801
-2.922893,400,406.275462
-2.094109,400,408.170893
-2.527931,400,410.023492
-4.407701,400,411.883828
-2.905608,400,413.117801
-2.357455,400,414.962329
-2.529231,400,416.838661
-2.046702,400,418.783414
