#{"t_start": 1788625365.5400598, "env_id": "None"}
r,l,t
-214.360777,400,3.077229
-120.048117,400,4.774818
-170.221176,400,6.457595
-193.397221,400,8.077689
-125.364825,400,9.120955
-91.892778,400,10.707693
-95.083695,400,12.357354
-75.596514,400,13.974851
-64.717786,400,15.526476
-53.380758,400,16.579441
-49.41624,400,18.211918
-33.045663,400,19.810473
-36.016325,400,21.415188
-29.100209,400,22.453289
-28.941267,400,24.029392
-24.795991,400,25.569194
-23.788209,400,27.239937
-24.654706,400,28.787647
-18.213894,400,29.844549
-18.430747,400,31.413044
-18.351309,400,33.030465
-17.4936,400,34.75559
-16.627169,400,35.892272
-14.266886,400,37.491361
-14.628376,400,39.081874
-13.604829,400,40.702886
-12.706236,400,42.345769
-12.827899,400,43.389387
-14.132785,400,44.992224
-11.76753,400,46.541299
-13.288074,400,48.182844
-10.784524,400,49.270986
-11.015991,400,50.829999
-11.682307,400,52.45359
-9.86864,400,54.001328
-11.150593,400,55.583672
-10.588941,400,56.675272
-9.783474,400,58.262764
-9.104734,400,59.837541
-11.004602,400,61.392443
-9.160103,400,62.979126
-8.833514,400,64.079665
-8.560752,400,65.759588
-8.550708,400,67.387742
-9.155304,400,69.001065
-9.491517,400,70.062543
-9.669175,400,71.701804
-9.615121,400,73.324345
-8.78879,400,74.942199
-8.116671,400,76.444715
-9.936151,400,77.487264
-8.142417,400,79.106353
-8.118823,400,80.776412
-7.920796,400,82.479235
-8.869673,400,83.582607
-8.055538,400,85.258569
-9.165483,400,86.981569
-9.804028,400,88.664809
-10.650933,400,90.313301
-8.943491,400,91.388678
-9.979871,400,93.028689
-9.575212,400,94.691738
-7.394858,400,96.416972
-8.19152,400,97.529618
-9.807587,400,99.258361
-9.678273,400,100.943806
-7.748409,400,102.57507
-8.051176,400,104.327539
-8.336371,400,105.469137
-8.270887,400,107.165298
-10.800004,400,108.822717
-9.202229,400,110.569054
-9.793642,400,112.313383
-8.231733,400,113.455782
-7.573112,400,115.148242
-8.691692,400,116.81227
-8.765319,400,118.50649
-8.465439,400,119.672401
-8.673997,400,121.414764
-8.158365,400,123.150639
-9.36847,400,124.832936
-9.680822,400,126.549237
-10.217479,400,127.709393
-7.587868,400,129.451045
-8.982214,400,131.128719
-8.779434,400,132.802125
-9.014482,400,133.893428
-7.236945,400,135.600896
-7.333101,400,137.314837
-7.32725,400,138.951558
-7.420721,400,140.629333
-6.144649,400,141.741947
-8.247223,400,143.456377
-6.611425,400,145.212418
-8.879479,400,146.933472
-9.433217,400,148.069141
-7.708235,400,149.772928
-7.420522,400,151.555085
-6.650106,400,153.30282
-6.285006,400,155.172944
-8.884888,400,156.480998
-7.246996,400,158.264078
-7.41888,400,159.844142
-7.425989,400,161.451802
-6.074653,400,163.114665
-6.705083,400,164.159298
-7.171052,400,165.739397
-7.911449,400,167.377563
-7.011572,400,169.101672
-7.879703,400,170.273773
-8.699094,400,171.809007
-8.110553,400,173.376901
-7.34186,400,174.999063
-9.044786,400,176.61903
-6.465971,400,177.720955
-6.114874,400,179.355648
-7.840431,400,180.908857
-7.384979,400,182.542008
-6.827858,400,183.624432
-7.543946,400,185.262898
-6.609537,400,186.879712
-6.447035,400,188.488085
-6.972149,400,190.095588
-8.733155,400,191.231558
-8.38431,400,192.887144
-8.593162,400,194.513543
-6.455603,400,196.132169
-6.067691,400,197.184331
-6.959974,400,198.805048
-7.977557,400,200.428041
-6.784357,400,202.044717
-7.60028,400,203.653067
-5.43746,400,204.736436
-7.129218,400,206.302689
-6.909166,400,207.976267
-5.580494,400,209.584684
-6.629083,400,211.377845
-7.855083,400,212.509965
-6.292468,400,214.368506
-8.431959,400,216.325494
-5.797209,400,218.146332
-6.009948,400,219.363083
-6.073925,400,221.063789
-5.31753,400,222.916179
-5.730827,400,224.664157
-7.48238,400,226.436706
-6.510852,400,227.588805
-6.114378,400,229.392638
-5.191136,400,231.133931
-5.248622,400,232.946246
-7.189443,400,234.138936
-5.679623,400,236.063046
-5.319506,400,237.918145
-4.805252,400,239.726254
-4.718673,400,241.594126
-6.688938,400,242.790771
-5.909182,400,244.667319
-6.420697,400,246.521091
-5.302774,400,248.34894
-5.471919,400,249.612159
-8.015885,400,251.506803
-6.597846,400,253.397588
-5.556001,400,255.320043
-4.331985,400,257.181723
-6.846587,400,258.509259
-6.511161,400,260.449835
-5.032115,400,262.333947
-6.585134,400,264.153772
-4.051663,400,266.08945
-5.640277,400,267.420432
-5.602702,400,269.389006
-3.894786,400,271.359467
-3.923983,400,273.255812
-5.528717,400,274.497797
-7.089595,400,276.371381
-5.248482,400,278.250844
-6.180741,400,280.151166
-5.71104,400,281.970858
-4.049007,400,283.17555
-5.597729,400,285.040253
-3.211211,400,286.91685
-4.464972,400,288.80951
-4.437693,400,290.04155
-4.810822,400,291.951384
-5.026817,400,293.825396
-4.288515,400,295.724765
-5.635818,400,297.624625
-3.655128,400,298.830678
-4.518715,400,300.690175
-5.484642,400,302.616458
-3.936196,400,304.480662
-5.610338,400,305.707099
-2.949397,400,307.578107
-4.297394,400,309.401
-4.977477,400,311.259679
-3.639205,400,313.273243
-5.667611,400,314.548453
-3.439619,400,316.580629
-6.34641,400,318.537393
-5.561875,400,320.50982
-2.366603,400,322.475186
-3.069014,400,323.73236
-5.418347,400,325.717309
-3.100505,400,327.54259
-4.182348,400,329.444328
-3.350717,400,330.804393
-3.571075,400,332.83379
-2.558019,400,335.165992
-3.701548,400,337.30752
-4.622026,400,339.389002
-4.218346,400,340.773762
-3.679729,400,343.025969
-2.403815,400,345.206374
-4.088887,400,347.278921
-5.875165,400,348.682239
-2.843825,400,350.911057
-4.89304,400,353.041289
-2.667647,400,355.210987
-5.84904,400,357.388297
-4.517984,400,358.768945
-3.55704,400,360.915339
-7.29486,400,363.312049
-3.407607,400,365.522231
-2.158016,400,366.917716
-2.222129,400,369.023467
-5.178505,400,371.261675
-2.405344,400,373.455058
-2.613937,400,375.629427
-4.870415,400,377.123442
-4.915088,400,379.311611
-6.506508,400,381.431231
-2.683865,400,383.885173
-2.499343,400,386.189472
-2.405482,400,387.635692
-3.638614,400,389.991083
-2.21576,400,392.273127
-2.353252,400,394.613714
-5.554836,400,396.081542
-3.049559,400,398.072209
-4.058294,400,399.975144
-2.91091,400,401.934553
-2.036432,400,403.919693
-3.347515,400,405.228545
-2.421896,400,407.125549
-2.784891,400,409.030918
-3.330281,400,410.890019
-1.796839,400,412.154351
-6.287666,400,414.025841
-2.139764,400,415.968116
-2.743286,400,417.776737
