#{"t_start": 1788623966.5882123, "env_id": "None"}
r,l,t
-252.446798,400,4.942504
-195.037584,400,6.489596
-150.684691,400,8.017186
-147.409338,400,9.523864
-104.913779,400,10.524909
-83.746045,400,12.116769
-61.40653,400,13.747532
-66.886655,400,15.39225
-59.252453,400,16.981726
-54.792273,400,18.071963
-35.361181,400,19.721399
-38.747437,400,21.339065
-27.970486,400,22.933022
-25.88003,400,23.962334
-30.144575,400,25.514835
-21.435214,400,27.110568
-24.915597,400,28.830448
-20.518473,400,30.414662
-18.793677,400,31.437841
-15.414948,400,33.007779
-17.021489,400,34.732998
-15.835719,400,36.450263
-16.763431,400,37.600028
-15.141874,400,39.277208
-16.49531,400,40.991577
-13.812217,400,42.648751
-13.687267,400,44.334894
-12.726723,400,45.446522
-14.815078,400,47.227154
-11.974906,400,49.02562
-12.34286,400,50.827315
-11.338607,400,52.026213
-11.214176,400,53.782586
-11.540296,400,55.491512
-11.435772,400,57.170728
-10.178894,400,58.839184
-8.94899,400,59.960351
-11.216439,400,61.657293
-10.074385,400,63.25687
-11.744161,400,64.920899
-9.736985,400,66.539982
-11.487031,400,67.664027
-9.595947,400,69.305142
-9.146687,400,70.947745
-9.980351,400,72.559799
-10.308871,400,73.60796
-9.590378,400,75.272349
-9.667325,400,76.971758
-10.15814,400,78.582616
-11.135987,400,80.222047
-8.832646,400,81.342663
-8.595352,400,83.121082
-9.691311,400,84.971646
-12.341396,400,86.828069
-8.066036,400,87.980166
-9.116539,400,89.853557
-7.868553,400,91.650272
-7.730528,400,93.447136
-8.176374,400,95.100387
-8.232935,400,96.167556
-8.697949,400,97.803366
-7.649739,400,99.503763
-11.51352,400,101.260295
-7.884937,400,102.408137
-10.494176,400,104.029906
-9.353483,400,105.643146
-9.685792,400,107.236963
-8.017769,400,108.925906
-10.627769,400,109.999952
-8.060339,400,111.601925
-7.490498,400,113.259626
-7.826795,400,114.967124
-8.875188,400,116.767784
-8.374312,400,117.84123
-8.500971,400,119.446172
-7.396409,400,121.135403
-10.113581,400,122.812718
-7.029287,400,123.97567
-7.474725,400,125.658536
-8.850007,400,127.345901
-8.053946,400,129.036203
-9.238896,400,130.671402
-8.023759,400,131.825365
-6.423462,400,133.505763
-7.647077,400,135.13797
-6.955928,400,136.761796
-8.514553,400,137.841022
-8.134057,400,139.552351
-6.542484,400,141.178491
-6.150708,400,142.840339
-8.424282,400,144.51088
-6.120127,400,145.660981
-9.488784,400,147.519546
-6.688817,400,149.231372
-7.777995,400,150.887719
-6.718222,400,152.021256
-5.800429,400,153.680893
-8.778093,400,155.48287
-7.371508,400,157.165981
-6.738858,400,158.874996
-7.762832,400,160.017766
-8.789259,400,161.705806
-6.184667,400,163.409838
-7.857989,400,165.171558
-5.746967,400,166.898154
-6.4127,400,168.006836
-6.250085,400,169.620774
-7.454902,400,171.281995
-5.939852,400,172.997609
-9.446845,400,174.094274
-5.511301,400,175.708747
-6.090894,400,177.328553
-6.599202,400,179.000242
-5.44451,400,180.570402
-5.710623,400,181.640609
-6.814217,400,183.309549
-6.680589,400,184.980566
-7.669959,400,186.661684
-6.044067,400,187.844952
-5.520335,400,189.617768
-5.812112,400,191.30182
