#{"t_start": 1788624804.1856148, "env_id": "None"}
r,l,t
-205.30008,400,3.262286
-125.088783,400,4.994869
-231.005683,400,6.62026
-187.749593,400,8.271073
-252.217731,400,9.391601
-143.632672,400,11.109112
-183.2934,400,12.82688
-244.924903,400,14.464264
-179.602707,400,16.124222
-142.749158,400,17.240875
-229.251375,400,18.870105
-199.059275,400,20.675264
-153.388315,400,22.538499
-183.262529,400,23.663911
-124.962859,400,25.440217
-183.610732,400,27.145782
-152.947314,400,29.004949
-144.491377,400,30.685089
-175.480528,400,31.798334
-141.30092,400,33.503438
-138.617391,400,35.124181
-144.848858,400,36.760649
-80.73113,400,37.79457
-127.239648,400,39.561093
-110.096244,400,41.383644
-105.823047,400,43.114091
-108.169648,400,44.805627
-111.942139,400,45.919667
-101.947349,400,47.643038
-111.633825,400,49.34706
-91.946629,400,51.01891
-74.01813,400,52.230124
-50.158227,400,53.985343
-34.01655,400,55.662755
-87.103213,400,57.351802
-60.6421,400,59.030914
-77.873074,400,60.227073
-44.71894,400,61.952055
-83.633472,400,63.733827
-60.028067,400,65.410082
-46.292107,400,66.995293
-36.778452,400,68.137043
-46.912629,400,69.779165
-45.185808,400,71.469175
-30.772976,400,73.214612
-42.058097,400,74.331589
-41.377251,400,76.107373
-73.567098,400,77.828372
-29.791551,400,79.551787
-31.81234,400,81.265924
-38.28729,400,82.343928
-32.823653,400,84.074044
-38.369727,400,85.775551
-33.872103,400,87.426889
-25.134763,400,88.51048
-33.668679,400,90.206528
-37.400336,400,91.887362
-100.972997,400,93.751859
-53.216751,400,95.503356
-48.725174,400,96.696152
-36.751335,400,98.769087
-32.476608,400,100.791376
-31.238937,400,102.771681
-28.28248,400,104.055068
-71.122309,400,106.133193
-91.299349,400,108.079527
-103.506086,400,109.926068
-81.068118,400,112.005138
-43.084445,400,113.31268
-20.833252,400,115.381001
-33.451432,400,117.291025
-34.39529,400,119.287741
-22.907788,400,121.300937
-91.542216,400,122.567207
-36.601248,400,124.62007
-25.586775,400,126.621599
-20.857288,400,128.536866
-80.726659,400,129.859756
-31.279166,400,131.790747
-20.50759,400,133.66208
-18.626678,400,135.728732
