#{"t_start": 1788623966.589215, "env_id": "None"}
r,l,t
-253.373148,400,4.943032
-134.524404,400,6.490101
-186.934033,400,8.017188
-114.688492,400,9.522861
-113.671221,400,10.524405
-98.06479,400,12.116771
-66.971926,400,13.747539
-67.43906,400,15.391747
-47.659678,400,16.98173
-46.02893,400,18.071633
-39.890401,400,19.720896
-34.73499,400,21.339064
-33.925733,400,22.932522
-23.445243,400,23.961828
-26.247729,400,25.514334
-23.280233,400,27.109565
-22.650061,400,28.829947
-20.968868,400,30.414161
-18.961621,400,31.437842
-18.563202,400,33.006776
-19.240022,400,34.733001
-16.552345,400,36.44926
-18.152943,400,37.600026
-17.386915,400,39.277207
-13.843585,400,40.991576
-13.483782,400,42.648247
-14.674236,400,44.334211
-12.718744,400,45.446022
-14.067258,400,47.226657
-10.751909,400,49.025127
-11.621583,400,50.826312
-11.161231,400,52.025716
-10.559613,400,53.782084
-12.423162,400,55.491014
-11.613683,400,57.17073
-12.241308,400,58.838682
-10.506177,400,59.959349
-10.075488,400,61.65729
-10.867618,400,63.256871
-13.256754,400,64.920402
-11.40506,400,66.539479
-9.2445,400,67.663024
-10.673246,400,69.304637
-12.860394,400,70.947748
-11.736289,400,72.558796
-10.642621,400,73.607463
-8.368667,400,75.271847
-8.504431,400,76.971755
-9.81674,400,78.582115
-9.168946,400,80.221044
-7.951595,400,81.34216
-9.38923,400,83.12058
-11.008964,400,84.970643
-10.001573,400,86.827067
-10.015834,400,87.979664
-11.932993,400,89.853557
-10.165762,400,91.649769
-7.979956,400,93.447646
-8.348873,400,95.100384
-10.060443,400,96.167055
-10.223746,400,97.802865
-9.159993,400,99.50276
-7.686201,400,101.259791
-8.604549,400,102.408137
-9.489462,400,104.029906
-8.176631,400,105.642143
-8.934954,400,107.23596
-7.333991,400,108.924903
-7.694694,400,109.999449
-7.585061,400,111.601422
-7.805748,400,113.258623
-9.332785,400,114.967128
-7.59359,400,116.767785
-9.008594,400,117.840728
-7.423542,400,119.446169
-7.241266,400,121.134905
-8.576285,400,122.812222
-7.399144,400,123.975666
-8.123757,400,125.658035
-8.014081,400,127.345396
-8.46359,400,129.0357
-8.130395,400,130.6714
-6.619909,400,131.824363
-7.63269,400,133.505261
-8.085895,400,135.137472
-7.346654,400,136.761796
-7.908762,400,137.841024
-7.310266,400,139.55185
-7.717638,400,141.178491
-9.917551,400,142.839834
-7.057596,400,144.510382
-7.341496,400,145.659978
-7.153369,400,147.519049
